Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Lions,-4.0,22.12,19.24,3.88,-10.4,-32.93,-17.12,-15.85,0.0,3.99,-7.17,5.0,5.79,0.0,0.37
Seahawks,4.0,32.93,17.12,15.85,0.0,-22.12,-19.24,-3.88,10.4,-3.99,-5.0,7.17,0.0,-5.79,-0.37
