Quarter,Time,Down,ToGo,Location,TAM,ARI,Detail,EPB,EPA
1,0:43,3,4,TAM 36,7,7,Josh Freeman pass incomplete short middle intended for Mike Williams,0.500,-0.980
1,0:37,4,4,TAM 36,7,7,"Robert Malone punts 41 yards, fair catch by Andre Roberts",-0.980,-0.480
1,0:30,1,10,ARI 23,7,7,Beanie Wells left tackle for 3 yards (tackle by Quincy Black and Cody Grimm),0.480,0.340
Quarter,Time,Down,ToGo,Location,TAM,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,ARI 26,7,7,Max Hall pass incomplete short right intended for Jason Wright,0.340,-0.360
2,14:54,3,7,ARI 26,7,7,Max Hall pass complete short left to Larry Fitzgerald for 10 yards (tackle by Myron Lewis),-0.360,1.330
2,14:25,,,,7,7,Timeout #2 by Arizona Cardinals,0.000,1.330
2,14:25,1,10,ARI 36,7,7,Beanie Wells left tackle for -1 yards (tackle by Quincy Black),1.330,0.660
2,13:46,2,11,ARI 35,7,7,Beanie Wells right tackle for 3 yards (tackle by Barrett Ruud),0.660,0.370
2,13:46,3,8,ARI 38,7,7,"Penalty on Max Hall: Delay of Game, 5 yards (no play)",0.370,-0.300
2,12:37,3,13,ARI 33,7,7,Max Hall pass incomplete deep right intended for Steve Breaston,-0.300,-1.180
2,12:30,4,13,ARI 33,7,7,"Ben Graham punts 52 yards, muffed catch by Sammie Stroughter, recovered by LaRod Stephens-Howling and returned for no gain",-1.180,4.510
2,12:20,1,10,TAM 16,7,7,Max Hall pass complete short left to Jason Wright for 8 yards (tackle by Quincy Black),4.510,5.350
2,11:39,2,2,TAM 8,7,7,LaRod Stephens-Howling left tackle for 5 yards (tackle by Roy Miller and Tim Crowder),5.350,6.510
2,10:57,1,3,TAM 3,7,7,Beanie Wells middle for 2 yards (tackle by Gerald McCoy and Cody Grimm),6.510,5.910
2,10:21,2,1,TAM 1,7,13,"Beanie Wells middle for 1 yard, touchdown",5.910,7.000
2,,,,TAM 2,7,14,Jay Feely kicks extra point good,0.000,0.000
2,,,,ARI 30,7,14,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
2,10:17,1,10,TAM 20,7,14,Josh Freeman pass complete short right to Mike Williams for 31 yards (tackle by Kerry Rhodes). Penalty on Adrian Wilson: Defensive Holding (Declined),0.280,2.320
2,9:54,1,10,ARI 49,7,14,Josh Freeman pass complete short middle to LeGarrette Blount for 2 yards (tackle by Paris Lenon),2.320,2.050
2,9:07,2,8,ARI 47,13,14,"Josh Freeman pass complete deep middle to Mike Williams for 47 yards, touchdown",2.050,7.000
2,,,,ARI 2,14,14,Connor Barth kicks extra point good,0.000,0.000
2,,,,TAM 30,14,14,"Connor Barth kicks off 63 yards, returned by LaRod Stephens-Howling for 18 yards (tackle by E.J. Biggers)",0.000,0.610
2,8:52,1,10,ARI 25,14,14,Beanie Wells left tackle for -1 yards (tackle by Stylez G. White),0.610,-0.070
2,8:14,2,11,ARI 24,14,14,Max Hall pass complete short right to Steve Breaston for 4 yards (tackle by Geno Hayes),-0.070,-0.230
2,7:28,3,7,ARI 28,14,14,Max Hall pass complete short left to Steve Breaston for 12 yards (tackle by E.J. Biggers),-0.230,1.600
2,6:44,1,10,ARI 40,20,14,"Max Hall pass incomplete short right intended for Steve Breaston is intercepted by Aqib Talib at ARI-45 and returned for 45 yards, touchdown. Penalty on Aqib Talib: Unsportsmanlike Conduct, 15 yards",1.600,-7.000
2,,,,ARI 2,21,14,Connor Barth kicks extra point good,0.000,0.000
2,,,,TAM 30,21,14,"Connor Barth kicks off 60 yards, returned by LaRod Stephens-Howling for 35 yards (tackle by Micheal Spurlock). Penalty on Gerald Hayes: Personal Foul (Offsetting), Penalty on Myron Lewis: Personal Foul (Offsetting)",0.000,1.930
2,6:25,1,10,ARI 45,21,14,Beanie Wells left tackle for 11 yards (tackle by Barrett Ruud and Sean Jones),1.930,2.650
2,5:51,1,10,TAM 44,21,14,Derek Anderson pass complete deep right to Steve Breaston for 33 yards (tackle by Aqib Talib),2.650,4.840
,,,,,,,"TAM challenged the pass completion ruling, and the play was upheld.",,
2,5:30,1,10,TAM 11,21,14,Beanie Wells middle for 4 yards (tackle by Gerald McCoy and Roy Miller),4.840,4.890
2,4:52,2,6,TAM 7,21,14,Beanie Wells middle for 2 yards (tackle by Michael Bennett and Gerald McCoy),4.890,4.440
2,4:07,3,4,TAM 5,21,14,Derek Anderson pass complete short middle to Jason Wright for 2 yards (tackle by Barrett Ruud),4.440,3.050
2,3:20,4,2,TAM 3,21,14,Derek Anderson pass incomplete short middle intended for Larry Fitzgerald,3.050,0.380
2,3:15,1,10,TAM 3,21,14,Earnest Graham middle for 2 yards (tackle by Daryl Washington),-0.380,-0.630
2,2:33,2,8,TAM 5,21,14,LeGarrette Blount right tackle for 2 yards (tackle by Paris Lenon and Kerry Rhodes),-0.630,-0.950
2,2:00,3,6,TAM 7,21,14,LeGarrette Blount right tackle for 7 yards (tackle by Rashad Johnson),-0.950,-0.280
2,1:25,1,10,TAM 14,21,14,Josh Freeman pass complete short right to Micheal Spurlock for 20 yards (tackle by Rashad Johnson),-0.280,1.200
2,0:55,1,10,TAM 34,21,14,Josh Freeman pass incomplete short middle intended for Cadillac Williams,1.200,0.660
2,0:51,2,10,TAM 34,21,14,Josh Freeman pass complete deep right to Micheal Spurlock for 29 yards (tackle by Kerry Rhodes),0.660,3.120
2,0:45,1,10,ARI 37,21,14,Josh Freeman pass incomplete short left intended for Mike Williams,3.120,2.570
2,0:40,2,10,ARI 37,21,14,"Josh Freeman pass incomplete short right intended for Kellen Winslow is intercepted by Adrian Wilson at ARI-32 and returned for 24 yards. Penalty on Adrian Wilson: Defensive Pass Interfere, 2 yards (no play)",2.570,3.250
2,0:33,1,10,ARI 35,21,14,Josh Freeman pass complete short left to Kellen Winslow for 5 yards (tackle by Michael Adams),3.250,3.380
2,0:28,2,5,ARI 30,21,14,Cadillac Williams left tackle for 10 yards (tackle by Darnell Dockett and Rashad Johnson),3.380,4.240
2,0:21,,,,21,14,Timeout #2 by Tampa Bay Buccaneers,0.000,4.240
2,0:21,1,10,ARI 20,21,14,Josh Freeman pass complete short middle to Cadillac Williams for 17 yards (tackle by Kerry Rhodes and Rashad Johnson),4.240,6.510
2,0:09,,,,21,14,Timeout #3 by Tampa Bay Buccaneers,0.000,6.510
2,0:09,1,3,ARI 3,21,14,Josh Freeman pass incomplete short left intended for Maurice Stovall,6.510,5.530
2,0:05,2,3,ARI 3,24,14,Connor Barth 21 yard field goal good,5.530,3.000
Quarter,Time,Down,ToGo,Location,TAM,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,24,14,"Jay Feely kicks off 70 yards, returned by Sammie Stroughter for 24 yards (tackle by Michael Adams)",0.000,0.540
3,14:54,1,10,TAM 24,24,14,LeGarrette Blount middle for 7 yards (tackle by Gerald Hayes and Calais Campbell),0.540,0.940
3,14:19,2,3,TAM 31,24,14,LeGarrette Blount left tackle for 2 yards (tackle by Gerald Hayes and Calais Campbell),0.940,0.500
3,13:32,,,,24,14,Timeout #1 by Tampa Bay Buccaneers,0.000,0.500
3,13:32,3,1,TAM 33,24,14,LeGarrette Blount right tackle for 3 yards (tackle by Will Davis),0.500,1.330
3,12:50,1,10,TAM 36,24,14,"Penalty on James Lee: False Start, 5 yards (no play)",1.330,1.000
3,12:30,1,15,TAM 31,24,14,LeGarrette Blount right tackle for 7 yards (tackle by Kerry Rhodes),1.000,1.060
3,11:48,2,8,TAM 38,24,14,LeGarrette Blount right tackle for 1 yard (tackle by Darnell Dockett and Gerald Hayes),1.060,0.500
3,11:05,3,7,TAM 39,24,14,Josh Freeman pass incomplete short right intended for Kellen Winslow,0.500,-0.780
3,11:00,4,7,TAM 39,24,14,Robert Malone punts 55 yards (tackle by Dekoda Watson),-0.780,-0.040
3,10:52,1,10,ARI 18,24,14,Derek Anderson pass complete deep left to Steve Breaston for 37 yards (tackle by Cody Grimm),0.040,2.590
3,10:28,1,10,TAM 45,24,14,Derek Anderson pass incomplete short left intended for LaRod Stephens-Howling (defended by Ronde Barber),2.590,2.040
3,10:23,2,10,TAM 45,24,14,Derek Anderson pass incomplete deep left intended for Ben Patrick,2.040,1.360
3,10:17,3,10,TAM 45,24,14,"Derek Anderson pass incomplete short left intended for Larry Fitzgerald is intercepted by Sean Jones at TAM-33 and returned for 8 yards. Penalty on Ben Patrick: Offensive Holding (Offsetting), Penalty on Ronde Barber: Defensive Holding (Offsetting) (no play)",1.360,1.360
3,10:07,3,10,TAM 45,24,14,Derek Anderson pass complete short left to Early Doucet for no gain,1.360,0.270
3,9:31,4,10,TAM 45,24,14,"Ben Graham punts 45 yards, touchback",0.270,-0.280
3,9:22,1,10,TAM 20,24,14,LeGarrette Blount middle for no gain (tackle by Darnell Dockett),0.280,-0.270
3,8:42,2,10,TAM 20,24,14,Josh Freeman pass complete short right to Ryan Purvis for 5 yards (tackle by Kerry Rhodes),-0.270,-0.300
3,8:08,3,5,TAM 25,24,14,Josh Freeman pass complete short right to Micheal Spurlock for 11 yards (tackle by Michael Adams),-0.300,1.330
3,7:26,1,10,TAM 36,24,14,Josh Freeman pass complete deep left to Mike Williams for 22 yards,1.330,2.790
3,6:52,1,10,ARI 42,24,14,LeGarrette Blount middle for 3 yards (tackle by Alan Branch),2.790,2.650
3,6:09,2,7,ARI 39,24,14,LeGarrette Blount right tackle for 3 yards (tackle by Will Davis and Dan Williams),2.650,2.340
3,5:27,3,4,ARI 36,24,14,Josh Freeman left end for 21 yards (tackle by Kerry Rhodes),2.340,4.580
3,4:41,1,10,ARI 15,30,14,"LeGarrette Blount left tackle for 15 yards, touchdown",4.580,7.000
3,,,,ARI 2,31,14,Connor Barth kicks extra point good,0.000,0.000
3,,,,TAM 30,31,14,"Connor Barth kicks off 63 yards, returned by LaRod Stephens-Howling for 17 yards (tackle by Niko Koutouvides)",0.000,0.540
3,4:29,1,10,ARI 24,31,14,Beanie Wells left tackle for 1 yard (tackle by Geno Hayes),0.540,0.130
3,3:51,2,9,ARI 25,31,14,Derek Anderson pass complete short left to Steve Breaston for 8 yards (tackle by E.J. Biggers),0.130,0.500
3,3:12,3,1,ARI 33,31,14,Derek Anderson pass complete short right to Steve Breaston for 3 yards (tackle by Aqib Talib and Cody Grimm),0.500,1.330
3,2:34,1,10,ARI 36,31,14,Derek Anderson pass complete deep left to Early Doucet for 25 yards (tackle by Barrett Ruud),1.330,2.980
3,1:57,1,10,TAM 39,31,14,Derek Anderson pass complete short middle to Jason Wright for 9 yards (tackle by Michael Bennett),2.980,3.660
3,1:18,2,1,TAM 30,31,14,Derek Anderson pass incomplete deep left intended for Steve Breaston,3.660,2.940
3,1:04,3,1,TAM 30,31,20,"LaRod Stephens-Howling left tackle for 30 yards, touchdown",2.940,7.000
3,,,,TAM 2,31,21,Jay Feely kicks extra point good,0.000,0.000
3,,,,ARI 30,31,21,"Jay Feely kicks off 75 yards, returned by Sammie Stroughter for 45 yards. Penalty on Adam Hayward: Illegal Block Above the , 10 yards",0.000,-0.220
3,0:47,1,10,TAM 15,31,27,"LeGarrette Blount left tackle for 6 yards (tackle by Paris Lenon). LeGarrette Blount fumbles (forced by Paris Lenon), recovered by Gerald Hayes at TAM-21 and returned for 21 yards, touchdown. Penalty on Josh Freeman: Horse Collar Tackle, 15 yards",-0.220,-7.000
,,,,,,,"TAM challenged the fumble ruling, and the play was upheld.",,
3,,,,TAM 2,31,28,Jay Feely kicks extra point good,0.000,0.000
3,,,,ARI 45,31,28,"Jay Feely kicks off 55 yards, touchback",0.000,0.280
3,0:33,1,10,TAM 20,31,28,Cadillac Williams middle for no gain (tackle by Dan Williams and Paris Lenon),0.280,-0.270
Quarter,Time,Down,ToGo,Location,TAM,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,TAM 20,31,28,Josh Freeman pass complete short right to John Gilmore for 11 yards (tackle by Kerry Rhodes),-0.270,1.000
4,15:00,1,10,TAM 31,31,28,"Penalty on James Lee: False Start, 5 yards (no play)",1.000,0.670
4,14:04,1,15,TAM 26,31,28,Josh Freeman pass complete short left to Earnest Graham for 2 yards (tackle by Joey Porter and Dan Williams),0.670,0.060
4,13:18,2,13,TAM 28,31,28,Josh Freeman sacked by Joey Porter for -11 yards,0.060,-2.440
4,12:38,,,,31,28,Timeout #3 by Tampa Bay Buccaneers,0.000,-2.440
4,12:38,3,24,TAM 17,31,28,Josh Freeman pass complete short right to Cadillac Williams for 3 yards (tackle by Adrian Wilson),-2.440,-2.030
4,11:47,4,21,TAM 20,31,28,"Robert Malone punts 39 yards, returned by Andre Roberts for 11 yards (tackle by Andrew Economos)",-2.030,-2.390
4,11:37,1,10,TAM 48,31,28,Derek Anderson pass complete deep left to Steve Breaston for 36 yards (tackle by Cody Grimm),2.390,4.780
4,11:02,1,10,TAM 12,31,28,Beanie Wells left tackle for 1 yard (tackle by Ronde Barber),4.780,4.270
4,10:18,2,9,TAM 11,31,28,Derek Anderson pass complete short middle to Early Doucet for 6 yards (tackle by Geno Hayes),4.270,4.610
4,9:46,3,3,TAM 5,31,34,"Derek Anderson pass complete short right to Larry Fitzgerald for 5 yards, touchdown",4.610,7.000
4,,,,TAM 2,31,35,Jay Feely kicks extra point good,0.000,0.000
4,,,,ARI 30,31,35,"Jay Feely kicks off 65 yards, returned by Micheal Spurlock for 21 yards (tackle by O'Brien Schofield)",0.000,0.670
4,9:32,1,10,TAM 26,31,35,LeGarrette Blount right tackle for 10 yards (tackle by Kerry Rhodes),0.670,1.330
4,8:53,1,10,TAM 36,31,35,Josh Freeman pass complete short middle to LeGarrette Blount for 7 yards (tackle by Daryl Washington and Paris Lenon),1.330,1.740
4,8:17,2,3,TAM 43,31,35,LeGarrette Blount left tackle for no gain (tackle by Darnell Dockett and Daryl Washington),1.740,1.030
4,7:34,3,3,TAM 43,31,35,Josh Freeman pass complete short middle to Maurice Stovall for 2 yards (tackle by Adrian Wilson),1.030,-0.390
4,7:10,4,1,TAM 45,31,35,Josh Freeman middle for 1 yard (tackle by Calais Campbell),-0.390,1.990
4,6:16,1,10,TAM 46,31,35,Josh Freeman pass complete deep left to Arrelious Benn for 53 yards (tackle by Kerry Rhodes),1.990,6.970
4,5:13,1,1,ARI 1,37,35,"LeGarrette Blount middle for 1 yard, touchdown",6.970,7.000
4,,,,ARI 2,38,35,Connor Barth kicks extra point good,0.000,0.000
4,,,,TAM 30,38,35,"Connor Barth kicks off 73 yards, returned by LaRod Stephens-Howling for 22 yards (tackle by Adam Hayward)",0.000,0.150
4,5:08,1,10,ARI 19,38,35,Derek Anderson pass incomplete short right intended for LaRod Stephens-Howling is intercepted by Barrett Ruud at ARI-23 and returned for 1 yard,0.150,-4.110
4,5:01,1,10,ARI 22,38,35,LeGarrette Blount left tackle for -2 yards (tackle by Gerald Hayes),4.110,3.290
4,4:20,2,12,ARI 24,38,35,LeGarrette Blount right tackle for 3 yards (tackle by Will Davis),3.290,3.010
4,3:34,3,9,ARI 21,38,35,Josh Freeman sacked by Will Davis for -14 yards,3.010,0.970
4,3:24,,,,38,35,Timeout #1 by Arizona Cardinals,0.000,0.970
4,3:24,4,23,ARI 35,38,35,"Connor Barth 53 yard field goal no good, blocked by Kerry Rhodes",0.970,-1.800
4,3:16,1,10,ARI 43,38,35,"Derek Anderson pass incomplete short left intended for Early Doucet (defended by E.J. Biggers). Penalty on E.J. Biggers: Defensive Pass Interfere, 9 yards (no play)",1.800,2.390
4,3:13,1,10,TAM 48,38,35,Derek Anderson pass incomplete short right intended for Early Doucet (defended by Barrett Ruud),2.390,1.850
4,3:10,2,10,TAM 48,38,35,Derek Anderson pass complete short right to Early Doucet for 8 yards (tackle by Ronde Barber),1.850,2.210
4,3:03,3,2,TAM 40,38,35,Derek Anderson pass complete short left to Steve Breaston for 14 yards (tackle by Quincy Black),2.210,3.840
4,2:24,1,10,TAM 26,38,35,"Tim Hightower right end for no gain (tackle by Aqib Talib). Penalty on Roy Miller: Defensive Holding, 6 yards",3.840,4.240
4,2:15,1,10,TAM 20,38,35,Derek Anderson pass incomplete short right intended for Larry Fitzgerald is intercepted by Aqib Talib at TAM-6,4.240,0.380
4,2:10,1,10,TAM 6,38,35,LeGarrette Blount right end for 48 yards (tackle by Dominique Rodgers-Cromartie),-0.380,2.520
4,1:59,1,10,ARI 46,38,35,LeGarrette Blount left tackle for 1 yard (tackle by Dan Williams and Calais Campbell),2.520,2.110
4,1:53,,,,38,35,Timeout #2 by Arizona Cardinals,0.000,2.110
4,1:53,2,9,ARI 45,38,35,LeGarrette Blount left tackle for 1 yard (tackle by Calais Campbell),2.110,1.550
4,1:49,,,,38,35,Timeout #3 by Arizona Cardinals,0.000,1.550
4,1:49,3,8,ARI 44,38,35,LeGarrette Blount left tackle for 1 yard (tackle by Will Davis),1.550,0.400
4,1:49,4,7,ARI 43,38,35,Penalty on Robert Malone: Delay of Game (Declined),0.400,0.400
4,1:02,4,7,ARI 43,38,35,"Robert Malone punts 30 yards, fair catch by Andre Roberts",0.400,0.320
4,0:55,1,10,ARI 13,38,35,Derek Anderson pass complete short right to Tim Hightower for 11 yards (tackle by Aqib Talib),-0.320,0.540
4,0:49,1,10,ARI 24,38,35,Derek Anderson pass incomplete deep left intended for Larry Fitzgerald (defended by Myron Lewis),0.540,0.000
4,0:43,2,10,ARI 24,38,35,"Derek Anderson sacked by Stylez G. White for -11 yards. Derek Anderson fumbles (forced by Stylez G. White), recovered by Levi Brown at ARI-15",0.000,-2.640
4,0:10,3,21,ARI 13,38,35,Derek Anderson pass complete short right to Larry Fitzgerald for 13 yards,-2.640,-1.630
4,0:06,4,8,ARI 26,38,35,Derek Anderson pass complete deep right to Larry Fitzgerald for 24 yards,-1.630,2.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
