Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,13,11,122,0,5,61,5.5,61,5.5,8.3,0,,1,7.7,0,105.8
Darrell Henderson,LAR,6,4,10,0,0,-11,-2.8,21,5.3,-0.2,0,,0,0.0,0,70.1
Tyler Higbee,LAR,5,3,20,1,2,13,4.3,7,2.3,4.2,0,,2,40.0,1,68.7
Van Jefferson,LAR,7,3,54,0,2,39,13.0,15,5.0,12.1,0,,1,14.3,0,69.9
Odell Beckham Jr.,LAR,3,2,18,0,1,17,8.5,1,0.5,22.7,0,,0,0.0,1,43.1
Sony Michel,LAR,2,2,11,0,,5,2.5,6,3.0,2.5,0,,0,0.0,0,89.6
Kendall Blanton,LAR,1,1,2,0,,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2
Ben Skowronek,LAR,5,1,8,0,1,5,5.0,3,3.0,10.8,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Kittle,SFO,7,5,50,1,4,27,5.4,23,4.6,6.4,1,5.0,0,0.0,0,131.0
Deebo Samuel,SFO,5,5,97,1,4,41,8.2,56,11.2,8.2,4,1.3,0,0.0,0,158.3
Brandon Aiyuk,SFO,4,3,26,0,1,12,4.0,14,4.7,4.0,1,3.0,0,0.0,0,91.7
Jauan Jennings,SFO,2,1,3,0,,3,3.0,0,0.0,8.5,0,,0,0.0,0,56.2
Kyle Juszczyk,SFO,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
