Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,6:32,2,10,WAS 38,0,0,Alex Smith pass complete short right to Paul Richardson for 9 yards (tackle by B.W. Webb),0.920,1.420
1,5:49,3,1,WAS 47,0,0,Alex Smith pass complete short left to Maurice Harris for 16 yards (tackle by Grant Haley),1.420,3.120
1,5:27,1,10,NYG 37,0,0,Paul Richardson right tackle for 7 yards (tackle by Grant Haley),3.120,3.520
1,4:46,2,3,NYG 30,0,0,"Penalty on Jeremy Sprinkle: False Start, 5 yards (no play)",3.520,2.840
1,4:31,2,8,NYG 35,0,0,Chris Thompson left end for 10 yards (tackle by Janoris Jenkins),2.840,3.910
1,3:57,1,10,NYG 25,0,0,"Adrian Peterson left end for 11 yards (tackle by Janoris Jenkins). Penalty on B.J. Hill: Defensive Holding, 5 yards",3.910,5.140
1,3:43,1,9,NYG 9,0,0,Adrian Peterson up the middle for 2 yards (tackle by Dalvin Tomlinson and Lorenzo Carter),5.140,4.760
1,3:00,2,7,NYG 7,6,0,"Alex Smith pass complete short middle to Adrian Peterson for 7 yards, touchdown",4.760,7.000
1,2:53,,,NYG 15,7,0,Dustin Hopkins kicks extra point good,0.000,0.000
1,2:53,,,WAS 35,7,0,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
1,2:53,1,10,NYG 25,7,0,"Penalty on John Greco: False Start, 5 yards (no play)",0.610,0.280
1,2:53,1,15,NYG 20,7,0,Eli Manning pass complete short right to Evan Engram for 2 yards (tackle by D.J. Swearinger),0.280,-0.340
1,2:24,2,13,NYG 22,7,0,Saquon Barkley right tackle for 1 yard (tackle by Mason Foster and Ryan Kerrigan),-0.340,-0.890
1,2:24,3,12,NYG 23,7,0,"Penalty on NYG: Delay of Game, 5 yards (no play)",-0.890,-1.720
1,1:19,3,17,NYG 18,7,0,Eli Manning pass complete deep left to Odell Beckham for 44 yards (tackle by Greg Stroman). Penalty on Greg Stroman: Defensive Pass Interference (Declined),-1.720,3.050
1,1:08,1,10,WAS 38,7,0,Saquon Barkley right tackle for no gain (tackle by Mason Foster and Ryan Anderson),3.050,2.510
1,0:34,2,10,WAS 38,7,0,Eli Manning sacked by Matthew Ioannidis for -5 yards,2.510,1.160
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,15,WAS 43,7,0,Eli Manning pass complete short right to Saquon Barkley for 4 yards (tackle by Josh Norman),1.160,0.660
2,14:33,4,11,WAS 39,7,0,Riley Dixon punts 37 yards downed by Antonio Hamilton,0.660,0.380
2,14:24,1,10,WAS 2,7,0,Adrian Peterson up the middle for 5 yards (tackle by Kerry Wynn and B.J. Goodson),-0.380,-0.420
2,13:44,2,5,WAS 7,7,0,Alex Smith pass complete short middle to Josh Doctson for 15 yards (tackle by Janoris Jenkins). Penalty on Janoris Jenkins: Defensive Holding (Declined),-0.420,0.410
2,13:33,1,10,WAS 22,7,0,"Adrian Peterson right tackle for no gain (tackle by Curtis Riley and Kerry Wynn). Penalty on Brandon Scherff: Offensive Holding, 10 yards (no play)",0.410,-0.660
2,13:16,1,20,WAS 12,7,0,Chris Thompson left end for 2 yards (tackle by Tae Davis and Lorenzo Carter),-0.660,-1.330
2,12:38,2,18,WAS 14,7,0,Alex Smith pass complete short right to Chris Thompson for 6 yards (tackle by Kerry Wynn),-1.330,-1.090
2,11:52,3,12,WAS 20,7,0,Alex Smith pass complete short middle to Jordan Reed for 2 yards (tackle by Mario Edwards and Nathan Stupar),-1.090,-1.900
2,11:14,4,10,WAS 22,7,0,"Tress Way punts 46 yards, returned by Quadree Henderson for -2 yards (tackle by Jehu Chesson)",-1.900,-0.940
2,11:03,1,10,NYG 30,7,0,Eli Manning pass complete short right to Odell Beckham for 5 yards (tackle by Zach Brown and Da'Ron Payne),0.940,1.070
2,10:22,2,5,NYG 35,7,0,Eli Manning pass complete short middle to Odell Beckham for 10 yards (tackle by Greg Stroman and Fabian Moreau),1.070,1.930
2,9:58,1,10,NYG 45,7,0,Saquon Barkley left tackle for no gain (tackle by Da'Ron Payne and Jonathan Allen),1.930,1.380
2,9:17,2,10,NYG 45,7,0,Eli Manning pass complete short left to Saquon Barkley for 24 yards (tackle by Josh Norman and Zach Brown),1.380,3.510
2,8:41,1,10,WAS 31,7,0,Saquon Barkley up the middle for 4 yards (tackle by Zach Brown and Preston Smith),3.510,3.510
2,7:58,2,6,WAS 27,7,0,Eli Manning pass complete short left to Saquon Barkley for 16 yards (tackle by Zach Brown and Greg Stroman),3.510,4.840
2,7:19,1,10,WAS 11,7,0,Wayne Gallman right tackle for -1 yards (tackle by Preston Smith and Montae Nicholson),4.840,3.980
2,6:40,2,11,WAS 12,7,0,Eli Manning pass short left intended for Odell Beckham is intercepted by D.J. Swearinger at WAS-9 and returned for no gain,3.980,0.380
2,6:33,1,10,WAS 9,7,0,Alex Smith right end for 11 yards (tackle by Landon Collins),-0.380,0.280
2,5:53,1,10,WAS 20,7,0,"Alex Smith pass incomplete deep right intended for Paul Richardson (defended by B.W. Webb). Penalty on B.W. Webb: Defensive Pass Interference, 40 yards (no play)",0.280,2.920
2,5:46,1,10,NYG 40,7,0,Adrian Peterson right end for 4 yards (tackle by B.J. Goodson),2.920,2.910
2,5:11,2,6,NYG 36,7,0,Adrian Peterson left end for -3 yards (tackle by B.J. Goodson),2.910,1.820
2,4:26,3,9,NYG 39,7,0,Alex Smith pass complete short right to Josh Doctson for 12 yards (tackle by B.W. Webb and Michael Thomas),1.820,3.780
2,3:42,1,10,NYG 27,7,0,Alex Smith pass incomplete short middle intended for Vernon Davis (defended by B.J. Hill),3.780,3.230
2,3:37,2,10,NYG 27,7,0,Alex Smith pass incomplete short right intended for Jordan Reed,3.230,2.540
2,3:33,,,,,,Timeout #1 by Washington Redskins,,
2,3:33,3,10,NYG 27,7,0,Alex Smith pass complete short left to Jordan Reed for 4 yards (tackle by Sean Chandler and Kareem Martin),2.540,1.950
2,3:23,,,,,,Timeout #1 by New York Giants,,
2,3:23,4,6,NYG 23,7,0,Dustin Hopkins 41 yard field goal no good,1.950,-1.000
2,3:19,1,10,NYG 31,7,0,Eli Manning pass incomplete deep left intended for Sterling Shepard (defended by Greg Stroman),1.000,0.460
2,3:11,2,10,NYG 31,7,0,Eli Manning pass complete short middle to Sterling Shepard for 11 yards (tackle by Matthew Ioannidis),0.460,1.730
2,2:45,1,10,NYG 42,7,0,Eli Manning pass complete short right to Odell Beckham for 21 yards (tackle by Mason Foster and Fabian Moreau),1.730,3.120
2,2:20,1,10,WAS 37,7,0,Saquon Barkley left guard for 9 yards (tackle by Montae Nicholson),3.120,3.790
2,2:00,2,1,WAS 28,7,0,Saquon Barkley left guard for 3 yards (tackle by Pernell McPhee),3.790,3.910
2,1:37,1,10,WAS 25,7,0,Eli Manning pass incomplete short left intended for Odell Beckham (defended by Josh Norman),3.910,3.360
2,1:32,2,10,WAS 25,7,0,Eli Manning pass complete short left to Sterling Shepard for 4 yards (tackle by Greg Stroman and Zach Brown),3.360,3.200
2,1:25,,,,,,Timeout #2 by Washington Redskins,,
2,1:25,3,6,WAS 21,7,0,Eli Manning pass complete short right to Saquon Barkley for 3 yards (tackle by Mason Foster),3.200,2.350
2,1:20,,,,,,Timeout #3 by Washington Redskins,,
2,1:19,4,3,WAS 18,7,3,Aldrick Rosas 37 yard field goal good,2.350,3.000
2,1:16,,,NYG 35,7,3,"Aldrick Rosas kicks off 63 yards, returned by Kapri Bibbs for no gain (tackle by Antonio Hamilton and Kerry Wynn)",0.000,0.410
2,1:11,1,10,WAS 22,7,3,Alex Smith pass incomplete short middle intended for Chris Thompson,0.410,-0.130
2,1:06,2,10,WAS 22,7,3,Alex Smith pass complete short left to Josh Doctson for 6 yards (tackle by Tae Davis),-0.130,-0.030
2,0:44,3,4,WAS 28,7,3,Alex Smith pass incomplete short right intended for Paul Richardson (defended by Tae Davis),-0.030,-1.500
2,0:41,4,4,WAS 28,7,3,"Tress Way punts 54 yards, returned by Quadree Henderson for 19 yards (tackle by Tress Way)",-1.500,-1.400
2,0:28,1,10,NYG 37,7,3,Eli Manning sacked by Matthew Ioannidis for -7 yards,1.400,-0.090
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,7,3,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NYG 25,7,3,Saquon Barkley left tackle for 6 yards (tackle by Jonathan Allen and Mason Foster),0.610,0.870
3,14:21,2,4,NYG 31,7,3,Eli Manning pass complete short right to Saquon Barkley for 16 yards (tackle by Mason Foster),0.870,2.060
3,13:50,1,10,NYG 47,7,3,Eli Manning pass complete short right to Saquon Barkley for 1 yard (tackle by D.J. Swearinger),2.060,1.650
3,13:21,2,9,NYG 48,7,3,Saquon Barkley left guard for 4 yards (tackle by Mason Foster and Zach Brown),1.650,1.490
3,12:41,3,5,WAS 48,7,3,Eli Manning sacked by Josh Harvey-Clemons for -7 yards,1.490,-0.390
3,12:02,4,12,NYG 45,7,3,Riley Dixon punts 40 yards out of bounds,-0.390,0.220
3,11:54,1,10,WAS 15,7,3,Adrian Peterson right guard for 4 yards (tackle by Tae Davis),-0.220,-0.110
3,11:09,2,6,WAS 19,7,3,Alex Smith pass incomplete deep right,-0.110,-0.880
3,11:02,3,6,WAS 19,7,3,Alex Smith pass complete deep right to Paul Richardson for 25 yards (tackle by Tae Davis),-0.880,1.860
3,10:22,1,10,WAS 44,7,3,Adrian Peterson up the middle for 1 yard (tackle by Dalvin Tomlinson and B.J. Hill),1.860,1.450
3,9:37,2,9,WAS 45,7,3,Alex Smith pass complete short left to Maurice Harris for 4 yards (tackle by Janoris Jenkins),1.450,1.290
3,8:55,3,5,WAS 49,7,3,Alex Smith pass incomplete short left intended for Jordan Reed,1.290,-0.130
3,8:48,4,5,WAS 49,7,3,Tress Way punts 48 yards downed by Danny Johnson. Penalty on Josh Harvey-Clemons: Chop Block (Offsetting) (no play),-0.130,-0.130
3,8:38,4,5,WAS 49,7,3,Tress Way punts 41 yards downed by Danny Johnson,-0.130,0.380
3,8:26,1,10,NYG 10,7,3,Saquon Barkley right guard for no gain (tackle by Mason Foster),-0.380,-0.780
3,7:51,2,10,NYG 10,7,3,Eli Manning pass incomplete short right intended for Evan Engram,-0.780,-1.420
3,7:46,3,10,NYG 10,7,3,Eli Manning sacked by Matthew Ioannidis and Ryan Kerrigan for -8 yards,-1.420,-2.490
3,7:18,4,18,NYG 2,7,3,Riley Dixon punts 53 yards out of bounds,-2.490,-1.930
3,7:11,1,10,WAS 45,7,3,"Penalty on B.J. Hill: Neutral Zone Infraction, 5 yards (no play)",1.930,2.660
3,7:11,1,5,WAS 50,7,3,Alex Smith pass incomplete deep middle intended for Paul Richardson,2.660,2.060
3,7:04,2,5,WAS 50,7,3,Adrian Peterson left end for 2 yards (tackle by Kareem Martin and Tae Davis),2.060,1.620
3,6:20,3,3,NYG 48,7,3,Alex Smith pass complete short left to Josh Doctson for 12 yards (tackle by Grant Haley),1.620,3.180
3,5:41,1,10,NYG 36,7,3,Adrian Peterson left end for 1 yard (tackle by Grant Haley),3.180,2.770
3,5:05,2,9,NYG 35,7,3,Alex Smith pass incomplete short middle intended for Jordan Reed,2.770,2.080
3,5:01,3,9,NYG 35,7,3,Alex Smith pass incomplete deep left intended for Jordan Reed,2.080,0.970
3,4:56,4,9,NYG 35,10,3,Dustin Hopkins 53 yard field goal good,0.970,3.000
3,4:51,,,WAS 35,10,3,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,4:51,1,10,NYG 25,10,3,Eli Manning pass incomplete short left intended for Rhett Ellison (defended by Preston Smith),0.610,0.060
3,4:41,2,10,NYG 25,10,3,Eli Manning sacked by Ryan Kerrigan for -8 yards,0.060,-1.930
3,4:02,3,18,NYG 17,10,3,Eli Manning pass deep left intended for Bennie Fowler is intercepted by D.J. Swearinger at WAS-38 and returned for 22 yards,-1.930,-2.920
3,3:47,1,10,NYG 40,10,3,Adrian Peterson right tackle for 2 yards (tackle by B.W. Webb and Nathan Stupar),2.920,2.640
3,3:06,2,8,NYG 38,10,3,Alex Smith pass complete short left to Jordan Reed for 7 yards (tackle by B.J. Goodson),2.640,2.870
3,2:32,3,1,NYG 31,10,3,Adrian Peterson left guard for 1 yard (tackle by B.J. Goodson),2.870,3.580
3,2:11,1,10,NYG 30,10,3,Adrian Peterson left end for 6 yards (tackle by Janoris Jenkins),3.580,3.840
3,1:37,2,4,NYG 24,10,3,Alex Smith pass complete short middle to Jordan Reed for 7 yards (tackle by Nathan Stupar),3.840,4.440
3,0:55,1,10,NYG 17,10,3,"Adrian Peterson left tackle for -1 yards (tackle by Landon Collins). Adrian Peterson fumbles (forced by Landon Collins), recovered by Olivier Vernon at NYG-18 and returned for 43 yards (tackle by Alex Smith)",4.440,-2.980
3,0:43,1,10,WAS 39,10,3,Eli Manning pass incomplete short right intended for Bennie Fowler (defended by Zach Brown),2.980,2.440
3,0:39,2,10,WAS 39,10,3,Eli Manning pass complete short left to Odell Beckham for -2 yards (tackle by Mason Foster and Josh Norman),2.440,1.490
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,12,WAS 41,10,3,Eli Manning pass complete short left to Bennie Fowler for 9 yards (tackle by Mason Foster),1.490,1.290
4,14:23,4,3,WAS 32,10,3,Eli Manning pass incomplete short left intended for Evan Engram,1.290,-1.070
4,14:20,1,10,WAS 32,10,3,Adrian Peterson right tackle for 9 yards (tackle by B.W. Webb),1.070,1.740
4,13:44,2,1,WAS 41,10,3,Adrian Peterson right guard for 10 yards (tackle by B.J. Goodson),1.740,2.320
4,13:02,1,10,NYG 49,10,3,Alex Smith pass complete short left to Vernon Davis for 21 yards (tackle by Sean Chandler),2.320,3.710
4,12:18,1,10,NYG 28,10,3,Adrian Peterson right tackle for 7 yards (tackle by B.J. Hill),3.710,4.110
4,11:40,2,3,NYG 21,10,3,Adrian Peterson right tackle for 2 yards (tackle by Dalvin Tomlinson),4.110,3.720
4,10:55,3,1,NYG 19,10,3,"Penalty on Morgan Moses: False Start, 5 yards (no play)",3.720,3.010
4,10:39,3,6,NYG 24,10,3,Alex Smith pass complete short right to Chris Thompson for 3 yards (tackle by Michael Thomas),3.010,2.160
4,9:57,4,3,NYG 21,13,3,Dustin Hopkins 39 yard field goal good,2.160,3.000
4,9:53,,,WAS 35,13,3,"Dustin Hopkins kicks off 64 yards, returned by Quadree Henderson for no gain (tackle by Montae Nicholson and Danny Johnson)",0.000,1.000
4,9:45,1,10,NYG 31,13,3,Eli Manning pass complete short right to Sterling Shepard for 14 yards (tackle by Montae Nicholson),1.000,1.930
4,9:08,1,10,NYG 45,13,3,Eli Manning pass incomplete short middle intended for Sterling Shepard,1.930,1.380
4,9:04,2,10,NYG 45,13,3,Eli Manning sacked by Da'Ron Payne for -6 yards,1.380,-0.100
4,8:32,3,16,NYG 39,13,3,Eli Manning pass complete short left to Saquon Barkley for 3 yards (tackle by Greg Stroman),-0.100,-0.590
4,8:01,4,13,NYG 42,13,3,"Riley Dixon punts 44 yards, fair catch by Greg Stroman at WAS-14",-0.590,0.280
4,7:53,1,10,WAS 14,13,3,Adrian Peterson left guard for no gain (tackle by Olivier Vernon),-0.280,-0.750
4,7:15,2,10,WAS 14,13,3,Adrian Peterson left end for 9 yards (tackle by Tae Davis),-0.750,-0.320
4,6:36,,,,,,Timeout #1 by Washington Redskins,,
4,6:36,3,1,WAS 23,13,3,Alex Smith pass incomplete short left intended for Jordan Reed,-0.320,-1.830
4,6:33,4,1,WAS 23,13,3,"Tress Way punts 53 yards, fair catch by Quadree Henderson at NYG-24. Penalty on Tae Davis: Running Into the Kicker, 5 yards (no play)",-1.830,0.810
4,6:24,1,10,WAS 28,13,3,Adrian Peterson up the middle for no gain (tackle by B.J. Hill),0.810,0.260
4,5:39,2,10,WAS 28,13,3,Alex Smith pass incomplete short left intended for Vernon Davis,0.260,-0.430
4,5:33,3,10,WAS 28,13,3,Chris Thompson up the middle for 1 yard (tackle by Lorenzo Carter and Olivier Vernon),-0.430,-1.440
4,5:26,,,,,,Timeout #2 by New York Giants,,
4,5:26,4,9,WAS 29,13,3,"Tress Way punts 58 yards, returned by Quadree Henderson for 1 yard (tackle by Zach Vigil and Shaun Dion Hamilton)",-1.440,0.280
4,5:12,1,10,NYG 14,13,3,"Eli Manning pass incomplete deep right intended for Saquon Barkley (defended by Montae Nicholson). Penalty on Montae Nicholson: Defensive Pass Interference, 46 yards (no play)",-0.280,2.920
4,5:03,1,10,WAS 40,13,3,Eli Manning pass incomplete short right intended for Evan Engram,2.920,2.370
4,4:59,2,10,WAS 40,13,3,Eli Manning pass complete short middle to Odell Beckham for 32 yards (tackle by Montae Nicholson),2.370,5.370
4,4:49,1,8,WAS 8,13,3,"Eli Manning pass incomplete short right intended for Sterling Shepard. Penalty on Fabian Moreau: Defensive Pass Interference, 4 yards (no play)",5.370,6.280
4,4:45,1,4,WAS 4,13,3,Saquon Barkley left guard for 1 yard (tackle by Da'Ron Payne and Mason Foster),6.280,5.530
4,4:21,2,3,WAS 3,13,3,Eli Manning pass incomplete short left intended for Bennie Fowler,5.530,4.720
4,4:17,3,3,WAS 3,13,3,Eli Manning pass incomplete short middle intended for Saquon Barkley (defended by D.J. Swearinger),4.720,3.040
4,4:11,4,3,WAS 3,13,6,Aldrick Rosas 21 yard field goal good,3.040,3.000
4,4:08,,,NYG 35,13,6,"Aldrick Rosas kicks off 65 yards, touchback.",0.000,0.610
4,4:08,1,10,WAS 25,13,6,"Adrian Peterson left guard for 2 yards (tackle by Josh Mauro). Penalty on B.J. Hill: Illegal Use of Hands, 5 yards",0.610,1.070
4,4:03,1,10,WAS 32,13,6,Adrian Peterson right guard for 4 yards (tackle by B.J. Hill and Olivier Vernon),1.070,1.070
4,3:16,2,6,WAS 36,19,6,"Adrian Peterson right tackle for 64 yards, touchdown. Penalty on Sean Chandler: Horse Collar Tackle, 15 yards",1.070,7.000
4,3:06,,,NYG 15,19,6,"Penalty on Matthew Ioannidis: False Start, 5 yards (no play)",0.000,0.000
4,3:06,,,NYG 20,20,6,Dustin Hopkins kicks extra point good,0.000,0.000
4,3:06,,,WAS 50,20,6,"Dustin Hopkins kicks off 50 yards, touchback.. Penalty on Adonis Alexander: Offside on Free Kick, 5 yards",0.000,0.940
4,3:06,1,10,NYG 30,20,6,Eli Manning pass incomplete deep middle intended for Sterling Shepard (defended by Greg Stroman),0.940,0.390
4,3:00,2,10,NYG 30,20,6,Eli Manning sacked by Jonathan Allen for -9 yards,0.390,-1.480
4,3:00,3,19,NYG 21,20,6,Eli Manning pass complete short right to Evan Engram for 7 yards (tackle by D.J. Swearinger),-1.480,-1.500
4,2:28,4,12,NYG 28,20,6,Eli Manning pass complete deep middle to Odell Beckham for 15 yards (tackle by Fabian Moreau),-1.500,1.800
4,2:04,1,10,NYG 43,20,6,"Penalty on Brian Mihalik: False Start, 5 yards (no play)",1.800,1.470
4,2:03,1,15,NYG 38,20,6,Eli Manning pass complete short left to Saquon Barkley for 2 yards (tackle by Josh Harvey-Clemons),1.470,0.850
4,1:57,2,13,NYG 40,20,6,Eli Manning pass complete short right to Evan Engram for 3 yards (tackle by Fabian Moreau),0.850,0.560
4,1:52,3,10,NYG 43,20,6,Eli Manning pass complete short left to Bennie Fowler for 21 yards (tackle by Greg Stroman),0.560,3.180
4,1:28,1,10,WAS 36,20,6,"Penalty on Brian Mihalik: False Start, 5 yards (no play)",3.180,2.850
4,1:14,1,15,WAS 41,20,6,Eli Manning pass incomplete deep left intended for Odell Beckham,2.850,1.960
4,1:07,2,15,WAS 41,20,6,Eli Manning pass complete short right to Evan Engram for 11 yards (tackle by Mason Foster),1.960,2.740
4,0:58,3,4,WAS 30,20,6,Eli Manning pass incomplete short middle intended for Evan Engram,2.740,1.460
4,0:53,4,4,WAS 30,20,6,Eli Manning pass complete short right to Odell Beckham for 11 yards (tackle by D.J. Swearinger),1.460,4.310
4,0:38,1,10,WAS 19,20,6,Eli Manning spiked the ball,4.310,3.750
4,0:37,2,10,WAS 19,20,6,Eli Manning pass complete short right to Saquon Barkley for 4 yards (tackle by Josh Harvey-Clemons),3.750,3.580
4,0:33,3,6,WAS 15,20,6,Eli Manning pass incomplete short left intended for Sterling Shepard,3.580,2.470
4,0:29,4,6,WAS 15,20,6,Eli Manning pass complete short left to Bennie Fowler for 13 yards (tackle by Josh Norman and D.J. Swearinger),2.470,6.740
4,0:21,,,,,,Timeout #3 by New York Giants,,
4,0:21,1,2,WAS 2,20,12,"Eli Manning pass complete short left to Evan Engram for 2 yards, touchdown",6.740,7.000
4,0:17,,,WAS 15,20,13,Aldrick Rosas kicks extra point good,0.000,0.000
4,0:17,,,NYG 35,20,13,"Aldrick Rosas kicks onside 24 yards, returned by Jehu Chesson for no gain",0.000,-1.660
4,0:16,1,10,WAS 41,20,13,Alex Smith kneels for -1 yards,1.660,0.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
