Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2,12:47,1,20,IND 11,0,3,Dan Orlovsky pass complete short right to Jacob Tamme for 3 yards (tackle by Chris Hope),-0.720,-1.250
2,12:17,2,17,IND 14,0,3,Dan Orlovsky pass incomplete short left intended for Austin Collie (defended by Alterraun Verner),-1.250,-2.130
2,12:13,3,17,IND 14,0,3,Dan Orlovsky pass complete short left to Reggie Wayne for 8 yards (tackle by Colin McCarthy and Cortland Finnegan),-2.130,-1.900
2,11:38,4,9,IND 22,0,3,"Pat McAfee punts 60 yards, returned by Marc Mariani for 20 yards (tackle by Zach Diles)",-1.900,-1.470
2,11:20,1,10,TEN 38,0,3,Jamie Harper up the middle for 2 yards (tackle by Ernie Sims),1.470,1.190
2,10:42,2,8,TEN 40,0,3,Chris Johnson right guard for 4 yards (tackle by Ernie Sims and Chris Rucker),1.190,1.020
2,9:58,3,4,TEN 44,0,3,Matt Hasselbeck pass incomplete short middle intended for Damian Williams,1.020,-0.460
2,9:54,4,4,TEN 44,0,3,"Brett Kern punts 46 yards, returned by Joe Lefeged for -1 yards (tackle by Chris Hawkins)",-0.460,0.380
2,9:43,1,10,IND 9,0,3,Delone Carter left end for 5 yards (tackle by Cortland Finnegan),-0.380,-0.390
2,9:10,2,5,IND 14,0,3,Donald Brown left end for -1 yards (tackle by Malcolm Sheppard and Colin McCarthy),-0.390,-0.950
2,8:33,3,6,IND 13,0,3,Dan Orlovsky pass incomplete short middle intended for Anthony Gonzalez,-0.950,-2.490
2,8:29,4,6,IND 13,0,3,"Pat McAfee punts 60 yards. Penalty on Tommie Campbell: Illegal Block Above the Waist (Offsetting), Penalty on Brandon King: Interference with Opportunity to Catch (Offsetting) (no play)",-2.490,-2.490
2,8:15,4,6,IND 13,0,3,"Pat McAfee punts 52 yards, returned by Marc Mariani for 16 yards (tackle by Scott Lutrus). Penalty on Kevin Malast: Offensive Holding (Offsetting), Penalty on Chris Rucker: Player Out of Bounds on Punt (Offsetting) (no play)",-2.490,-2.490
2,8:05,4,6,IND 13,0,3,"Pat McAfee punts 45 yards. Penalty on Mario Addison: Ineligible Downfield Kick, 5 yards",-2.490,-2.060
2,7:55,1,10,TEN 47,0,3,Matt Hasselbeck pass complete short left to Chris Johnson for 19 yards (tackle by Pat Angerer and Kavell Conner),2.060,3.310
2,7:12,1,10,IND 34,0,3,Chris Johnson left tackle for no gain (tackle by Robert Mathis),3.310,2.770
2,6:40,2,10,IND 34,0,3,Jamie Harper right guard for 1 yard (tackle by Jacob Lacey and Pat Angerer),2.770,2.210
2,5:59,3,9,IND 33,0,3,"Penalty on Michael Roos: False Start, 5 yards (no play)",2.210,1.550
2,5:38,3,14,IND 38,0,3,Matt Hasselbeck pass complete short right to Chris Johnson for 3 yards (tackle by Tyler Brayton and Jacob Lacey),1.550,0.970
2,5:37,4,11,IND 35,3,3,Rob Bironas 53 yard field goal good,0.970,3.000
2,,,,TEN 35,3,3,"Rob Bironas kicks off 74 yards, touchback",0.000,0.280
2,5:32,1,10,IND 20,3,3,Dan Orlovsky pass incomplete deep left intended for Jacob Tamme,0.280,-0.270
2,5:28,2,10,IND 20,3,3,Joseph Addai up the middle for no gain (tackle by Derrick Morgan and Chris Hope),-0.270,-0.960
2,4:48,3,10,IND 20,3,3,Dan Orlovsky pass complete short right to Joseph Addai for no gain,-0.960,-2.030
2,4:18,4,10,IND 20,3,3,"Penalty on Justin Snow: False Start, 5 yards (no play)",-2.030,-2.440
2,4:03,4,15,IND 15,3,3,"Pat McAfee punts 44 yards, returned by Marc Mariani for 4 yards (tackle by Kevin Bentley). Penalty on Tommie Campbell: Offensive Holding, 10 yards",-2.440,-1.270
2,3:49,1,10,TEN 35,3,3,Matt Hasselbeck pass incomplete short right intended for Damian Williams (defended by David Caldwell),1.270,0.720
2,3:45,2,10,TEN 35,3,3,Chris Johnson left end for 3 yards (tackle by Pat Angerer),0.720,0.430
2,2:59,3,7,TEN 38,3,3,Matt Hasselbeck pass incomplete short right intended for Chris Johnson,0.430,-0.850
2,2:53,4,7,TEN 38,3,3,"Brett Kern punts 46 yards. Penalty on Tommie Campbell: Unsportsmanlike Conduct, 15 yards",-0.850,-1.000
2,2:45,1,10,IND 31,3,3,"Dan Orlovsky pass complete short right to Pierre Garcon for 17 yards (tackle by Akeem Ayers). Pierre Garcon fumbles (forced by Akeem Ayers), recovered by Chris Hope at IND-48 (tackle by Pierre Garcon)",1.000,-2.390
2,2:38,1,10,IND 48,3,3,Matt Hasselbeck pass complete short right to Nate Washington for 6 yards (tackle by Jacob Lacey),2.390,2.660
2,2:10,2,4,IND 42,3,3,Chris Johnson left tackle for 5 yards (tackle by Chris Rucker and Kavell Conner),2.660,3.120
2,2:00,1,10,IND 37,3,3,Matt Hasselbeck pass complete short right to Ahmard Hall for 1 yard (tackle by Pat Angerer),3.120,2.710
2,1:25,2,9,IND 36,3,3,Matt Hasselbeck pass complete short left to Jared Cook for 8 yards (tackle by Antoine Bethea),2.710,3.070
2,0:45,3,1,IND 28,3,3,Matt Hasselbeck pass complete deep left to Lavelle Hawkins for 22 yards (tackle by Chris Rucker),3.070,5.830
2,0:40,1,6,IND 6,3,3,Chris Johnson up the middle for 3 yards (tackle by Antoine Bethea and David Caldwell),5.830,5.530
2,0:33,,,,3,3,Timeout #1 by Tennessee Titans,0.000,5.530
2,0:33,2,3,IND 3,3,3,Matt Hasselbeck pass incomplete short right intended for Nate Washington,5.530,4.720
2,0:28,3,3,IND 3,3,3,Matt Hasselbeck pass incomplete short left intended for Jared Cook,4.720,3.040
2,0:25,4,3,IND 3,6,3,Rob Bironas 21 yard field goal good,3.040,3.000
2,,,,TEN 35,6,3,"Rob Bironas kicks off 74 yards, touchback",0.000,0.280
2,0:21,1,10,IND 20,6,3,Dan Orlovsky kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,6,3,"Pat McAfee kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,TEN 20,6,3,Matt Hasselbeck pass complete short left to Ahmard Hall for -3 yards (tackle by David Caldwell),0.280,-0.790
3,14:19,2,13,TEN 17,6,3,Matt Hasselbeck pass incomplete short right intended for Nate Washington,-0.790,-1.510
3,14:15,3,13,TEN 17,6,3,Matt Hasselbeck pass complete short left to Damian Williams for 6 yards (tackle by Chris Rucker),-1.510,-1.830
3,13:37,4,7,TEN 23,6,3,"Brett Kern punts 40 yards, returned by Pierre Garcon for 5 yards (tackle by Jordan Babineaux). Penalty on Tommie Campbell: Unsportsmanlike Conduct, 15 yards",-1.830,-2.720
3,13:27,1,10,TEN 43,6,3,Joseph Addai left tackle for 2 yards (tackle by Jason McCourty and Derrick Morgan),2.720,2.450
3,12:55,2,8,TEN 41,6,3,Joseph Addai left guard for 2 yards (tackle by Jason Jones),2.450,2.010
3,12:14,,,,6,3,Timeout #1 by Tennessee Titans,0.000,2.010
3,12:14,3,6,TEN 39,6,3,Dan Orlovsky pass complete short left to Joseph Addai for 7 yards (tackle by Alterraun Verner),2.010,3.450
3,11:39,1,10,TEN 32,6,3,Dan Orlovsky pass complete short right to Jerome Felton for 9 yards (tackle by Jordan Babineaux),3.450,4.120
3,10:58,2,1,TEN 23,6,3,Donald Brown up the middle for 1 yard (tackle by Colin McCarthy),4.120,4.110
3,10:22,1,10,TEN 22,6,3,Donald Brown right tackle for 4 yards (tackle by Dave Ball),4.110,4.130
3,9:45,2,6,TEN 18,6,9,"Dan Orlovsky pass complete deep left to Reggie Wayne for 18 yards, touchdown",4.130,7.000
3,,,,TEN 2,6,10,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 35,6,10,"Pat McAfee kicks off 74 yards, touchback",0.000,0.280
3,9:36,1,10,TEN 20,6,10,Chris Johnson right end for -3 yards (tackle by Pat Angerer),0.280,-0.790
3,9:00,2,13,TEN 17,6,10,Chris Johnson right end for -3 yards (tackle by Kavell Conner),-0.790,-2.030
3,8:18,3,16,TEN 14,6,10,"Matt Hasselbeck pass complete short right to Nate Washington for 9 yards (tackle by Ernie Sims). Penalty on Kevin Thomas: Illegal Contact, 5 yards (no play)",-2.030,0.150
3,7:54,1,10,TEN 19,6,10,Matt Hasselbeck pass complete short left to Chris Johnson for 4 yards (tackle by Ernie Sims and Pat Angerer),0.150,0.210
3,7:18,2,6,TEN 23,6,10,Matt Hasselbeck pass complete short right to Lavelle Hawkins for 6 yards (tackle by Kavell Conner and Jacob Lacey),0.210,0.870
3,6:41,1,10,TEN 29,6,16,"Matt Hasselbeck pass incomplete short right intended for Chris Johnson is intercepted by Jacob Lacey at TEN-32 and returned for 32 yards, touchdown",0.870,-7.000
3,,,,TEN 2,6,17,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 35,6,17,"Pat McAfee kicks off 66 yards, muffed catch by Marc Mariani, ball out of bounds at TEN-1",0.000,-0.380
3,6:31,1,10,TEN 1,6,17,Chris Johnson right guard for no gain (tackle by Kavell Conner and Jerry Hughes),-0.380,-0.780
3,5:48,2,10,TEN 1,6,17,Matt Hasselbeck pass complete short right to Chris Johnson for 5 yards (tackle by Ernie Sims and Jacob Lacey),-0.780,-0.840
3,5:22,3,5,TEN 6,6,17,Matt Hasselbeck pass complete short right to Jared Cook for 10 yards (tackle by Ernie Sims and Jacob Lacey),-0.840,-0.140
3,4:59,1,10,TEN 16,6,17,Matt Hasselbeck pass incomplete short left intended for Damian Williams,-0.140,-0.660
3,4:55,2,10,TEN 16,6,17,Matt Hasselbeck pass complete short right to Chris Johnson for 3 yards (tackle by Pat Angerer and Antoine Bethea),-0.660,-0.950
3,4:24,3,7,TEN 19,6,17,Matt Hasselbeck pass complete short left to Nate Washington for 8 yards (tackle by Chris Rucker),-0.950,0.740
3,3:52,1,10,TEN 27,6,17,"Chris Johnson right tackle for no gain (tackle by Mario Addison). Penalty on Jared Cook: Offensive Holding, 10 yards (no play)",0.740,-0.170
3,3:29,1,20,TEN 17,6,17,Matt Hasselbeck pass complete short left to Jared Cook for 6 yards (tackle by Pat Angerer),-0.170,-0.340
3,3:03,2,14,TEN 23,6,17,Matt Hasselbeck pass complete short right to Jamie Harper for 2 yards (tackle by Jacob Lacey),-0.340,-0.760
3,2:31,3,12,TEN 25,6,17,Matt Hasselbeck pass complete short right to Nate Washington for 6 yards (tackle by Jacob Lacey),-0.760,-1.310
3,1:48,4,6,TEN 31,6,17,"Brett Kern punts 46 yards, returned by Pierre Garcon for -3 yards (tackle by Tim Shaw)",-1.310,-0.280
3,1:33,1,10,IND 20,6,17,Donald Brown up the middle for 39 yards (tackle by Jordan Babineaux),0.280,2.850
3,1:05,1,10,TEN 41,6,17,Donald Brown right guard for 2 yards (tackle by SenDerrick Marks),2.850,2.580
3,0:29,2,8,TEN 39,6,17,Donald Brown right tackle for 9 yards (tackle by Colin McCarthy),2.580,3.580
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TEN 30,6,17,Donald Brown left end for -3 yards (tackle by Jason Jones),3.580,2.630
4,14:19,2,13,TEN 33,6,17,Donald Brown right end for 6 yards (tackle by Jurrell Casey),2.630,2.740
4,13:38,3,7,TEN 27,6,17,Joseph Addai right tackle for 5 yards (tackle by Dave Ball),2.740,2.120
4,12:59,4,2,TEN 22,6,20,Adam Vinatieri 40 yard field goal good,2.120,3.000
4,,,,IND 35,6,20,"Pat McAfee kicks off 72 yards, touchback",0.000,0.280
4,12:53,1,10,TEN 20,6,20,Matt Hasselbeck pass complete short right to Nate Washington for 15 yards (tackle by Ernie Sims),0.280,1.270
4,12:31,1,10,TEN 35,6,20,"Matt Hasselbeck pass complete short right to Jared Cook for 27 yards (tackle by Pat Angerer). Jared Cook fumbles (forced by Pat Angerer), recovered by Chris Rucker at IND-35 (tackle by Jared Cook)",1.270,-1.200
4,12:19,1,10,IND 34,6,20,Joseph Addai left tackle for no gain (tackle by Will Witherspoon),1.200,0.660
4,11:37,2,10,IND 34,6,20,Joseph Addai right end for 1 yard (tackle by Derrick Morgan),0.660,0.100
4,10:49,3,9,IND 35,6,20,Joseph Addai right end for 5 yards (tackle by Jason McCourty and Akeem Ayers),0.100,-0.720
4,10:06,4,4,IND 40,6,20,"Pat McAfee punts 42 yards, returned by Marc Mariani for 7 yards (tackle by Scott Lutrus)",-0.720,-0.610
4,9:54,1,10,TEN 25,6,20,Matt Hasselbeck pass complete short right to Lavelle Hawkins for 4 yards,0.610,0.600
4,9:30,2,6,TEN 29,6,20,Matt Hasselbeck pass complete short right to Lavelle Hawkins for 7 yards (tackle by Jacob Lacey),0.600,1.330
4,9:11,1,10,TEN 36,6,20,Matt Hasselbeck pass incomplete deep right intended for Jared Cook,1.330,0.790
4,9:04,2,10,TEN 36,6,20,Matt Hasselbeck pass complete short middle to Chris Johnson for 9 yards (tackle by Pat Angerer and Chris Rucker),0.790,1.290
4,8:31,3,1,TEN 45,6,20,Matt Hasselbeck pass complete short right to Jared Cook for 6 yards (tackle by Antoine Bethea and Ernie Sims),1.290,2.320
4,8:06,1,10,IND 49,6,20,Matt Hasselbeck pass complete short right to Chris Johnson for 5 yards (tackle by Antoine Bethea),2.320,2.460
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
4,7:45,2,5,IND 44,6,20,Matt Hasselbeck pass complete short right to Lavelle Hawkins for 19 yards (tackle by Jacob Lacey),2.460,3.910
4,7:27,1,10,IND 25,6,20,Matt Hasselbeck pass incomplete deep left intended for Nate Washington is intercepted by Pat Angerer at IND-0,3.910,-0.280
4,7:19,1,10,IND 20,6,20,Donald Brown right end for no gain (tackle by Malcolm Sheppard),0.280,-0.270
4,6:35,2,10,IND 20,6,20,Donald Brown up the middle for -4 yards (tackle by Jurrell Casey),-0.270,-1.690
4,6:28,,,,6,20,Timeout #2 by Tennessee Titans,0.000,-1.690
4,6:28,3,14,IND 16,6,20,Donald Brown up the middle for no gain (tackle by Derrick Morgan),-1.690,-2.390
4,6:23,,,,6,20,Timeout #3 by Tennessee Titans,0.000,-2.390
4,6:23,4,14,IND 16,6,20,"Pat McAfee punts 43 yards, returned by Marc Mariani for 10 yards (tackle by Zach Diles). Penalty on Alterraun Verner: Illegal Block Above the Waist, 10 yards",-2.390,-1.000
4,6:13,1,10,TEN 31,6,20,Jake Locker pass incomplete short right intended for Nate Washington,1.000,0.460
4,6:09,2,10,TEN 31,6,20,Jake Locker pass complete short left to Nate Washington for 9 yards (tackle by Chris Rucker),0.460,0.960
4,5:49,3,1,TEN 40,6,20,Jake Locker pass complete short right to Jared Cook for 9 yards (tackle by Ernie Sims),0.960,2.190
4,5:27,1,10,TEN 49,6,20,Jake Locker for 9 yards,2.190,2.860
4,5:06,2,1,IND 42,6,20,Jake Locker pass complete short right to Craig Stevens for 9 yards (tackle by Ernie Sims and Antoine Bethea),2.860,3.380
4,4:40,1,10,IND 33,6,20,Jake Locker sacked by Robert Mathis for -9 yards,3.380,1.620
4,4:18,2,19,IND 42,6,20,Chris Johnson up the middle for 35 yards (tackle by Chris Rucker),1.620,5.600
4,3:48,1,7,IND 7,12,20,"Jake Locker pass complete short middle to Nate Washington for 7 yards, touchdown",5.600,7.000
4,,,,IND 2,13,20,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 35,13,20,"Rob Bironas kicks off 74 yards, touchback",0.000,0.280
4,3:43,1,10,IND 20,13,26,"Donald Brown right tackle for 80 yards, touchdown",0.280,7.000
4,,,,TEN 2,13,27,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 35,13,27,"Pat McAfee kicks off 74 yards, touchback",0.000,0.280
4,3:26,1,10,TEN 20,13,27,Jake Locker pass complete short right to Nate Washington for 11 yards (tackle by Pat Angerer),0.280,1.000
4,3:05,1,10,TEN 31,13,27,Jake Locker pass incomplete short middle intended for Nate Washington,1.000,0.460
4,3:01,2,10,TEN 31,13,27,Jake Locker pass complete short right to Jared Cook for 15 yards (tackle by Antoine Bethea and Jacob Lacey),0.460,1.990
4,2:35,1,10,TEN 46,13,27,Jake Locker pass complete short right to Jared Cook for 12 yards (tackle by Ernie Sims),1.990,2.790
4,2:18,1,10,IND 42,13,27,Jake Locker pass complete short right to Lavelle Hawkins for 9 yards (tackle by Ernie Sims),2.790,3.460
4,2:05,2,1,IND 33,13,27,Jake Locker pass complete short middle to Jared Cook for 10 yards (tackle by Ernie Sims),3.460,4.040
4,2:00,1,10,IND 23,13,27,Jake Locker pass complete short right to Lavelle Hawkins for 11 yards (tackle by Chris Rucker),4.040,4.780
4,1:53,1,10,IND 12,13,27,Jake Locker pass complete short right to Chris Johnson for 6 yards (tackle by Ernie Sims),4.780,5.210
4,1:33,2,4,IND 6,13,27,Jake Locker pass incomplete short right intended for Damian Williams,5.210,4.380
4,1:27,3,4,IND 6,13,27,Jake Locker pass incomplete short right intended for Lavelle Hawkins (defended by Jacob Lacey),4.380,3.000
4,1:24,4,4,IND 6,13,27,Jake Locker pass incomplete short left intended for Lavelle Hawkins,3.000,0.380
4,1:17,1,10,IND 6,13,27,Dan Orlovsky kneels for -1 yards,-0.380,-0.850
4,0:38,2,11,IND 5,13,27,Dan Orlovsky kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
