#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:53,TEN 29,3,1:35,8,Punt
2,1,8:40,TEN 19,6,3:53,12,Punt
3,2,15:00,TEN 20,3,1:44,4,Punt
4,2,11:20,TEN 38,3,1:37,6,Punt
5,2,7:55,TEN 47,5,2:23,18,Field Goal
6,2,3:49,TEN 35,3,1:04,3,Punt
7,2,2:38,IND 48,9,2:17,45,Field Goal
8,3,15:00,TEN 20,3,1:33,3,Punt
9,3,9:36,TEN 20,5,3:05,9,Interception
10,3,6:31,TEN 1,9,4:58,30,Punt
11,4,12:53,TEN 20,2,0:34,42,Fumble
12,4,9:54,TEN 25,8,2:35,50,Interception
13,4,6:13,TEN 31,8,2:30,69,Touchdown
14,4,3:26,TEN 20,11,2:09,74,Downs
