Quarter,Time,Down,ToGo,Location,LAR,ARI,Detail,EPB,EPA
2,0:25,1,10,ARI 49,21,8,Matthew Stafford pass complete short right to Tyler Higbee for 6 yards (tackle by Josh Woods),2.320,2.590
2,0:21,2,4,ARI 43,21,8,Matthew Stafford pass short left intended for Puka Nacua is intercepted by Jalen Thompson at ARI-34 and returned for 14 yards (tackle by Tyler Higbee),2.590,-2.130
2,0:15,1,10,ARI 48,21,8,"Kyler Murray pass complete short left to Rondale Moore for 6 yards (tackle by John Johnson) Replay Assistant challenged the pass completion ruling, and the original play was overturned. Kyler Murray pass incomplete short left intended for Rondale Moore (defended by John Johnson)",2.130,1.580
2,0:12,2,10,ARI 48,21,8,Emari Demercado up the middle for 5 yards (tackle by Kobie Turner and Ernest Jones),1.580,1.550
2,0:08,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:08,3,5,LAR 47,21,8,Emari Demercado up the middle for 9 yards (tackle by Jason Taylor),1.550,3.050
2,0:03,,,,,,Timeout #3 by Arizona Cardinals,,
2,0:03,1,10,LAR 38,21,8,Matt Prater yard field goal good. Penalty on Geoff Swaim: Offensive Holding (accepted) (no play),3.050,1.930
Quarter,Time,Down,ToGo,Location,LAR,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,LAR 35,21,8,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,ARI 25,21,8,James Conner left end for 3 yards (tackle by Byron Young),0.610,0.470
3,14:28,2,7,ARI 28,21,8,Kyler Murray pass incomplete short left intended for Greg Dortch (defended by Ahkello Witherspoon),0.470,-0.230
3,14:25,3,7,ARI 28,21,8,"Kyler Murray pass incomplete deep left intended for Marquise Brown (defended by Jordan Fuller). Penalty on Paris Johnson: Offensive Holding, 10 yards (declined)",-0.230,-1.500
3,14:19,4,7,ARI 28,21,8,Blake Gillikin up the middle for 10 yards (tackle by Tre'Vius Tomlinson),-1.500,1.470
3,13:53,1,10,ARI 38,21,8,"James Conner up the middle for no gain (tackle by John Johnson and Jonah Williams). Penalty on Carter O'Donnell: Offensive Holding, 10 yards (accepted) (no play)",1.470,0.810
3,13:31,1,20,ARI 28,21,8,Marquise Brown left end for 6 yards (tackle by John Johnson and Byron Young) (no play),0.810,-0.820
3,13:00,1,34,ARI 14,21,8,Kyler Murray pass incomplete short right intended for Marquise Brown (defended by Ahkello Witherspoon),-0.820,-2.480
3,12:56,2,34,ARI 14,21,8,Kyler Murray pass complete short right to James Conner for 2 yards (tackle by Christian Rozeboom),-2.480,-3.330
3,12:18,3,32,ARI 16,21,8,"Penalty on Greg Dortch: False Start, 5 yards (accepted) (no play)",-3.330,-4.580
3,12:06,3,37,ARI 11,21,8,Kyler Murray pass complete deep right to Rondale Moore for 20 yards (tackle by Ernest Jones),-4.580,-1.310
3,11:31,4,17,ARI 31,21,8,"Blake Gillikin punts 47 yards, fair catch by Austin Trammell at LA-22",-1.310,-0.410
3,11:22,1,10,LAR 22,21,8,Kyren Williams up the middle for 56 yards (tackle by Jalen Thompson),0.410,4.110
3,10:36,1,10,ARI 22,21,8,Royce Freeman right tackle for 8 yards (tackle by Budda Baker),4.110,4.850
3,9:55,2,2,ARI 14,21,8,Royce Freeman up the middle for 3 yards (tackle by Dante Stills),4.850,4.840
3,9:13,1,10,ARI 11,21,8,Kyren Williams left end for 5 yards (tackle by Budda Baker),4.840,5.080
3,8:32,2,5,ARI 6,21,8,Kyren Williams up the middle for no gain (tackle by Jonathan Ledbetter),5.080,4.210
3,7:40,3,5,ARI 6,21,8,Matthew Stafford pass incomplete short middle intended for Puka Nacua,4.210,2.990
3,7:36,4,5,ARI 6,24,8,Lucas Havrisik 24 yard field goal good,2.990,3.000
3,7:33,,,LAR 35,24,8,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
3,7:33,1,10,ARI 25,24,8,Kyler Murray pass complete short right to Trey McBride for 16 yards (tackle by Jordan Fuller and Ernest Jones),0.610,1.660
3,6:59,1,10,ARI 41,24,8,Kyler Murray pass complete short middle to Marquise Brown for 17 yards (tackle by Jordan Fuller),1.660,2.790
3,6:20,1,10,LAR 42,24,8,Kyler Murray pass incomplete short left intended for Elijah Higgins,2.790,2.240
3,6:16,2,10,LAR 42,24,8,"Kyler Murray pass complete short middle to Greg Dortch for no gain (tackle by John Johnson). Penalty on Carter O'Donnell: Ineligible Downfield Pass, 5 yards (accepted) (no play)",2.240,1.570
3,5:53,2,15,LAR 47,24,8,Kyler Murray pass complete short left to Trey McBride for 9 yards (tackle by Michael Hoecht and John Johnson),1.570,2.080
3,5:13,3,6,LAR 38,24,8,Kyler Murray pass incomplete short right intended for Marquise Brown (defended by Jordan Fuller),2.080,0.720
3,5:08,4,6,LAR 38,24,8,Matt Prater 56 yard field goal no good,0.720,-1.990
3,5:03,1,10,LAR 46,24,8,Matthew Stafford pass incomplete deep left intended for Puka Nacua,1.990,1.450
3,4:58,2,10,LAR 46,24,8,Matthew Stafford pass complete short right to Puka Nacua for 14 yards (tackle by Budda Baker and Krys Barnes),1.450,2.920
3,4:07,1,10,ARI 40,24,8,Matthew Stafford scrambles right end for 2 yards (tackle by Josh Woods),2.920,2.640
3,3:35,2,8,ARI 38,24,8,Royce Freeman up the middle for 3 yards (tackle by Krys Barnes and Jonathan Ledbetter),2.640,2.340
3,2:49,3,5,ARI 35,24,8,Matthew Stafford pass complete short middle to Demarcus Robinson for 7 yards (tackle by Budda Baker),2.340,3.710
3,2:07,1,10,ARI 28,24,8,Royce Freeman up the middle for 3 yards (tackle by Josh Woods and Dante Stills),3.710,3.570
3,1:27,2,7,ARI 25,24,8,Royce Freeman left tackle for 2 yards (tackle by Budda Baker and Dante Stills),3.570,3.140
3,0:41,3,5,ARI 23,24,8,Matthew Stafford pass complete short left to Cooper Kupp for 6 yards (tackle by Jalen Thompson),3.140,4.440
Quarter,Time,Down,ToGo,Location,LAR,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,,,,,,Timeout #1 by Los Angeles Rams,,
4,15:00,1,10,ARI 17,24,8,Kyren Williams right end for 9 yards (tackle by BJ Ojulari),4.440,5.480
4,14:17,2,1,ARI 8,24,8,Kyren Williams right tackle for 3 yards (tackle by Dante Stills and Roy Lopez),5.480,6.060
4,13:34,1,5,ARI 5,24,8,Matthew Stafford pass complete short right to Kyren Williams for 2 yards (tackle by Josh Woods and BJ Ojulari),6.060,5.530
4,12:50,2,3,ARI 3,24,8,Matthew Stafford pass incomplete short right,5.530,4.720
4,12:45,3,3,ARI 3,30,8,"Matthew Stafford pass complete short left to Kyren Williams for 3 yards, touchdown",4.720,7.000
4,12:41,,,ARI 15,31,8,Lucas Havrisik kicks extra point good,0.000,0.000
4,12:41,,,LAR 35,31,8,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
4,12:41,1,10,ARI 25,31,8,Kyler Murray pass complete short left to James Conner for -4 yards (tackle by Christian Rozeboom),0.610,-0.480
4,12:10,2,14,ARI 21,31,8,Kyler Murray pass incomplete short left intended for Greg Dortch,-0.480,-1.150
4,12:05,3,14,ARI 21,31,8,Kyler Murray sacked by Kobie Turner for -14 yards,-1.150,-2.490
4,11:27,4,28,ARI 7,31,8,"Blake Gillikin punts 42 yards, returned by Austin Trammell for 11 yards (tackle by Dennis Gardeck)",-2.490,-3.050
4,11:20,1,10,ARI 38,31,8,Royce Freeman up the middle for 7 yards (tackle by Kei'Trel Clark and Jalen Thompson),3.050,3.450
4,10:39,2,3,ARI 31,31,8,Royce Freeman left end for -2 yards (tackle by Krys Barnes),3.450,2.480
4,9:58,3,5,ARI 33,31,8,Matthew Stafford pass complete short right to Tyler Higbee for 4 yards (tackle by Garrett Williams and Kei'Trel Clark),2.480,1.620
4,9:08,,,,,,Timeout #2 by Los Angeles Rams,,
4,9:08,4,1,ARI 29,31,8,Kyren Williams left tackle for 6 yards (tackle by Kei'Trel Clark and BJ Ojulari),1.620,4.040
4,8:27,1,10,ARI 23,37,8,"Royce Freeman right end for 23 yards, touchdown",4.040,7.000
4,8:19,,,ARI 15,37,8,Lucas Havrisik kicks extra point no good,0.000,-1.000
4,8:19,,,LAR 35,37,8,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
4,8:19,1,10,ARI 25,37,8,Kyler Murray pass incomplete short middle intended for Greg Dortch (defended by John Johnson),0.610,0.060
4,8:15,2,10,ARI 25,37,8,Michael Carter left tackle for 7 yards (tackle by John Johnson),0.060,0.300
4,7:47,3,3,ARI 32,37,8,"Kyler Murray pass complete deep right to Marquise Brown for 36 yards (tackle by Tre'Vius Tomlinson). Penalty on Russ Yeast: Illegal Contact, 5 yards (declined) . Penalty on Cobie Durant: Defensive Holding, 5 yards (declined)",0.300,3.450
4,7:20,1,10,LAR 32,37,8,Michael Carter up the middle for 6 yards (tackle by Jason Taylor),3.450,3.710
4,7:03,2,4,LAR 26,37,8,Kyler Murray pass incomplete short left,3.710,3.010
4,6:59,3,4,LAR 26,37,8,Kyler Murray pass complete short right to Michael Carter for 1 yard (tackle by Troy Reeder),3.010,1.900
4,6:29,4,3,LAR 25,37,8,"Kyler Murray pass incomplete deep left intended for Rondale Moore. Penalty on Russ Yeast: Defensive Holding, 5 yards (accepted) (no play)",1.900,4.240
4,6:25,1,10,LAR 20,37,8,Kyler Murray pass complete short right to Michael Carter for 6 yards (tackle by Christian Rozeboom),4.240,4.640
4,6:01,2,4,LAR 14,37,8,Kyler Murray pass complete short right to Trey McBride for 3 yards (tackle by Derion Kendrick),4.640,4.590
4,5:41,3,1,LAR 11,37,8,Michael Carter left tackle for 5 yards (tackle by John Johnson),4.590,5.830
4,5:17,1,6,LAR 6,37,14,"Kyler Murray pass complete short left to Greg Dortch for 6 yards, touchdown",5.830,7.000
4,5:12,,,LAR 2,37,14,Two Point Attempt: Kyler Murray pass incomplete intended for intended for Marquise Brown,1.000,-1.000
4,5:12,,,ARI 35,37,14,"Matt Prater kicks onside 12 yards, returned by Tyler Higbee for no gain",0.000,2.460
4,5:11,1,10,ARI 47,37,14,Zach Evans up the middle for 1 yard (tackle by Phil Hoskins and Ben Stille),2.460,2.050
4,4:27,2,9,ARI 46,37,14,Zach Evans up the middle for no gain (tackle by Krys Barnes and Jesse Luketa),2.050,1.350
4,3:46,3,9,ARI 46,37,14,"Zach Evans right end for 5 yards (tackle by Krys Barnes). Penalty on Hunter Long: Offensive Holding, 10 yards (declined)",1.350,0.530
4,3:36,4,4,ARI 41,37,14,"Ethan Evans punts 41 yards, touchback.",0.530,-0.280
4,3:28,1,10,ARI 20,37,14,Kyler Murray pass complete short middle to Trey McBride for 10 yards (tackle by Jake Hummel),0.280,0.940
4,3:07,1,10,ARI 30,37,14,Kyler Murray sacked by Desjuan Johnson for -10 yards,0.940,-0.960
4,2:33,2,20,ARI 20,37,14,Kyler Murray pass complete short left to Michael Carter for 1 yard (tackle by Jake Hummel),-0.960,-1.480
4,2:05,3,19,ARI 21,37,14,Kyler Murray pass complete short middle to Michael Carter for 7 yards (tackle by Jake Hummel),-1.480,-1.500
4,2:00,4,12,ARI 28,37,14,"Kyler Murray pass is intercepted by Tre'Vius Tomlinson at 50 and returned for no gain (tackle by Paris Johnson). Penalty on Tre'Vius Tomlinson: Illegal Contact, 5 yards (accepted) (no play)",-1.500,1.140
4,1:48,1,10,ARI 33,37,14,Kyler Murray pass complete short middle to Greg Dortch for 7 yards (tackle by Tre'Vius Tomlinson and Christian Rozeboom),1.140,1.540
4,1:26,2,3,ARI 40,37,14,Kyler Murray pass complete short middle to Marquise Brown for 2 yards (tackle by Christian Rozeboom),1.540,1.090
4,1:03,3,1,ARI 42,37,14,Kyler Murray pass complete short right to Elijah Higgins for 26 yards (tackle by Jason Taylor),1.090,3.450
4,0:56,1,10,LAR 32,37,14,Kyler Murray sacked by Michael Hoecht for -7 yards,3.450,1.960
4,0:29,2,17,LAR 39,37,14,Kyler Murray pass complete short left to Marquise Brown for 10 yards (tackle by Tre'Vius Tomlinson),1.960,2.610
4,0:08,3,7,LAR 29,37,14,Kyler Murray pass incomplete deep left intended for Marquise Brown,2.610,1.500
4,0:03,4,7,LAR 29,37,14,Kyler Murray pass complete short right to Rondale Moore for 15 yards (tackle by Derion Kendrick),1.500,2.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
