Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2,4:37,3,6,IND 44,21,14,Philip Rivers pass incomplete short right intended for Michael Pittman,0.890,-0.460
2,4:32,4,6,IND 44,21,14,"Rigoberto Sanchez punts 42 yards, fair catch by Kalif Raymond at TEN-14",-0.460,0.280
2,4:25,1,10,TEN 14,21,14,Derrick Henry right tackle for 31 yards (tackle by Khari Willis),-0.280,1.930
2,3:42,1,10,TEN 45,21,14,Derrick Henry left guard for 8 yards (tackle by Kenny Moore),1.930,2.460
2,3:01,2,2,IND 47,21,14,D'Onta Foreman left end for 5 yards (tackle by Grover Stewart),2.460,2.790
2,2:25,1,10,IND 42,21,14,Ryan Tannehill pass incomplete deep right,2.790,2.240
2,2:15,2,10,IND 42,21,14,"D'Onta Foreman left end for 12 yards (tackle by Kameron Cline and Darius Leonard). Penalty on Grover Stewart: Defensive Holding, 5 yards",2.240,3.910
2,2:00,1,10,IND 25,21,14,Derrick Henry up the middle for 5 yards (tackle by Darius Leonard and Taylor Stallworth),3.910,4.040
2,1:56,,,,,,Timeout #1 by Indianapolis Colts,,
2,1:56,2,5,IND 20,21,14,Derrick Henry right end for 4 yards (tackle by Taylor Stallworth and Darius Leonard),4.040,4.060
2,1:52,,,,,,Timeout #2 by Indianapolis Colts,,
2,1:52,3,1,IND 16,21,14,Cameron Batson right end for 5 yards (tackle by Darius Leonard),4.060,4.840
2,1:46,,,,,,Timeout #3 by Indianapolis Colts,,
2,1:46,1,10,IND 11,27,14,"Derrick Henry right end for 11 yards, touchdown",4.840,7.000
2,1:41,,,IND 15,28,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,1:41,,,TEN 35,28,14,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
2,1:41,1,10,IND 25,28,14,"Philip Rivers pass incomplete deep right intended for Trey Burton. Penalty on Nyheim Hines: Offensive Holding, 10 yards (no play)",0.610,-0.410
2,1:35,1,20,IND 15,28,14,Philip Rivers pass incomplete short left intended for Nyheim Hines,-0.410,-1.430
2,1:31,2,20,IND 15,28,14,Philip Rivers pass incomplete short right intended for Michael Pittman,-1.430,-2.350
2,1:27,3,20,IND 15,28,14,Philip Rivers pass complete short middle to De'Michael Harris for 1 yard (tackle by David Long),-2.350,-2.390
2,1:21,,,,,,Timeout #1 by Tennessee Titans,,
2,1:21,4,19,IND 16,28,14,"Rigoberto Sanchez punts 55 yards, returned by Kalif Raymond for 12 yards (tackle by Luke Rhodes). Penalty on Matthew Adams: Disqualification, 15 yards",-2.390,-2.650
2,1:13,1,10,IND 44,28,14,Jeremy McNichols up the middle for 3 yards (tackle by Al-Quadin Muhammad),2.650,2.520
2,0:54,2,7,IND 41,28,14,Jeremy McNichols up the middle for 3 yards (tackle by Al-Quadin Muhammad and Anthony Walker),2.520,2.210
2,0:35,3,4,IND 38,28,14,Ryan Tannehill pass incomplete short left intended for A.J. Brown,2.210,0.720
2,0:31,,,,,,Timeout #2 by Tennessee Titans,,
2,0:31,4,4,IND 38,28,14,Ryan Tannehill pass complete deep middle to Corey Davis for 37 yards (tackle by T.J. Carrie),0.720,6.970
2,0:22,,,,,,Timeout #3 by Tennessee Titans,,
2,0:22,1,1,IND 1,34,14,"Ryan Tannehill right guard for 1 yard, touchdown",6.970,7.000
2,0:20,,,IND 15,35,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,0:20,,,TEN 35,35,14,"Stephen Gostkowski kicks off 72 yards, returned by Tremon Smith for 22 yards (tackle by Senorise Perry and Derick Roberson)",0.000,-0.220
2,0:15,1,10,IND 15,35,14,Jacoby Brissett kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,35,14,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,IND 25,35,14,Philip Rivers pass complete short left to T.Y. Hilton for 12 yards (tackle by Malcolm Butler),0.610,1.400
3,14:37,1,10,IND 37,35,14,Nyheim Hines right guard for 3 yards (tackle by DaQuan Jones),1.400,1.260
3,14:03,2,7,IND 40,35,14,Philip Rivers pass incomplete short right intended for Michael Pittman,1.260,0.560
3,13:58,3,7,IND 40,35,14,Philip Rivers pass incomplete short middle intended for Trey Burton (defended by Amani Hooker),0.560,-0.720
3,13:53,4,7,IND 40,35,14,"Rigoberto Sanchez punts 49 yards, returned by Kalif Raymond for 17 yards (tackle by Khari Willis)",-0.720,-0.810
3,13:42,1,10,TEN 28,35,14,Derrick Henry left end for -1 yards (tackle by Tyquan Lewis and Darius Leonard),0.810,0.130
3,13:02,2,11,TEN 27,35,14,Ryan Tannehill pass complete short right to Khari Blasingame for 16 yards (tackle by Darius Leonard). Penalty on Xavier Rhodes: Defensive Holding (Declined),0.130,1.800
3,12:32,1,10,TEN 43,35,14,Derrick Henry up the middle for 1 yard (tackle by Tyquan Lewis),1.800,1.390
3,11:54,2,9,TEN 44,35,14,Ryan Tannehill pass incomplete short right intended for A.J. Brown,1.390,0.690
3,11:48,3,9,TEN 44,35,14,Ryan Tannehill pass incomplete short middle intended for Jeremy McNichols,0.690,-0.460
3,11:44,4,9,TEN 44,35,14,Brett Kern punts 48 yards out of bounds,-0.460,0.380
3,11:36,1,10,IND 8,35,14,Jordan Wilkins left end for 11 yards (tackle by Malcolm Butler),-0.380,0.150
3,11:01,1,10,IND 19,35,14,Philip Rivers pass incomplete short middle,0.150,-0.390
3,10:57,2,10,IND 19,35,14,Philip Rivers pass incomplete deep left intended for Michael Pittman,-0.390,-1.070
3,10:52,3,10,IND 19,35,14,"Philip Rivers pass incomplete short right intended for Michael Pittman. Penalty on Desmond King: Defensive Pass Interference, 6 yards (no play)",-1.070,0.610
3,10:48,1,10,IND 25,35,14,Jordan Wilkins right end for 2 yards (tackle by William Compton),0.610,0.330
3,10:15,2,8,IND 27,35,14,De'Michael Harris right end for 2 yards (tackle by William Compton and Kenny Vaccaro),0.330,-0.100
3,9:33,3,6,IND 29,35,14,Philip Rivers sacked by Jeffery Simmons for -6 yards,-0.100,-1.830
3,8:54,4,12,IND 23,35,14,"Rigoberto Sanchez punts 50 yards, returned by Kalif Raymond for 12 yards (tackle by Zaire Franklin)",-1.830,-1.530
3,8:44,1,10,TEN 39,35,14,Derrick Henry left tackle for 14 yards (tackle by Xavier Rhodes),1.530,2.460
3,8:02,1,10,IND 47,35,14,Derrick Henry left tackle for no gain (tackle by Grover Stewart and Darius Leonard),2.460,1.910
3,7:20,2,10,IND 47,35,14,Jeremy McNichols up the middle for 2 yards (tackle by Tyquan Lewis),1.910,1.490
3,6:38,3,8,IND 45,35,14,Ryan Tannehill pass incomplete short right intended for Kalif Raymond,1.490,0.270
3,6:33,4,8,IND 45,35,14,"Brett Kern punts 32 yards, fair catch by Nyheim Hines at IND-13",0.270,0.320
3,6:26,1,10,IND 13,35,14,Philip Rivers pass complete short right to T.Y. Hilton for 14 yards (tackle by Breon Borders),-0.320,0.740
3,5:58,1,10,IND 27,35,14,Philip Rivers pass incomplete short left,0.740,0.200
3,5:52,2,10,IND 27,35,14,Philip Rivers pass incomplete short middle intended for Zach Pascal,0.200,-0.490
3,5:46,3,10,IND 27,35,14,Philip Rivers pass deep right intended for Zach Pascal is intercepted by Breon Borders at TEN-37 and returned for no gain,-0.490,-1.400
3,5:38,1,10,TEN 37,35,14,"Penalty on Geoff Swaim: False Start, 5 yards (no play)",1.400,1.070
3,5:38,1,15,TEN 32,35,14,Derrick Henry right end for 12 yards (tackle by Cassius Marsh and Rock Ya-Sin),1.070,1.800
3,5:00,2,3,TEN 44,35,14,D'Onta Foreman right tackle for 7 yards (tackle by Darius Leonard and Al-Quadin Muhammad),1.800,2.320
3,4:17,1,10,IND 49,35,14,D'Onta Foreman right end for 4 yards (tackle by Darius Leonard),2.320,2.320
3,3:34,2,6,IND 45,35,14,Ryan Tannehill pass complete short right to Geoff Swaim for 10 yards (tackle by Darius Leonard),2.320,3.250
3,3:06,1,10,IND 35,35,14,Jeremy McNichols right end for 6 yards (tackle by Kameron Cline),3.250,3.510
3,2:34,2,4,IND 29,35,14,Jeremy McNichols up the middle for 2 yards (tackle by Khari Willis),3.510,3.070
3,1:57,3,2,IND 27,35,14,Jeremy McNichols up the middle for 1 yard (tackle by Tyquan Lewis),3.070,1.890
3,1:07,4,1,IND 26,35,14,"Penalty on Dennis Kelly: False Start, 5 yards (no play)",1.890,1.340
3,0:49,4,6,IND 31,38,14,Stephen Gostkowski 49 yard field goal good,1.340,3.000
3,0:44,,,TEN 35,38,14,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,0:44,1,10,IND 25,38,14,Philip Rivers pass incomplete short right intended for T.Y. Hilton (defended by Jeffery Simmons),0.610,0.060
3,0:40,2,10,IND 25,38,14,Philip Rivers pass complete short middle to Nyheim Hines for 9 yards (tackle by Kenny Vaccaro),0.060,0.560
3,0:19,3,1,IND 34,38,14,Nyheim Hines up the middle for 2 yards (tackle by DaQuan Jones),0.560,1.330
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 36,38,14,Philip Rivers pass incomplete short middle intended for Zach Pascal (defended by Rashaan Evans),1.330,0.790
4,14:56,2,10,IND 36,38,14,Philip Rivers pass complete short left to Mo Alie-Cox for 11 yards (tackle by Kenny Vaccaro). Penalty on Kenny Vaccaro: Defensive Holding (Declined),0.790,2.060
4,14:34,1,10,IND 47,38,14,Philip Rivers pass complete deep right to T.Y. Hilton for 50 yards (tackle by Breon Borders),2.060,6.510
4,14:22,1,3,TEN 3,38,14,Nyheim Hines right tackle for no gain (tackle by Teair Tart),6.510,5.530
4,13:47,2,3,TEN 3,38,14,Nyheim Hines right guard for 2 yards (tackle by Kevin Byard and DaQuan Jones),5.530,5.170
4,13:27,3,1,TEN 1,38,20,"Jacoby Brissett up the middle for 1 yard, touchdown",5.170,7.000
4,13:23,,,TEN 2,38,20,"Two Point Attempt: Jordan Wilkins rushes, conversion fails.",1.000,-1.000
4,13:23,,,IND 35,38,20,"Rodrigo Blankenship kicks off 51 yards, returned by Cameron Batson for 18 yards (tackle by T.J. Carrie)",0.000,1.070
4,13:17,1,10,TEN 32,38,20,Derrick Henry left tackle for 2 yards (tackle by Al-Quadin Muhammad),1.070,0.800
4,12:34,2,8,TEN 34,38,20,"Penalty on Rodger Saffold: False Start, 5 yards (no play)",0.800,0.120
4,12:34,2,13,TEN 29,38,20,Ryan Tannehill pass complete short right to A.J. Brown for 12 yards (tackle by Rock Ya-Sin),0.120,1.030
4,11:50,3,1,TEN 41,38,20,Derrick Henry left tackle for 2 yards (tackle by Grover Stewart and Al-Quadin Muhammad),1.030,1.800
4,11:06,1,10,TEN 43,38,20,Derrick Henry right tackle for 3 yards (tackle by Tyquan Lewis). Penalty on Taylor Stallworth: Defensive Holding (Offsetting) . Penalty on Braden Smith: Chop Block (Offsetting) (no play),1.800,1.800
4,10:41,1,10,TEN 43,38,20,Derrick Henry right tackle for 1 yard (tackle by Anthony Walker and Grover Stewart),1.800,1.390
4,9:52,2,9,TEN 44,38,20,Ryan Tannehill sacked by Darius Leonard for -1 yards,1.390,0.560
4,9:08,3,10,TEN 43,38,20,Ryan Tannehill pass complete short right to A.J. Brown for 10 yards,0.560,2.460
4,8:29,1,10,IND 47,38,20,Derrick Henry left tackle for 3 yards (tackle by Robert Windsor),2.460,2.320
4,7:47,2,7,IND 44,38,20,Derrick Henry up the middle for 4 yards (tackle by Cassius Marsh and Anthony Walker),2.320,2.150
4,7:02,3,3,IND 40,38,20,Jeremy McNichols up the middle for 1 yard (tackle by Tavon Wilson),2.150,0.660
4,6:02,4,2,IND 39,38,20,"Brett Kern punts 33 yards, fair catch by Nyheim Hines at IND-6",0.660,0.380
4,5:55,1,10,IND 6,38,20,Philip Rivers pass incomplete short right intended for Jack Doyle,-0.380,-0.780
4,5:51,2,10,IND 6,38,20,Philip Rivers pass incomplete short right intended for Jordan Wilkins,-0.780,-1.420
4,5:48,3,10,IND 6,38,20,Philip Rivers pass complete deep middle to Zach Pascal for 23 yards (tackle by Malcolm Butler),-1.420,0.870
4,5:31,1,10,IND 29,38,20,Philip Rivers pass complete short right to Michael Pittman for 14 yards (tackle by Kevin Byard),0.870,1.800
4,5:06,1,10,IND 43,38,20,Philip Rivers pass complete short left to Jordan Wilkins for 7 yards (tackle by David Long),1.800,2.200
4,4:40,2,3,IND 50,38,20,Philip Rivers pass complete short middle to Mo Alie-Cox for 8 yards (tackle by Desmond King),2.200,2.790
4,4:14,1,10,TEN 42,38,20,Philip Rivers pass complete short right to Jordan Wilkins for 7 yards (tackle by Kenny Vaccaro),2.790,3.190
4,3:49,2,3,TEN 35,38,20,Philip Rivers pass incomplete short right intended for Trey Burton (defended by David Long),3.190,2.480
4,3:43,3,3,TEN 35,38,20,Philip Rivers pass complete short left to Nyheim Hines for 3 yards (tackle by Kenny Vaccaro),2.480,3.450
4,3:19,1,10,TEN 32,38,20,Philip Rivers pass complete short middle to Nyheim Hines for 4 yards (tackle by Kenny Vaccaro),3.450,3.440
4,2:50,2,6,TEN 28,38,20,"Philip Rivers pass incomplete deep right intended for T.Y. Hilton (defended by Breon Borders). Penalty on Desmond King: Illegal Contact, 5 yards (no play)",3.440,4.040
4,2:43,1,10,TEN 23,38,20,"Philip Rivers pass incomplete deep right intended for Nyheim Hines. Penalty on Kevin Byard: Defensive Pass Interference, 18 yards (no play)",4.040,6.060
4,2:38,1,5,TEN 5,38,26,"Philip Rivers pass complete short right to T.Y. Hilton for 5 yards, touchdown",6.060,7.000
4,2:34,,,TEN 2,38,26,"Two Point Attempt: Philip Rivers pass incomplete intended for Zach Pascal, conversion fails",1.000,-1.000
4,2:34,,,IND 35,44,26,"Rigoberto Sanchez kicks onside 7 yards, returned by A.J. Brown for 42 yards, touchdown",0.000,7.000
4,2:29,,,IND 15,45,26,Stephen Gostkowski kicks extra point good,0.000,0.000
4,2:29,,,TEN 35,45,26,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
4,2:29,1,10,IND 25,45,26,Jacoby Brissett pass incomplete short right intended for Michael Pittman,0.610,0.060
4,2:25,2,10,IND 25,45,26,Nyheim Hines up the middle for no gain (tackle by Jeffery Simmons),0.060,-0.620
4,2:00,3,10,IND 25,45,26,Jacoby Brissett pass incomplete deep right intended for Michael Pittman,-0.620,-1.700
4,1:55,4,10,IND 25,45,26,Jacoby Brissett sacked by Harold Landry for -9 yards,-1.700,-4.510
4,1:47,1,10,IND 16,45,26,Logan Woodside kneels for -2 yards,4.510,3.640
4,1:07,2,12,IND 18,45,26,Logan Woodside kneels for -2 yards,3.640,2.740
4,0:30,3,14,IND 20,45,26,Logan Woodside kneels for -1 yards,2.740,2.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
