Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brad Pyatt,IND,0,0,,0,0,2,16,8.0,0,0
Dominic Rhodes,IND,6,164,27.3,0,0,0,0,,0,0
James Mungro,IND,1,24,24.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Triandos Luke,DEN,1,20,20.0,0,0,2,16,8.0,0,0
Charlie Adams,DEN,0,0,,0,0,2,42,21.0,0,0
Rod Smith,DEN,0,0,,0,0,1,11,11.0,0,0
Roc Alexander,DEN,1,18,18.0,0,0,0,0,,0,0
Cecil Sapp,DEN,1,34,34.0,0,0,0,0,,0,0
