Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2,0:17,,,,,,Timeout #1 by Tennessee Titans,,
2,0:17,1,10,TEN 30,7,14,Nyheim Hines right tackle for 5 yards (tackle by David Long and Jayon Brown),,
2,0:04,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:04,2,5,TEN 25,10,14,Rodrigo Blankenship 43 yard field goal good,,
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,10,14,"Randy Bullock kicks off 65 yards, touchback.",,
3,15:00,1,10,IND 25,10,14,Carson Wentz pass complete short right to Zach Pascal for 4 yards (tackle by Dane Cruikshank),,
3,14:22,2,6,IND 29,10,14,"Carson Wentz pass incomplete short right intended for Parris Campbell. Penalty on Jackrabbit Jenkins: Defensive Pass Interference, 9 yards (accepted) (no play)",,
3,14:17,1,10,IND 38,10,14,Jonathan Taylor left guard for 6 yards (tackle by Jackrabbit Jenkins),,
3,13:36,2,4,IND 44,10,14,Jonathan Taylor up the middle for 6 yards (tackle by Rashaan Evans and Dane Cruikshank),,
3,12:54,1,10,TEN 50,10,14,Nyheim Hines up the middle for 1 yard (tackle by Kevin Byard and Teair Tart),,
3,12:10,2,9,TEN 49,10,14,Michael Pittman right end for 5 yards (tackle by David Long),,
3,11:28,3,4,TEN 44,10,14,Carson Wentz pass complete short left to Michael Pittman for 3 yards (tackle by Dane Cruikshank),,
3,10:45,4,1,TEN 41,10,14,Jonathan Taylor right guard for 6 yards (tackle by Rashaan Evans and Rashad Weaver),,
3,9:57,1,10,TEN 35,10,14,Carson Wentz pass incomplete short left intended for Michael Pittman,,
3,9:52,2,10,TEN 35,10,14,Carson Wentz pass complete short left to Mo Alie-Cox for 11 yards (tackle by Olasunkanmi Adeniyi and Dane Cruikshank),,
3,9:03,1,10,TEN 24,10,14,Carson Wentz pass complete short right to Nyheim Hines for 4 yards (tackle by Chris Jackson and Rashaan Evans),,
3,8:20,2,6,TEN 20,10,14,Carson Wentz pass incomplete short right,,
3,8:18,3,6,TEN 20,10,14,Carson Wentz pass complete short left to Parris Campbell for 5 yards (tackle by Kevin Byard and Kristian Fulton),,
3,7:27,4,1,TEN 15,10,14,Jonathan Taylor up the middle for 6 yards (tackle by Kevin Byard),,
3,6:43,1,9,TEN 9,10,14,Carson Wentz pass incomplete short middle intended for Michael Pittman,,
3,6:39,2,9,TEN 9,10,14,Carson Wentz pass incomplete short right intended for Zach Pascal,,
3,6:35,3,9,TEN 9,10,14,Carson Wentz pass incomplete short right intended for Zach Pascal (defended by Kevin Byard) (defended by Dane Cruikshank),,
3,6:30,4,9,TEN 9,13,14,Rodrigo Blankenship 28 yard field goal good,,
3,6:26,,,IND 35,13,14,"Rigoberto Sanchez kicks off 62 yards, returned by Jeremy McNichols for 15 yards (tackle by Ashton Dulin)",,
3,6:22,1,10,TEN 18,13,14,Derrick Henry right end for 2 yards (tackle by Zaire Franklin),,
3,5:46,2,8,TEN 20,13,14,Derrick Henry left guard for 3 yards (tackle by Rock Ya-Sin and Grover Stewart),,
3,5:01,3,5,TEN 23,13,14,Ryan Tannehill pass incomplete short middle intended for Jeremy McNichols,,
3,4:55,4,5,TEN 23,13,14,"Brett Kern punts, returned by Nyheim Hines for no gain (tackle by Tory Carter). Penalty on Zaire Franklin: Roughing the Kicker, 15 yards (accepted) (no play)",,
3,4:42,1,10,TEN 38,13,14,Derrick Henry up the middle for 2 yards (tackle by Grover Stewart and DeForest Buckner),,
3,4:13,1,10,TEN 40,13,14,Ryan Tannehill scrambles right end for 28 yards (tackle by Julian Blackmon),,
3,3:26,1,10,IND 32,13,14,Ryan Tannehill pass complete short left to Cameron Batson for 13 yards (tackle by Rock Ya-Sin),,
3,2:46,1,10,IND 19,13,14,"Ryan Tannehill pass complete short right to Nick Westbrook-Ikhine for 13 yards. Nick Westbrook-Ikhine fumbles (forced by Rock Ya-Sin), recovered by Rock Ya-Sin at IND-5 and returned for 13 yards (tackle by Ryan Tannehill)",,
3,2:35,1,10,IND 18,13,14,Jonathan Taylor up the middle for 9 yards (tackle by Harold Landry),,
3,1:54,2,1,IND 27,13,14,Jonathan Taylor left guard for 5 yards (tackle by Larrell Murchison),,
3,1:15,1,10,IND 32,13,14,"Carson Wentz pass complete to Parris Campbell for 11 yards TEN challenged the pass completion ruling, and the original play was overturned. Carson Wentz pass incomplete short left intended for Parris Campbell",,
3,1:11,2,10,IND 32,13,14,Carson Wentz pass incomplete short right intended for Michael Pittman (defended by Jeffery Simmons),,
3,1:07,3,10,IND 32,13,14,Carson Wentz sacked by and Olasunkanmi Adeniyi for -10 yards and Harold Landry for -10 yards,,
3,0:37,4,20,IND 22,13,14,"Rigoberto Sanchez punts 51 yards, returned by Chester Rogers for 14 yards (tackle by Jordan Wilkins)",,
3,0:20,1,10,TEN 41,13,14,Derrick Henry right end for 10 yards (tackle by Bobby Okereke),,
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 49,13,14,Derrick Henry left end for 9 yards (tackle by Julian Blackmon),,
4,14:15,2,1,IND 40,13,14,"Ryan Tannehill pass incomplete deep left intended for Nick Westbrook-Ikhine. Penalty on Xavier Rhodes: Defensive Pass Interference, 30 yards (accepted) (no play)",,
4,14:09,1,10,IND 10,13,14,Derrick Henry up the middle for 2 yards (tackle by DeForest Buckner and Bobby Okereke),,
4,13:45,2,8,IND 8,13,14,Ryan Tannehill pass complete short right to Geoff Swaim for -2 yards (tackle by Andrew Sendejo),,
4,13:01,3,10,IND 10,13,20,"Ryan Tannehill pass complete short right to Jeremy McNichols for 10 yards, touchdown",,
4,12:56,,,IND 2,13,22,"Two Point Attempt: Derrick Henry rushes, conversion succeeds.",,
4,12:56,,,TEN 35,13,22,"Randy Bullock kicks off 65 yards, touchback.",,
4,12:56,1,10,IND 25,13,22,Carson Wentz pass complete deep left to Zach Pascal for 27 yards (tackle by Kristian Fulton),,
4,12:13,1,10,TEN 48,13,22,Carson Wentz pass incomplete deep left intended for Michael Pittman,,
4,12:08,2,10,TEN 48,13,22,"Carson Wentz pass incomplete short right intended for Parris Campbell. Penalty on Rashaan Evans: Defensive Holding, 5 yards (accepted) (no play)",,
4,12:02,1,10,TEN 43,13,22,Carson Wentz pass complete short left to Nyheim Hines for 36 yards (tackle by Rashaan Evans),,
4,11:17,1,7,TEN 7,13,22,Carson Wentz pass incomplete short left intended for Zach Pascal (defended by Breon Borders),,
4,11:14,2,7,TEN 7,13,22,Nyheim Hines left guard for 2 yards (tackle by Jeffery Simmons),,
4,10:28,3,5,TEN 5,13,22,Carson Wentz pass incomplete short right intended for Zach Pascal,,
4,10:23,4,5,TEN 5,16,22,Rodrigo Blankenship 24 yard field goal good,,
4,10:20,,,IND 35,16,22,"Rigoberto Sanchez kicks off 62 yards, returned by Jeremy McNichols for 16 yards (tackle by E.J. Speed)",,
4,10:15,1,10,TEN 19,16,22,Derrick Henry left tackle for 2 yards (tackle by Tyquan Lewis and DeForest Buckner),,
4,9:37,2,8,TEN 21,16,22,Derrick Henry left tackle for 12 yards (tackle by Julian Blackmon),,
4,8:50,1,10,TEN 33,16,22,Derrick Henry left tackle for 1 yard (tackle by Zaire Franklin),,
4,8:01,2,9,TEN 34,16,22,Ryan Tannehill pass complete short left to Derrick Henry for 11 yards (tackle by Julian Blackmon),,
4,7:17,1,10,TEN 45,16,22,Ryan Tannehill pass complete short right to Nick Westbrook-Ikhine for 13 yards (tackle by Kenny Moore),,
4,6:32,1,10,IND 42,16,22,Jeremy McNichols left guard for 5 yards (tackle by Kenny Moore),,
4,5:44,2,5,IND 37,16,22,Derrick Henry right tackle for 1 yard (tackle by Antwaun Woods),,
4,5:00,3,4,IND 36,16,22,Ryan Tannehill pass complete short middle to MyCole Pruitt for 7 yards (tackle by Bobby Okereke),,
4,4:12,1,10,IND 29,16,22,Derrick Henry left guard for -1 yards (tackle by Al-Quadin Muhammad),,
4,3:29,2,11,IND 30,16,22,Ryan Tannehill scrambles right end for 13 yards (tackle by Al-Quadin Muhammad),,
4,3:17,,,,,,Timeout #1 by Indianapolis Colts,,
4,3:17,1,10,IND 17,16,22,Derrick Henry right guard for no gain (tackle by Kenny Moore),,
4,3:13,,,,,,Timeout #2 by Indianapolis Colts,,
4,3:13,2,10,IND 17,16,22,Ryan Tannehill pass incomplete short right intended for Racey McMath,,
4,3:07,3,10,IND 17,16,22,Ryan Tannehill pass complete short right to Tommy Hudson for 3 yards (tackle by Julian Blackmon),,
4,3:02,,,,,,Timeout #3 by Indianapolis Colts,,
4,3:02,4,7,IND 14,16,25,Randy Bullock 32 yard field goal good,,
4,2:58,,,TEN 35,16,25,"Randy Bullock kicks off 65 yards, touchback.",,
4,2:58,1,10,IND 25,16,25,Carson Wentz pass complete deep right to Michael Pittman for 18 yards (tackle by Dane Cruikshank),,
4,2:39,1,10,IND 43,16,25,Carson Wentz pass incomplete short middle intended for Zach Pascal (defended by Kevin Byard),,
4,2:34,2,10,IND 43,16,25,"Carson Wentz sacked by Olasunkanmi Adeniyi for no gain. Penalty on Chris Jackson: Illegal Contact, 5 yards (accepted) (no play)",,
4,2:27,1,10,IND 48,16,25,Carson Wentz pass complete short right to Mo Alie-Cox for 3 yards (tackle by Elijah Molden),,
4,2:21,2,7,TEN 49,16,25,Carson Wentz pass complete short middle to Nyheim Hines for 4 yards (tackle by David Long),,
4,2:00,3,3,TEN 45,16,25,Carson Wentz pass complete short right to Michael Pittman for 9 yards (tackle by Jackrabbit Jenkins and David Long),,
4,1:41,1,10,TEN 36,16,25,Carson Wentz pass complete short left to Nyheim Hines for 3 yards (tackle by Kristian Fulton),,
4,1:13,2,7,TEN 33,16,25,Carson Wentz pass incomplete short right intended for Nyheim Hines,,
4,1:08,,,,,,Timeout #1 by Tennessee Titans,,
4,1:08,3,7,TEN 33,16,25,Carson Wentz pass incomplete deep right intended for Michael Pittman (defended by Jackrabbit Jenkins),,
4,1:02,4,7,TEN 33,16,25,Rodrigo Blankenship 51 yard field goal no good,,
4,0:57,1,10,TEN 41,16,25,Ryan Tannehill kneels for -1 yards,,
4,0:33,2,11,TEN 40,16,25,Ryan Tannehill kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
