Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
1,0:21,3,2,DAL 45,0,0,Eli Manning pass complete short right to Victor Cruz for 4 yards (tackle by Orlando Scandrick),1.880,2.850
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DAL 41,0,0,Eli Manning sacked by DeMarcus Ware for -15 yards,2.850,0.280
2,14:30,2,25,NYG 44,0,0,Eli Manning pass complete short middle to Victor Cruz for 11 yards (tackle by Sean Lee),0.280,1.090
2,13:46,3,14,DAL 45,0,0,Eli Manning pass incomplete short right intended for Hakeem Nicks,1.090,0.270
2,13:36,4,14,DAL 45,0,0,"Steve Weatherford punts 45 yards, touchback",0.270,-0.280
2,13:27,1,10,DAL 20,0,0,Tony Romo pass complete short middle to Dez Bryant for 18 yards (tackle by Chase Blackburn),0.280,1.470
2,12:41,1,10,DAL 38,0,0,DeMarco Murray right end for -1 yards (tackle by Keith Rivers),1.470,0.790
2,11:57,2,11,DAL 37,0,0,Tony Romo up the middle for 8 yards (tackle by Justin Tuck),0.790,1.160
2,11:10,3,3,DAL 45,0,0,"Penalty on Tony Romo: Delay of Game, 5 yards (no play)",1.160,0.500
2,10:46,3,8,DAL 40,0,0,"Tony Romo pass incomplete short middle intended for Kevin Ogletree is intercepted by Michael Boley at NYG-47 and returned for 51 yards (tackle by Tyron Smith). Penalty on Tyron Smith: Horse Collar Tackle, 1 yards",0.500,-6.970
2,10:30,1,1,DAL 1,0,0,Ahmad Bradshaw right end for -2 yards (tackle by Anthony Spencer),6.970,5.530
2,10:05,2,3,DAL 3,0,0,Ahmad Bradshaw left tackle for -1 yards (tackle by Marcus R. Spears and Josh Brent),5.530,4.490
2,9:23,3,4,DAL 4,0,0,Eli Manning pass incomplete short middle intended for Victor Cruz (defended by Orlando Scandrick),4.490,3.030
2,9:14,4,4,DAL 4,0,3,Lawrence Tynes 22 yard field goal good,3.030,3.000
2,9:10,,,NYG 35,0,3,"Lawrence Tynes kicks off 67 yards, returned by Felix Jones for 22 yards (tackle by Will Hill)",0.000,0.280
2,9:05,1,10,DAL 20,0,3,DeMarco Murray right tackle for 2 yards (tackle by Michael Coe and Keith Rivers),0.280,0.000
2,8:33,2,8,DAL 22,0,3,Tony Romo pass complete short left to James Hanna for 10 yards (tackle by Keith Rivers),0.000,1.070
2,7:59,1,10,DAL 32,0,3,DeMarco Murray right tackle for 3 yards (tackle by Rocky Bernard and Jason Pierre-Paul),1.070,0.930
2,7:20,2,7,DAL 35,0,3,"Penalty on Doug Free: False Start, 5 yards (no play)",0.930,0.260
2,6:52,2,12,DAL 30,0,3,DeMarco Murray left guard for -3 yards (tackle by Jason Pierre-Paul),0.260,-0.820
2,6:06,3,15,DAL 27,0,3,Tony Romo pass complete short left to Kevin Ogletree for 9 yards (tackle by Michael Coe),-0.820,-0.980
2,5:28,4,6,DAL 36,0,3,"Chris Jones punts 48 yards, fair catch by Domenik Hixon",-0.980,0.140
2,5:18,1,10,NYG 16,0,3,Ahmad Bradshaw left guard for no gain (tackle by Bruce Carter),-0.140,-0.660
2,4:37,2,10,NYG 16,0,3,Ahmad Bradshaw right end for 2 yards (tackle by Kenyon Coleman and Anthony Spencer),-0.660,-1.070
2,3:50,3,8,NYG 18,0,3,Eli Manning pass incomplete deep right intended for Martellus Bennett,-1.070,-2.240
2,3:42,4,8,NYG 18,0,3,Steve Weatherford punts 54 yards,-2.240,-0.740
2,3:34,1,10,DAL 27,0,3,"Penalty on Tyron Smith: False Start, 5 yards (no play)",0.740,0.410
2,3:34,1,15,DAL 22,0,3,Tony Romo pass complete short left to Dez Bryant for 13 yards,0.410,1.280
2,3:11,2,2,DAL 35,0,3,Tony Romo pass complete short left to Jason Witten for 3 yards (tackle by Chase Blackburn and Michael Coe),1.280,1.470
2,2:34,1,10,DAL 38,0,3,DeMarco Murray left guard for 9 yards (tackle by Kenny Phillips),1.470,2.140
2,2:04,2,1,DAL 47,0,3,Tony Romo pass incomplete short right intended for Kevin Ogletree,2.140,1.420
2,1:59,3,1,DAL 47,0,3,Tony Romo pass complete deep right to Dez Bryant for 38 yards (tackle by Kenny Phillips),1.420,4.580
2,1:15,1,10,NYG 15,0,3,Tony Romo pass complete short right to Kevin Ogletree for 5 yards (tackle by Jacquian Williams),4.580,0.000
2,1:07,,,,0,3,Timeout #1 by Dallas Cowboys,0.000,4.840
2,1:07,2,5,NYG 10,6,3,"Tony Romo pass complete short middle to Kevin Ogletree for 10 yards, touchdown",4.840,7.000
2,1:07,,,NYG 2,7,3,Dan Bailey kicks extra point good,0.000,0.000
2,1:01,,,DAL 35,7,3,"Dan Bailey kicks off 67 yards, returned by David Wilson for 32 yards (tackle by Barry Church)",0.000,0.940
2,0:54,1,10,NYG 30,7,3,Eli Manning pass incomplete short left intended for Victor Cruz,0.940,0.390
2,0:48,2,10,NYG 30,7,3,Eli Manning sacked by DeMarcus Ware for -6 yards,0.390,-1.090
2,0:04,3,16,NYG 24,7,3,Ahmad Bradshaw up the middle for 5 yards (tackle by Anthony Spencer),-1.090,-1.440
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,7,3,"Lawrence Tynes kicks off 73 yards, touchback",0.000,0.280
3,15:00,1,10,DAL 20,7,3,Tony Romo pass complete short right to DeMarco Murray for 9 yards (tackle by Mathias Kiwanuka and Justin Tuck),0.280,0.950
3,14:25,2,1,DAL 29,7,3,DeMarco Murray left guard for 2 yards (tackle by Jason Pierre-Paul and Jacquian Williams),0.950,1.000
3,13:42,1,10,DAL 31,7,3,Tony Romo pass complete short left to DeMarco Murray for no gain,1.000,0.460
3,13:00,2,10,DAL 31,7,3,DeMarco Murray left tackle for 9 yards (tackle by Antrel Rolle and Jacquian Williams),0.460,0.960
3,12:08,3,1,DAL 40,7,3,DeMarco Murray left end for 4 yards (tackle by Antrel Rolle),0.960,1.860
3,11:27,1,10,DAL 44,7,3,Tony Romo pass incomplete short middle intended for Felix Jones,1.860,1.320
3,11:20,2,10,DAL 44,7,3,Tony Romo pass complete short right to Dez Bryant for 16 yards (tackle by Antrel Rolle),1.320,2.920
3,10:42,1,10,NYG 40,7,3,Tony Romo pass incomplete short left intended for Jason Witten,2.920,2.370
3,10:32,2,10,NYG 40,13,3,"Tony Romo pass complete deep right to Kevin Ogletree for 40 yards, touchdown",2.370,7.000
3,10:32,,,NYG 2,14,3,Dan Bailey kicks extra point good,0.000,0.000
3,10:24,,,DAL 35,14,3,"Dan Bailey kicks off 61 yards, returned by Andre Brown for 7 yards (tackle by James Hanna)",0.000,-0.370
3,10:19,1,10,NYG 11,14,3,Eli Manning pass complete short right to Domenik Hixon for 12 yards (tackle by Bruce Carter),-0.370,0.480
3,9:47,1,10,NYG 23,14,3,Ahmad Bradshaw left guard for 2 yards (tackle by Jason Hatcher),0.480,0.200
3,9:11,2,8,NYG 25,14,3,"Eli Manning pass complete short right to Martellus Bennett for 12 yards (tackle by Anthony Spencer and Barry Church). Penalty on Victor Cruz: Illegal Block Above the Waist, 10 yards",0.200,0.470
3,8:46,2,6,NYG 27,14,3,Eli Manning pass complete short right to Ahmad Bradshaw for 6 yards (tackle by Sean Lee),0.470,1.140
3,7:52,1,10,NYG 33,14,3,Eli Manning pass complete short left to Hakeem Nicks for 12 yards (tackle by Morris Claiborne),1.140,1.930
3,7:20,1,10,NYG 45,14,3,Ahmad Bradshaw left end for 5 yards (tackle by Gerald Sensabaugh),1.930,2.060
3,6:48,2,5,,14,3,Eli Manning pass complete short right to Henry Hynoski for 1 yard (tackle by Anthony Spencer),2.060,1.490
3,6:09,3,4,DAL 49,14,3,Eli Manning pass complete deep left to Domenik Hixon for 39 yards (tackle by Mana Silva),1.490,4.910
3,5:19,1,10,DAL 10,14,9,"Ahmad Bradshaw left tackle for 10 yards, touchdown",4.910,7.000
3,5:19,,,DAL 2,14,10,Lawrence Tynes kicks extra point good,0.000,0.000
3,5:11,,,NYG 35,14,10,"Lawrence Tynes kicks off 70 yards, returned by Felix Jones for 25 yards (tackle by Jacquian Williams)",0.000,0.280
3,5:04,1,10,DAL 20,14,10,Tony Romo pass complete short middle to Jason Witten for 7 yards (tackle by Jacquian Williams),0.280,0.680
3,4:35,2,3,DAL 27,14,10,DeMarco Murray right end for 48 yards (tackle by Antrel Rolle),0.680,3.910
3,3:42,1,10,NYG 25,14,10,Tony Romo pass complete short middle to John Phillips for 6 yards (tackle by Chase Blackburn),3.910,0.000
3,2:53,,,,14,10,Timeout #1 by Dallas Cowboys,0.000,4.200
3,2:53,2,4,NYG 19,14,10,Tony Romo up the middle for 9 yards (tackle by Michael Coe),4.200,4.910
3,2:20,1,10,NYG 10,14,10,DeMarco Murray up the middle for 4 yards (tackle by Keith Rivers and Chase Blackburn),4.910,4.950
3,1:33,2,6,NYG 6,14,10,Tony Romo sacked by Linval Joseph for -9 yards,4.950,2.930
3,0:53,3,15,NYG 15,14,10,Tony Romo pass incomplete short middle intended for Kevin Ogletree (defended by Michael Coe),2.930,2.440
3,0:45,4,15,NYG 15,17,10,Dan Bailey 33 yard field goal good,2.440,3.000
3,0:40,,,DAL 35,17,10,"Dan Bailey kicks off 69 yards, returned by Andre Brown for 22 yards (tackle by Mana Silva)",0.000,0.040
3,0:34,1,10,NYG 18,17,10,Ahmad Bradshaw left tackle for 5 yards (tackle by Marcus R. Spears),0.040,0.280
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,NYG 23,17,10,Eli Manning pass incomplete short right intended for Victor Cruz,0.280,-0.530
4,14:55,3,5,NYG 23,17,10,"Eli Manning pass incomplete short left intended for Ahmad Bradshaw. Penalty on Jason Hatcher: Roughing the Passer, 15 yards (no play)",-0.530,1.470
4,14:49,1,10,NYG 38,17,10,Ahmad Bradshaw right tackle for no gain (tackle by Bruce Carter),1.470,0.920
4,14:13,2,10,NYG 38,17,10,Eli Manning pass complete short right to Bear Pascoe for 6 yards (tackle by Sean Lee),0.920,1.020
4,13:28,3,4,NYG 44,17,10,Eli Manning sacked by Jason Hatcher for -5 yards,1.020,-0.780
4,13:17,4,9,NYG 39,17,10,"Steve Weatherford punts 46 yards, returned by Dwayne Harris for 3 yards (tackle by Stevie Brown)",-0.780,-0.040
4,13:03,1,10,DAL 18,17,10,DeMarco Murray up the middle for 5 yards (tackle by Justin Tryon and Markus Kuhn),0.040,0.280
4,12:14,2,5,DAL 23,17,10,"Penalty on Tony Romo: Delay of Game, 5 yards (no play)",0.280,-0.490
4,12:00,2,10,DAL 18,17,10,Tony Romo pass complete short left to Kevin Ogletree for 14 yards (tackle by Antrel Rolle and Justin Tryon),-0.490,1.070
4,11:27,1,10,DAL 32,17,10,DeMarco Murray left tackle for 5 yards (tackle by Michael Boley and Justin Tuck),1.070,1.200
4,10:46,2,5,DAL 37,17,10,Tony Romo pass complete deep right to Miles Austin for 20 yards (tackle by Corey Webster),1.200,2.720
4,10:11,1,10,NYG 43,17,10,DeMarco Murray left tackle for 9 yards (tackle by Antrel Rolle),2.720,3.390
4,9:33,2,1,NYG 34,17,10,"DeMarco Murray right guard for -4 yards (tackle by Michael Boley). Penalty on Linval Joseph: Defensive Offside, 5 yards (no play)",3.390,3.640
4,9:08,1,10,NYG 29,17,10,"Penalty on Tyron Smith: False Start, 5 yards (no play)",3.640,3.310
4,8:45,1,15,NYG 34,17,10,Tony Romo pass complete short right to Miles Austin for 10 yards (tackle by Osi Umenyiora),3.310,3.780
4,8:04,2,5,NYG 24,17,10,"DeMarco Murray left tackle for 2 yards (tackle by Michael Boley and Chase Blackburn). Penalty on Dez Bryant: Illegal Motion, 5 yards (no play)",3.780,3.100
4,7:48,2,10,NYG 29,17,10,DeMarco Murray left tackle for 15 yards (tackle by Corey Webster),3.100,4.650
4,7:08,1,10,NYG 14,17,10,"DeMarco Murray left end for 3 yards (tackle by Chase Blackburn). Penalty on Mackenzy Bernadeau: Illegal Use of Hands, 10 yards (no play)",4.650,3.970
4,6:39,1,20,NYG 24,17,10,"Tony Romo pass complete short right to Kevin Ogletree for 16 yards (tackle by Justin Tryon). Penalty on Doug Free: Offensive Holding, 10 yards (no play)",3.970,3.310
4,6:12,1,30,NYG 34,23,10,"Tony Romo pass complete deep left to Miles Austin for 34 yards, touchdown",3.310,7.000
4,6:12,,,NYG 2,24,10,Dan Bailey kicks extra point good,0.000,0.000
4,5:57,,,DAL 35,24,10,"Dan Bailey kicks off 63 yards, returned by David Wilson for 19 yards (tackle by Gerald Sensabaugh)",0.000,0.340
4,5:51,1,10,NYG 21,24,10,Eli Manning pass complete short middle to Ahmad Bradshaw for 9 yards (tackle by Orlando Scandrick and Jason Hatcher),0.340,1.020
4,5:21,2,1,NYG 30,24,10,Eli Manning pass incomplete short right intended for Domenik Hixon (defended by Brandon Carr),1.020,0.300
4,5:14,3,1,NYG 30,24,10,Ahmad Bradshaw right guard for 33 yards (tackle by Sean Lee),0.300,3.120
4,4:44,1,10,DAL 37,24,10,Eli Manning pass incomplete short middle intended for Martellus Bennett,3.120,2.570
4,4:38,2,10,DAL 37,24,10,Eli Manning pass incomplete deep left intended for Victor Cruz,2.570,1.880
4,4:30,3,10,DAL 37,24,10,Eli Manning pass complete short right to Hakeem Nicks for 8 yards (tackle by Morris Claiborne),1.880,0.000
4,4:03,,,,24,10,Timeout #2 by Dallas Cowboys,0.000,1.600
4,4:03,4,2,DAL 29,24,10,Eli Manning pass complete short middle to Victor Cruz for 7 yards (tackle by Sean Lee). Penalty on DeMarcus Ware: Defensive Offside (Declined),1.600,4.110
4,3:56,1,10,DAL 22,24,10,Eli Manning pass incomplete deep middle intended for Domenik Hixon,4.110,3.560
4,3:51,2,10,DAL 22,24,10,Eli Manning pass complete short left to Domenik Hixon for 4 yards (tackle by Sean Lee),3.560,0.000
4,3:27,,,,24,10,Timeout #1 by New York Giants,0.000,3.400
4,3:27,3,6,DAL 18,24,10,Eli Manning pass complete short right to Victor Cruz for 5 yards (tackle by Brandon Carr),3.400,2.720
4,3:05,4,1,DAL 13,24,10,Ahmad Bradshaw left tackle for 4 yards (tackle by Sean Lee and Anthony Spencer),2.720,5.140
4,2:42,1,9,DAL 9,24,16,"Eli Manning pass complete short middle to Martellus Bennett for 9 yards, touchdown. Penalty on Barry Church: Defensive Pass Interference (Declined)",5.140,7.000
4,2:42,,,DAL 2,24,17,Lawrence Tynes kicks extra point good,0.000,0.000
4,2:36,,,NYG 35,24,17,"Lawrence Tynes kicks off 53 yards, returned by Felix Jones for 14 yards (tackle by Stevie Brown)",0.000,0.670
4,2:31,1,10,DAL 26,24,17,DeMarco Murray right tackle for 1 yard (tackle by Jason Pierre-Paul and Justin Tuck),0.670,0.000
4,2:26,,,,24,17,Timeout #2 by New York Giants,0.000,0.270
4,2:26,2,9,DAL 27,24,17,DeMarco Murray right tackle for 7 yards (tackle by Chase Blackburn),0.270,0.000
4,2:17,,,,24,17,Timeout #3 by New York Giants,0.000,0.500
4,2:17,3,2,DAL 34,24,17,"DeMarco Murray left end for 2 yards (tackle by Kenny Phillips). Penalty on Jason Witten: Offensive Holding, 10 yards",0.500,-0.560
4,2:11,3,10,DAL 26,24,17,Tony Romo pass complete short left to Kevin Ogletree for 13 yards (tackle by Justin Tryon),-0.560,1.530
4,2:00,1,10,DAL 39,24,17,Tony Romo kneels for -1 yards,1.530,0.850
4,1:24,2,11,DAL 38,24,17,Tony Romo kneels for -3 yards,0.850,-0.230
4,0:38,3,14,DAL 35,24,17,Tony Romo kneels for -1 yards,-0.230,-1.110
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
