#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:57,MIN 30,5,2:05,12,Punt
2,1,7:40,MIN 20,6,2:46,23,Punt
3,1,2:54,MIN 36,7,4:19,64,Touchdown
4,2,12:11,MIN 38,3,1:36,6,Punt
5,2,10:23,MIN 35,5,2:17,51,Field Goal
6,2,6:56,MIN 21,3,2:20,5,Punt
7,2,0:10,MIN 38,1,0:10,-1,End of Half
8,3,15:00,MIN 22,6,3:25,18,Punt
9,3,9:24,ATL 45,4,1:50,45,Touchdown
10,3,4:40,MIN 23,4,2:01,77,Touchdown
11,3,1:28,MIN 41,7,3:23,59,Touchdown
12,4,12:47,ATL 25,1,0:12,0,Interception
13,4,11:38,MIN 33,3,2:26,5,Punt
14,4,8:10,MIN 20,3,1:48,5,Punt
15,4,4:33,ATL 12,4,1:41,6,Field Goal
16,4,1:43,ATL 23,4,1:09,8,Downs
