Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
1,4:28,3,5,CHI 31,0,7,Jay Cutler sacked by Chad Greenway for -3 yards,0.100,-1.500
1,3:45,4,8,CHI 28,0,7,"Pat O'Donnell punts 43 yards, fair catch by Marcus Sherels",-1.500,-0.870
1,3:38,1,10,MIN 29,0,7,Adrian Peterson left end for 3 yards (tackle by John Timu),0.870,0.730
1,3:01,2,7,MIN 32,0,7,Adrian Peterson left guard for 7 yards (tackle by Tracy Porter),0.730,1.530
1,2:18,1,10,MIN 39,0,7,Matt Asiata left guard for 2 yards (tackle by John Timu),1.530,1.260
1,1:40,2,8,MIN 41,0,7,Teddy Bridgewater pass complete short right to Jerick McKinnon for 30 yards (tackle by Shea McClellin),1.260,3.640
1,0:52,1,10,CHI 29,0,7,Jerick McKinnon right end for 1 yard (tackle by Tracy Porter),3.640,3.240
1,0:10,2,9,CHI 28,0,7,Teddy Bridgewater pass complete short right to Mike Wallace for 3 yards (tackle by Shea McClellin),3.240,2.940
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,6,CHI 25,0,7,Teddy Bridgewater sacked by Willie Young for -10 yards,2.940,0.970
2,14:27,4,16,CHI 35,0,10,Blair Walsh 53 yard field goal good,0.970,3.000
2,14:27,,,MIN 35,0,10,"Blair Walsh kicks off 71 yards, returned by Deonte Thompson for 34 yards (tackle by Josh Robinson)",0.000,-0.810
2,14:14,1,10,CHI 28,0,10,Jeremy Langford left guard for 5 yards (tackle by Tom Johnson),0.810,0.940
2,13:48,2,5,CHI 33,0,10,Jeremy Langford right tackle for 4 yards (tackle by Eric Kendricks),0.940,0.760
2,13:12,3,1,CHI 37,0,10,Jeremy Langford middle for 7 yards (tackle by Andrew Sendejo),0.760,1.860
2,12:40,1,10,CHI 44,0,10,Jay Cutler pass incomplete short left intended for Alshon Jeffery (defended by Sharrif Floyd),1.860,1.320
2,12:36,2,10,CHI 44,0,10,Jay Cutler pass complete short left to Eddie Royal for 5 yards (tackle by Terence Newman),1.320,1.290
2,12:10,3,5,CHI 49,0,10,Jay Cutler pass complete short right to Marc Mariani for 14 yards (tackle by Xavier Rhodes),1.290,3.120
2,11:34,1,10,MIN 37,0,10,Jeremy Langford middle for -4 yards (tackle by Tom Johnson),3.120,2.030
2,10:53,2,14,MIN 41,0,10,Jay Cutler pass incomplete short right intended for Jeremy Langford (defended by Edmond Robinson),2.030,1.360
2,10:46,3,14,MIN 41,0,10,Jay Cutler sacked by Danielle Hunter for -9 yards,1.360,-0.060
2,10:06,4,23,,0,10,"Pat O'Donnell punts 32 yards, fair catch by Marcus Sherels",-0.060,-0.040
2,9:59,1,10,MIN 18,0,10,Adrian Peterson left guard for 3 yards (tackle by Shea McClellin),0.040,0.010
2,9:16,2,7,MIN 21,0,10,"Teddy Bridgewater middle for 13 yards (tackle by Jarvis Jenkins). Penalty on Mike Harris: Offensive Holding, 10 yards (no play)",0.010,-1.290
2,8:52,2,17,MIN 11,0,10,Adrian Peterson for 5 yards (tackle by Chris Prosinski),-1.290,-1.500
2,8:17,3,12,MIN 16,0,10,Teddy Bridgewater pass incomplete short left intended for Matt Asiata,-1.500,-2.390
2,8:11,4,12,MIN 16,0,10,"Jeff Locke punts 36 yards, fair catch by Marc Mariani",-2.390,-2.130
2,8:05,1,10,CHI 48,0,10,Jay Cutler pass complete short left to Eddie Royal for 8 yards (tackle by Anthony Harris),2.130,2.660
2,7:38,2,2,MIN 44,0,10,Matt Forte left tackle for 5 yards (tackle by Terence Newman),2.660,2.980
2,7:15,1,10,MIN 39,0,10,Jay Cutler pass complete short middle to Rob Housler for 9 yards (tackle by Edmond Robinson),2.980,3.660
2,6:52,2,1,MIN 30,0,10,"Jay Cutler left tackle for no gain (tackle by Danielle Hunter). Penalty on Danielle Hunter: Face Mask (15 Yards), 15 yards (no play)",3.660,4.580
2,6:25,1,10,MIN 15,0,10,Jay Cutler pass incomplete short middle intended for Alshon Jeffery (defended by Xavier Rhodes),4.580,3.950
2,6:19,2,10,MIN 15,0,10,Matt Forte middle for 5 yards (tackle by Everson Griffen and Anthony Harris),3.950,4.000
2,5:45,3,5,MIN 10,6,10,"Jay Cutler pass complete short left to Alshon Jeffery for 10 yards, touchdown",4.000,7.000
2,5:45,,,MIN 10,7,10,Robbie Gould kicks extra point good,0.000,0.000
2,5:45,,,CHI 35,7,10,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
2,5:40,1,10,MIN 20,7,10,Teddy Bridgewater pass complete short right to Mike Wallace for no gain,0.280,-0.270
2,4:51,2,10,MIN 20,7,10,Teddy Bridgewater pass complete short middle to Kyle Rudolph for 9 yards (tackle by Chris Prosinski),-0.270,0.230
2,4:09,3,1,MIN 29,7,10,"Adrian Peterson middle for -1 yards (tackle by John Timu). Penalty on Will Sutton: Defensive Offside, 5 yards (no play)",0.230,1.200
2,3:44,1,10,MIN 34,7,10,Adrian Peterson right guard for 9 yards (tackle by Pernell McPhee and Shea McClellin),1.200,1.870
2,3:08,2,1,MIN 43,7,10,Zach Line middle for 3 yards (tackle by John Timu),1.870,1.990
2,2:34,1,10,MIN 46,7,10,Teddy Bridgewater pass complete deep middle to Mike Wallace for 34 yards (tackle by Chris Prosinski and Shea McClellin),1.990,4.240
2,2:00,1,10,CHI 20,7,10,Jerick McKinnon right end for -1 yards (tackle by Jarvis Jenkins),4.240,3.560
2,1:21,2,11,CHI 21,7,10,Teddy Bridgewater pass complete short right to Jerick McKinnon for 4 yards (tackle by Lamarr Houston),3.560,3.360
2,0:37,3,7,CHI 17,7,10,"Teddy Bridgewater sacked by Lamarr Houston for -3 yards. Penalty on Lamarr Houston: Defensive Offside (Offsetting), Penalty on Matt Kalil: Offensive Holding (Offsetting) (no play)",3.360,3.360
2,0:33,3,7,CHI 17,7,16,"Teddy Bridgewater pass complete short right to Jerick McKinnon for 17 yards, touchdown. Penalty on Demontre Hurst: Roughing the Passer (Offsetting), Penalty on Jerick McKinnon: Unsportsmanlike Conduct (Offsetting)",3.360,7.000
2,0:33,3,7,CHI 17,7,16,--,3.360,0.000
2,0:33,,,CHI 17,7,17,Blair Walsh kicks extra point good,0.000,0.000
2,0:33,,,MIN 35,7,17,"Blair Walsh kicks off 69 yards, returned by Deonte Thompson for 19 yards (tackle by Adam Thielen)",0.000,0.220
2,0:22,1,10,CHI 15,7,17,Jay Cutler pass complete short left to Matt Forte for 18 yards (tackle by Xavier Rhodes),-0.220,1.140
2,0:15,1,10,CHI 33,7,17,Jay Cutler pass incomplete deep left intended for Alshon Jeffery (defended by Anthony Harris),1.140,0.590
2,0:07,2,10,CHI 33,7,17,Jay Cutler pass complete short right to Matt Forte for 9 yards (tackle by Terence Newman),0.590,1.090
2,0:01,3,1,CHI 42,7,17,Jay Cutler pass incomplete deep left intended for Alshon Jeffery (defended by Robert Blanton),1.090,-0.590
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,7,17,"Robbie Gould kicks onside 12 yards, recovered by Sherrick McManis (onside kick successful)",0.000,2.060
3,14:59,1,10,CHI 47,7,17,Jeremy Langford left tackle for 2 yards (tackle by Danielle Hunter),2.060,1.790
3,14:29,2,8,CHI 49,7,17,Jeremy Langford left guard for 10 yards (tackle by Eric Kendricks),1.790,2.850
3,13:57,1,10,MIN 41,7,17,"Jay Cutler sacked by Brian Robison for -6 yards. Jay Cutler fumbles (forced by Brian Robison), recovered by Brian Robison at MIN-45 (tackle by Jay Cutler)",2.850,-1.930
3,13:50,1,10,MIN 45,7,17,Jerick McKinnon right tackle for no gain (tackle by Pernell McPhee),1.930,1.380
3,13:15,2,10,MIN 45,7,17,Teddy Bridgewater right end for 3 yards (tackle by Pernell McPhee),1.380,1.090
3,12:37,3,7,MIN 48,7,17,Teddy Bridgewater pass complete short left to Jarius Wright for 15 yards (tackle by Demontre Hurst),1.090,3.120
3,12:14,1,10,CHI 37,7,17,Jerick McKinnon middle for 1 yard (tackle by Adrian Amos and Will Sutton),3.120,2.710
3,11:32,2,9,CHI 36,7,17,Jerick McKinnon middle for 3 yards (tackle by John Timu),2.710,2.410
3,10:49,3,6,CHI 33,7,23,"Teddy Bridgewater pass complete short right to Stefon Diggs for 33 yards, touchdown",2.410,7.000
3,10:49,,,CHI 33,7,24,Blair Walsh kicks extra point good,0.000,0.000
3,10:49,,,MIN 35,7,24,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
3,10:40,1,10,CHI 20,7,24,Matt Forte left guard for 4 yards (tackle by Brian Robison),0.280,0.270
3,10:07,2,6,CHI 24,7,24,Jay Cutler pass complete short right to Matt Forte for no gain,0.270,-0.430
3,9:28,3,6,CHI 24,7,24,Jay Cutler pass complete short right to Matt Forte for 6 yards (tackle by Chad Greenway),-0.430,0.940
3,8:57,1,10,CHI 30,7,24,Jeremy Langford right end for 7 yards (tackle by Terence Newman),0.940,1.340
3,8:27,2,3,CHI 37,7,24,Jeremy Langford right tackle for 4 yards (tackle by Chad Greenway),1.340,1.660
3,7:58,1,10,CHI 41,7,24,Jay Cutler pass complete short right to Zach Miller for 5 yards (tackle by Anthony Harris),1.660,1.800
3,7:23,2,5,CHI 46,7,24,Matt Forte right tackle for 9 yards (tackle by Andrew Sendejo),1.800,2.590
3,7:07,1,10,MIN 45,7,24,Jay Cutler pass incomplete deep middle intended for Marc Mariani,2.590,2.040
3,7:02,2,10,MIN 45,7,24,Jay Cutler pass complete short left to Marc Mariani for 5 yards (tackle by Captain Munnerlyn),2.040,2.010
3,6:25,3,5,MIN 40,7,24,Jay Cutler pass complete short middle to Eddie Royal for 4 yards (tackle by Chad Greenway and Captain Munnerlyn),2.010,0.890
3,5:45,4,1,MIN 36,7,24,Matt Forte middle for 2 yards (tackle by Danielle Hunter and Andrew Sendejo),0.890,3.310
3,5:18,1,10,MIN 34,7,24,Jay Cutler pass incomplete deep left intended for Eddie Royal,3.310,2.770
3,5:12,2,10,MIN 34,7,24,Jay Cutler left tackle for 1 yard (tackle by Eric Kendricks),2.770,2.210
3,4:36,3,9,MIN 33,7,24,Jay Cutler pass incomplete deep left intended for Josh Bellamy. Penalty on Charles Leno: Offensive Holding (Declined),2.210,1.150
3,4:28,4,9,MIN 33,10,24,Robbie Gould 51 yard field goal good,1.150,3.000
3,4:28,,,CHI 35,10,24,"Robbie Gould kicks off 69 yards, returned by Stefon Diggs for 22 yards (tackle by Sherrick McManis)",0.000,-0.040
3,4:18,1,10,MIN 18,10,24,Adrian Peterson right tackle for -3 yards (tackle by John Timu),0.040,-0.930
3,3:37,2,13,MIN 15,10,24,Adrian Peterson middle for -3 yards (tackle by Shea McClellin),-0.930,-2.120
3,2:51,3,16,MIN 12,10,24,Teddy Bridgewater pass complete short right to Matt Asiata for 6 yards (tackle by Chris Prosinski),-2.120,-2.240
3,2:06,4,10,MIN 18,10,24,"Jeff Locke punts 40 yards, fair catch by Marc Mariani",-2.240,-1.730
3,2:01,1,10,CHI 42,10,24,Jeremy Langford right guard for 1 yard (tackle by Danielle Hunter and Sharrif Floyd),1.730,1.320
3,1:23,2,9,CHI 43,10,24,Jay Cutler sacked by Sharrif Floyd and Danielle Hunter for -8 yards,1.320,-0.430
3,0:38,3,17,CHI 35,10,24,"Penalty on Matt Slauson: False Start, 5 yards (no play)",-0.430,-1.090
3,0:21,3,22,CHI 30,10,24,"Jay Cutler pass complete short middle to Eddie Royal for 10 yards (tackle by Anthony Harris). Penalty on Jeremy Langford: Offensive Holding, 10 yards",-1.090,-1.090
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,22,CHI 30,10,24,Jay Cutler pass complete short left to Jeremy Langford for 11 yards (tackle by Trae Waynes),-1.090,-0.650
4,14:28,4,11,CHI 41,10,24,"Pat O'Donnell punts 41 yards, fair catch by Marcus Sherels",-0.650,-0.040
4,14:21,1,10,MIN 18,10,24,Adrian Peterson middle for 10 yards (tackle by Chris Prosinski),0.040,0.810
4,13:37,1,10,MIN 28,10,24,Adrian Peterson left tackle for 2 yards (tackle by Mitch Unrein),0.810,0.530
4,12:58,2,8,MIN 30,10,24,Teddy Bridgewater pass complete short right to Jarius Wright for 10 yards (tackle by Lamarr Houston and Shea McClellin),0.530,1.600
4,12:20,1,10,MIN 40,10,24,"Teddy Bridgewater for no gain. Teddy Bridgewater fumbles, recovered by Teddy Bridgewater at MIN-38",1.600,0.780
4,11:37,2,12,MIN 38,10,24,Adrian Peterson right guard for 2 yards (tackle by Bruce Gaston),0.780,0.370
4,10:55,3,10,MIN 40,10,24,Teddy Bridgewater pass complete short right to Stefon Diggs for 7 yards (tackle by Chris Prosinski),0.370,-0.260
4,10:11,4,3,MIN 47,10,24,"Jeff Locke punts 53 yards, touchback",-0.260,-0.280
4,10:02,1,10,CHI 20,10,24,Jay Cutler pass incomplete short right intended for Matt Forte is intercepted by Justin Trattou at CHI-16 and returned for 3 yards,0.280,-4.710
4,9:55,1,10,CHI 13,10,24,Adrian Peterson middle for -1 yards (tackle by Willie Young),4.710,3.900
4,9:17,2,11,CHI 14,10,24,Teddy Bridgewater for 2 yards (tackle by Jarvis Jenkins),3.900,3.900
4,8:52,2,11,CHI 14,10,24,Timeout #1 by Minnesota Vikings,3.900,3.280
4,8:52,3,9,CHI 12,10,30,"Teddy Bridgewater middle for 12 yards, touchdown. Penalty on Chris Prosinski: Illegal Contact (Declined)",3.280,7.000
4,8:52,,,CHI 12,10,31,Blair Walsh kicks extra point good,0.000,0.000
4,8:52,,,MIN 35,10,31,"Blair Walsh kicks off 72 yards, returned by Deonte Thompson for 27 yards (tackle by Robert Blanton). Penalty on Jason Trusnik: Unnecessary Roughness, 15 yards",0.000,-1.270
4,8:39,1,10,CHI 35,10,31,Jay Cutler pass complete short right to Zach Miller for 9 yards (tackle by Terence Newman),1.270,1.940
4,8:19,2,1,CHI 44,10,31,Matt Forte middle for 9 yards (tackle by Eric Kendricks),1.940,2.460
4,7:47,1,10,MIN 47,10,31,Jay Cutler pass complete short right to Matt Forte for 20 yards (tackle by Terence Newman),2.460,3.780
4,7:20,1,10,MIN 27,10,31,Jay Cutler pass incomplete,3.780,3.230
4,7:13,2,10,MIN 27,10,31,Jeremy Langford middle for 7 yards (tackle by Danielle Hunter),3.230,3.470
4,6:42,3,3,MIN 20,10,31,Jay Cutler pass complete short left to Eddie Royal for 4 yards (tackle by Eric Kendricks),3.470,4.510
4,6:05,1,10,MIN 16,10,31,Jay Cutler pass incomplete short right intended for Jeremy Langford,4.510,3.900
4,5:56,2,10,MIN 16,10,31,Jay Cutler pass complete short middle to Marc Mariani for 12 yards (tackle by Xavier Rhodes),3.900,6.280
4,5:19,1,4,MIN 4,16,31,"Jay Cutler pass complete short right to Matt Forte for 4 yards, touchdown",6.280,7.000
4,5:19,,,MIN 4,17,31,Robbie Gould kicks extra point good,0.000,0.000
4,5:19,,,CHI 35,17,31,"Robbie Gould kicks onside 8 yards, recovered by Adam Thielen",0.000,-2.720
4,5:12,1,10,CHI 43,17,31,Jerick McKinnon middle for 4 yards (tackle by Bruce Gaston and Mitch Unrein),2.720,2.720
4,4:27,2,6,CHI 39,17,31,Jerick McKinnon left end for 2 yards (tackle by Adrian Amos),2.720,2.280
4,3:42,3,4,CHI 37,17,31,Adam Thielen right end for 8 yards (tackle by Shea McClellin),2.280,2.280
4,3:33,3,4,CHI 37,17,31,Timeout #1 by Chicago Bears,2.280,3.640
4,3:33,1,10,CHI 29,17,31,Matt Asiata left guard for 5 yards (tackle by John Timu),3.640,3.640
4,3:28,1,10,CHI 29,17,31,Timeout #2 by Chicago Bears,3.640,3.780
4,3:28,2,5,CHI 24,17,31,Matt Asiata right end for 19 yards (tackle by Adrian Amos),3.780,3.780
4,3:10,2,5,CHI 24,17,31,Timeout #3 by Chicago Bears,3.780,6.060
4,3:10,1,5,CHI 5,17,31,Matt Asiata middle for 1 yard (tackle by Will Sutton and Lamarr Houston),6.060,5.340
4,2:24,2,4,CHI 4,17,31,Matt Asiata middle for 1 yard (tackle by Lamarr Houston),5.340,4.720
4,2:00,3,3,CHI 3,17,31,"Penalty on Mike Harris: False Start, 5 yards (no play)",4.720,3.580
4,2:00,3,8,CHI 8,17,31,"Matt Asiata right tackle for -1 yards (tackle by Mitch Unrein). Penalty on Jarvis Jenkins: Defensive Offside, 4 yards (no play)",3.580,4.490
4,1:57,3,4,CHI 4,17,37,"Teddy Bridgewater pass complete short right to Zach Line for 4 yards, touchdown",4.490,7.000
4,1:57,,,CHI 4,17,38,Blair Walsh kicks extra point good,0.000,0.000
4,1:57,,,MIN 35,17,38,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
4,1:50,1,10,CHI 20,17,38,Jay Cutler pass complete short left to Ka'Deem Carey for 7 yards (tackle by Xavier Rhodes),0.280,0.680
4,1:25,2,3,CHI 27,17,38,Jay Cutler pass complete short left to Josh Bellamy for 7 yards (tackle by Sharrif Floyd),0.680,1.200
4,1:04,1,10,CHI 34,17,38,Jay Cutler pass complete short left to Zach Miller for 17 yards (tackle by Anthony Harris),1.200,2.320
4,0:56,1,10,MIN 49,17,38,Jay Cutler pass complete short middle to Ka'Deem Carey for 11 yards (tackle by Eric Kendricks and Chad Greenway),2.320,3.050
4,0:33,1,10,MIN 38,17,38,Jay Cutler pass complete short right to Zach Miller for 10 yards (tackle by Trae Waynes),3.050,3.710
4,0:11,1,10,MIN 28,17,38,Jay Cutler pass complete short right to Zach Miller for 11 yards (tackle by Trae Waynes),3.710,2.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
