Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kyle Pitts,ATL,8,4,51,0,4,50,12.5,1,0.3,13.3,0,,1,12.5,0,70.3
Bijan Robinson,ATL,5,3,26,0,3,9,3.0,17,5.7,2.8,0,,0,0.0,0,73.7
Jonnu Smith,ATL,3,2,10,0,1,5,2.5,5,2.5,3.0,0,,0,0.0,0,71.5
Drake London,ATL,5,1,8,0,,7,7.0,1,1.0,19.4,0,,0,0.0,0,39.6
Cordarrelle Patterson,ATL,2,1,6,0,0,6,6.0,0,0.0,2.5,0,,0,0.0,0,56.2
MyCole Pruitt,ATL,1,1,20,1,1,20,20.0,0,0.0,20.0,0,,0,0.0,0,158.3
KhaDarel Hodge,ATL,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Breece Hall,NYJ,8,6,29,0,0,-5,-0.8,34,5.7,-1.1,2,3.0,0,0.0,0,79.7
Xavier Gipson,NYJ,6,5,77,0,2,53,10.6,24,4.8,13.5,0,,0,0.0,0,118.7
Tyler Conklin,NYJ,9,3,35,0,2,32,10.7,3,1.0,13.1,0,,1,11.1,0,46.1
Garrett Wilson,NYJ,7,3,50,0,3,43,14.3,7,2.3,14.0,0,,0,0.0,1,28.0
Dalvin Cook,NYJ,2,1,11,0,1,3,3.0,8,8.0,2.5,0,,0,0.0,0,66.7
Jeremy Ruckert,NYJ,3,1,12,0,1,7,7.0,5,5.0,3.3,0,,0,0.0,0,46.5
Allen Lazard,NYJ,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6
