Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2,11:02,1,10,TEN 41,0,14,Chris Brown right tackle for 1 yard (tackle by Antwan Peek),1.660,1.260
2,10:26,2,9,TEN 42,0,14,Steve McNair pass complete to Derrick Mason for 7 yards (tackle by Jamie Sharper),1.260,1.490
2,9:44,3,2,TEN 49,0,14,Chris Brown left end for -4 yards (tackle by Charlie Clemons),1.490,-0.390
2,9:08,4,6,TEN 45,0,14,"Craig Hentrich punts 37 yards, returned by J.J. Moses for 4 yards (tackle by Scott McGarrahan)",-0.390,-0.410
2,8:56,1,10,HOU 22,0,14,Domanick Williams up the middle for 22 yards (tackle by Lance Schulters),0.410,1.860
2,8:13,1,10,HOU 44,0,14,David Carr pass complete to Billy Miller for 7 yards (tackle by Lance Schulters),1.860,2.260
2,7:29,2,3,TEN 49,0,14,Domanick Williams right tackle for 8 yards (tackle by Andre Dyson and Carlos Hall),2.260,2.850
2,6:43,1,10,TEN 41,0,14,"David Carr pass incomplete intended for Domanick Williams. Penalty on David Carr: Intentional Grounding, 12 yards",2.850,0.690
2,6:39,2,22,HOU 47,0,14,David Carr pass complete to Billy Miller for 7 yards (tackle by Andre Dyson),0.690,0.960
2,6:07,,,,0,14,Timeout #1 by Houston Texans,0.000,0.960
2,6:07,3,15,TEN 46,0,14,David Carr sacked by Jevon Kearse for -4 yards,0.960,-0.060
2,5:38,4,19,TEN 50,0,14,"Chad Stanley punts 38 yards, fair catch by Justin McCareins",-0.060,0.350
2,5:29,1,10,TEN 12,0,14,Eddie George right guard for 4 yards (tackle by Jamie Sharper),-0.350,-0.370
2,4:49,2,6,TEN 16,0,14,Steve McNair pass complete to Tyrone Calico for 23 yards (tackle by Matt Stevens),-0.370,1.530
2,4:02,1,10,TEN 39,0,14,Eddie George left end for -2 yards (tackle by Jay Foreman and Charlie Clemons),1.530,0.720
2,3:18,2,12,TEN 37,0,14,Eddie George right end for 2 yards (tackle by Jerry DeLoach),0.720,0.300
2,2:34,3,10,TEN 39,0,14,Steve McNair pass complete to Tyrone Calico for 22 yards (tackle by Kenny Wright),0.300,2.980
2,2:00,1,10,HOU 39,0,14,Steve McNair pass complete to Chris Brown for 10 yards (tackle by Jamie Sharper),2.980,3.640
2,1:22,1,10,HOU 29,0,14,Steve McNair right end for 3 yards (tackle by Steve Martin),3.640,3.510
2,1:12,2,7,HOU 26,0,14,Steve McNair pass complete to Tyrone Calico for 21 yards (tackle by Kenny Wright). Penalty on Jamie Sharper: Defensive Holding (Declined),3.510,6.060
2,1:04,,,,0,14,Timeout #1 by Tennessee Titans,0.000,6.060
2,1:04,1,5,HOU 5,0,20,"Robert Holcombe right end for 5 yards, touchdown",6.060,7.000
2,,,,HOU 2,0,21,Gary Anderson kicks extra point good,0.000,0.000
2,,,,TEN 30,0,21,"Craig Hentrich kicks off 48 yards, returned by J.J. Moses for 9 yards (tackle by Lamont Thompson)",0.000,1.000
2,0:51,1,10,HOU 31,0,21,David Carr pass incomplete intended for Billy Miller,1.000,0.460
2,0:47,2,10,HOU 31,0,21,David Carr pass complete to Domanick Williams for 17 yards (tackle by Tank Williams),0.460,2.130
2,0:21,1,10,HOU 48,0,21,David Carr pass complete to Domanick Williams for 13 yards (tackle by Keith Bulluck),2.130,2.980
2,0:14,,,,0,21,Timeout #2 by Houston Texans,0.000,2.980
2,0:13,1,10,TEN 39,0,21,David Carr pass complete to Andre Johnson for 33 yards,2.980,5.830
2,0:08,1,6,TEN 6,0,21,David Carr spiked the ball,5.830,4.950
2,0:07,2,6,TEN 6,0,21,"Penalty on David Carr: Delay of Game, 5 yards (no play)",4.950,4.020
2,0:07,2,11,TEN 11,0,21,David Carr pass incomplete intended for Domanick Williams,4.020,3.120
2,0:03,3,11,TEN 11,3,21,Kris Brown 29 yard field goal good,3.120,3.000
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,3,21,"Kris Brown kicks off 57 yards, returned by Jake Schifino for 20 yards (tackle by Marlon McCree)",0.000,1.140
3,14:54,1,10,TEN 33,3,21,Steve McNair pass complete to Derrick Mason for 25 yards (tackle by Jay Foreman),1.140,2.790
3,14:09,1,10,HOU 42,3,21,Eddie George left end for 5 yards (tackle by Marcus Coleman),2.790,2.920
3,13:35,2,5,HOU 37,3,21,Steve McNair pass incomplete intended for Derrick Mason (defended by Marcus Coleman),2.920,2.210
3,13:30,3,5,HOU 37,3,21,Steve McNair pass incomplete intended for Tyrone Calico (defended by Marcus Coleman),2.210,0.790
3,13:25,4,5,HOU 37,3,21,Craig Hentrich punts 35 yards,0.790,0.380
3,13:16,1,10,HOU 2,3,21,David Carr pass complete to Jabari Holloway for 33 yards (tackle by Rocky Calmus),-0.380,1.270
3,12:31,1,10,HOU 35,9,21,"David Carr pass complete to Corey Bradford for 65 yards, touchdown",1.270,7.000
3,,,,TEN 2,10,21,Kris Brown kicks extra point good,0.000,0.000
3,,,,HOU 30,10,21,"Kris Brown kicks off 71 yards, returned by Jake Schifino for no gain",0.000,0.280
3,12:14,1,10,TEN 20,10,21,Eddie George right tackle for 2 yards (tackle by Corey Sears),0.280,0.000
3,11:29,2,8,TEN 22,10,21,Steve McNair pass complete to Derrick Mason for 17 yards (tackle by Matt Stevens),0.000,1.530
3,10:42,1,10,TEN 39,10,21,Eddie George left end for 3 yards (tackle by Jerry DeLoach and Jamie Sharper),1.530,1.390
3,9:55,2,7,TEN 42,10,21,"Steve McNair pass complete to Eddie George for 2 yards (tackle by Kenny Wright). Penalty on Brad Hopkins: Offensive Holding, 10 yards (no play)",1.390,0.040
3,9:29,2,17,TEN 32,10,21,Eddie George up the middle for 11 yards (tackle by Eric Brown and Jay Foreman),0.040,0.830
3,8:43,3,6,TEN 43,10,21,Steve McNair pass incomplete intended for Justin McCareins,0.830,-0.520
3,8:37,4,6,TEN 43,10,21,Craig Hentrich punts 53 yards,-0.520,0.380
3,8:26,1,10,HOU 4,10,21,Tony Hollings right tackle for no gain (tackle by Kevin Carter and Rocky Boiman),-0.380,-0.780
3,7:46,2,10,HOU 4,10,21,Tony Hollings up the middle for 2 yards (tackle by Kevin Carter and Rocky Calmus),-0.780,-1.190
3,7:04,3,8,HOU 6,10,21,David Carr pass incomplete intended for Jabar Gaffney,-1.190,-2.490
3,7:01,4,8,HOU 6,10,21,"Chad Stanley punts 47 yards, fair catch by Justin McCareins",-2.490,-2.060
3,6:53,1,10,TEN 47,10,21,Steve McNair pass complete to Drew Bennett for 18 yards (tackle by Kenny Wright),2.060,3.250
3,6:12,1,10,HOU 35,10,21,Steve McNair pass incomplete intended for Tyrone Calico,3.250,2.700
3,6:04,2,10,HOU 35,10,21,Eddie George left end for 7 yards (tackle by Jerry DeLoach),2.700,2.940
3,5:30,3,3,HOU 28,10,21,Steve McNair pass complete to Erron Kinney for 12 yards (tackle by Eric Brown),2.940,4.510
3,4:42,1,10,HOU 16,10,21,Eddie George up the middle for 1 yard (tackle by Kailee Wong and Junior Ioane),4.510,4.050
3,3:58,2,9,HOU 15,10,21,Steve McNair pass incomplete intended for Erron Kinney,4.050,3.220
3,3:54,3,9,HOU 15,10,21,Steve McNair pass incomplete intended for Tyrone Calico,3.220,2.440
3,3:49,4,9,HOU 15,10,24,Gary Anderson 33 yard field goal good,2.440,3.000
3,,,,TEN 30,10,24,"Craig Hentrich kicks off 69 yards, returned by J.J. Moses for 24 yards (tackle by Ray Wells)",0.000,0.610
3,3:37,1,10,HOU 25,10,24,"David Carr pass complete to Corey Bradford for 23 yards. Penalty on Albert Haynesworth: Roughing the Passer, 15 yards",0.610,3.120
3,2:50,1,10,TEN 37,10,24,"Penalty on Chester Pitts: False Start, 5 yards (no play)",3.120,2.790
3,2:29,1,15,TEN 42,10,24,Domanick Williams up the middle for -2 yards (tackle by Rocky Boiman),2.790,1.630
3,1:49,2,17,TEN 44,10,24,David Carr pass incomplete intended for Andre Johnson,1.630,0.960
3,1:46,3,17,TEN 44,10,24,David Carr pass incomplete intended for Corey Bradford,0.960,0.330
3,1:41,4,17,TEN 44,10,24,Chad Stanley punts 43 yards,0.330,0.380
3,1:32,1,10,TEN 2,10,24,Steve McNair up the middle for 1 yard (tackle by Gary Walker),-0.380,-0.710
3,0:49,2,9,TEN 3,10,24,Steve McNair pass complete to Justin McCareins for 44 yards (tackle by Kenny Wright),-0.710,2.060
3,0:17,1,10,TEN 47,10,24,Eddie George right guard for 3 yards (tackle by Junior Ioane),2.060,1.920
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,TEN 50,10,24,Steve McNair pass incomplete intended for Tyrone Calico (defended by Marcus Coleman),1.920,1.220
4,14:54,3,7,TEN 50,10,30,"Steve McNair pass complete to Derrick Mason for 50 yards, touchdown",1.220,7.000
4,,,,HOU 2,10,31,Gary Anderson kicks extra point good,0.000,0.000
4,,,,TEN 30,10,31,"Craig Hentrich kicks off 51 yards, returned by Moran Norris for 9 yards (tackle by Andre Woolfolk)",0.000,0.810
4,14:43,1,10,HOU 28,10,31,David Carr pass complete to Jabari Holloway for 7 yards (tackle by Robaire Smith),0.810,1.210
4,14:01,2,3,HOU 35,10,31,David Carr pass incomplete intended for Billy Miller,1.210,0.500
4,13:57,3,3,HOU 35,10,31,David Carr pass complete to Corey Bradford for 7 yards (tackle by Tank Williams),0.500,1.730
4,13:15,1,10,HOU 42,10,37,"David Carr pass incomplete intended for Domanick Williams is intercepted by Andre Dyson at TEN-49 and returned for 51 yards, touchdown",1.730,-7.000
4,,,,HOU 2,10,38,Gary Anderson kicks extra point good,0.000,0.000
4,,,,TEN 30,10,38,"Craig Hentrich kicks off 64 yards, returned by Darrick Vaughn for 14 yards (tackle by Andre Woolfolk)",0.000,0.280
4,12:56,1,10,HOU 20,10,38,David Carr pass complete to Domanick Williams for 5 yards (tackle by Rocky Boiman),0.280,0.410
4,12:29,2,5,HOU 25,10,38,David Carr pass complete to Domanick Williams for 12 yards (tackle by Andre Woolfolk),0.410,1.400
4,12:11,1,10,HOU 37,10,38,Domanick Williams right tackle for 9 yards (tackle by Tank Williams),1.400,2.070
4,11:46,2,1,HOU 46,10,38,Domanick Williams left end for 15 yards (tackle by Lance Schulters and Keith Bulluck),2.070,2.980
4,11:17,1,10,TEN 39,10,38,David Carr pass incomplete intended for Corey Bradford,2.980,2.440
4,11:13,2,10,TEN 39,10,38,David Carr pass incomplete intended for Derick Armstrong (defended by Andre Woolfolk),2.440,1.750
4,11:08,3,10,TEN 39,10,38,"David Carr pass complete to Stacey Mack for 7 yards (tackle by Keith Bulluck). Penalty on Carlos Hall: Defensive Offside, 5 yards (no play)",1.750,2.410
4,10:40,3,5,TEN 34,10,38,"Tony Hollings right tackle for 1 yard (tackle by Tank Williams and Andre Dyson). Penalty on Jevon Kearse: Unnecessary Roughness, 15 yards",2.410,4.370
4,10:14,1,10,TEN 18,10,38,David Carr pass complete to Domanick Williams for 8 yards (tackle by Keith Bulluck),4.370,5.230
4,9:45,2,2,TEN 10,10,38,Domanick Williams up the middle for -3 yards (tackle by Robaire Smith and Keith Bulluck),5.230,3.820
4,9:12,3,5,TEN 13,16,38,"David Carr pass complete to Derick Armstrong for 13 yards, touchdown",3.820,7.000
4,,,,TEN 2,17,38,Kris Brown kicks extra point good,0.000,0.000
4,,,,HOU 30,17,38,"Kris Brown kicks off 70 yards, touchback",0.000,0.280
4,9:05,1,10,TEN 20,17,38,Eddie George right end for 1 yard (tackle by Gary Walker),0.280,-0.130
4,8:26,2,9,TEN 21,17,38,Steve McNair pass complete to Eddie George for 22 yards (tackle by Marcus Coleman),-0.130,1.800
4,7:48,1,10,TEN 43,17,38,Eddie George up the middle for 2 yards (tackle by Steve Martin and Corey Sears),1.800,1.520
4,7:06,2,8,TEN 45,17,38,"Penalty on Tom Ackerman: False Start, 5 yards (no play)",1.520,0.850
4,6:44,2,13,TEN 40,17,38,Robert Holcombe up the middle for -1 yards (tackle by Jamie Sharper),0.850,0.040
4,5:59,3,14,TEN 39,17,38,Robert Holcombe right end for 21 yards (tackle by Eric Brown),0.040,2.920
4,5:07,1,10,HOU 40,17,38,Eddie George left tackle for 3 yards (tackle by Jamie Sharper),2.920,2.780
4,4:22,2,7,HOU 37,17,38,Eddie George right tackle for no gain (tackle by Corey Sears and Junior Ioane),2.780,2.080
4,3:37,3,7,HOU 37,17,38,Steve McNair pass incomplete intended for Tyrone Calico,2.080,0.790
4,3:33,4,7,HOU 37,17,38,"Craig Hentrich punts 37 yards, touchback",0.790,-0.280
4,3:21,1,10,HOU 20,17,38,David Carr pass complete to Domanick Williams for 6 yards (tackle by Lance Schulters),0.280,0.540
4,2:59,2,4,HOU 26,17,38,David Carr pass complete to Billy Miller for 11 yards (tackle by Lance Schulters),0.540,1.400
4,2:35,1,10,HOU 37,17,38,David Carr pass complete to Domanick Williams for 9 yards (tackle by Keith Bulluck),1.400,2.070
4,2:09,2,1,HOU 46,17,38,Domanick Williams right tackle for 10 yards (tackle by Tank Williams and Andre Dyson),2.070,2.650
4,2:00,1,10,TEN 44,17,38,David Carr pass incomplete intended for Jabar Gaffney (defended by Scott McGarrahan),2.650,2.110
4,1:53,2,10,TEN 44,17,38,Tony Hollings up the middle for 17 yards (tackle by Scott McGarrahan and Tank Williams),2.110,3.780
4,1:45,,,,17,38,Timeout #1 by Houston Texans,0.000,3.780
4,1:45,1,10,TEN 27,17,38,David Carr pass complete to Tony Hollings for 19 yards (tackle by Tank Williams),3.780,5.370
4,1:38,1,8,TEN 8,17,38,David Carr pass incomplete intended for Jabar Gaffney is intercepted by Andre Woolfolk at TEN-3 and returned for 4 yards (tackle by Jabar Gaffney),5.370,0.380
4,1:33,1,10,TEN 7,17,38,Steve McNair kneels for -1 yards,-0.380,-0.850
4,0:46,2,11,TEN 6,17,38,Steve McNair kneels for -1 yards,-0.850,-1.650
4,0:08,3,12,TEN 5,17,38,Billy Volek kneels for -1 yards,-1.650,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
