Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
1,5:27,2,10,NYJ 24,0,0,Sam Darnold pass complete short left to Quincy Enunwa for 7 yards (tackle by Minkah Fitzpatrick),0.000,0.230
1,4:45,3,3,NYJ 31,0,0,Sam Darnold pass complete short right to Quincy Enunwa for 4 yards (tackle by Minkah Fitzpatrick),0.230,1.270
1,4:04,1,10,NYJ 35,0,0,"Sam Darnold sacked by Charles Harris for no gain. Penalty on Andre Branch: Defensive Offside, 5 yards (no play)",1.270,2.000
1,3:35,1,5,NYJ 40,0,0,Bilal Powell right guard for -1 yards (tackle by Davon Godchaux),2.000,1.260
1,2:53,2,6,NYJ 39,0,0,Sam Darnold pass short left intended for Quincy Enunwa is intercepted by T.J. McDonald at NYJ-46 and returned for 31 yards,1.260,-4.580
1,2:41,1,10,NYJ 15,0,0,Kenyan Drake up the middle for 6 yards (tackle by Buster Skrine),4.580,5.030
1,2:04,2,4,NYJ 9,0,0,Albert Wilson left end for 3 yards (tackle by Doug Middleton and Darron Lee),5.030,4.900
1,1:16,3,1,NYJ 6,6,0,"Kenyan Drake up the middle for 6 yards, touchdown",4.900,7.000
1,1:12,,,NYJ 15,7,0,Jason Sanders kicks extra point good,0.000,0.000
1,1:12,,,MIA 35,7,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
1,1:12,1,10,NYJ 25,7,0,Isaiah Crowell right tackle for -3 yards (tackle by Robert Quinn),0.610,-0.340
1,0:34,2,13,NYJ 22,7,0,Sam Darnold pass complete short left to Terrelle Pryor for 5 yards (tackle by Kiko Alonso),-0.340,-0.360
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,NYJ 27,7,0,Sam Darnold sacked by Jordan Phillips for -5 yards,-0.360,-1.900
2,14:22,4,13,NYJ 22,7,0,"Lac Edwards punts 60 yards, returned by Jakeem Grant for 22 yards (tackle by Terrence Brooks)",-1.900,-1.600
2,14:10,1,10,MIA 40,7,0,Ryan Tannehill left end for 5 yards (tackle by Buster Skrine),1.600,1.730
2,13:36,2,5,MIA 45,7,0,Frank Gore up the middle for 1 yard (tackle by Mike Pennel),1.730,1.160
2,12:57,3,4,MIA 46,7,0,Ryan Tannehill pass incomplete short left intended for A.J. Derby,1.160,-0.320
2,12:53,4,4,MIA 46,7,0,"Matt Haack punts 37 yards, fair catch by Andre Roberts at NYJ-17",-0.320,0.060
2,12:46,1,10,NYJ 17,7,0,Sam Darnold pass complete short left to Quincy Enunwa for 20 yards (tackle by Raekwon McMillan),-0.060,1.400
2,12:02,1,10,NYJ 37,7,0,Sam Darnold pass incomplete deep middle intended for Eric Tomlinson,1.400,0.860
2,11:57,2,10,NYJ 37,7,0,Bilal Powell up the middle for 4 yards (tackle by Chase Allen and Davon Godchaux),0.860,0.700
2,11:11,3,6,NYJ 41,7,0,Sam Darnold pass incomplete deep left intended for Quincy Enunwa,0.700,-0.650
2,11:07,4,6,NYJ 41,7,0,"Lac Edwards punts 41 yards, fair catch by Danny Amendola at MIA-18",-0.650,-0.040
2,11:01,1,10,MIA 18,7,0,Frank Gore right guard for 3 yards (tackle by Leonard Williams),0.040,0.010
2,10:29,2,7,MIA 21,7,0,Ryan Tannehill pass complete short left to Danny Amendola for 5 yards (tackle by Buster Skrine),0.010,-0.140
2,9:47,3,2,MIA 26,7,0,Ryan Tannehill pass complete short middle to Danny Amendola for 14 yards (tackle by Jamal Adams and Buster Skrine),-0.140,1.600
2,9:27,1,10,MIA 40,7,0,Ryan Tannehill pass complete short right to Jakeem Grant for 11 yards (tackle by Jamal Adams),1.600,2.320
2,8:55,1,10,NYJ 49,7,0,Ryan Tannehill pass incomplete short right intended for Kenny Stills,2.320,1.780
2,8:52,2,10,NYJ 49,7,0,Ryan Tannehill pass complete short left to Albert Wilson for 5 yards (tackle by Doug Middleton),1.780,1.750
2,7:56,3,5,NYJ 44,7,0,Ryan Tannehill sacked by Brandon Copeland for -8 yards,1.750,-0.190
2,7:26,4,13,MIA 48,7,0,"Matt Haack punts 44 yards, fair catch by Andre Roberts at NYJ-8",-0.190,0.380
2,7:19,1,10,NYJ 8,7,0,Sam Darnold pass complete short left to Robby Anderson for 17 yards (tackle by Jerome Baker),-0.380,0.610
2,6:38,1,10,NYJ 25,7,0,Isaiah Crowell right guard for 2 yards (tackle by William Hayes),0.610,0.330
2,5:54,2,8,NYJ 27,7,0,Sam Darnold pass complete short middle to Quincy Enunwa for 12 yards (tackle by Kiko Alonso),0.330,1.530
2,5:07,,,,,,Timeout #1 by New York Jets,,
2,5:07,1,10,NYJ 39,7,0,"Sam Darnold pass complete short left to Robby Anderson for 7 yards (tackle by Kiko Alonso). Robby Anderson fumbles (forced by Kiko Alonso), recovered by Raekwon McMillan at NYJ-49 (tackle by Eric Tomlinson)",1.530,-2.320
2,4:56,1,10,NYJ 49,7,0,"Jakeem Grant left end for 5 yards (tackle by Buster Skrine). Penalty on Buster Skrine: Face Mask (15 Yards), 15 yards",2.320,3.640
2,4:19,1,10,NYJ 29,13,0,"Ryan Tannehill pass complete short middle to Albert Wilson for 29 yards, touchdown",3.640,7.000
2,4:10,,,NYJ 15,14,0,Jason Sanders kicks extra point good,0.000,0.000
2,4:10,,,MIA 35,14,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,4:10,1,10,NYJ 25,14,0,Sam Darnold pass incomplete short left intended for Terrelle Pryor,0.610,0.060
2,4:04,2,10,NYJ 25,14,0,Sam Darnold pass complete short left to Jermaine Kearse for -1 yards (tackle by Reshad Jones and Minkah Fitzpatrick),0.060,-0.760
2,3:18,3,11,NYJ 24,14,0,Sam Darnold sacked by Robert Quinn for -6 yards,-0.760,-2.240
2,2:41,4,17,NYJ 18,14,0,"Lac Edwards punts 60 yards, returned by Jakeem Grant for 16 yards (tackle by Doug Middleton)",-2.240,-1.470
2,2:29,1,10,MIA 38,14,0,Ryan Tannehill pass complete short right to Albert Wilson for 3 yards (tackle by Trumaine Johnson),1.470,1.330
2,2:03,2,7,MIA 41,14,0,Albert Wilson right end for 5 yards (tackle by Leonard Williams and Trumaine Johnson),1.330,1.290
2,1:57,3,2,MIA 46,14,0,Ryan Tannehill pass complete short middle to Kenny Stills for 4 yards (tackle by Avery Williamson),1.290,2.260
2,1:26,1,10,MIA 50,14,0,Ryan Tannehill pass complete short left to Kenny Stills for 13 yards,2.260,3.120
2,1:21,1,10,NYJ 37,14,0,Ryan Tannehill pass complete short left to Kenyan Drake for 4 yards (tackle by Avery Williamson),3.120,3.110
2,1:16,2,6,NYJ 33,14,0,Ryan Tannehill pass incomplete short left intended for Jakeem Grant,3.110,2.410
2,1:12,3,6,NYJ 33,14,0,"Ryan Tannehill sacked by Leonard Williams and Avery Williamson for no gain. Penalty on Morris Claiborne: Defensive Holding, 5 yards (no play)",2.410,3.710
2,1:07,1,10,NYJ 28,14,0,Kenyan Drake up the middle for 9 yards (tackle by Doug Middleton and Morris Claiborne),3.710,4.420
2,0:46,,,,,,Timeout #1 by Miami Dolphins,,
2,0:46,2,1,NYJ 19,20,0,"Ryan Tannehill pass complete deep middle to A.J. Derby for 19 yards, touchdown",4.420,7.000
2,0:42,,,NYJ 15,20,0,Jason Sanders kicks extra point no good wide right,0.000,-1.000
2,0:42,,,MIA 35,20,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,0:41,1,10,NYJ 25,20,0,Sam Darnold pass complete deep middle to Terrelle Pryor for 44 yards (tackle by Reshad Jones),0.610,3.510
2,0:30,,,,,,Timeout #2 by New York Jets,,
2,0:30,1,10,MIA 31,20,0,Sam Darnold pass incomplete short right intended for Robby Anderson (defended by Bobby McCain),3.510,2.970
2,0:26,2,10,MIA 31,20,0,Sam Darnold pass complete short left to Chris Herndon for 17 yards (tackle by Bobby McCain),2.970,4.650
2,0:16,,,,,,Timeout #3 by New York Jets,,
2,0:16,1,10,MIA 14,20,0,Sam Darnold pass incomplete short right intended for Quincy Enunwa,4.650,4.000
2,0:10,2,10,MIA 14,20,0,"Sam Darnold pass complete short middle to Chris Herndon for 13 yards. Chris Herndon fumbles, recovered by Chris Herndon at MIA-2",4.000,3.780
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,20,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NYJ 25,20,0,Isaiah Crowell up the middle for 10 yards (tackle by T.J. McDonald),0.610,1.270
3,14:28,1,10,NYJ 35,20,0,Isaiah Crowell up the middle for -5 yards (tackle by Akeem Spence),1.270,0.050
3,13:51,2,15,NYJ 30,20,0,Sam Darnold pass complete short right to Eric Tomlinson for 24 yards (tackle by Kiko Alonso),0.050,2.520
3,13:06,1,10,MIA 46,20,0,Sam Darnold pass complete deep left to Quincy Enunwa for 17 yards (tackle by Bobby McCain),2.520,3.640
3,12:42,1,10,MIA 29,20,0,Isaiah Crowell up the middle for 1 yard (tackle by Davon Godchaux),3.640,3.240
3,12:01,2,9,MIA 28,20,0,Sam Darnold pass incomplete short right intended for Chris Herndon,3.240,2.540
3,11:58,3,9,MIA 28,20,6,"Sam Darnold pass complete short right to Bilal Powell for 28 yards, touchdown. Penalty on Kiko Alonso: Illegal Contact (Declined)",2.540,7.000
3,11:51,,,MIA 15,20,6,Jason Myers kicks extra point no good wide left,0.000,-1.000
3,11:51,,,NYJ 35,20,6,"Jason Myers kicks off 70 yards, returned by Jakeem Grant for no gain",0.000,0.870
3,11:44,1,10,MIA 29,20,6,"Ryan Tannehill sacked by Jordan Jenkins for -17 yards. Ryan Tannehill fumbles (forced by Jordan Jenkins), recovered by Jordan Jenkins at MIA-12 (tackle by Ryan Tannehill)",0.870,-4.780
3,11:38,1,10,MIA 12,20,6,Sam Darnold pass short middle intended for Terrelle Pryor is intercepted by Xavien Howard at MIA-0 and returned for no gain,4.780,-0.280
3,11:33,1,10,MIA 20,20,6,Kenyan Drake up the middle for 4 yards (tackle by Darron Lee and Steve McLendon),0.280,0.270
3,10:56,2,6,MIA 24,20,6,Ryan Tannehill pass complete short left to Kenyan Drake for 2 yards (tackle by Leonard Williams),0.270,-0.160
3,10:12,3,4,MIA 26,20,6,Ryan Tannehill pass complete short right to Kenyan Drake for 10 yards (tackle by Avery Williamson),-0.160,1.330
3,9:39,1,10,MIA 36,20,6,Kenyan Drake right tackle for 4 yards (tackle by Leonard Williams),1.330,1.330
3,9:00,2,6,MIA 40,20,6,Frank Gore up the middle for 5 yards (tackle by Frankie Luvu),1.330,1.290
3,8:38,3,1,MIA 45,20,6,Ryan Tannehill pass incomplete short right intended for Albert Wilson,1.290,-0.390
3,8:33,4,1,MIA 45,20,6,"Matt Haack punts 48 yards, fair catch by Andre Roberts at NYJ-7",-0.390,0.380
3,8:26,1,10,NYJ 7,20,6,Bilal Powell left tackle for 2 yards (tackle by Andre Branch),-0.380,-0.630
3,7:44,2,8,NYJ 9,20,6,Sam Darnold pass complete short right to Quincy Enunwa for 21 yards (tackle by Raekwon McMillan),-0.630,0.940
3,7:04,1,10,NYJ 30,20,6,Bilal Powell up the middle for no gain (tackle by Raekwon McMillan),0.940,0.390
3,6:23,2,10,NYJ 30,20,6,Sam Darnold pass incomplete deep left intended for Chris Herndon,0.390,-0.300
3,6:15,3,10,NYJ 30,20,6,Sam Darnold pass complete short left to Bilal Powell for 7 yards (tackle by Kiko Alonso),-0.300,-0.910
3,5:29,4,3,NYJ 37,20,6,"Lac Edwards punts 56 yards, returned by Jakeem Grant for 10 yards (tackle by Thomas Hennessy)",-0.910,0.060
3,5:17,1,10,MIA 17,20,6,Ryan Tannehill pass complete short right to Danny Amendola for 5 yards (tackle by Doug Middleton),-0.060,0.210
3,4:39,2,5,MIA 22,20,6,Kenyan Drake right tackle for 11 yards (tackle by Doug Middleton),0.210,1.140
3,3:56,1,10,MIA 33,20,6,Frank Gore up the middle for 8 yards (tackle by Jamal Adams),1.140,1.670
3,3:18,2,2,MIA 41,20,6,Frank Gore up the middle for -1 yards (tackle by Leonard Williams),1.670,0.830
3,2:37,3,3,MIA 40,20,6,"Ryan Tannehill sacked by Brandon Copeland for no gain. Penalty on Buster Skrine: Defensive Holding, 5 yards (no play)",0.830,1.930
3,2:10,1,10,MIA 45,20,6,Ryan Tannehill pass complete short right to Jakeem Grant for 16 yards (tackle by Trumaine Johnson),1.930,2.980
3,1:32,1,10,NYJ 39,20,6,"Daniel Kilgore aborted snap, recovered by Avery Williamson at NYJ-41 (tackle by Laremy Tunsil)",2.980,-1.660
3,1:20,1,10,NYJ 41,20,6,Sam Darnold pass complete short right to Robby Anderson for 3 yards (tackle by Reshad Jones),1.660,1.530
3,0:49,2,7,NYJ 44,20,6,Isaiah Crowell up the middle for 1 yard (tackle by Davon Godchaux),1.530,0.960
3,0:11,3,6,NYJ 45,20,6,"Sam Darnold pass incomplete deep right intended for Robby Anderson. Penalty on Xavien Howard: Defensive Holding, 5 yards (no play)",0.960,2.260
3,0:06,1,10,NYJ 50,20,6,Sam Darnold pass incomplete short left intended for Jermaine Kearse (defended by Jordan Phillips),2.260,1.710
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,NYJ 50,20,6,Isaiah Crowell right tackle for 12 yards (tackle by Jerome Baker),1.710,3.050
4,14:24,1,10,MIA 38,20,6,Isaiah Crowell left tackle for -2 yards (tackle by Davon Godchaux),3.050,2.240
4,13:43,2,12,MIA 40,20,6,Sam Darnold pass complete short left to Isaiah Crowell for -3 yards (tackle by Andre Branch),2.240,1.160
4,12:58,3,15,MIA 43,20,6,Sam Darnold pass complete deep left to Terrelle Pryor for 18 yards (tackle by Kiko Alonso),1.160,3.910
4,12:19,1,10,MIA 25,20,6,"Penalty on Brian Winters: False Start, 5 yards (no play)",3.910,3.580
4,12:05,1,15,MIA 30,20,6,"Penalty on James Carpenter: False Start, 5 yards (no play)",3.580,3.250
4,11:50,1,20,MIA 35,20,6,Sam Darnold up the middle for 1 yard (tackle by Akeem Spence and Vincent Taylor),3.250,2.150
4,11:07,2,19,MIA 34,20,6,Sam Darnold sacked by William Hayes for -3 yards,2.150,1.090
4,10:19,3,22,MIA 37,20,6,Sam Darnold pass incomplete deep right intended for Terrelle Pryor,1.090,0.790
4,10:11,4,22,MIA 37,20,9,Jason Myers 55 yard field goal good,0.790,3.000
4,10:06,,,NYJ 35,20,9,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,10:06,1,10,MIA 25,20,9,Frank Gore left tackle for no gain (tackle by Steve McLendon),0.610,0.060
4,9:26,2,10,MIA 25,20,9,Ryan Tannehill pass incomplete short right intended for Jakeem Grant,0.060,-0.620
4,9:19,3,10,MIA 25,20,9,Ryan Tannehill pass incomplete deep left intended for Albert Wilson,-0.620,-1.700
4,9:13,4,10,MIA 25,20,9,"Matt Haack punts 55 yards, returned by Andre Roberts for 4 yards (tackle by Brandon Bolden and Tanner McEvoy). Penalty on Charone Peake: Illegal Block Above the Waist, 10 yards",-1.700,0.280
4,9:01,1,10,NYJ 14,20,9,Isaiah Crowell right end for 2 yards (tackle by Kiko Alonso),-0.280,-0.510
4,8:27,2,8,NYJ 16,20,9,"Sam Darnold pass complete short left to Quincy Enunwa for 11 yards (tackle by Kiko Alonso). Quincy Enunwa fumbles (forced by Kiko Alonso), recovered by Quincy Enunwa at NYJ-27",-0.510,0.740
4,7:55,1,10,NYJ 27,20,9,Sam Darnold pass complete deep left to Terrelle Pryor for 17 yards (tackle by Bobby McCain),0.740,1.860
4,7:31,1,10,NYJ 44,20,9,Isaiah Crowell up the middle for 3 yards (tackle by Kiko Alonso),1.860,1.720
4,7:07,2,7,NYJ 47,20,9,Sam Darnold pass complete short left to Isaiah Crowell for 7 yards (tackle by Vincent Taylor),1.720,2.520
4,6:43,1,10,MIA 46,20,9,Sam Darnold pass complete short middle to Bilal Powell for 23 yards (tackle by Kiko Alonso),2.520,4.040
4,6:13,1,10,MIA 23,20,9,Sam Darnold pass incomplete short left intended for Terrelle Pryor,4.040,3.500
4,6:09,2,10,MIA 23,20,9,Sam Darnold pass incomplete deep right intended for Robby Anderson,3.500,2.810
4,6:05,3,10,MIA 23,20,9,Sam Darnold pass incomplete short left intended for Bilal Powell,2.810,1.930
4,6:00,4,10,MIA 23,20,12,Jason Myers 41 yard field goal good,1.930,3.000
4,5:56,,,NYJ 35,20,12,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,5:56,1,10,MIA 25,20,12,Kenyan Drake up the middle for 20 yards (tackle by Nathan Shepherd and Jamal Adams),0.610,1.930
4,5:14,1,10,MIA 45,20,12,Frank Gore up the middle for 5 yards (tackle by Jamal Adams),1.930,2.060
4,4:34,2,5,MIA 50,20,12,Ryan Tannehill left end for 14 yards (tackle by Brandon Copeland),2.060,3.180
4,3:50,1,10,NYJ 36,20,12,Kenyan Drake right end for -7 yards (tackle by Morris Claiborne),3.180,1.690
4,3:41,2,17,NYJ 43,20,12,Kenyan Drake right tackle for -2 yards (tackle by Leonard Williams),1.690,0.760
4,3:36,,,,,,Timeout #1 by New York Jets,,
4,3:36,,,,,,Timeout #1 by Miami Dolphins,,
4,3:36,3,19,NYJ 45,20,12,Ryan Tannehill pass complete short left to Frank Gore for 19 yards (tackle by Doug Middleton),0.760,3.840
4,2:49,1,10,NYJ 26,20,12,Frank Gore up the middle for 4 yards (tackle by Avery Williamson),3.840,3.840
4,2:44,,,,,,Timeout #2 by New York Jets,,
4,2:44,2,6,NYJ 22,20,12,Frank Gore up the middle for no gain (tackle by Darron Lee),3.840,3.140
4,2:39,,,,,,Timeout #3 by New York Jets,,
4,2:39,3,6,NYJ 22,20,12,Ryan Tannehill right tackle for 8 yards,3.140,4.650
4,2:00,1,10,NYJ 14,20,12,Ryan Tannehill kneels for -1 yards,4.650,3.850
4,1:20,2,11,NYJ 15,20,12,Ryan Tannehill kneels for -1 yards,3.850,3.000
4,0:39,3,12,NYJ 16,20,12,Ryan Tannehill kneels for -1 yards,3.000,2.310
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
