#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 38,9,3:51,62,Touchdown
2,1,9:20,JAX 39,4,2:05,61,Touchdown
3,1,5:14,JAX 33,4,1:55,-3,Punt
4,1,3:07,TEN 36,4,1:32,8,Field Goal
5,1,0:20,JAX 41,4,1:49,13,Punt
6,2,11:38,TEN 26,4,1:25,5,Field Goal
7,2,8:05,JAX 35,8,3:54,65,Touchdown
8,2,0:35,JAX 43,2,0:35,9,End of Half
9,3,13:55,JAX 20,3,1:58,-5,Punt
10,3,10:54,JAX 16,14,6:30,84,Touchdown
11,3,2:03,TEN 48,3,1:29,48,Touchdown
12,4,9:01,JAX 22,10,6:13,19,Fumble
13,4,0:55,TEN 42,2,0:55,-2,End of Game
