Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
1,,,,TEN 2,0,7,Josh Scobee kicks extra point good,0.000,0.000
1,,,,JAX 30,0,7,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
1,11:09,1,10,TEN 20,0,7,Travis Henry up the middle for 2 yards (tackle by Marcellus Wiley),0.280,0.000
1,10:43,2,8,TEN 22,0,7,Travis Henry up the middle for 3 yards (tackle by Gerald Sensabaugh),0.000,-0.300
1,10:08,3,5,TEN 25,0,7,Travis Henry up the middle for 4 yards (tackle by Deon Grant and Mike Peterson),-0.300,-1.440
1,9:26,4,1,TEN 29,0,7,"Craig Hentrich punts 37 yards, fair catch by Alvin Pearman. Penalty on Cody Spencer: Ineligible Downfield Kic, 5 yards",-1.440,-1.530
1,9:20,1,10,JAX 39,0,7,David Garrard pass complete to Reggie Williams for 18 yards (tackle by Adam Jones),1.530,2.720
1,8:42,1,10,TEN 43,0,7,LaBrandon Toefield right end for -3 yards (tackle by Kyle Vanden Bosch),2.720,1.770
1,8:07,2,13,TEN 46,0,7,LaBrandon Toefield up the middle for 14 yards (tackle by Travis LaBoy),1.770,3.450
1,7:25,1,10,TEN 32,0,13,"LaBrandon Toefield up the middle for 32 yards, touchdown",3.450,7.000
1,,,,TEN 2,0,14,Josh Scobee kicks extra point good,0.000,0.000
1,,,,JAX 30,0,14,"Josh Scobee kicks off 73 yards, returned by Adam Jones for 24 yards (tackle by David Richardson)",0.000,0.340
1,7:09,1,10,TEN 21,0,14,Travis Henry up the middle for -2 yards (tackle by Rob Meier),0.340,-0.530
1,6:41,2,12,TEN 19,0,14,Matt Mauck pass complete to Travis Henry for 1 yard (tackle by Daryl Smith),-0.530,-1.020
1,6:04,3,11,TEN 20,0,14,Matt Mauck pass complete to Ben Troupe for 8 yards (tackle by Daryl Smith),-1.020,-1.500
1,5:26,4,3,TEN 28,0,14,"Craig Hentrich punts 52 yards, returned by Alvin Pearman for 13 yards (tackle by Cody Spencer)",-1.500,-1.140
1,5:14,1,10,JAX 33,0,14,David Garrard pass complete to Jimmy Smith for 11 yards (tackle by Tony Beckham),1.140,1.860
1,4:49,1,10,JAX 44,0,14,LaBrandon Toefield up the middle for no gain (tackle by Randy Starks),1.860,1.320
1,4:10,2,10,JAX 44,0,14,David Garrard sacked by Peter Sirmon for -6 yards,1.320,-0.160
1,3:41,3,16,JAX 38,0,14,"David Garrard sacked by Albert Haynesworth for -8 yards. David Garrard fumbles (forced by Albert Haynesworth), recovered by David Garrard at JAX-30",-0.160,-1.370
1,3:27,4,24,JAX 30,0,14,"Chris Hanson punts 37 yards, returned by Adam Jones for 1 yard (tackle by Tony Gilbert)",-1.370,-1.200
1,3:19,1,10,TEN 34,0,14,Matt Mauck pass incomplete intended for Drew Bennett is intercepted by Rashean Mathis at TEN-45 and returned for 9 yards,1.200,-3.180
1,3:07,1,10,TEN 36,0,14,Alvin Pearman up the middle for 5 yards (tackle by Keith Bulluck),3.180,3.310
1,2:28,2,5,TEN 31,0,14,Alvin Pearman left tackle for 3 yards (tackle by Bo Schobel),3.310,3.010
1,1:45,3,2,TEN 28,0,14,David Garrard pass incomplete intended for Jimmy Smith (defended by Peter Sirmon),3.010,1.700
1,1:40,4,2,TEN 28,0,17,Josh Scobee 46 yard field goal good,1.700,3.000
1,,,,JAX 30,0,17,"Josh Scobee kicks off 65 yards, returned by Courtney Roby for 17 yards (tackle by Gerald Sensabaugh)",0.000,0.410
1,1:31,1,10,TEN 22,0,17,Matt Mauck pass incomplete intended for Bo Scaife,0.410,-0.130
1,1:26,2,10,TEN 22,0,17,"Travis Henry up the middle for no gain (tackle by Gerald Sensabaugh). Penalty on Benji Olson: Offensive Holding, 10 yards (no play)",-0.130,-1.510
1,1:18,2,20,TEN 12,0,17,Matt Mauck pass complete to Ben Troupe for 17 yards (tackle by Deke Cooper),-1.510,0.100
1,0:39,3,3,TEN 29,0,17,Matt Mauck pass incomplete intended for Courtney Roby,0.100,-1.440
1,0:31,4,3,TEN 29,0,17,"Craig Hentrich punts 41 yards, returned by Alvin Pearman for 11 yards (tackle by Brad Kassell)",-1.440,-1.660
1,0:20,1,10,JAX 41,0,17,David Garrard pass complete to Jimmy Smith for 12 yards (tackle by Tony Beckham),1.660,2.460
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,TEN 47,0,17,David Garrard pass incomplete intended for Alvin Pearman,2.460,1.910
2,14:55,2,10,TEN 47,0,17,LaBrandon Toefield up the middle for no gain (tackle by Antwan Odom),1.910,1.220
2,14:16,3,10,TEN 47,0,17,LaBrandon Toefield up the middle for 1 yard (tackle by Keith Bulluck),1.220,0.200
2,13:40,4,9,TEN 46,0,17,Chris Hanson punts 39 yards,0.200,0.380
2,13:31,1,10,TEN 7,0,17,Travis Henry right guard for 5 yards (tackle by Akin Ayodele),-0.380,-0.420
2,13:00,2,5,TEN 12,0,17,"Penalty on Zach Piller: False Start, 5 yards (no play)",-0.420,-0.780
2,12:44,2,10,TEN 7,0,17,Travis Henry left guard for 3 yards (tackle by Tony Gilbert),-0.780,-1.070
2,12:07,3,7,TEN 10,0,17,Matt Mauck for 12 yards (tackle by Kenny Wright). Penalty on Bobby McCray: Defensive Offside (Declined),-1.070,0.410
2,11:46,1,10,TEN 22,0,17,"Matt Mauck for 2 yards (tackle by Bobby McCray). Matt Mauck fumbles (forced by Bobby McCray), recovered by Tony Gilbert at TEN-26 (tackle by Tony Beckham)",0.410,-3.840
2,11:38,1,10,TEN 26,0,17,LaBrandon Toefield up the middle for 4 yards (tackle by Tank Williams),3.840,3.840
2,11:03,2,6,TEN 22,0,17,LaBrandon Toefield up the middle for 1 yard (tackle by Keith Bulluck),3.840,3.270
2,10:22,3,5,TEN 21,0,17,David Garrard pass incomplete intended for Cortez Hankton,3.270,2.110
2,10:17,4,5,TEN 21,0,20,Josh Scobee 38 yard field goal good,2.110,3.000
2,,,,JAX 30,0,20,"Josh Scobee kicks off 66 yards, returned by Adam Jones for 41 yards (tackle by Pat Thomas)",0.000,1.930
2,10:05,1,10,TEN 45,0,20,Travis Henry up the middle for 3 yards (tackle by Marcellus Wiley),1.930,1.790
2,9:37,2,7,TEN 48,0,20,Travis Henry left end for 9 yards (tackle by Kenny Wright),1.790,2.720
2,9:07,1,10,JAX 43,0,20,Travis Henry left tackle for 1 yard (tackle by Martin Chase),2.720,2.310
2,8:32,2,9,JAX 42,0,20,"Matt Mauck pass complete to Ben Troupe for 7 yards (tackle by Akin Ayodele). Ben Troupe fumbles (forced by Akin Ayodele), ball out of bounds at JAX-35",2.310,2.540
2,8:16,3,2,JAX 35,0,20,Matt Mauck pass incomplete intended for Bo Scaife (defended by Deke Cooper),2.540,0.990
2,8:10,4,2,JAX 35,0,20,Matt Mauck pass incomplete intended for Ben Troupe,0.990,-1.270
2,8:05,1,10,JAX 35,0,20,LaBrandon Toefield left end for -1 yards (tackle by Rien Long),1.270,0.590
2,7:24,2,11,JAX 34,0,20,David Garrard pass complete to Cortez Hankton for 8 yards (tackle by Andre Woolfolk),0.590,0.960
2,6:43,3,3,JAX 42,0,20,David Garrard pass complete to Reggie Williams for 8 yards (tackle by Andre Woolfolk),0.960,2.260
2,5:59,,,,0,20,Timeout #1 by Jacksonville Jaguars,0.000,2.260
2,5:59,1,10,JAX 50,0,20,LaBrandon Toefield right tackle for 6 yards (tackle by Keith Bulluck and Rocky Boiman),2.260,2.520
2,5:17,2,4,TEN 44,0,20,LaBrandon Toefield up the middle for no gain (tackle by Rocky Boiman),2.520,1.820
2,4:38,3,4,TEN 44,0,20,"David Garrard pass complete to Matt Jones for 32 yards (tackle by Tony Beckham). Penalty on Bo Schobel: Roughing the Passer, 6 yards",1.820,5.830
2,4:19,1,6,TEN 6,0,20,David Garrard pass incomplete intended for Reggie Williams,5.830,4.950
2,4:16,2,6,TEN 6,0,26,"Derrick Wimbush up the middle for 6 yards, touchdown",4.950,7.000
2,,,,TEN 2,0,27,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,0,27,"Josh Scobee kicks off 68 yards, returned by Adam Jones for 26 yards (tackle by Pat Thomas)",0.000,0.810
2,4:06,1,10,TEN 28,0,27,"Travis Henry left end for 3 yards (tackle by Pat Thomas). Penalty on Kenny Wright: Unnecessary Roughness, 15 yards",0.810,1.990
2,3:47,1,10,TEN 46,0,27,Travis Henry up the middle for 12 yards (tackle by Deon Grant),1.990,2.790
2,3:19,1,10,JAX 42,0,27,"Travis Henry right end for 5 yards (tackle by Deke Cooper). Penalty on Bobby Wade: Offensive Holding, 10 yards",2.790,2.460
2,2:59,1,15,JAX 47,0,27,Matt Mauck pass complete to Courtney Roby for 8 yards (tackle by Tony Gilbert),2.460,2.650
2,2:26,2,7,JAX 39,0,27,Matt Mauck pass incomplete intended for Drew Bennett (defended by David Richardson),2.650,1.950
2,2:21,3,7,JAX 39,0,27,Matt Mauck pass complete to Drew Bennett for 9 yards,1.950,3.580
2,2:02,1,10,JAX 30,0,27,"Travis Henry left end for no gain (tackle by Pat Thomas). Penalty on Courtney Roby: Offensive Holding, 10 yards (no play)",3.580,2.920
2,2:00,1,20,JAX 40,0,27,"Penalty on Michael Roos: False Start, 5 yards (no play)",2.920,2.590
2,2:00,1,25,JAX 45,0,27,Matt Mauck up the middle for 5 yards (tackle by Jim Davis),2.590,1.680
2,1:33,2,20,JAX 40,0,27,Matt Mauck pass incomplete intended for Travis Henry,1.680,1.020
2,1:27,3,20,JAX 40,0,27,"Matt Mauck pass complete to Ben Troupe for 10 yards (tackle by Deke Cooper). Penalty on Zach Piller: Illegal Use of Hands, 10 yards (no play)",1.020,-0.290
2,1:20,3,30,JAX 50,0,27,Matt Mauck pass complete to Bobby Wade for 15 yards (tackle by David Richardson and Deon Grant),-0.290,0.970
2,0:44,4,15,JAX 35,0,27,Matt Mauck sacked by Bobby McCray for -8 yards,0.970,-1.800
2,0:35,1,10,JAX 43,0,27,Matt Jones pass complete to Reggie Williams for 6 yards (tackle by Andre Woolfolk),1.800,2.060
2,0:33,2,4,JAX 49,0,27,LaBrandon Toefield up the middle for 3 yards,2.060,1.750
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 30,0,27,"Josh Scobee kicks off 67 yards, returned by Adam Jones for 43 yards (tackle by Josh Scobee)",0.000,1.990
3,14:52,1,10,TEN 46,0,27,Billy Volek pass incomplete intended for Ben Troupe,1.990,1.450
3,14:47,2,10,TEN 46,0,27,Travis Henry left end for no gain (tackle by Rob Meier),1.450,0.760
3,14:08,3,10,TEN 46,0,27,Billy Volek pass incomplete intended for Courtney Roby (defended by Scott Starks),0.760,-0.320
3,14:03,4,10,TEN 46,0,27,"Craig Hentrich punts 54 yards, touchback",-0.320,-0.280
3,13:55,1,10,JAX 20,0,27,"Penalty on George Wrighster: False Start, 5 yards (no play)",0.280,-0.310
3,13:55,1,15,JAX 15,0,27,LaBrandon Toefield up the middle for 3 yards (tackle by Tank Williams),-0.310,-0.630
3,13:12,2,12,JAX 18,0,27,LaBrandon Toefield up the middle for 2 yards (tackle by Travis LaBoy),-0.630,-0.960
3,12:30,3,10,JAX 20,0,27,"Penalty on Mike Pearson: False Start, 5 yards (no play)",-0.960,-1.860
3,12:15,3,15,JAX 15,0,27,Quinn Gray pass incomplete intended for Matt Jones (defended by Tony Beckham),-1.860,-2.440
3,12:07,4,15,JAX 15,0,27,"Chris Hanson punts 40 yards, returned by Adam Jones for 1 yard (tackle by Brian Jones)",-2.440,-1.990
3,11:57,1,10,TEN 46,0,27,Billy Volek pass complete to Bo Scaife for 5 yards (tackle by Greg Favors),1.990,2.130
3,11:17,2,5,JAX 49,0,27,"Billy Volek pass incomplete intended for Bo Scaife. Penalty on Billy Volek: Intentional Grounding, 11 yards",2.130,-0.030
3,11:12,3,16,TEN 40,0,27,"Penalty on Brad Hopkins: False Start, 5 yards (no play)",-0.030,-0.690
3,11:12,3,21,TEN 35,0,27,Billy Volek pass incomplete intended for Courtney Roby,-0.690,-1.040
3,11:07,4,21,TEN 35,0,27,"Craig Hentrich punts 56 yards, returned by Alvin Pearman for 7 yards (tackle by Jon Dorenbos)",-1.040,0.140
3,10:54,1,10,JAX 16,0,27,"Penalty on George Wrighster: False Start, 5 yards (no play)",-0.140,-0.540
3,10:54,1,15,JAX 11,0,27,"LaBrandon Toefield left end for 7 yards (tackle by Keith Bulluck). Penalty on Kyle Vanden Bosch: Unnecessary Roughness, 15 yards",-0.540,1.140
3,10:32,1,10,JAX 33,0,27,Quinn Gray pass incomplete intended for George Wrighster,1.140,0.590
3,10:26,2,10,JAX 33,0,27,Quinn Gray pass complete to Matt Jones for 13 yards (tackle by Tony Beckham),0.590,1.990
3,9:42,1,10,JAX 46,0,27,LaBrandon Toefield up the middle for 2 yards (tackle by Antwan Odom),1.990,1.720
3,8:59,2,8,JAX 48,0,27,Quinn Gray pass complete to Cortez Hankton for 5 yards (tackle by Tony Beckham),1.720,1.690
3,8:14,3,3,TEN 47,0,27,Quinn Gray pass complete to Reggie Williams for 20 yards (tackle by Andre Woolfolk),1.690,3.780
3,7:52,1,10,TEN 27,0,27,Alvin Pearman left end for -4 yards (tackle by Tank Williams),3.780,2.690
3,7:07,2,14,TEN 31,0,27,Quinn Gray pass complete to Cortez Hankton for 2 yards (tackle by Adam Jones),2.690,2.280
3,6:25,3,12,TEN 29,0,27,"Quinn Gray pass incomplete intended for Cortez Hankton (defended by Adam Jones). Penalty on Adam Jones: Unnecessary Roughness, 15 yards",2.280,4.650
3,6:20,1,10,TEN 14,0,27,Quinn Gray pass incomplete intended for Brian Jones,4.650,4.000
3,6:14,2,10,TEN 14,0,27,"LaBrandon Toefield right end for -1 yards (tackle by Robert Reynolds). Penalty on Adam Jones: Unsportsmanlike Conduct, 8 yards",4.000,5.600
3,5:36,,,,0,27,Timeout #1 by Tennessee Titans,0.000,5.600
3,5:36,1,7,TEN 7,0,27,LaBrandon Toefield left tackle for 2 yards (tackle by Keith Bulluck),5.600,5.150
3,5:36,2,5,TEN 5,0,27,"Penalty on Quinn Gray: Delay of Game, 5 yards (no play)",5.150,4.190
3,4:33,2,10,TEN 10,0,27,Quinn Gray pass incomplete intended for Matt Jones,4.190,3.130
3,4:29,3,10,TEN 10,0,33,"Quinn Gray pass complete to Matt Jones for 10 yards, touchdown",3.130,7.000
3,,,,TEN 2,0,34,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,0,34,"Josh Scobee kicks off 56 yards, muffed catch by Courtney Roby, recovered by Courtney Roby at TEN-14, and returned for 11 yards",0.000,0.610
3,4:19,1,10,TEN 25,0,34,Billy Volek pass incomplete intended for Ben Troupe,0.610,0.060
3,4:15,2,10,TEN 25,0,34,Billy Volek pass incomplete intended for Drew Bennett,0.060,-0.620
3,4:11,3,10,TEN 25,0,34,Billy Volek pass complete to Ben Troupe for 15 yards (tackle by Pat Thomas),-0.620,1.600
3,3:34,1,10,TEN 40,0,34,Billy Volek pass complete to Damien Nash for 3 yards (tackle by Bobby McCray and Greg Favors),1.600,1.460
3,2:53,2,7,TEN 43,0,34,Damien Nash up the middle for 5 yards (tackle by Greg Favors and Bobby McCray),1.460,1.420
3,2:12,3,2,TEN 48,0,34,Billy Volek pass incomplete intended for Bo Scaife,1.420,-0.190
3,2:07,4,2,TEN 48,0,34,Billy Volek pass incomplete intended for Troy Fleming,-0.190,-2.390
3,2:03,1,10,TEN 48,0,34,LaBrandon Toefield right end for 8 yards (tackle by Andre Woolfolk),2.390,2.930
3,1:21,2,2,TEN 40,0,34,Quinn Gray pass complete to Ernest Wilford for 26 yards (tackle by Andre Woolfolk),2.930,4.650
3,0:39,1,10,TEN 14,0,40,"Quinn Gray pass complete to Ernest Wilford for 14 yards, touchdown",4.650,7.000
3,,,,TEN 2,0,40,Josh Scobee kicks extra point no good,0.000,-1.000
3,,,,JAX 30,0,40,"Josh Scobee kicks off 69 yards, returned by Courtney Roby for 22 yards (tackle by Tony Gilbert)",0.000,0.480
3,0:28,1,10,TEN 23,0,40,Billy Volek pass complete to O.J. Small for 6 yards (tackle by Scott Starks and Greg Favors),0.480,0.740
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,TEN 29,0,40,Damien Nash right end for 6 yards (tackle by Deke Cooper),0.740,1.270
4,14:14,1,10,TEN 35,0,40,Billy Volek pass complete to Troy Fleming for 11 yards (tackle by Pat Thomas),1.270,1.990
4,13:34,1,10,TEN 46,0,40,Billy Volek pass incomplete intended for Drew Bennett,1.990,1.450
4,13:31,2,10,TEN 46,0,40,Billy Volek pass complete to Ben Troupe for 8 yards (tackle by Tony Gilbert and Scott Starks),1.450,1.820
4,12:49,3,2,JAX 46,0,40,Damien Nash left guard for 7 yards (tackle by Deon Grant),1.820,2.980
4,12:08,1,10,JAX 39,0,40,Billy Volek pass incomplete intended for Bobby Wade (defended by Scott Starks),2.980,2.440
4,11:59,2,10,JAX 39,0,40,Billy Volek pass complete to Ben Troupe for 12 yards (tackle by David Richardson),2.440,3.780
4,11:35,1,10,JAX 27,0,40,Damien Nash up the middle for 8 yards (tackle by Deon Grant),3.780,4.350
4,10:48,2,2,JAX 19,0,40,Billy Volek pass complete to Ben Troupe for 9 yards (tackle by Jim Davis and Deke Cooper),4.350,4.910
4,10:31,1,10,JAX 10,0,40,Damien Nash up the middle for 4 yards (tackle by Deon Grant and Greg Favors),4.910,4.950
4,9:50,2,6,JAX 6,0,40,Damien Nash left end for 2 yards (tackle by David Richardson),4.950,4.490
4,9:06,3,4,JAX 4,6,40,"Billy Volek pass complete to Ben Troupe for 4 yards, touchdown",4.490,7.000
4,,,,JAX 2,7,40,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,7,40,"Rob Bironas kicks off 70 yards, returned by Derrick Wimbush for 22 yards (tackle by Jarrett Payton)",0.000,0.410
4,8:55,1,10,JAX 22,7,40,LaBrandon Toefield up the middle for 2 yards (tackle by Rocky Boiman and Randy Starks),0.410,0.140
4,8:12,2,8,JAX 24,7,40,LaBrandon Toefield up the middle for 4 yards (tackle by Brad Kassell),0.140,-0.030
4,7:25,3,4,JAX 28,7,40,"Alvin Pearman up the middle for 4 yards (tackle by Andre Woolfolk and Kyle Vanden Bosch). Penalty on Reggie Williams: Offensive Holding, 10 yards",-0.030,-0.820
4,6:54,3,10,JAX 22,7,40,Quinn Gray pass complete to Alvin Pearman for 10 yards (tackle by Keith Bulluck),-0.820,1.070
4,6:04,1,10,JAX 32,7,40,LaBrandon Toefield up the middle for 3 yards (tackle by Tank Williams and Antwan Odom),1.070,0.930
4,5:21,2,7,JAX 35,7,40,LaBrandon Toefield up the middle for 6 yards (tackle by Albert Haynesworth),0.930,1.030
4,4:34,3,1,JAX 41,7,40,Quinn Gray right guard for 3 yards (tackle by Bo Schobel),1.030,1.860
4,3:50,1,10,JAX 44,7,40,Quinn Gray pass incomplete intended for Cortez Hankton,1.860,1.320
4,3:47,2,10,JAX 44,7,40,Alvin Pearman up the middle for -1 yards (tackle by Bo Schobel),1.320,0.500
4,3:00,3,11,JAX 43,7,40,"Quinn Gray pass complete to Reggie Williams for 4 yards (tackle by Brad Kassell). Penalty on Kyle Vanden Bosch: Defensive Offside, 5 yards (no play)",0.500,1.160
4,2:54,3,6,JAX 48,7,40,"Quinn Gray sacked by Bo Schobel for -9 yards. Quinn Gray fumbles (forced by Bo Schobel), recovered by Brad Kassell at JAX-41 (tackle by Brian Jones)",1.160,-2.850
4,2:48,1,10,JAX 41,7,40,Billy Volek pass complete to Damien Nash for 4 yards (tackle by Scott Starks and Greg Favors),2.850,2.850
4,2:19,2,6,JAX 37,7,40,Billy Volek pass complete to Ben Troupe for 9 yards (tackle by Pat Thomas),2.850,3.710
4,2:00,1,10,JAX 28,7,40,Billy Volek pass complete to Damien Nash for 7 yards (tackle by Pat Thomas),3.710,4.110
4,1:34,2,3,JAX 21,7,40,Billy Volek pass incomplete intended for Erron Kinney (defended by Pat Thomas),4.110,3.400
4,1:30,3,3,JAX 21,7,40,Billy Volek pass complete to Bobby Wade for 11 yards (tackle by Chris Roberson),3.400,4.910
4,1:03,1,10,JAX 10,13,40,"Billy Volek pass complete to Bo Scaife for 10 yards, touchdown",4.910,7.000
4,,,,JAX 2,13,40,Rob Bironas kicks extra point no good,0.000,-1.000
4,,,,TEN 30,13,40,"Rob Bironas kicks onside 16 yards and returned for -1 yards. Penalty on Michael Waddell: Offside on Free Kick, 5 yards",0.000,2.790
4,0:46,1,10,TEN 42,13,40,Quinn Gray kneels for -1 yards,2.790,2.110
4,0:21,2,11,TEN 43,13,40,Quinn Gray kneels for -1 yards,2.110,1.290
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
