Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
2,5:14,1,10,OAK 21,7,3,"Matt McGloin pass complete short right to Rashad Jennings for no gain. Penalty on Jared Veldheer: Offensive Holding, 10 yards (no play)",0.340,-0.720
2,4:41,1,20,OAK 11,7,3,Rashad Jennings right guard for 9 yards (tackle by Manti Te'o and Eric Weddle),-0.720,-0.340
2,4:05,2,11,OAK 20,7,3,Matt McGloin pass incomplete short right intended for Rod Streater is intercepted by Eric Weddle at OAK-20,-0.340,-4.240
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
2,3:57,1,10,OAK 20,7,3,Ryan Mathews left tackle for 6 yards (tackle by Sio Moore and Pat Sims),4.240,4.640
2,3:23,2,4,OAK 14,7,3,"Philip Rivers pass incomplete short middle intended for Antonio Gates. Penalty on Miles Burris: Roughing the Passer, 7 yards (no play)",4.640,5.600
2,3:18,1,7,OAK 7,7,9,"Ryan Mathews up the middle for 7 yards, touchdown",5.600,7.000
2,3:18,,,OAK 2,7,10,Nick Novak kicks extra point good,0.000,0.000
2,3:18,,,SDG 35,7,10,"Nick Novak kicks off 65 yards, returned by Greg Jenkins for 23 yards (tackle by Seyi Ajirotutu)",0.000,-0.480
2,3:08,1,10,OAK 23,7,10,Darren McFadden up the middle for 3 yards (tackle by Jarret Johnson),0.480,0.340
2,2:39,2,7,OAK 26,7,10,"Matt McGloin pass incomplete short right intended for Rod Streater. Penalty on Shareece Wright: Defensive Pass Interference, 14 yards (no play)",0.340,1.600
2,2:34,1,10,OAK 40,7,10,Darren McFadden up the middle for no gain (tackle by Richard Marshall and Donald Butler),1.600,1.050
2,2:00,2,10,OAK 40,7,10,Matt McGloin pass incomplete deep right intended for Mychal Rivera,1.050,0.370
2,1:53,3,10,OAK 40,7,10,Matt McGloin pass incomplete short left intended for Andre Holmes,0.370,-0.720
2,1:47,4,10,OAK 40,7,10,"Marquette King punts 45 yards, muffed catch by Keenan Allen, recovered by Shelton Johnson and returned for no gain",-0.720,4.510
2,1:36,1,10,SDG 16,7,10,Matt McGloin pass complete short left to Marcel Reece for 14 yards (tackle by Kendall Reyes and Richard Marshall),4.510,6.740
2,0:52,1,2,SDG 2,7,10,Matt McGloin pass incomplete short middle intended for Andre Holmes,6.740,5.720
2,0:48,2,2,SDG 2,7,10,Rashad Jennings up the middle for no gain (tackle by Lawrence Guy and Donald Butler),5.720,5.720
2,0:18,2,2,SDG 2,7,10,Timeout #1 by Oakland Raiders,5.720,4.950
2,0:18,3,2,SDG 2,7,10,Matt McGloin pass incomplete short right intended for Rod Streater,4.950,3.250
2,0:13,4,2,SDG 2,10,10,Sebastian Janikowski 20 yard field goal good,3.250,3.000
2,0:13,,,OAK 35,10,10,"Sebastian Janikowski kicks off 49 yards, returned by Danny Woodhead for 2 yards (tackle by Phillip Adams)",0.000,-0.040
2,0:07,1,10,SDG 18,10,10,Philip Rivers kneels for -1 yards,0.040,-0.650
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,10,10,"Sebastian Janikowski kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,SDG 20,10,10,Ryan Mathews left end for 4 yards (tackle by Nick Roach),0.280,0.270
3,14:32,2,6,SDG 24,10,10,Philip Rivers pass incomplete short left intended for Ladarius Green (defended by Charles Woodson),0.270,-0.430
3,14:26,3,6,SDG 24,10,10,"Philip Rivers pass incomplete short middle intended for Keenan Allen. Penalty on Chimdi Chekwa: Defensive Holding, 5 yards (no play)",-0.430,0.870
3,14:22,1,10,SDG 29,10,10,Ryan Mathews left tackle for 8 yards (tackle by Charles Woodson),0.870,1.410
3,13:46,2,2,SDG 37,10,10,Ryan Mathews left tackle for no gain (tackle by Sio Moore),1.410,0.700
3,13:06,3,2,SDG 37,10,10,Philip Rivers pass incomplete short middle intended for Keenan Allen,0.700,-0.910
3,12:59,4,2,SDG 37,10,10,"Mike Scifres punts 37 yards, out of bounds",-0.910,-0.670
3,12:50,1,10,OAK 26,10,10,Rashad Jennings left tackle for 5 yards (tackle by Marcus Gilchrist),0.670,0.810
3,12:16,2,5,OAK 31,10,10,Taiwan Jones left end for 1 yard (tackle by Melvin Ingram and Manti Te'o),0.810,0.230
3,11:31,3,4,OAK 32,10,10,Matt McGloin pass incomplete short right intended for Jeron Mastrud,0.230,-1.240
3,11:26,4,4,OAK 32,10,10,"Marquette King punts 45 yards, fair catch by Keenan Allen",-1.240,-0.480
3,11:18,1,10,SDG 23,10,10,Philip Rivers pass complete short right to Ryan Mathews for 2 yards (tackle by Pat Sims and Vance Walker),0.480,0.200
3,10:43,2,8,SDG 25,10,10,Ryan Mathews up the middle for 9 yards (tackle by Kevin Burnett),0.200,1.200
3,10:13,1,10,SDG 34,10,10,Ryan Mathews left tackle for 3 yards (tackle by Kevin Burnett and Pat Sims),1.200,1.060
3,9:44,2,7,SDG 37,10,10,Philip Rivers pass complete short right to Danny Woodhead for 2 yards (tackle by Pat Sims),1.060,0.630
3,8:59,3,5,SDG 39,10,10,Philip Rivers pass complete short left to Eddie Royal for 14 yards (tackle by Nick Roach),0.630,2.460
3,8:18,1,10,OAK 47,10,10,"Ryan Mathews right end for no gain (tackle by Mike Jenkins). Penalty on Mike Jenkins: Taunting, 15 yards",2.460,3.450
3,7:56,1,10,OAK 32,10,10,Philip Rivers pass complete short left to Ryan Mathews for 9 yards (tackle by Chimdi Chekwa),3.450,4.120
3,7:27,2,1,OAK 23,10,10,Ryan Mathews up the middle for 3 yards (tackle by Pat Sims and Sio Moore),4.120,4.240
3,6:44,1,10,OAK 20,10,10,Philip Rivers pass incomplete deep left intended for Keenan Allen,4.240,3.690
3,6:37,2,10,OAK 20,10,10,"Penalty on D.J. Fluker: False Start, 5 yards (no play)",3.690,3.020
3,6:37,2,15,OAK 25,10,10,"Philip Rivers pass incomplete short left intended for Vincent Brown. Penalty on Mike Jenkins: Defensive Holding, 5 yards (no play)",3.020,4.240
3,6:32,1,10,OAK 20,10,10,Danny Woodhead left tackle for 10 yards (tackle by Brandian Ross and Charles Woodson),4.240,4.910
3,5:48,1,10,OAK 10,10,10,Danny Woodhead left end for 6 yards (tackle by Jason Hunter and Pat Sims),4.910,5.340
3,5:04,2,4,OAK 4,10,16,"Philip Rivers pass complete short middle to Keenan Allen for 4 yards, touchdown",5.340,7.000
3,5:04,,,OAK 2,10,17,Nick Novak kicks extra point good,0.000,0.000
3,5:04,,,SDG 35,10,17,"Nick Novak kicks off 67 yards, returned by Greg Jenkins for 19 yards (tackle by Jahleel Addae)",0.000,0.060
3,4:53,1,10,OAK 17,10,17,Matt McGloin pass incomplete short right intended for Darren McFadden,-0.060,-0.580
3,4:48,2,10,OAK 17,10,17,Matt McGloin pass complete short right to Denarius Moore for 1 yard (tackle by Donald Butler),-0.580,-1.130
3,4:06,3,9,OAK 18,10,17,Matt McGloin pass incomplete deep left intended for Greg Jenkins,-1.130,-2.240
3,3:58,4,9,OAK 18,10,17,"Marquette King punts 61 yards, returned by Keenan Allen for 7 yards (tackle by Shelton Johnson)",-2.240,-0.810
3,3:44,1,10,SDG 28,10,17,Ryan Mathews right guard for 1 yard (tackle by Sio Moore and Jason Hunter),0.810,0.400
3,3:04,2,9,SDG 29,10,17,Ryan Mathews left tackle for 34 yards (tackle by Chimdi Chekwa),0.400,3.120
3,2:16,1,10,OAK 37,10,17,Ryan Mathews left end for 4 yards (tackle by Brandian Ross and Charles Woodson),3.120,3.110
3,1:50,2,6,OAK 33,10,17,Danny Woodhead left end for 3 yards (tackle by Nick Roach and Daniel Muir),3.110,2.810
3,1:06,3,3,OAK 30,10,17,Philip Rivers pass incomplete deep left intended for Vincent Brown,2.810,1.480
3,1:00,4,3,OAK 30,10,20,Nick Novak 48 yard field goal good,1.480,3.000
3,1:00,,,SDG 35,10,20,"Nick Novak kicks off 70 yards, returned by Greg Jenkins for 19 yards (tackle by Seyi Ajirotutu). Greg Jenkins fumbles, recovered by Ladarius Green at OAK-13. Penalty on Mychal Rivera: Defensive Holding (Declined)",0.000,4.710
3,0:50,1,10,OAK 13,10,20,"Penalty on D.J. Fluker: False Start, 5 yards (no play)",4.710,4.290
3,0:50,1,15,OAK 18,10,20,Ryan Mathews right guard for 3 yards (tackle by Pat Sims),4.290,3.760
3,0:17,2,12,OAK 15,10,20,Philip Rivers pass complete short left to Eddie Royal for 5 yards (tackle by Charles Woodson and Vance Walker),3.760,3.650
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,7,OAK 10,10,20,Philip Rivers pass incomplete short middle intended for Keenan Allen,3.650,2.760
4,14:55,4,7,OAK 10,10,23,Nick Novak 28 yard field goal good,2.760,3.000
4,14:55,,,SDG 35,10,23,"Nick Novak kicks off 67 yards, returned by Greg Jenkins for 27 yards (tackle by Jahleel Addae)",0.000,-0.610
4,14:45,1,10,OAK 25,10,23,Rashad Jennings up the middle for 3 yards (tackle by Cam Thomas and Lawrence Guy),0.610,0.470
4,14:08,2,7,OAK 28,10,23,Matt McGloin pass complete short right to Rod Streater for 2 yards (tackle by Shareece Wright),0.470,0.040
4,13:22,3,5,OAK 30,10,23,Matt McGloin pass complete short right to Andre Holmes for 16 yards (tackle by Shareece Wright),0.040,1.990
4,12:40,1,10,OAK 46,10,23,Matt McGloin pass complete deep right to Andre Holmes for 24 yards (tackle by Eric Weddle),1.990,3.580
4,12:09,1,10,SDG 30,10,23,Rashad Jennings up the middle for 6 yards (tackle by Corey Liuget and Reggie Walker),3.580,3.840
4,11:33,2,4,SDG 24,10,23,Matt McGloin pass incomplete short left intended for Jeron Mastrud,3.840,3.140
4,11:28,3,4,SDG 24,10,23,Matt McGloin pass incomplete short right intended for Marcel Reece,3.140,1.940
4,11:24,4,4,SDG 24,13,23,Sebastian Janikowski 42 yard field goal good,1.940,3.000
4,11:24,,,OAK 35,13,23,"Sebastian Janikowski kicks off 39 yards, fair catch by Tourek Williams",0.000,-0.670
4,11:19,1,10,SDG 26,13,23,Philip Rivers pass complete short left to Danny Woodhead for 9 yards (tackle by Kevin Burnett),0.670,1.350
4,10:41,2,1,SDG 35,13,23,Danny Woodhead right tackle for 13 yards (tackle by Brandian Ross),1.350,2.130
4,9:58,1,10,SDG 48,13,23,Danny Woodhead right tackle for 7 yards (tackle by Charles Woodson),2.130,2.530
4,9:19,2,3,OAK 45,13,23,Danny Woodhead up the middle for 2 yards (tackle by Kevin Burnett),2.530,2.080
4,8:35,3,1,OAK 43,13,23,Philip Rivers pass complete short right to Eddie Royal for 22 yards (tackle by Chimdi Chekwa),2.080,4.170
4,8:00,1,10,OAK 21,13,23,Philip Rivers pass complete short left to Keenan Allen for 4 yards (tackle by Chimdi Chekwa),4.170,4.200
4,7:18,2,6,OAK 17,13,23,Ryan Mathews up the middle for 2 yards (tackle by Daniel Muir and Charles Woodson),4.200,3.810
4,6:33,3,4,OAK 15,13,23,Philip Rivers pass incomplete short left intended for Keenan Allen,3.810,2.520
4,6:28,4,4,OAK 15,13,26,Nick Novak 33 yard field goal good,2.520,3.000
4,6:28,,,SDG 35,13,26,"Nick Novak kicks off 70 yards, returned by Greg Jenkins for 29 yards (tackle by Ladarius Green)",0.000,-0.540
4,6:16,1,10,OAK 24,13,26,Matt McGloin pass complete deep right to Andre Holmes for 18 yards (tackle by Darrell Stuckey),0.540,1.730
4,5:47,1,10,OAK 42,13,26,Matt McGloin pass incomplete short right intended for Darren McFadden (defended by Jarret Johnson),1.730,1.190
4,5:42,2,10,OAK 42,13,26,Matt McGloin pass complete short left to Denarius Moore for 11 yards (tackle by Richard Marshall),1.190,2.460
4,5:11,1,10,SDG 47,13,26,Matt McGloin pass complete short left to Darren McFadden for 8 yards (tackle by Kendall Reyes),2.460,2.990
4,4:46,2,2,SDG 39,13,26,Matt McGloin pass incomplete deep right intended for Rod Streater (defended by Darrell Stuckey),2.990,2.280
,,,,,,,"OAK challenged the incomplete pass ruling, and the play was upheld.",,
4,4:38,3,2,SDG 39,13,26,Rashad Jennings right guard for 3 yards (tackle by Eric Weddle and Lawrence Guy),2.280,3.180
4,4:16,1,10,SDG 36,13,26,Matt McGloin pass complete short middle to Rashad Jennings for 8 yards (tackle by Richard Marshall and Marcus Gilchrist),3.180,3.720
4,3:50,2,2,SDG 28,13,26,Matt McGloin pass incomplete short right intended for Rod Streater,3.720,3.010
4,3:44,3,2,SDG 28,13,26,Rashad Jennings left tackle for 5 yards (tackle by Jarret Johnson),3.010,4.040
4,3:21,1,10,SDG 23,13,26,Matt McGloin pass incomplete deep right intended for Andre Holmes (defended by Shareece Wright),4.040,4.040
4,3:21,1,10,SDG 23,13,26,Matt McGloin pass complete short middle to Rashad Jennings for -3 yards (tackle by Donald Butler),4.040,4.040
4,3:14,1,10,SDG 23,13,26,Timeout #1 by San Diego Chargers,4.040,3.500
4,3:14,2,10,SDG 23,13,26,"Matt McGloin pass complete short middle to Rod Streater for 18 yards (tackle by Marcus Gilchrist). Penalty on Mychal Rivera: Illegal Formation, 5 yards (no play)",3.500,2.820
4,3:05,2,15,SDG 28,13,26,Matt McGloin pass complete short right to Marcel Reece for 8 yards (tackle by Shareece Wright),2.820,3.200
4,2:26,3,7,SDG 20,13,26,Matt McGloin pass complete short right to Rashad Jennings for 3 yards (tackle by Jahleel Addae),3.200,2.390
4,2:00,4,4,SDG 17,13,26,Matt McGloin pass complete short middle to Mychal Rivera for 6 yards (tackle by Donald Butler),2.390,4.840
4,1:36,1,10,SDG 11,13,26,Matt McGloin up the middle for 5 yards (tackle by Darrell Stuckey),4.840,5.080
4,1:09,2,5,SDG 6,13,26,Matt McGloin pass complete short right to Marcel Reece for 2 yards (tackle by Marcus Gilchrist),5.080,5.080
4,1:04,2,5,SDG 6,13,26,Timeout #2 by Oakland Raiders,5.080,4.670
4,1:04,3,3,SDG 4,13,26,Matt McGloin pass complete short left to Andre Holmes for 2 yards (tackle by Jahleel Addae and Richard Marshall),4.670,4.670
4,0:59,3,3,SDG 4,13,26,Timeout #3 by Oakland Raiders,4.670,3.250
4,0:59,4,1,SDG 2,13,26,"Penalty on Andre Holmes: False Start, 4 yards (no play)",3.250,2.990
4,0:59,4,5,SDG 6,13,26,Matt McGloin pass incomplete short left intended for Marcel Reece,2.990,0.380
4,0:54,1,10,SDG 6,13,26,Philip Rivers kneels for -1 yards,-0.380,-0.850
4,0:25,2,11,SDG 5,13,26,Philip Rivers kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
