Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marvin Jones,DET,9,6,101,1,5,92,15.3,9,1.5,14.4,0,,0,0.0,0,141.4
Danny Amendola,DET,5,4,37,0,2,14,3.5,23,5.8,8.6,1,4.0,0,0.0,0,97.5
Kenny Golladay,DET,8,2,17,0,1,14,7.0,3,1.5,9.8,0,,1,12.5,0,39.6
Logan Thomas,DET,1,1,15,0,1,14,14.0,1,1.0,14.0,0,,0,0.0,0,118.7
Ty Johnson,DET,2,1,0,0,,-3,-3.0,3,3.0,0.5,0,,0,0.0,0,56.2
Kerryon Johnson,DET,1,1,7,0,0,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8
Jesse James,DET,1,1,13,0,1,13,13.0,0,0.0,13.0,0,,0,0.0,0,118.7
T.J. Hockenson,DET,4,1,1,0,,0,0.0,1,1.0,2.0,0,,1,25.0,0,39.6
Nick Bawden,DET,1,1,10,0,1,0,0.0,10,10.0,0.0,0,,0,0.0,0,108.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Nelson Agholor,PHI,12,8,50,2,2,20,2.5,30,3.8,5.3,2,4.0,0,0.0,0,114.6
Mack Hollins,PHI,7,4,62,0,4,49,12.3,13,3.3,13.9,0,,1,14.3,0,86.6
Zach Ertz,PHI,7,4,64,0,3,42,10.5,22,5.5,9.6,0,,0,0.0,0,87.8
Miles Sanders,PHI,4,2,73,0,2,66,33.0,7,3.5,21.0,0,,0,0.0,0,95.8
JJ Arcega-Whiteside,PHI,3,1,10,0,,5,5.0,5,5.0,19.3,0,,1,33.3,0,43.7
Jordan Howard,PHI,1,0,0,0,0,0,,0,,5.0,0,,1,100.0,0,39.6
Dallas Goedert,PHI,1,0,0,0,,0,,0,,26.0,0,,1,100.0,0,39.6
Darren Sproles,PHI,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
