Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3,5:35,1,10,PHI 48,7,28,Boston Scott right tackle for 9 yards (tackle by Nick McCloud),2.130,2.800
3,4:57,2,1,NYG 43,7,28,Boston Scott left tackle for 3 yards (tackle by Dexter Lawrence),2.800,2.920
3,4:12,1,10,NYG 40,7,28,"Jalen Hurts sacked by Xavier McKinney for -6 yards. Jalen Hurts fumbles (forced by Xavier McKinney), recovered by Jalen Hurts at NYG-46 (tackle by Xavier McKinney)",2.920,1.560
3,3:20,2,16,NYG 46,7,28,Jalen Hurts pass complete short right to DeVonta Smith for -1 yards (tackle by Xavier McKinney),1.560,0.760
3,2:38,3,17,NYG 47,7,28,Jalen Hurts pass complete short middle to DeVonta Smith for 9 yards (tackle by Julian Love),0.760,0.720
3,1:40,4,8,NYG 38,7,28,"Penalty on Reed Blankenship: Delay of Game, 5 yards (accepted) (no play)",0.720,0.400
3,1:27,4,13,NYG 43,7,28,"Brett Kern punts 36 yards, fair catch by Richie James at NYG-7",0.400,0.380
3,1:19,1,10,NYG 7,7,28,Daniel Jones right end for 5 yards (tackle by Darius Slay),-0.380,-0.420
3,0:48,2,5,NYG 12,7,28,Daniel Jones pass complete short right to Darius Slayton for 4 yards (tackle by Darius Slay),-0.420,-0.370
3,0:17,3,1,NYG 16,7,28,Daniel Jones up the middle for 3 yards (tackle by Fletcher Cox),-0.370,0.150
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 19,7,28,Daniel Jones pass complete short right to Saquon Barkley for 19 yards (tackle by Marcus Epps and Reed Blankenship),0.150,1.470
4,14:23,1,10,NYG 38,7,28,Daniel Jones pass complete short left to Richie James for 9 yards (tackle by T.J. Edwards),1.470,2.140
4,13:53,2,1,NYG 47,7,28,Daniel Jones sacked by Fletcher Cox for -5 yards,2.140,0.760
4,13:23,3,6,NYG 42,7,28,Daniel Jones pass incomplete short right intended for Darius Slayton,0.760,-0.590
4,13:21,4,6,NYG 42,7,28,Jamie Gillan punts 40 yards out of bounds,-0.590,-0.040
4,13:12,1,10,PHI 18,7,28,Miles Sanders right guard for 12 yards (tackle by Adoree' Jackson),0.040,0.940
4,12:33,1,10,PHI 30,7,28,Miles Sanders right guard for 3 yards (tackle by Kayvon Thibodeaux),0.940,0.800
4,11:52,2,7,PHI 33,7,28,Boston Scott right end for 5 yards (tackle by Jarrad Davis),0.800,0.760
4,11:12,3,2,PHI 38,7,28,Jalen Hurts right end for 4 yards (tackle by Kayvon Thibodeaux),0.760,1.730
4,10:32,1,10,PHI 42,7,28,Boston Scott left end for 2 yards (tackle by Jaylon Smith),1.730,1.460
4,9:52,2,8,PHI 44,7,28,Jalen Hurts pass complete short left to A.J. Brown for 5 yards (tackle by Jarrad Davis),1.460,1.420
4,9:08,3,3,PHI 49,7,28,Kenneth Gainwell right guard for 16 yards (tackle by Julian Love),1.420,3.250
4,8:18,1,10,NYG 35,7,28,"Penalty on Jalen Hurts: Delay of Game, 5 yards (accepted) (no play)",3.250,2.920
4,8:18,1,15,NYG 40,7,28,Kenneth Gainwell left end for 3 yards (tackle by Kayvon Thibodeaux and Jarrad Davis),2.920,2.430
4,7:35,2,12,NYG 37,7,28,Jalen Hurts pass incomplete deep right intended for A.J. Brown,2.430,1.750
4,7:28,3,12,NYG 37,7,28,Kenneth Gainwell right guard for 12 yards (tackle by Jason Pinnock and Leonard Williams),1.750,3.910
4,6:40,1,10,NYG 25,7,28,Kenneth Gainwell left tackle for 12 yards (tackle by Fabian Moreau and Xavier McKinney),3.910,4.710
4,5:52,1,10,NYG 13,7,28,"Jalen Hurts pass complete short left to DeVonta Smith for 6 yards (tackle by Xavier McKinney). Penalty on Lane Johnson: Ineligible Downfield Pass, 5 yards (accepted) (no play)",4.710,4.290
4,5:37,1,15,NYG 18,7,28,Kenneth Gainwell up the middle for 3 yards (tackle by Jaylon Smith and Dexter Lawrence),4.290,3.760
4,5:32,,,,,,Timeout #1 by New York Giants,,
4,5:32,2,12,NYG 15,7,28,Kenneth Gainwell left tackle for 3 yards (tackle by Kayvon Thibodeaux and Jaylon Smith),3.760,3.280
4,5:26,,,,,,Timeout #2 by New York Giants,,
4,5:26,3,9,NYG 12,7,28,Jalen Hurts pass incomplete short right intended for DeVonta Smith,3.280,2.630
4,5:20,4,9,NYG 12,7,31,Jake Elliott 30 yard field goal good,2.630,3.000
4,5:16,,,PHI 35,7,31,"Jake Elliott kicks off 67 yards, returned by Gary Brightwell for 25 yards (tackle by K'Von Wallace)",0.000,0.480
4,5:11,1,10,NYG 23,7,31,Daniel Jones pass incomplete short right intended for Daniel Bellinger,0.480,-0.070
4,5:05,2,10,NYG 23,7,31,Daniel Jones pass incomplete deep left intended for Richie James,-0.070,-0.760
4,5:00,3,10,NYG 23,7,31,"Daniel Jones sacked by Josh Sweat for -6 yards. Daniel Jones fumbles (forced by Josh Sweat), recovered by Mark Glowinski at NYG-17",-0.760,-2.320
4,4:18,4,16,NYG 17,7,31,Daniel Jones pass complete deep middle to Marcus Johnson for 17 yards (tackle by Darius Slay),-2.320,1.200
4,3:56,1,10,NYG 34,7,31,Daniel Jones sacked by Brandon Graham for -2 yards,1.200,0.390
4,3:26,2,12,NYG 32,7,31,Daniel Jones pass complete short right to Daniel Bellinger for 4 yards (tackle by C.J. Gardner-Johnson),0.390,0.230
4,3:03,3,8,NYG 36,7,31,Daniel Jones pass incomplete short left intended for Richie James (defended by C.J. Gardner-Johnson),0.230,-0.980
4,2:58,4,8,NYG 36,7,31,Daniel Jones pass incomplete deep right intended for Isaiah Hodgins (defended by Darius Slay),-0.980,-3.180
4,2:51,1,10,NYG 36,7,31,Kenneth Gainwell left tackle for 3 yards (tackle by Kayvon Thibodeaux and Jaylon Smith),3.180,3.040
4,2:08,2,7,NYG 33,7,31,Kenneth Gainwell right guard for 3 yards (tackle by Justin Ellis),3.040,2.740
4,2:00,3,4,NYG 30,7,31,"Penalty on Jack Driscoll: False Start, 5 yards (accepted) (no play)",2.740,2.080
4,2:00,3,9,NYG 35,7,37,"Kenneth Gainwell left end for 35 yards, touchdown",2.080,7.000
4,1:51,,,NYG 15,7,38,Jake Elliott kicks extra point good,0.000,0.000
4,1:51,,,PHI 35,7,38,"Jake Elliott kicks off 67 yards, returned by Gary Brightwell for 30 yards (tackle by Nakobe Dean)",0.000,0.810
4,1:45,1,10,NYG 28,7,38,Matt Breida up the middle for 8 yards (tackle by Jordan Davis),0.810,1.340
4,1:19,2,2,NYG 36,7,38,Matt Breida for no gain (tackle by Jordan Davis),1.340,0.630
4,0:56,3,2,NYG 36,7,38,Daniel Jones pass complete short right to Richie James for 5 yards (tackle by Josh Jobe),0.630,1.660
4,0:29,1,10,NYG 41,7,38,Daniel Jones pass incomplete short middle intended for Daniel Bellinger (defended by K'Von Wallace),1.660,1.120
4,0:17,,,,,,Timeout #3 by New York Giants,,
4,0:17,2,10,NYG 41,7,38,Gary Brightwell left end for 10 yards (tackle by Josiah Scott),1.120,2.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
