Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Richie James,NYG,10,7,51,0,4,27,3.9,24,3.4,6.4,0,,0,0.0,0,81.7
Saquon Barkley,NYG,3,2,21,0,1,-3,-1.5,24,12.0,-0.7,1,2.0,0,0.0,0,86.8
Daniel Bellinger,NYG,3,1,4,0,,-2,-2.0,6,6.0,3.3,0,,0,0.0,0,42.4
Matt Breida,NYG,1,1,19,0,1,19,19.0,0,0.0,19.0,0,,0,0.0,0,118.7
Lawrence Cager,NYG,1,1,16,0,1,15,15.0,1,1.0,15.0,0,,0,0.0,0,118.7
Isaiah Hodgins,NYG,2,1,3,0,,3,3.0,0,0.0,9.5,0,,0,0.0,0,56.2
Marcus Johnson,NYG,1,1,17,0,1,17,17.0,0,0.0,17.0,0,,0,0.0,0,118.7
Darius Slayton,NYG,5,1,4,0,,4,4.0,0,0.0,11.8,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeVonta Smith,PHI,10,6,61,1,3,27,4.5,34,5.7,6.9,0,,1,10.0,0,110.8
Dallas Goedert,PHI,5,5,58,1,3,24,4.8,34,6.8,4.8,0,,0,0.0,0,154.6
A.J. Brown,PHI,6,3,22,0,2,18,6.0,4,1.3,10.5,1,3.0,1,16.7,0,59.0
Kenneth Gainwell,PHI,2,1,9,0,0,-4,-4.0,13,13.0,-7.0,0,,0,0.0,0,62.5
Zach Pascal,PHI,1,1,4,0,,2,2.0,2,2.0,2.0,0,,0,0.0,0,83.3
