0,1
Game Info,Game Info
Won Toss,Panthers (deferred)
Roof,outdoors
Surface,grass
Duration,3:43
Attendance,71088
Weather,"76 degrees, relative humidity 23%, wind 16 mph, wind chill 0"
Vegas Line,Carolina Panthers -5.0
Over/Under,44.0 (under)
Super Bowl MVP,Von Miller
