#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:11,NYG 21,6,3:21,26,Punt
2,1,7:09,GNB 32,4,2:17,2,Missed FG
3,1,1:01,NYG 25,8,4:06,75,Touchdown
4,2,7:41,NYG 27,5,2:35,22,Downs
5,2,4:14,NYG 44,3,1:29,7,Punt
6,2,0:13,NYG 11,1,0:13,-1,End of Half
7,3,15:00,NYG 25,3,2:08,8,Punt
8,3,12:52,GNB 31,3,1:30,31,Touchdown
9,3,7:31,NYG 25,10,6:03,75,Touchdown
10,4,10:42,NYG 35,3,1:43,6,Punt
11,4,5:30,NYG 25,3,1:56,57,Fumble
12,4,1:33,NYG 25,8,1:33,57,Field Goal
