Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Tucker Kraft,TE,68,100%,0,0%,12,45%
Zach Tom,T,68,100%,0,0%,5,19%
Josh Myers,C,68,100%,0,0%,5,19%
Jordan Love,QB,68,100%,0,0%,0,0%
Elgton Jenkins,G,68,100%,0,0%,0,0%
Jon Runyan Jr.,G,56,82%,0,0%,5,19%
Romeo Doubs,WR,56,82%,0,0%,0,0%
Rasheed Walker,T,51,75%,0,0%,5,19%
Jayden Reed,WR,47,69%,0,0%,5,19%
Dontayvion Wicks,WR,43,63%,0,0%,0,0%
AJ Dillon,RB,36,53%,0,0%,0,0%
Patrick Taylor,RB,32,47%,0,0%,13,48%
Malik Heath,WR,23,34%,0,0%,10,37%
Samori Toure,WR,18,26%,0,0%,0,0%
Yosh Nijman,T,17,25%,0,0%,7,26%
Sean Rhyan,G,12,18%,0,0%,0,0%
Ben Sims,TE,10,15%,0,0%,4,15%
Josiah Deguara,TE,7,10%,0,0%,10,37%
Jonathan Owens,SS,0,0%,56,100%,14,52%
De'Vondre Campbell,LB,0,0%,56,100%,5,19%
Carrington Valentine,CB,0,0%,55,98%,5,19%
Corey Ballentine,CB,0,0%,55,98%,0,0%
Darnell Savage Jr.,SS,0,0%,53,95%,0,0%
Kenny Clark,DE,0,0%,47,84%,0,0%
Keisean Nixon,CB,0,0%,44,79%,7,26%
Isaiah McDuffie,LB,0,0%,40,71%,3,11%
Rashan Gary,LB,0,0%,39,70%,0,0%
Preston Smith,LB,0,0%,39,70%,0,0%
Tedarrell Slaton,NT,0,0%,34,61%,9,33%
Devonte Wyatt,DE,0,0%,29,52%,4,15%
Karl Brooks,NT,0,0%,24,43%,9,33%
Kingsley Enagbare,LB,0,0%,20,36%,16,59%
Lukas Van Ness,LB,0,0%,14,25%,9,33%
Colby Wooden,DE,0,0%,7,13%,9,33%
Rudy Ford,FS,0,0%,3,5%,13,48%
Eric Wilson,LB,0,0%,1,2%,22,82%
Robert Rochell,CB,0,0%,0,0%,17,63%
Kristian Welch,LB,0,0%,0,0%,17,63%
Zayne Anderson,FS,0,0%,0,0%,14,52%
Anders Carlson,K,0,0%,0,0%,11,41%
Anthony Johnson,FS,0,0%,0,0%,10,37%
Matthew Orzech,LS,0,0%,0,0%,8,30%
Daniel Whelan,P,0,0%,0,0%,8,30%
Royce Newman,G,0,0%,0,0%,5,19%
