Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Santonio Holmes,PIT,0,0,,0,0,1,5,5.0,0,5
Rashard Mendenhall,PIT,2,48,24.0,0,26,0,0,,0,0
Carey Davis,PIT,1,24,24.0,0,24,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
DeSean Jackson,PHI,1,12,12.0,0,12,2,11,5.5,0,9
Quintin Demps,PHI,2,58,29.0,0,37,0,0,,0,0
Greg Lewis,PHI,1,6,6.0,0,6,0,0,,0,0
