Player,Pos
Trent Dilfer,QB
Reuben Droughns,RB
Terrelle Smith,FB
Antonio Bryant,WR
Aaron Shea,TE
Steve Heiden,TE
L.J. Shelton,LT
Joe Andruzzi,LG
Jeff Faine,C
Cosey Coleman,RG
Ryan Tucker,RT
Orpheus Roye,LDE
Jason Fisk,NT
Alvin McKinley,RDE
Matt Stewart,LLB
Andra Davis,MLB
Ben Taylor,WLB
Chaun Thompson,RLB
Daylon McCutcheon,LCB
Gary Baxter,RCB
Chris Crocker,SS
Brian Russell,FS
