Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
1,3:56,2,10,PIT 48,0,7,Ben Roethlisberger pass complete short left to Mike Wallace for 11 yards (tackle by Antwaun Molden and Jerod Mayo),1.580,2.850
1,3:18,1,10,NWE 41,0,7,Rashard Mendenhall right guard for 2 yards (tackle by Kyle Arrington),2.850,2.580
1,2:35,2,8,NWE 39,0,7,Ben Roethlisberger pass complete short middle to Mike Wallace for 10 yards (tackle by Devin McCourty),2.580,3.640
1,1:57,,,,0,7,Timeout #1 by New England Patriots,0.000,3.640
1,1:57,1,10,NWE 29,0,7,Ben Roethlisberger pass complete short right to Rashard Mendenhall for 8 yards (tackle by Brandon Spikes and Tony Carter),3.640,4.180
1,1:11,2,2,NWE 21,0,7,Rashard Mendenhall right guard for 12 yards (tackle by Patrick Chung),4.180,5.140
1,0:26,1,9,NWE 9,0,7,Ben Roethlisberger pass incomplete short right intended for Weslye Saunders,5.140,4.380
1,0:18,,,,0,7,Timeout #1 by Pittsburgh Steelers,0.000,4.380
1,0:18,2,9,NWE 9,0,7,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown (defended by Patrick Chung),4.380,3.360
1,0:12,3,9,NWE 9,0,7,Ben Roethlisberger sacked by Vince Wilfork for -6 yards,3.360,2.440
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,15,NWE 15,0,10,Shaun Suisham 33 yard field goal good,2.440,3.000
2,,,,PIT 35,0,10,"Shaun Suisham kicks off 66 yards, returned by Danny Woodhead for 21 yards (tackle by Arnaz Battle)",0.000,0.280
2,14:57,1,10,NWE 20,0,10,Tom Brady pass complete short right to Wes Welker for 7 yards (tackle by Larry Foote),0.280,0.680
2,14:15,2,3,NWE 27,0,10,Kevin Faulk up the middle for 2 yards (tackle by Larry Foote and Brett Keisel),0.680,0.230
2,13:38,3,1,NWE 29,0,10,BenJarvus Green-Ellis left guard for 2 yards (tackle by Larry Foote),0.230,1.000
2,13:09,1,10,NWE 31,0,10,Tom Brady pass complete short right to Kevin Faulk for 7 yards (tackle by Larry Foote),1.000,1.410
2,12:44,2,3,NWE 38,0,10,Kevin Faulk left tackle for 5 yards (tackle by Larry Foote and Lawrence Timmons),1.410,1.800
2,12:19,1,10,NWE 43,0,10,"Tom Brady pass incomplete short left intended for Aaron Hernandez. Penalty on Larry Foote: Defensive Holding, 5 yards (no play)",1.800,2.130
2,12:12,1,10,NWE 48,0,10,Kevin Faulk left guard for 2 yards (tackle by Larry Foote and Evander Hood),2.130,1.850
2,11:15,2,8,NWE 50,0,10,"Tom Brady pass incomplete short left intended for Deion Branch. Penalty on William Gay: Defensive Pass Interference, 7 yards (no play)",1.850,2.720
2,11:10,1,10,PIT 43,0,10,"Penalty on Logan Mankins: False Start, 5 yards (no play)",2.720,2.390
2,11:10,1,15,PIT 48,0,10,Tom Brady pass incomplete short left intended for Wes Welker,2.390,1.500
2,11:06,2,15,PIT 48,0,10,Tom Brady pass incomplete short right intended for Deion Branch,1.500,0.830
2,10:55,3,15,PIT 48,0,10,Tom Brady sacked by LaMarr Woodley for -14 yards,0.830,-0.850
2,10:30,4,29,NWE 38,0,10,"Zoltan Mesko punts 42 yards, returned by Antonio Brown for 2 yards (tackle by Sergio Brown)",-0.850,-0.410
2,10:19,1,10,PIT 22,0,10,Ben Roethlisberger pass complete short middle to Rashard Mendenhall for 2 yards (tackle by Vince Wilfork),0.410,0.140
2,9:40,2,8,PIT 24,0,10,Ben Roethlisberger sacked by Tony Carter for -9 yards,0.140,-2.050
2,9:04,3,17,PIT 15,0,10,Ben Roethlisberger pass incomplete short middle intended for Emmanuel Sanders is intercepted by Gary Guyton at PIT-25 and returned for 17 yards (tackle by Heath Miller),-2.050,-5.370
2,8:53,1,8,PIT 8,0,10,Kevin Faulk left tackle for 6 yards (tackle by Keenan Lewis),5.370,5.720
2,8:24,2,2,PIT 2,6,10,"Tom Brady pass complete short left to Deion Branch for 2 yards, touchdown",5.720,7.000
2,,,,PIT 2,7,10,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 35,7,10,"Stephen Gostkowski kicks off 67 yards, returned by Antonio Brown for 26 yards (tackle by Danny Woodhead)",0.000,0.540
2,8:14,1,10,PIT 24,7,10,Ben Roethlisberger pass complete short right to Emmanuel Sanders for 26 yards (tackle by Devin McCourty),0.540,2.260
2,7:43,1,10,PIT 50,7,10,Isaac Redman up the middle for 5 yards (tackle by Brandon Spikes and Albert Haynesworth),2.260,2.390
2,7:06,2,5,NWE 45,7,10,Ben Roethlisberger pass complete short right to Mike Wallace for 7 yards (tackle by Rob Ninkovich),2.390,3.050
2,6:24,1,10,NWE 38,7,10,Ben Roethlisberger up the middle for 2 yards (tackle by Brandon Spikes),3.050,2.780
2,5:46,2,8,NWE 36,7,10,"Ben Roethlisberger pass incomplete deep right intended for Mike Wallace. Penalty on Patrick Chung: Defensive Pass Interference (Offsetting), Penalty on Chris Kemoeatu: Illegal Use of Hands (Offsetting) (no play)",2.780,2.780
2,5:35,2,8,NWE 36,7,10,Ben Roethlisberger pass complete short left to Antonio Brown for 9 yards (tackle by James Ihedigbo and Antwaun Molden),2.780,3.780
2,4:54,1,10,NWE 27,7,10,Ben Roethlisberger pass incomplete short left intended for Isaac Redman,3.780,3.230
2,4:53,2,10,NWE 27,7,10,Ben Roethlisberger pass complete short middle to Mike Wallace for 14 yards (tackle by Patrick Chung),3.230,4.710
2,4:12,1,10,NWE 13,7,10,Isaac Redman right guard for 1 yard (tackle by Vince Wilfork and Patrick Chung),4.710,4.220
2,3:34,2,9,NWE 12,7,10,Ben Roethlisberger pass complete short left to Isaac Redman for 5 yards (tackle by Vince Wilfork),4.220,4.330
2,2:48,3,4,NWE 7,7,16,"Ben Roethlisberger pass complete short left to Antonio Brown for 7 yards, touchdown",4.330,7.000
2,,,,NWE 2,7,17,Shaun Suisham kicks extra point good,0.000,0.000
2,,,,PIT 35,7,17,"Shaun Suisham kicks off 63 yards, returned by Danny Woodhead for 18 yards (tackle by Arnaz Battle)",0.000,0.280
2,2:36,1,10,NWE 20,7,17,Tom Brady pass complete short right to Rob Gronkowski for 23 yards (tackle by Keenan Lewis),0.280,1.800
2,2:17,1,10,NWE 43,7,17,BenJarvus Green-Ellis left end for 3 yards (tackle by Lawrence Timmons and Ryan Mundy),1.800,1.660
2,2:00,2,7,NWE 46,7,17,"Penalty on Logan Mankins: False Start, 5 yards (no play)",1.660,0.980
2,2:00,2,12,NWE 41,7,17,Tom Brady pass complete short right to Wes Welker for 10 yards (tackle by Ike Taylor),0.980,1.620
2,1:53,3,2,PIT 49,7,17,Tom Brady pass complete short left to Wes Welker for 2 yards (tackle by Ike Taylor),1.620,2.460
2,1:27,1,10,PIT 47,7,17,Tom Brady pass incomplete deep left intended for Rob Gronkowski,2.460,1.910
2,1:19,2,10,PIT 47,7,17,Tom Brady pass complete deep middle to Rob Gronkowski for 17 yards (tackle by Troy Polamalu and Ryan Clark),1.910,3.580
2,0:51,1,10,PIT 30,7,17,Tom Brady sacked by LaMarr Woodley for -7 yards,3.580,2.090
2,0:44,,,,7,17,Timeout #2 by New England Patriots,0.000,2.090
2,0:44,2,17,PIT 37,7,17,Tom Brady pass incomplete short left intended for Rob Gronkowski,2.090,1.420
2,0:39,3,17,PIT 37,7,17,Kevin Faulk left end for 9 yards (tackle by Troy Polamalu),1.420,1.590
2,0:39,4,8,PIT 28,10,17,Stephen Gostkowski 46 yard field goal good,1.590,3.000
2,,,,NWE 35,10,17,"Stephen Gostkowski kicks off 62 yards, returned by Antonio Brown for 21 yards (tackle by Tracy White)",0.000,0.540
2,0:25,1,10,PIT 24,10,17,Mewelde Moore right guard for 16 yards (tackle by Devin McCourty and Antwaun Molden),0.540,1.600
2,0:16,,,,10,17,Timeout #2 by Pittsburgh Steelers,0.000,1.600
2,0:16,1,10,PIT 40,10,17,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 12 yards (tackle by Brandon Spikes and Gary Guyton),1.600,2.390
2,0:08,,,,10,17,Timeout #3 by Pittsburgh Steelers,0.000,2.390
2,0:08,1,10,NWE 48,10,17,Ben Roethlisberger pass incomplete deep left intended for Emmanuel Sanders,2.390,1.850
2,0:02,2,10,NWE 48,10,17,Ben Roethlisberger pass complete short left to Mewelde Moore for 24 yards,1.850,0.810
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,10,17,"Shaun Suisham kicks off 61 yards, returned by Danny Woodhead for 17 yards (tackle by Will Allen)",0.000,0.340
3,14:55,1,10,NWE 21,10,17,BenJarvus Green-Ellis right tackle for 2 yards (tackle by Lawrence Timmons and Ryan Clark),0.340,0.070
3,14:16,2,8,NWE 23,10,17,Tom Brady pass incomplete short right intended for Wes Welker,0.070,-0.630
3,14:10,3,8,NWE 23,10,17,Tom Brady pass complete short right to Rob Gronkowski for 7 yards (tackle by Cortez Allen and William Gay),-0.630,-1.370
3,13:31,4,1,NWE 30,10,17,"Zoltan Mesko punts 53 yards, returned by Antonio Brown for 10 yards (tackle by Matt Slater)",-1.370,-0.740
3,13:17,1,10,PIT 27,10,17,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,0.740,0.200
3,13:12,2,10,PIT 27,10,17,Rashard Mendenhall up the middle for 9 yards (tackle by Kyle Arrington and Devin McCourty),0.200,0.700
3,12:35,3,1,PIT 36,10,17,Rashard Mendenhall up the middle for 8 yards (tackle by Patrick Chung and Rob Ninkovich),0.700,1.860
3,12:06,1,10,PIT 44,10,17,Rashard Mendenhall up the middle for 5 yards (tackle by Gary Guyton),1.860,1.990
3,11:33,2,5,PIT 49,10,17,Ben Roethlisberger pass complete short left to Antonio Brown for 8 yards (tackle by Brandon Spikes and Antwaun Molden),1.990,2.720
3,10:50,1,10,NWE 43,10,17,"Ben Roethlisberger pass complete short right to Heath Miller for 16 yards (tackle by Patrick Chung). Penalty on Emmanuel Sanders: Offensive Pass Interference, 10 yards (no play)",2.720,2.060
3,10:18,1,20,PIT 47,10,17,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 7 yards (tackle by Patrick Chung),2.060,1.770
3,9:42,2,13,NWE 46,10,17,Isaac Redman left guard for -2 yards (tackle by Brandon Spikes),1.770,0.830
3,9:00,3,15,NWE 48,10,17,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 17 yards (tackle by Devin McCourty),0.830,3.510
3,8:23,1,10,NWE 31,10,17,Rashard Mendenhall left guard for 3 yards (tackle by Mark Anderson),3.510,3.370
3,7:42,2,7,NWE 28,10,17,Ben Roethlisberger pass complete deep left to Antonio Brown for 17 yards,3.370,4.840
3,7:13,1,10,NWE 11,10,17,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,4.840,4.140
3,7:02,,,,10,17,Timeout #1 by Pittsburgh Steelers,0.000,4.140
3,7:02,2,10,NWE 11,10,17,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 8 yards (tackle by Brandon Spikes),4.140,4.890
3,6:19,3,2,NWE 3,10,17,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown,4.890,3.050
3,6:14,4,2,NWE 3,10,20,Shaun Suisham 21 yard field goal good,3.050,3.000
3,,,,PIT 35,10,20,"Shaun Suisham kicks off 62 yards, returned by Danny Woodhead for 18 yards (tackle by Ryan Mundy)",0.000,0.340
3,6:06,1,10,NWE 21,10,20,"Tom Brady pass complete short right to Rob Gronkowski for 19 yards (tackle by Keenan Lewis). Penalty on Ryan Clark: Unnecessary Roughness, 15 yards",0.340,2.590
3,5:44,1,10,PIT 45,10,20,Tom Brady pass complete short left to Deion Branch for 10 yards (tackle by Ike Taylor),2.590,3.250
3,5:31,1,10,PIT 35,10,20,Tom Brady pass complete short left to Deion Branch for 8 yards (tackle by Ryan Clark and William Gay),3.250,3.780
3,4:56,2,2,PIT 27,10,20,BenJarvus Green-Ellis left tackle for 3 yards (tackle by Chris Carter and Larry Foote),3.780,3.970
3,4:11,1,10,PIT 24,10,20,"Penalty on Matt Light: False Start, 5 yards (no play)",3.970,3.640
3,3:48,1,15,PIT 29,10,20,Tom Brady pass complete short middle to Wes Welker for 4 yards (tackle by Ike Taylor),3.640,3.300
3,3:08,2,11,PIT 25,10,20,Tom Brady pass incomplete short left intended for Aaron Hernandez (defended by Brett Keisel),3.300,2.610
3,3:04,3,11,PIT 25,10,20,Tom Brady pass complete short right to Kevin Faulk for 1 yard (tackle by Troy Polamalu),2.610,1.870
3,2:25,4,10,PIT 24,10,20,Stephen Gostkowski 42 yard field goal no good,1.870,-1.070
3,2:20,1,10,PIT 32,10,20,"Ben Roethlisberger sacked by Tony Carter for -2 yards. Ben Roethlisberger fumbles (forced by Tony Carter), recovered by Ben Roethlisberger at PIT-30",1.070,0.260
3,1:36,2,12,PIT 30,10,20,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,0.260,-0.430
3,1:32,3,12,PIT 30,10,20,Ben Roethlisberger pass complete short middle to Antonio Brown for 19 yards (tackle by Patrick Chung and Devin McCourty),-0.430,2.190
3,0:55,1,10,PIT 49,10,20,Rashard Mendenhall up the middle for 4 yards (tackle by Brandon Spikes),2.190,2.190
3,0:12,2,6,NWE 47,10,20,Ben Roethlisberger pass complete short right to Rashard Mendenhall for 12 yards (tackle by Devin McCourty and Patrick Chung),2.190,3.250
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 35,10,20,Ben Roethlisberger pass complete short middle to Heath Miller for 9 yards (tackle by Patrick Chung),3.250,3.920
4,14:27,2,1,NWE 26,10,20,"Ben Roethlisberger pass complete short left to Antonio Brown for 2 yards (tackle by Patrick Chung). Penalty on Patrick Chung: Face Mask (15 Yards), 12 yards",3.920,4.780
4,14:01,1,10,NWE 12,10,20,Ben Roethlisberger pass complete short left to Mike Wallace for 5 yards (tackle by Rob Ninkovich),4.780,5.020
4,13:23,2,5,NWE 7,10,20,Rashard Mendenhall up the middle for no gain (tackle by Phillip Adams and Tony Carter),5.020,4.160
4,12:34,3,5,NWE 7,10,20,"Penalty on Marcus Gilbert: False Start, 5 yards (no play)",4.160,3.120
4,12:07,,,,10,20,Timeout #2 by Pittsburgh Steelers,0.000,3.120
4,12:07,3,10,NWE 12,10,20,Ben Roethlisberger pass complete short right to Antonio Brown for 7 yards (tackle by Devin McCourty),3.120,3.020
4,11:30,4,3,NWE 5,10,23,Shaun Suisham 23 yard field goal good,3.020,3.000
4,,,,PIT 35,10,23,"Shaun Suisham kicks off 65 yards, touchback",0.000,0.280
4,11:26,1,10,NWE 20,10,23,Tom Brady pass incomplete deep right intended for Taylor Price (defended by Ike Taylor),0.280,-0.270
4,11:18,2,10,NWE 20,10,23,Kevin Faulk right tackle for 8 yards (tackle by Ryan Clark),-0.270,0.100
4,10:45,3,2,NWE 28,10,23,Tom Brady pass complete short left to Rob Gronkowski for 10 yards (tackle by Cortez Allen),0.100,1.470
4,10:04,1,10,NWE 38,10,23,Tom Brady pass incomplete deep middle intended for Chad Johnson,1.470,0.920
4,9:56,2,10,NWE 38,10,23,Aaron Hernandez right tackle for 2 yards (tackle by William Gay),0.920,0.500
4,9:18,3,8,NWE 40,10,23,Tom Brady pass complete short middle to Kevin Faulk for -6 yards (tackle by Chris Carter). Penalty on Kevin Faulk: Chop Block (Declined),0.500,-1.110
4,8:56,4,14,NWE 34,10,23,Zoltan Mesko punts 33 yards,-1.110,-1.140
4,8:48,1,10,PIT 33,10,23,Ben Roethlisberger pass complete short right to Mike Wallace for 16 yards (tackle by Patrick Chung),1.140,2.190
4,8:20,1,10,PIT 49,10,23,Rashard Mendenhall for 18 yards (tackle by James Ihedigbo),2.190,3.380
4,7:45,1,10,NWE 33,10,23,Rashard Mendenhall right guard for 2 yards (tackle by Brandon Spikes and James Ihedigbo),3.380,3.110
4,6:54,2,8,NWE 31,10,23,Isaac Redman left tackle for 5 yards (tackle by Kyle Arrington),3.110,3.070
4,6:16,3,3,NWE 26,10,23,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,3.070,1.840
4,6:10,4,3,NWE 26,10,23,Shaun Suisham 44 yard field goal no good,1.840,-1.140
4,6:03,1,10,NWE 33,10,23,Tom Brady pass complete short middle to Wes Welker for 8 yards (tackle by Troy Polamalu),1.140,1.670
4,5:41,2,2,NWE 41,10,23,Tom Brady pass complete short right to Deion Branch for 16 yards (tackle by Ryan Clark),1.670,2.720
4,5:16,1,10,PIT 43,10,23,Tom Brady pass complete short right to Rob Gronkowski for 10 yards (tackle by Ryan Clark),2.720,3.380
4,5:00,1,10,PIT 33,10,23,Tom Brady pass complete short middle to Kevin Faulk for 18 yards (tackle by Troy Polamalu and Ryan Clark),3.380,4.580
4,4:30,1,10,PIT 15,10,23,Tom Brady pass complete short left to Wes Welker for 8 yards (tackle by Ike Taylor),4.580,5.410
4,4:25,2,2,PIT 7,10,23,Tom Brady pass incomplete short left intended for Aaron Hernandez,5.410,4.680
4,4:21,3,2,PIT 7,10,23,"Penalty on Chris Carter: Neutral Zone Infraction, 3 yards (no play)",4.680,6.280
4,4:21,1,4,PIT 4,10,23,Tom Brady pass incomplete short middle intended for Deion Branch,6.280,5.340
4,4:15,2,4,PIT 4,10,23,"Penalty on Sebastian Vollmer: False Start, 5 yards (no play)",5.340,4.380
4,4:15,2,9,PIT 9,10,23,Tom Brady pass complete short right to Rob Gronkowski for 8 yards (tackle by Ryan Mundy),4.380,5.170
4,3:34,3,1,PIT 1,10,23,Tom Brady pass complete short right to Kevin Faulk for no gain,5.170,3.550
4,2:48,4,1,PIT 1,10,23,Tom Brady pass incomplete short left intended for Rob Gronkowski is intercepted by Ryan Mundy at PIT--4. Penalty on Ryan Mundy: Defensive Holding (no play),3.550,6.970
4,2:40,1,1,PIT 1,16,23,"Tom Brady pass complete short right to Aaron Hernandez for 1 yard, touchdown",6.970,7.000
4,,,,PIT 2,17,23,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 35,17,23,"Stephen Gostkowski kicks onside 7 yards. Penalty on Devin McCourty: Illegal Touch Kick, 5 yards, Penalty on Kyle Arrington: Offside on Free Kick (Declined)",0.000,3.120
4,2:35,1,10,NWE 37,17,23,Ben Roethlisberger pass complete short right to David Johnson for 7 yards (tackle by Brandon Spikes),3.120,3.520
4,2:21,,,,17,23,Timeout #1 by New England Patriots,0.000,3.520
4,2:20,2,3,NWE 30,17,23,Isaac Redman right guard for 2 yards (tackle by Brandon Deaderick and Vince Wilfork),3.520,3.070
4,2:16,,,,17,23,Timeout #2 by New England Patriots,0.000,3.070
4,2:16,3,1,NWE 28,17,23,Isaac Redman up the middle for 1 yard (tackle by Gerard Warren),3.070,3.780
4,2:10,,,,17,23,Timeout #3 by New England Patriots,0.000,3.780
4,2:10,1,10,NWE 27,17,23,Isaac Redman up the middle for -1 yards (tackle by Tony Carter),3.780,3.100
4,2:00,2,11,NWE 28,17,23,Ben Roethlisberger sacked by Kyle Love for -11 yards,3.100,0.960
4,1:16,3,22,NWE 39,17,23,Ben Roethlisberger sacked by Mark Anderson for -8 yards,0.960,0.130
4,0:29,4,30,NWE 47,17,23,"Penalty on Daniel Sepulveda: Delay of Game, 5 yards (no play)",0.130,-0.190
4,0:28,4,35,PIT 48,17,23,"Daniel Sepulveda punts 31 yards, returned by Wes Welker for 1 yard (tackle by Will Allen)",-0.190,-0.410
4,0:19,1,10,NWE 22,17,25,"Tom Brady sacked by Brett Keisel for -3 yards. Tom Brady fumbles (forced by Brett Keisel), safety",0.410,-2.000
,,,,,,,"Replay Assistant challenged the loose ball recovery ruling, and the play was upheld.",,
4,,,,NWE 20,17,25,Stephen Gostkowski kicks onside 11 yards,0.000,3.510
4,0:08,1,10,NWE 31,17,25,Ben Roethlisberger kneels for -1 yards,3.510,2.830
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
