Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Isaiah Burse,DEN,0,0,,0,0,1,9,9.0,0,9
Andre Caldwell,DEN,3,48,16.0,0,19,0,0,,0,0
Omar Bolden,DEN,1,12,12.0,0,12,0,0,,0,0
Cody Latimer,DEN,1,8,8.0,0,8,0,0,,0,0
Emmanuel Sanders,DEN,1,13,13.0,0,13,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Julian Edelman,NWE,0,0,,0,0,1,84,84.0,1,84
Danny Amendola,NWE,1,22,22.0,0,22,0,0,,0,0
