#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CAR 11,7,4:30,30,Punt
2,1,8:51,KAN 46,7,3:41,46,Touchdown
3,1,3:08,CAR 39,7,3:25,47,Fumble
4,2,13:08,CAR 20,7,3:17,80,Touchdown
5,2,6:33,CAR 17,11,6:07,83,Touchdown
6,3,14:47,KAN 28,6,2:18,23,Interception
7,3,12:19,KAN 23,4,2:05,9,Field Goal
8,3,8:29,CAR 34,3,1:47,-5,Punt
9,3,4:05,CAR 48,3,1:34,52,Touchdown
10,3,0:16,CAR 35,6,2:50,40,Field Goal
11,4,10:10,KAN 45,7,4:27,15,Downs
12,4,4:30,CAR 35,3,2:20,2,Punt
13,4,0:33,CAR 22,1,0:33,-1,End of Game
