Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
1,2:57,3,14,WAS 14,0,0,Eli Manning pass complete short middle to Will Tye for 10 yards (tackle by William Compton and Mason Foster),3.000,3.030
1,2:16,4,4,WAS 4,3,0,Robbie Gould 22 yard field goal good,3.030,3.000
1,2:12,,,NYG 35,3,0,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.610
1,2:12,1,10,WAS 25,3,0,Robert Kelley right end for -2 yards (tackle by Landon Collins),0.610,-0.210
1,1:30,2,12,WAS 23,3,0,Kirk Cousins pass complete deep right to Pierre Garcon for 23 yards,-0.210,1.990
1,1:21,1,10,WAS 46,3,0,Chris Thompson middle for 1 yard (tackle by Landon Collins and Jay Bromley),1.990,1.590
1,0:44,2,9,WAS 47,3,0,Kirk Cousins pass incomplete deep left intended for DeSean Jackson,1.590,0.890
1,0:37,3,9,WAS 47,3,0,"Penalty on Pierre Garcon: False Start, 5 yards (no play)",0.890,0.230
1,0:37,3,14,WAS 42,3,0,Kirk Cousins sacked by Landon Collins and Olivier Vernon for -12 yards,0.230,-1.370
1,0:01,4,26,WAS 30,3,0,"Tress Way punts 56 yards, returned by Dwayne Harris for 12 yards (tackle by Martrell Spaight)",-1.370,-0.670
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYG 26,3,0,Eli Manning pass complete short middle to Odell Beckham for 15 yards (tackle by Mason Foster),0.670,1.660
2,14:28,1,10,NYG 41,3,0,Rashad Jennings left guard for 4 yards (tackle by Mason Foster),1.660,1.660
2,13:51,2,6,NYG 45,3,0,Rashad Jennings middle for 2 yards (tackle by Bashaud Breeland),1.660,1.220
2,13:10,3,4,NYG 47,3,0,Eli Manning pass complete short middle to Odell Beckham for 12 yards (tackle by Josh Norman),1.220,2.850
2,12:41,1,10,WAS 41,3,0,Rashad Jennings left end for 6 yards (tackle by William Compton and Josh Norman),2.850,3.120
2,12:03,2,4,WAS 35,3,0,Rashad Jennings left end for 2 yards (tackle by Trent Murphy and Greg Toler),3.120,2.680
2,11:23,3,2,WAS 33,3,0,Eli Manning pass complete short middle to Sterling Shepard for 14 yards (tackle by Mason Foster),2.680,4.310
2,10:45,1,10,WAS 19,3,0,Rashad Jennings right tackle for 4 yards (tackle by Ricky Jean-Francois),4.310,4.350
2,10:05,2,6,WAS 15,3,0,"Eli Manning pass complete short left to Odell Beckham for 8 yards (tackle by Josh Norman). Penalty on Josh Norman: Unnecessary Roughness, 3 yards",4.350,6.280
2,9:48,1,4,WAS 4,3,0,Rashad Jennings left guard for 2 yards (tackle by Ricky Jean-Francois and Chris Baker),6.280,5.720
2,9:24,2,2,WAS 2,9,0,"Rashad Jennings middle for 2 yards, touchdown",5.720,7.000
2,9:20,,,WAS 15,10,0,Robbie Gould kicks extra point good,0.000,0.000
2,9:20,,,NYG 35,10,0,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.610
2,9:20,1,10,WAS 25,10,0,Kirk Cousins pass complete short right to Jamison Crowder for 5 yards (tackle by Eli Apple),0.610,0.740
2,8:49,2,5,WAS 30,10,0,Kirk Cousins pass incomplete deep right intended for Pierre Garcon (defended by Janoris Jenkins),0.740,0.040
2,8:39,3,5,WAS 30,10,0,Kirk Cousins pass complete short middle to Jordan Reed for 21 yards (tackle by Keenan Robinson and Leon Hall),0.040,2.320
2,8:08,1,10,NYG 49,10,0,Kirk Cousins pass complete short right to Jordan Reed for 5 yards (tackle by Keenan Robinson),2.320,2.460
2,7:23,2,5,NYG 44,10,0,Robert Kelley middle for 3 yards (tackle by Johnathan Hankins),2.460,2.150
2,6:44,3,2,NYG 41,10,0,Kirk Cousins pass incomplete deep right intended for Jordan Reed,2.150,0.530
2,6:37,4,2,NYG 41,10,0,"Tress Way punts 32 yards, fair catch by Dwayne Harris",0.530,0.380
2,6:29,1,10,NYG 9,10,0,Paul Perkins right guard for no gain (tackle by Ricky Jean-Francois),-0.380,-0.780
2,5:50,2,10,NYG 9,10,0,Paul Perkins middle for 6 yards (tackle by Matthew Ioannidis),-0.780,0.000
2,5:03,,,,10,0,Timeout #1 by New York Giants,0.000,0.720
2,5:03,3,4,NYG 15,10,0,Eli Manning pass complete short right to Will Tye for 24 yards (tackle by Will Blackmon),-0.720,1.530
2,4:32,1,10,NYG 39,10,0,Paul Perkins left guard for 2 yards (tackle by Duke Ihenacho and Evander Hood),1.530,1.260
2,3:53,2,8,NYG 41,10,0,Eli Manning pass incomplete short middle intended for Paul Perkins,1.260,0.560
2,3:48,3,8,NYG 41,10,0,"Eli Manning pass complete short left to Sterling Shepard for 16 yards (tackle by Martrell Spaight and Will Blackmon). Penalty on Marshall Newhouse: Illegal Use of Hands, 10 yards (no play)",0.560,-0.760
2,3:26,3,18,NYG 31,10,0,Paul Perkins right end for 6 yards (tackle by Bashaud Breeland),-0.760,-0.910
2,2:53,4,12,NYG 37,10,0,"Brad Wing punts 44 yards, returned by Jamison Crowder for 9 yards (tackle by Deontae Skinner)",-0.910,-0.810
2,2:40,1,10,WAS 28,10,0,Robert Kelley left end for 2 yards (tackle by Jonathan Casillas),0.810,0.530
2,2:00,2,8,WAS 30,10,0,Kirk Cousins pass incomplete short middle intended for Chris Thompson (defended by Jonathan Casillas),0.530,-0.160
2,1:50,3,8,WAS 30,10,0,Kirk Cousins sacked by Dominique Rodgers-Cromartie for -9 yards,-0.160,0.000
2,1:41,,,,10,0,Timeout #2 by New York Giants,0.000,1.960
2,1:41,4,17,WAS 21,10,0,"Tress Way punts 52 yards, returned by Dwayne Harris for 5 yards (tackle by Duke Ihenacho)",-1.960,-1.070
2,1:30,1,10,NYG 32,10,0,Eli Manning pass complete short left to Bobby Rainey for 3 yards (tackle by Duke Ihenacho),1.070,0.930
2,1:12,2,7,NYG 35,10,0,Eli Manning pass complete short left to Odell Beckham for 8 yards (tackle by Josh Norman),0.930,1.800
2,1:06,1,10,NYG 43,10,0,Eli Manning pass complete short middle to Odell Beckham for 1 yard (tackle by Bashaud Breeland),1.800,1.390
2,0:59,2,9,NYG 44,10,0,Eli Manning pass incomplete short left intended for Victor Cruz,1.390,0.690
2,0:54,3,9,NYG 44,10,0,Eli Manning pass incomplete deep right intended for Odell Beckham,0.690,-0.460
2,0:49,4,9,NYG 44,10,0,"Brad Wing punts 40 yards, returned by Jamison Crowder for 11 yards (tackle by Mark Herzlich)",-0.460,-0.740
2,0:39,1,10,WAS 27,10,0,"Kirk Cousins pass complete short left to Chris Thompson for 2 yards. Chris Thompson fumbles, recovered by Chris Thompson at WAS-29",0.740,0.470
2,0:15,2,8,WAS 29,10,0,Kirk Cousins pass complete short middle to Chris Thompson for 9 yards (tackle by Keenan Robinson),0.470,0.000
2,0:08,,,,10,0,Timeout #1 by Washington Redskins,0.000,-1.470
2,0:08,1,10,WAS 38,10,0,Kirk Cousins pass complete deep middle to DeSean Jackson for 23 yards (tackle by Trevin Wade),1.470,0.000
2,0:01,,,,10,0,Timeout #2 by Washington Redskins,0.000,-2.980
2,0:01,1,10,NYG 39,10,0,Dustin Hopkins 57 yard field goal no good,2.980,1.990
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,10,0,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,NYG 25,10,0,Paul Perkins left tackle for 7 yards (tackle by Evander Hood and Preston Smith),0.610,1.010
3,14:28,2,3,NYG 32,10,0,Paul Perkins left end for 5 yards (tackle by Mason Foster and Duke Ihenacho),1.010,1.400
3,13:48,1,10,NYG 37,10,0,"Paul Perkins left tackle for 8 yards (tackle by Duke Ihenacho). Penalty on Josh Norman: Unsportsmanlike Conduct, 15 yards",1.400,2.920
3,13:30,1,10,WAS 40,10,0,"Paul Perkins left end for 7 yards (tackle by Mason Foster and William Compton). Penalty on Larry Donnell: Offensive Holding, 10 yards (no play)",2.920,2.260
3,13:08,1,20,,10,0,Paul Perkins left end for 14 yards (tackle by Duke Ihenacho),2.260,2.910
3,12:38,2,6,WAS 36,10,0,Eli Manning pass complete short left to Sterling Shepard for 12 yards (tackle by Greg Toler),2.910,3.970
3,12:04,1,10,WAS 24,10,0,Rashad Jennings middle for 4 yards (tackle by Duke Ihenacho),3.970,3.970
3,11:29,2,6,WAS 20,10,0,Rashad Jennings middle for 3 yards (tackle by Chris Baker and Ricky Jean-Francois),3.970,3.750
3,10:45,3,3,WAS 17,10,0,Paul Perkins left end for 1 yard (tackle by Mason Foster and Lynden Trail),3.750,2.500
3,9:58,4,2,WAS 16,10,0,Eli Manning pass incomplete short left intended for Odell Beckham (defended by Mason Foster),2.500,0.140
3,9:54,1,10,WAS 16,10,0,Kirk Cousins pass incomplete deep left intended for DeSean Jackson,-0.140,-0.660
3,9:47,2,10,WAS 16,10,0,Chris Thompson right end for no gain (tackle by Eli Apple and Jonathan Casillas),-0.660,-1.320
3,9:09,3,10,WAS 16,10,0,Kirk Cousins sacked by Leon Hall and Devon Kennard for -10 yards,-1.320,-2.490
3,8:33,4,20,WAS 6,10,0,"Tress Way punts 49 yards, returned by Dwayne Harris for 6 yards (tackle by Terence Garvin)",-2.490,-2.320
3,8:18,1,10,WAS 49,10,0,Rashad Jennings left end for 5 yards (tackle by Mason Foster),2.320,2.460
3,7:43,2,5,WAS 44,10,0,"Eli Manning pass incomplete short middle intended for Rashad Jennings (defended by Ricky Jean-Francois). Penalty on Ereck Flowers: Offensive Holding, 10 yards (no play)",2.460,1.110
3,7:31,2,15,NYG 46,10,0,Rashad Jennings middle for 2 yards (tackle by Evander Hood and Chris Baker),1.110,0.700
3,6:54,3,13,NYG 48,10,0,Eli Manning pass complete short right to Victor Cruz for 1 yard (tackle by Bashaud Breeland),0.700,-0.130
3,6:19,4,12,NYG 49,10,0,"Brad Wing punts 51 yards, touchback",-0.130,-0.280
3,6:09,1,10,WAS 20,10,0,Robert Kelley right guard for 7 yards (tackle by Keenan Robinson),0.280,0.680
3,5:36,2,3,WAS 27,10,0,Robert Kelley right end for 1 yard (tackle by Olivier Vernon),0.680,0.100
3,5:01,3,2,WAS 28,10,0,Kirk Cousins pass complete deep left to Pierre Garcon for 49 yards (tackle by Trevin Wade and Dominique Rodgers-Cromartie),0.100,4.040
3,4:13,1,10,NYG 23,10,0,Kirk Cousins pass incomplete deep left intended for Maurice Harris is intercepted by Dominique Rodgers-Cromartie at NYG-5,4.040,0.380
3,4:06,1,10,NYG 5,10,0,Rashad Jennings middle for 2 yards (tackle by Ricky Jean-Francois),-0.380,-0.630
3,3:28,2,8,NYG 7,10,0,Eli Manning pass incomplete short middle intended for Will Tye,-0.630,-1.190
3,3:23,3,8,NYG 7,10,0,Rashad Jennings right guard for 4 yards (tackle by Trent Murphy),-1.190,-2.490
3,2:48,4,4,NYG 11,10,0,"Brad Wing punts 55 yards, returned by Jamison Crowder for 19 yards (tackle by Zak DeOssie)",-2.490,-2.460
3,2:36,1,10,NYG 47,10,0,Kirk Cousins pass complete deep right to Vernon Davis for 31 yards (tackle by Landon Collins),2.460,4.510
3,2:02,1,10,NYG 16,10,0,Robert Kelley right guard for 2 yards (tackle by Damon Harrison),4.510,4.210
3,1:24,2,8,NYG 14,10,0,Kirk Cousins pass incomplete,4.210,3.370
3,1:14,3,8,NYG 14,10,0,Kirk Cousins pass complete short right to Chris Thompson for no gain,3.370,2.510
3,0:30,4,8,NYG 14,10,3,Dustin Hopkins 32 yard field goal good,2.510,3.000
3,0:25,,,WAS 35,10,3,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
3,0:25,1,10,NYG 25,10,3,Sterling Shepard right end for 7 yards (tackle by Mason Foster),0.610,1.010
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,NYG 32,10,3,Paul Perkins left guard for 1 yard (tackle by Trent Murphy and William Compton),1.010,0.430
4,14:24,3,2,NYG 33,10,3,Paul Perkins left tackle for 1 yard (tackle by Mason Foster),0.430,-1.110
4,13:35,4,1,NYG 34,10,3,"Brad Wing punts 42 yards, fair catch by Jamison Crowder",-1.110,-0.540
4,13:27,1,10,WAS 24,10,3,Chris Thompson left end for 4 yards (tackle by Keenan Robinson),0.540,0.540
4,12:50,2,6,WAS 28,10,3,Kirk Cousins pass incomplete short right intended for Pierre Garcon,0.540,-0.160
4,12:44,3,6,WAS 28,10,3,Kirk Cousins pass complete short right to Jamison Crowder for 11 yards,-0.160,1.530
4,12:12,1,10,WAS 39,10,3,Robert Kelley middle for 5 yards (tackle by Jonathan Casillas and Robert Thomas),1.530,1.660
4,11:32,2,5,WAS 44,10,3,Robert Kelley right end for 6 yards (tackle by Keenan Robinson),1.660,2.260
4,10:55,1,10,,10,3,Kirk Cousins pass complete short middle to Maurice Harris for 15 yards (tackle by Eli Apple),2.260,3.250
4,10:14,1,10,NYG 35,10,3,Kirk Cousins pass complete short left to Vernon Davis for 18 yards (tackle by Eli Apple),3.250,4.440
4,9:43,1,10,NYG 17,10,3,Robert Kelley right end for 3 yards (tackle by Dominique Rodgers-Cromartie and Jonathan Casillas),4.440,4.320
4,9:10,2,7,NYG 14,10,3,"Robert Kelley left tackle for 7 yards (tackle by Kelvin Sheppard). Penalty on Morgan Moses: Offensive Holding, 10 yards (no play)",4.320,2.950
4,8:48,2,17,NYG 24,10,3,Kirk Cousins pass incomplete short right intended for Chris Thompson,2.950,2.280
4,8:42,3,17,NYG 24,10,3,"Kirk Cousins pass complete short right to Pierre Garcon for 21 yards (tackle by Landon Collins). Penalty on Landon Collins: Unsportsmanlike Conduct, 2 yards",2.280,6.970
4,8:17,1,1,NYG 1,10,9,"Kirk Cousins pass complete short right to Jordan Reed for 1 yard, touchdown",6.970,7.000
4,8:13,,,NYG 15,10,10,Dustin Hopkins kicks extra point good,0.000,0.000
4,8:13,,,WAS 35,10,10,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
4,8:13,1,10,NYG 25,10,10,Eli Manning pass incomplete deep right intended for Victor Cruz,0.610,0.060
4,8:05,2,10,NYG 25,10,10,Paul Perkins middle for 4 yards (tackle by Duke Ihenacho),0.060,-0.100
4,7:23,3,6,NYG 29,10,10,Eli Manning sacked by Cullen Jenkins for -9 yards,-0.100,-2.030
4,6:44,4,15,NYG 20,10,10,"Brad Wing punts 49 yards, out of bounds",-2.030,-1.000
4,6:35,1,10,WAS 31,10,10,Kirk Cousins pass incomplete short right intended for Vernon Davis (defended by Jonathan Casillas),1.000,0.460
4,6:26,2,10,WAS 31,10,10,Kirk Cousins pass incomplete short right intended for Jamison Crowder,0.460,-0.230
4,6:21,3,10,WAS 31,10,10,Kirk Cousins pass incomplete deep left intended for DeSean Jackson,-0.230,-1.310
4,6:13,4,10,WAS 31,10,10,"Tress Way punts 59 yards, returned by Dwayne Harris for 10 yards (tackle by Deshazor Everett)",-1.310,-0.280
4,6:01,1,10,NYG 20,10,10,Paul Perkins left guard for no gain (tackle by Mason Foster),0.280,-0.270
4,5:26,2,10,NYG 20,10,10,Eli Manning pass complete short right to Will Tye for 5 yards (tackle by Mason Foster),-0.270,-0.300
4,4:40,3,5,NYG 25,10,10,Eli Manning pass complete short left to Victor Cruz for 6 yards (tackle by Greg Toler and Will Blackmon),-0.300,1.000
4,4:02,1,10,NYG 31,10,10,Eli Manning pass complete deep left to Tavarres King for 44 yards (tackle by Will Blackmon),1.000,3.910
4,3:58,1,10,WAS 25,10,10,Paul Perkins left end for 3 yards (tackle by Ricky Jean-Francois and Preston Smith),3.910,3.770
4,3:11,2,7,WAS 22,10,10,Rashad Jennings right guard for no gain (tackle by Chris Baker and Trent Murphy),3.770,3.070
4,2:24,3,7,WAS 22,10,10,Eli Manning pass incomplete short left intended for Sterling Shepard,3.070,1.990
4,2:17,4,7,WAS 22,13,10,Robbie Gould 40 yard field goal good,1.990,3.000
4,2:12,,,NYG 35,13,10,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.610
4,2:12,1,10,WAS 25,13,10,Kirk Cousins pass complete short right to DeSean Jackson for 11 yards,0.610,1.330
4,2:08,1,10,WAS 36,13,10,Kirk Cousins pass complete short right to Pierre Garcon for 3 yards (tackle by Trevin Wade),1.330,1.200
4,2:00,2,7,WAS 39,13,10,Kirk Cousins pass complete short right to Chris Thompson for 7 yards (tackle by Leon Hall),1.200,1.990
4,1:37,1,10,WAS 46,13,10,Kirk Cousins pass complete short middle to Chris Thompson for 11 yards (tackle by Leon Hall and Trevin Wade),1.990,0.000
4,1:27,,,,13,10,Timeout #1 by Washington Redskins,0.000,-2.720
4,1:27,1,10,NYG 43,13,10,Kirk Cousins pass incomplete deep middle intended for Pierre Garcon is intercepted by Dominique Rodgers-Cromartie at NYG-25 and returned for 28 yards,2.720,-2.460
4,1:12,1,10,WAS 47,13,10,Rashad Jennings middle for 1 yard (tackle by Josh Norman),2.460,0.000
4,1:08,,,,13,10,Timeout #2 by Washington Redskins,0.000,-2.050
4,1:08,2,9,WAS 46,13,10,Rashad Jennings right guard for 2 yards (tackle by Preston Smith and Duke Ihenacho),2.050,0.000
4,1:03,,,,13,10,Timeout #3 by Washington Redskins,0.000,-1.620
4,1:03,3,7,WAS 44,13,10,Rashad Jennings middle for 5 yards (tackle by Ricky Jean-Francois and Will Blackmon),1.620,0.000
4,0:18,,,,13,10,Timeout #1 by New York Giants,0.000,-0.660
4,0:18,4,2,WAS 39,13,10,"Brad Wing punts 34 yards, returned by Jamison Crowder for 1 yard (tackle by Zak DeOssie)",0.660,0.380
4,0:06,1,10,WAS 6,19,10,"Kirk Cousins pass complete short middle to Jordan Reed for 5 yards. Jordan Reed fumbles, recovered by Trevin Wade at WAS-11 and returned for 11 yards, touchdown. Penalty on Spencer Long: Ineligible Downfield Pass (Declined)",-0.380,-7.000
4,,,,,19,10,"Two Point Attempt: Eli Manning, conversion fails",,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
