#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 25,6,3:16,54,Field Goal
2,1,10:18,TEN 29,5,2:41,-6,Punt
3,1,6:53,MIN 20,4,0:52,7,Field Goal
4,1,2:43,TEN 29,7,2:55,42,Interception
5,2,8:56,TEN 25,12,5:38,63,Field Goal
6,2,1:41,TEN 25,5,1:17,16,Punt
7,3,14:54,MIN 41,3,1:25,-11,Punt
8,3,10:15,TEN 39,5,1:18,28,Field Goal
9,3,8:04,TEN 25,8,4:11,75,Touchdown
10,3,2:39,TEN 35,3,1:17,65,Touchdown
11,4,10:17,TEN 25,10,3:46,39,Field Goal
12,4,3:42,TEN 19,9,1:58,44,Field Goal
13,4,0:58,TEN 32,2,0:58,-1,End of Game
