#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:42,NOR 37,5,2:36,37,Touchdown
2,1,9:36,NOR 15,4,0:58,9,Field Goal
3,1,4:43,GNB 8,8,3:53,75,Field Goal
4,2,14:47,GNB 23,3,1:04,7,Punt
5,2,11:33,GNB 20,3,0:24,-5,Punt
6,2,7:44,GNB 21,5,3:17,12,Punt
7,2,0:56,GNB 20,4,0:49,18,Punt
8,3,15:00,GNB 27,15,7:13,66,Interception
9,3,5:41,GNB 16,3,1:17,8,Punt
10,3,3:02,GNB 20,9,3:44,80,Touchdown
11,4,12:21,GNB 41,3,1:34,-18,Punt
12,4,8:20,GNB 25,1,0:19,-2,Fumble
13,4,7:54,GNB 32,10,3:36,68,Touchdown
14,4,3:09,GNB 41,6,1:12,15,Downs
