Quarter,Time,Down,ToGo,Location,NOR,GNB,Detail,EPB,EPA
1,9:32,2,10,NOR 15,0,7,Brett Favre pass incomplete short right intended for Bubba Franks,3.950,3.100
1,9:25,3,10,NOR 15,0,7,Brett Favre pass complete short middle to Ahman Green for 9 yards (tackle by Roman Harper and Scott Fujita),3.100,3.020
1,8:41,4,1,NOR 6,0,10,Dave Rayner 24 yard field goal good,3.020,3.000
1,,,,GNB 30,0,10,"Dave Rayner kicks off 73 yards, returned by Aaron Stecker for 22 yards (tackle by Ruvell Martin)",0.000,0.150
1,8:34,1,10,NOR 19,0,10,Drew Brees pass incomplete short right intended for Reggie Bush,0.150,-0.390
1,8:29,2,10,NOR 19,0,10,Drew Brees pass incomplete short right intended for Marques Colston,-0.390,-1.070
1,8:25,3,10,NOR 19,0,10,"Penalty on Kabeer Gbaja-Biamila: Neutral Zone Infraction, 5 yards (no play)",-1.070,-0.420
1,8:25,3,5,NOR 24,0,10,Drew Brees pass complete short right to Devery Henderson for 13 yards (tackle by Nick Collins),-0.420,1.400
1,7:44,1,10,NOR 37,0,10,Deuce McAllister right end for no gain (tackle by A.J. Hawk),1.400,0.860
1,7:03,2,10,NOR 37,0,10,Drew Brees pass complete short middle to Reggie Bush for 12 yards (tackle by Al Harris),0.860,2.190
1,6:23,1,10,NOR 49,0,10,Deuce McAllister left tackle for 3 yards (tackle by Nick Barnett and Mike Montgomery),2.190,2.050
1,5:40,2,7,GNB 48,0,10,"Drew Brees pass complete short right to Deuce McAllister for 24 yards (tackle by Charles Woodson). Deuce McAllister fumbles (forced by Charles Woodson), recovered by Deuce McAllister at GNB-24",2.050,3.970
1,4:49,,,,0,10,Timeout #1 by New Orleans Saints,0.000,3.970
1,4:49,1,10,GNB 24,0,10,Drew Brees pass incomplete deep left intended for Devery Henderson is intercepted by Al Harris at GNB-8,3.970,0.380
1,4:43,1,10,GNB 8,0,10,Ahman Green right tackle for 5 yards (tackle by Scott Shanle),-0.380,-0.410
1,4:14,2,5,GNB 13,0,10,Brett Favre pass complete short right to Ahman Green for 7 yards (tackle by Mark Simoneau),-0.410,0.280
1,3:39,1,10,GNB 20,0,10,Ahman Green right tackle for 5 yards (tackle by Scott Fujita),0.280,0.410
1,3:09,2,5,GNB 25,0,10,"Scott Wells for no gain. Scott Wells fumbles, recovered by Brett Favre at GNB-14. Penalty on Rob Ninkovich: Defensive Offside, 5 yards (no play)",0.410,0.940
1,3:01,1,10,GNB 30,0,10,Brett Favre pass complete short right to Donald Driver for 48 yards (tackle by Scott Shanle),0.940,4.110
1,2:48,1,10,NOR 22,0,10,Noah Herron left end for 3 yards (tackle by Willie Whitehead),4.110,3.970
1,2:10,2,7,NOR 19,0,10,Brett Favre sacked by Willie Whitehead for -6 yards,3.970,2.480
1,1:37,3,13,NOR 25,0,10,Brett Favre pass complete short left to Ahman Green for 8 yards (tackle by Will Smith),2.480,2.360
1,0:53,4,5,NOR 17,0,13,Dave Rayner 36 yard field goal good,2.360,3.000
1,,,,GNB 30,0,13,"Dave Rayner kicks off 70 yards, touchback",0.000,0.280
1,0:50,1,10,NOR 20,0,13,Drew Brees pass incomplete short left intended for Marques Colston,0.280,-0.270
1,0:44,2,10,NOR 20,0,13,Reggie Bush left end for 1 yard (tackle by A.J. Hawk),-0.270,-0.820
1,0:02,3,9,NOR 21,0,13,Drew Brees pass complete short left to Reggie Bush for 2 yards (tackle by Nick Collins),-0.820,-1.830
Quarter,Time,Down,ToGo,Location,NOR,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,7,NOR 23,0,13,"Steve Weatherford punts 52 yards, returned by Charles Woodson for -2 yards (tackle by Steve Gleason)",-1.830,-0.480
2,14:47,1,10,GNB 23,0,13,Brett Favre pass incomplete deep middle intended for Donald Driver,0.480,-0.070
2,14:42,2,10,GNB 23,0,13,Brett Favre pass complete short right to David Martin for 7 yards (tackle by Scott Shanle),-0.070,0.170
2,14:04,3,3,GNB 30,0,13,Brett Favre pass incomplete short middle intended for Donald Driver,0.170,-1.370
2,13:59,4,3,GNB 30,0,13,"Jon Ryan punts 57 yards, returned by Lance Moore for 25 yards (tackle by Donald Lee)",-1.370,-1.470
2,13:43,1,10,NOR 38,0,13,Deuce McAllister middle for 2 yards (tackle by Colin Cole and Nick Barnett),1.470,1.190
2,13:02,2,8,NOR 40,0,13,Drew Brees pass incomplete short left intended for Marques Colston,1.190,0.500
2,12:57,3,8,NOR 40,0,13,Drew Brees pass complete short middle to Marques Colston for 10 yards (tackle by Charles Woodson),0.500,2.260
2,12:17,1,10,GNB 50,0,13,Drew Brees pass incomplete short middle intended for Devery Henderson (defended by Corey Williams),2.260,1.710
2,12:13,2,10,GNB 50,0,13,Drew Brees pass incomplete short right intended for Devery Henderson,1.710,1.030
2,12:09,3,10,GNB 50,0,13,Drew Brees sacked by Aaron Kampman for 0 yards,1.030,-0.060
2,11:41,,,,0,13,Timeout #1 by Green Bay Packers,0.000,-0.060
2,11:41,4,10,GNB 50,0,13,"Steve Weatherford punts 50 yards, touchback",-0.060,-0.280
2,11:33,1,10,GNB 20,0,13,"Penalty on Bubba Franks: False Start, 5 yards (no play)",0.280,-0.310
2,11:33,1,15,GNB 15,0,13,Brett Favre pass incomplete short middle intended for Bubba Franks,-0.310,-1.070
2,11:29,2,15,GNB 15,0,13,Brett Favre pass incomplete short left intended for Greg Jennings,-1.070,-1.860
2,11:26,3,15,GNB 15,0,13,Brett Favre pass incomplete short middle intended for Ahman Green,-1.860,-2.440
2,11:22,4,15,GNB 15,0,13,Jon Ryan punts 46 yards (tackle by Donald Lee),-2.440,-1.730
2,11:09,1,10,NOR 42,0,13,Drew Brees pass complete short right to Joe Horn for 6 yards (tackle by Charles Woodson),1.730,2.000
2,10:45,2,4,NOR 48,0,13,Reggie Bush right end for no gain (tackle by Charles Woodson),2.000,1.290
2,10:14,3,4,NOR 48,0,13,Drew Brees pass complete short left to Joe Horn for 4 yards (tackle by Al Harris),1.290,2.390
2,9:39,1,10,GNB 48,0,13,Drew Brees pass incomplete deep right intended for Joe Horn,2.390,1.850
2,9:33,2,10,GNB 48,0,13,Drew Brees pass complete short right to Aaron Stecker for 2 yards (tackle by Charles Woodson and Ryan Pickett),1.850,1.420
2,8:52,3,8,GNB 46,0,13,Drew Brees pass complete short left to Reggie Bush for 10 yards (tackle by Charles Woodson),1.420,3.180
2,8:21,1,10,GNB 36,0,13,Drew Brees pass complete deep left to Mark Campbell for 33 yards (tackle by Marquand Manuel),3.180,6.510
2,7:52,,,,0,13,Timeout #2 by Green Bay Packers,0.000,6.510
2,7:52,1,3,GNB 3,0,13,Drew Brees pass incomplete short right intended for Nate Lawrie (defended by A.J. Hawk),6.510,5.530
2,7:44,2,3,GNB 3,6,13,"Deuce McAllister left tackle for 3 yards, touchdown",5.530,7.000
2,,,,GNB 2,7,13,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,7,13,"John Carney kicks off 68 yards, returned by Koren Robinson for 19 yards (tackle by Aaron Stecker)",0.000,0.340
2,7:40,1,10,GNB 21,7,13,Ahman Green right end for no gain (tackle by Hollis Thomas and Scott Shanle),0.340,-0.200
2,7:04,2,10,GNB 21,7,13,Brett Favre pass complete short left to Bubba Franks for 10 yards (tackle by Fred Thomas),-0.200,1.000
2,6:21,1,10,GNB 31,7,13,"Ahman Green left guard for 3 yards (tackle by Rob Ninkovich). Penalty on Chad Clifton: Offensive Holding, 10 yards (no play)",1.000,0.340
2,5:58,1,20,GNB 21,7,13,Brett Favre pass incomplete short right intended for Ahman Green (defended by Rob Ninkovich),0.340,-0.890
2,5:53,2,20,GNB 21,7,13,Ahman Green left end for 8 yards (tackle by Josh Bullocks),-0.890,-0.490
2,5:15,3,12,GNB 29,7,13,Brett Favre pass complete short left to Bubba Franks for 4 yards (tackle by Roman Harper),-0.490,-1.180
2,4:40,4,8,GNB 33,7,13,"Jon Ryan punts 45 yards, returned by Reggie Bush for 5 yards (tackle by Donald Lee)",-1.180,-0.740
2,4:27,1,10,NOR 27,7,13,Deuce McAllister middle for 7 yards (tackle by Nick Barnett),0.740,1.140
2,3:53,2,3,NOR 34,7,13,Deuce McAllister left guard for 2 yards (tackle by Cullen Jenkins),1.140,0.700
2,3:15,3,1,NOR 36,7,13,Drew Brees pass complete short right to Aaron Stecker for 7 yards (tackle by Nick Collins),0.700,1.800
2,2:49,1,10,NOR 43,7,13,Drew Brees pass complete short right to Joe Horn for 9 yards (tackle by A.J. Hawk),1.800,2.470
2,2:14,2,1,GNB 48,7,13,Reggie Bush left end for no gain (tackle by A.J. Hawk and Ryan Pickett),2.470,1.750
2,2:00,3,1,GNB 48,7,13,Deuce McAllister right end for no gain (tackle by Marquand Manuel),1.750,0.070
2,1:19,4,1,GNB 48,7,13,Drew Brees pass complete short right to Corey McIntyre for 10 yards (tackle by Nick Barnett),0.070,3.050
2,1:13,1,10,GNB 38,7,13,Drew Brees pass incomplete deep right intended for Marques Colston,3.050,2.510
2,1:09,2,10,GNB 38,7,13,Drew Brees pass complete short middle to Devery Henderson for 12 yards (tackle by Charles Woodson),2.510,3.840
2,1:01,,,,7,13,Timeout #3 by Green Bay Packers,0.000,3.840
2,0:56,1,10,GNB 26,13,13,"Drew Brees pass complete deep left to Devery Henderson for 26 yards, touchdown",3.840,7.000
2,,,,GNB 2,14,13,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,14,13,"John Carney kicks off 70 yards, touchback",0.000,0.280
2,0:56,1,10,GNB 20,14,13,Brett Favre pass complete short middle to David Martin for 11 yards (tackle by Jason Craft and Scott Shanle),0.280,1.000
2,0:36,1,10,GNB 31,14,13,"Brett Favre pass complete short right to Ahman Green for 7 yards (tackle by Scott Shanle). Ahman Green fumbles (forced by Scott Shanle), ball out of bounds at GNB-38",1.000,1.410
2,0:30,2,3,GNB 38,14,13,Brett Favre pass incomplete deep right intended for Robert Ferguson,1.410,0.700
2,0:25,3,3,GNB 38,14,13,Brett Favre pass incomplete short left intended for Ruvell Martin,0.700,-0.850
2,0:20,4,3,GNB 38,14,13,"Jon Ryan punts 45 yards, returned by Reggie Bush for 14 yards (tackle by Abdul Hodge)",-0.850,-1.000
2,0:07,1,10,NOR 31,14,13,Drew Brees kneels for -1 yards,1.000,0.320
Quarter,Time,Down,ToGo,Location,NOR,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,14,13,"John Carney kicks off 60 yards, returned by Koren Robinson for 17 yards (tackle by Jason Craft)",0.000,0.740
3,14:55,1,10,GNB 27,14,13,Brett Favre pass incomplete short right intended for Ahman Green,0.740,0.200
3,14:50,2,10,GNB 27,14,13,Ahman Green right tackle for 2 yards (tackle by Hollis Thomas),0.200,-0.230
3,14:17,3,8,GNB 29,14,13,Brett Favre pass complete short right to Greg Jennings for 8 yards (tackle by Omar Stoutmire and Scott Fujita),-0.230,1.400
3,13:37,1,10,GNB 37,14,13,Brett Favre pass complete short right to Ahman Green for 7 yards (tackle by Mike McKenzie),1.400,1.800
3,13:10,2,3,GNB 44,14,13,Donald Driver left end for 16 yards (tackle by Roman Harper),1.800,2.920
3,12:39,1,10,NOR 40,14,13,Ahman Green right tackle for 2 yards (tackle by Fred Thomas and Willie Whitehead),2.920,2.640
3,11:55,2,8,NOR 38,14,13,Noah Herron right tackle for 1 yard (tackle by Roman Harper and Charles Grant),2.640,2.080
3,11:17,3,7,NOR 37,14,13,Brett Favre pass complete short right to Donald Driver for 7 yards (tackle by Jason Craft),2.080,3.580
3,10:38,1,10,NOR 30,14,13,Brett Favre pass complete short right to Greg Jennings for 5 yards (tackle by Jason Craft),3.580,3.710
3,10:02,2,5,NOR 25,14,13,Brett Favre pass complete short right to Bubba Franks for 4 yards (tackle by Roman Harper),3.710,3.530
3,9:38,3,1,NOR 21,14,13,Ahman Green middle for 2 yards (tackle by Brian Young),3.530,4.310
3,9:07,1,10,NOR 19,14,13,Ahman Green middle for 1 yard (tackle by Charles Grant),4.310,3.880
3,8:28,2,9,NOR 18,14,13,Brett Favre pass incomplete short left intended for Bubba Franks (defended by Roman Harper),3.880,3.140
3,8:23,3,9,NOR 18,14,13,"Brett Favre pass complete short middle to Donald Driver for 11 yards (tackle by Scott Fujita). Penalty on Roman Harper: Unnecessary Roughness (Offsetting), Penalty on Bubba Franks: Unsportsmanlike Conduct (Offsetting)",3.140,5.600
3,7:57,1,7,NOR 7,14,13,Brett Favre pass incomplete short right intended for William Henderson is intercepted by Omar Stoutmire,5.600,-0.280
3,7:47,1,10,NOR 20,14,13,Drew Brees pass complete short middle to Joe Horn for 57 yards (tackle by Marquand Manuel),0.280,4.040
3,7:22,,,,14,13,Timeout #1 by New Orleans Saints,0.000,4.040
3,7:22,1,10,GNB 23,14,13,Drew Brees pass incomplete short left intended for Ernie Conwell,4.040,3.500
3,7:16,2,10,GNB 23,14,13,Deuce McAllister middle for 1 yard (tackle by Cullen Jenkins),3.500,2.940
3,6:37,,,,14,13,Timeout #1 by Green Bay Packers,0.000,2.940
3,6:37,3,9,GNB 22,14,13,"Drew Brees sacked by Aaron Kampman for -5 yards. Drew Brees fumbles (forced by Aaron Kampman), recovered by Jammal Brown at GNB-27",2.940,1.670
3,5:45,4,14,GNB 27,17,13,John Carney 45 yard field goal good,1.670,3.000
3,,,,NOR 30,17,13,"John Carney kicks off 70 yards, returned by Koren Robinson for 16 yards (tackle by Aaron Stecker)",0.000,-0.140
3,5:36,1,10,GNB 16,17,13,Ahman Green right tackle for 1 yard (tackle by Will Smith and Scott Shanle),-0.140,-0.510
3,5:00,2,9,GNB 17,17,13,Brett Favre pass incomplete short left intended for Bubba Franks,-0.510,-1.200
3,4:56,3,9,GNB 17,17,13,Brett Favre pass complete short right to Greg Jennings for 7 yards (tackle by Mike McKenzie),-1.200,-1.770
3,4:36,4,2,GNB 24,17,13,"Jon Ryan punts 41 yards, returned by Reggie Bush for 7 yards (tackle by Brady Poppinga)",-1.770,-1.730
3,4:24,1,10,NOR 42,17,13,Drew Brees pass complete short left to Reggie Bush for 23 yards (tackle by Marquand Manuel),1.730,3.250
3,3:39,1,10,GNB 35,17,13,Drew Brees pass incomplete short right intended for Deuce McAllister (defended by Mike Montgomery),3.250,2.700
3,3:34,2,10,GNB 35,17,13,Drew Brees pass complete short left to Reggie Bush for 7 yards (tackle by Nick Collins),2.700,2.940
3,3:10,3,3,GNB 28,17,13,Drew Brees pass incomplete short right intended for Marques Colston (defended by Charles Woodson),2.940,1.680
3,3:07,4,3,GNB 28,20,13,John Carney 47 yard field goal good,1.680,3.000
3,,,,NOR 30,20,13,"John Carney kicks off 70 yards, touchback",0.000,0.280
3,3:02,1,10,GNB 20,20,13,Brett Favre pass incomplete deep left intended for Greg Jennings,0.280,-0.270
3,2:56,2,10,GNB 20,20,13,Ahman Green middle for 7 yards (tackle by Roman Harper),-0.270,-0.030
3,2:26,3,3,GNB 27,20,13,Brett Favre pass complete deep left to Donald Driver for 22 yards (tackle by Jason Craft),-0.030,2.190
3,2:03,1,10,GNB 49,20,13,Brett Favre pass incomplete deep left intended for Greg Jennings,2.190,1.650
3,1:55,2,10,GNB 49,20,13,Ahman Green middle for 2 yards (tackle by Scott Fujita),1.650,1.220
3,1:12,3,8,NOR 49,20,13,Brett Favre pass complete deep right to Donald Driver for 42 yards (tackle by Omar Stoutmire),1.220,5.600
3,0:45,1,7,NOR 7,20,13,Noah Herron left tackle for 1 yard (tackle by Rob Ninkovich),5.600,4.950
Quarter,Time,Down,ToGo,Location,NOR,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NOR 6,20,13,Brett Favre pass complete short left to Greg Jennings for 2 yards (tackle by Josh Bullocks and Fred Thomas),4.950,4.490
4,14:18,3,4,NOR 4,20,19,"Brett Favre pass complete short left to Robert Ferguson for 4 yards, touchdown",4.490,7.000
4,,,,NOR 2,20,20,Dave Rayner kicks extra point good,0.000,0.000
4,,,,GNB 30,20,20,"Dave Rayner kicks off 72 yards, returned by Aaron Stecker for 20 yards (tackle by Ben Taylor)",0.000,0.040
4,14:13,1,10,NOR 18,20,20,"Reggie Bush for 1 yard (tackle by Nick Collins). Penalty on Jamar Nesbit: Offensive Holding, 9 yards (no play)",0.040,-0.720
4,13:45,1,19,NOR 9,20,20,Drew Brees pass complete short left to Marques Colston for 8 yards (tackle by Al Harris),-0.720,-0.650
4,13:19,2,11,NOR 17,20,20,Drew Brees pass complete short left to Marques Colston for 5 yards (tackle by A.J. Hawk),-0.650,-0.660
4,12:35,3,6,NOR 22,20,20,Drew Brees pass incomplete short middle intended for Lance Moore,-0.660,-1.900
4,12:31,4,6,NOR 22,20,20,"Steve Weatherford punts 40 yards, returned by Charles Woodson for 3 yards (tackle by Kevin Houser)",-1.900,-1.660
4,12:21,1,10,GNB 41,20,20,Brett Favre sacked by Will Smith for -12 yards,1.660,-0.500
4,11:51,2,22,GNB 29,20,20,"Penalty on Tony Moll: False Start, 5 yards (no play)",-0.500,-1.180
4,11:34,2,27,GNB 24,20,20,Brett Favre pass incomplete deep left intended for Greg Jennings,-1.180,-1.810
4,11:29,3,27,GNB 24,20,20,Ahman Green right tackle for -1 yards (tackle by Willie Whitehead and Hollis Thomas),-1.810,-1.830
4,10:47,4,28,GNB 23,20,20,"Jon Ryan punts 52 yards, returned by Reggie Bush for 10 yards (tackle by Donald Lee)",-1.830,-1.270
4,10:47,1,10,NOR 35,20,20,Drew Brees pass incomplete short right intended for Corey McIntyre (defended by Brady Poppinga),1.270,0.720
4,10:43,2,10,NOR 35,20,20,Drew Brees pass complete short left to Reggie Bush for 4 yards (tackle by Nick Collins),0.720,0.560
4,10:12,3,6,NOR 39,20,20,Drew Brees pass complete short left to Reggie Bush for 7 yards (tackle by Nick Collins),0.560,1.990
4,9:49,1,10,NOR 46,20,20,Deuce McAllister right tackle for 1 yard (tackle by Brady Poppinga),1.990,1.590
4,9:09,2,9,NOR 47,20,20,Drew Brees pass complete short right to Joe Horn for 12 yards (tackle by Marquand Manuel),1.590,2.850
4,8:30,1,10,GNB 41,20,20,"Drew Brees pass incomplete short right intended for Marques Colston (defended by Ahmad Carroll). Penalty on Ahmad Carroll: Defensive Pass Interfere, 6 yards (no play)",2.850,3.250
4,8:26,1,10,GNB 35,26,20,"Drew Brees pass complete deep left to Marques Colston for 35 yards, touchdown",3.250,7.000
4,,,,GNB 2,27,20,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,27,20,"John Carney kicks off 66 yards, returned by Koren Robinson for 21 yards (tackle by Omar Stoutmire)",0.000,0.610
4,8:10,1,10,GNB 25,27,20,"Ahman Green right end for -2 yards (tackle by Charles Grant). Ahman Green fumbles (forced by Charles Grant), recovered by Will Smith at GNB-23 (tackle by Bubba Franks)",0.610,-4.040
4,8:01,1,10,GNB 23,33,20,"Deuce McAllister left end for 23 yards, touchdown",4.040,7.000
4,,,,GNB 2,34,20,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,34,20,"John Carney kicks off 64 yards, returned by Koren Robinson for 36 yards (tackle by John Carney). Penalty on Tyrone Culver: Offensive Holding (Offsetting), Penalty on Alfred Fincher: Defensive Offside (Offsetting) (no play)",0.000,0.000
4,,,,NOR 30,34,20,"John Carney kicks off 66 yards, returned by Vernand Morency for 28 yards (tackle by Aaron Stecker)",0.000,1.070
4,7:42,1,10,GNB 32,34,20,Brett Favre pass incomplete short left intended for Ahman Green,1.070,0.530
4,7:38,2,10,GNB 32,34,20,Brett Favre pass incomplete deep right intended for Robert Ferguson (defended by Fred Thomas),0.530,-0.160
4,7:31,3,10,GNB 32,34,20,Brett Favre pass complete short left to Donald Driver for 11 yards,-0.160,1.800
4,6:56,1,10,GNB 43,34,20,Brett Favre pass complete short right to Greg Jennings for 23 yards (tackle by Scott Fujita),1.800,3.310
4,6:20,1,10,NOR 34,34,20,Brett Favre pass complete short right to David Martin for 6 yards (tackle by Scott Shanle),3.310,3.580
4,5:58,2,4,NOR 28,34,20,Brett Favre pass complete short middle to Ahman Green for 10 yards (tackle by Jason Craft and Scott Fujita),3.580,4.370
4,5:26,1,10,NOR 18,34,20,Ahman Green right guard for 7 yards (tackle by Omar Stoutmire),4.370,5.010
4,4:54,2,3,NOR 11,34,20,Brett Favre pass complete short middle to David Martin for 5 yards (tackle by Jason Craft),5.010,5.830
4,4:26,1,6,NOR 6,34,20,Brett Favre pass incomplete short left intended for Robert Ferguson (defended by Fred Thomas),5.830,4.950
4,4:23,2,6,NOR 6,34,26,"Brett Favre pass complete short right to Noah Herron for 6 yards, touchdown",4.950,7.000
4,,,,NOR 2,34,27,Dave Rayner kicks extra point good,0.000,0.000
4,,,,GNB 30,34,27,"Dave Rayner kicks off 70 yards, touchback",0.000,0.280
4,4:18,1,10,NOR 20,34,27,Deuce McAllister right guard for 2 yards (tackle by Kabeer Gbaja-Biamila),0.280,0.000
4,4:12,,,,34,27,Timeout #2 by Green Bay Packers,0.000,0.000
4,4:12,2,8,NOR 22,34,27,Reggie Bush left end for -1 yards (tackle by A.J. Hawk),0.000,-0.820
4,3:26,3,9,NOR 21,34,27,Drew Brees pass complete short left to Reggie Bush for 3 yards (tackle by Nick Collins),-0.820,-1.770
4,3:19,,,,34,27,Timeout #3 by Green Bay Packers,0.000,-1.770
4,3:19,4,6,NOR 24,34,27,"Steve Weatherford punts 44 yards, returned by Charles Woodson for 9 yards (tackle by Steve Gleason)",-1.770,-1.660
4,3:09,1,10,GNB 41,34,27,Brett Favre pass complete short right to David Martin for 7 yards (tackle by Roman Harper and Scott Fujita),1.660,2.070
4,2:42,2,3,GNB 48,34,27,Brett Favre pass complete short middle to David Martin for 8 yards (tackle by Scott Fujita),2.070,2.650
4,2:17,1,10,NOR 44,34,27,Brett Favre pass incomplete short left intended for Ahman Green,2.650,2.110
4,2:10,2,10,NOR 44,34,27,Brett Favre pass incomplete short left intended for David Martin,2.110,1.420
4,2:07,3,10,NOR 44,34,27,Brett Favre pass incomplete deep left intended for Greg Jennings,1.420,0.330
4,2:02,4,10,NOR 44,34,27,Brett Favre pass incomplete deep left intended for Robert Ferguson,0.330,-1.930
4,1:57,1,10,NOR 45,34,27,Drew Brees kneels for -1 yards,1.930,1.250
4,1:15,2,11,NOR 44,34,27,Drew Brees kneels for -1 yards,1.250,0.430
4,0:36,3,12,NOR 43,34,27,Drew Brees kneels for -1 yards,0.430,-0.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
