#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:28,CHI 20,3,1:21,2,Punt
2,1,8:58,CHI 31,12,6:31,69,Touchdown
3,1,1:06,CHI 22,8,2:33,60,Field Goal
4,2,12:30,CHI 31,3,0:54,-1,Punt
5,2,9:56,SEA 36,9,3:33,34,Field Goal
6,2,4:52,SEA 37,5,2:27,37,Touchdown
7,2,0:27,CHI 18,1,0:27,5,End of Half
8,3,15:00,CHI 35,10,4:55,65,Touchdown
9,3,7:37,CHI 27,3,0:58,7,Punt
10,3,4:34,CHI 27,6,3:43,73,Touchdown
11,4,13:17,CHI 10,3,1:40,5,Punt
12,4,9:52,SEA 31,4,2:09,8,Field Goal
13,4,6:12,CHI 21,6,4:21,17,Punt
