Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Chargers,9.0,11.44,8.86,4.21,0.0,-0.78,5.09,-7.34,8.33,-6.61,-1.42,-0.52,4.0,-7.42,-1.25
Seahawks,-9.0,0.78,-5.09,7.34,-8.33,-11.44,-8.86,-4.21,0.0,6.61,0.52,1.42,7.42,-4.0,1.25
