Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,10,6,124,0,5,92,15.3,32,5.3,14.0,0,,0,0.0,0,103.7
Virgil Green,LAC,3,2,28,0,1,13,6.5,15,7.5,8.3,0,,0,0.0,0,96.5
Tyrell Williams,LAC,3,2,23,1,2,23,11.5,0,0.0,15.3,0,,0,0.0,0,129.2
Austin Ekeler,LAC,2,1,13,0,1,-3,-3.0,16,16.0,-2.5,0,,0,0.0,0,70.8
Melvin Gordon,LAC,4,1,10,0,1,-5,-5.0,15,15.0,-1.0,0,,1,25.0,0,39.6
Mike Williams,LAC,3,1,30,1,1,15,15.0,15,15.0,23.7,0,,0,0.0,0,111.1
Travis Benjamin,LAC,1,0,0,0,,0,,0,,15.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Davis,SEA,8,7,45,0,2,-8,-1.1,53,7.6,-1.3,0,,0,0.0,0,90.1
Nick Vannett,SEA,8,6,52,1,2,38,6.3,14,2.3,8.9,0,,0,0.0,0,131.2
Doug Baldwin,SEA,4,4,77,0,4,48,12.0,29,7.3,12.0,1,4.0,0,0.0,0,118.7
Tyler Lockett,SEA,4,3,22,0,,18,6.0,4,1.3,6.8,0,,0,0.0,0,87.5
Rashaad Penny,SEA,3,3,13,0,1,-2,-0.7,15,5.0,-0.7,0,,0,0.0,0,84.7
David Moore,SEA,7,2,16,0,,1,0.5,15,7.5,8.6,0,,1,14.3,1,0.0
Jaron Brown,SEA,2,1,10,1,1,10,10.0,0,0.0,17.0,0,,0,0.0,0,104.2
Ed Dickson,SEA,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6
