#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:58,IND 25,3,1:40,-6,Punt
2,1,6:10,IND 6,14,5:12,74,Missed FG
3,2,12:14,IND 25,9,3:25,39,Field Goal
4,2,7:53,IND 22,3,2:30,-10,Punt
5,2,1:34,IND 30,4,0:56,20,Interception
6,2,0:13,IND 25,1,0:13,9,End of Half
7,3,15:00,IND 25,5,2:18,24,Punt
8,3,11:44,NWE 35,4,1:56,35,Touchdown
9,3,6:57,IND 30,4,1:57,18,Fumble
10,3,2:26,IND 20,10,4:38,80,Touchdown
11,4,9:19,IND 25,8,2:04,26,Interception
12,4,7:08,IND 25,12,3:45,60,Downs
13,4,3:03,IND 40,6,1:52,60,Touchdown
