Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jon Asamoah,G,66,100%,0,0%,2,8%
Gabe Carimi,T,66,100%,0,0%,2,8%
Jake Matthews,T,66,100%,0,0%,2,8%
Justin Blalock,G,66,100%,0,0%,0,0%
Matt Ryan,QB,66,100%,0,0%,0,0%
Levine Toilolo,TE,64,97%,0,0%,5,21%
Roddy White,WR,62,94%,0,0%,0,0%
James Stone,G,56,85%,0,0%,4,17%
Julio Jones,WR,56,85%,0,0%,0,0%
Devin Hester,WR,37,56%,0,0%,9,38%
Steven Jackson,RB,25,38%,0,0%,0,0%
Eric Weems,WR,18,27%,0,0%,17,71%
Devonta Freeman,RB,16,24%,0,0%,4,17%
Jacquizz Rodgers,RB,15,23%,0,0%,10,42%
Antone Smith,RB,10,15%,0,0%,17,71%
Patrick DiMarco,FB,10,15%,0,0%,12,50%
Ryan Schraeder,T,10,15%,0,0%,7,29%
Peter Konz,C,10,15%,0,0%,0,0%
Bear Pascoe,TE,5,8%,0,0%,2,8%
Freddie Martino,WR,2,3%,0,0%,0,0%
Paul Worrilow,LB,0,0%,67,100%,5,21%
Kemal Ishmael,SS,0,0%,67,100%,5,21%
Desmond Trufant,CB,0,0%,67,100%,4,17%
Dwight Lowery,FS,0,0%,67,100%,0,0%
Robert Alford,CB,0,0%,62,93%,7,29%
Kroy Biermann,DE,0,0%,59,88%,5,21%
Joplo Bartu,LB,0,0%,58,87%,5,21%
Jonathan Massaquoi,DE,0,0%,51,76%,8,33%
Paul Soliai,DT,0,0%,42,63%,2,8%
Tyson Jackson,DT,0,0%,36,54%,7,29%
Jonathan Babineaux,DE,0,0%,36,54%,4,17%
Corey Peters,DT,0,0%,32,48%,5,21%
Malliciah Goodman,DE,0,0%,28,42%,4,17%
Josh Wilson,CB,0,0%,19,28%,14,58%
Ra'Shede Hageman,DT,0,0%,18,27%,5,21%
Osi Umenyiora,DE,0,0%,15,22%,1,4%
Dezmen Southward,FS,0,0%,9,13%,13,54%
Stansly Maponga,DE,0,0%,3,4%,11,46%
Prince Shembo,LB,0,0%,1,1%,0,0%
Sam Baker,SS,0,0%,0,0%,18,75%
Nathan Stupar,LB,0,0%,0,0%,17,71%
Robert McClain,CB,0,0%,0,0%,12,50%
Matthew Bosher,P,0,0%,0,0%,10,42%
Josh Harris,LS,0,0%,0,0%,7,29%
Matt Bryant,K,0,0%,0,0%,2,8%
