Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
James Conner,ARI,16,71,0,5,26,1.6,45,2.8,3,5.3
Kyler Murray,ARI,7,6,0,1,5,0.7,1,0.1,0,
Chase Edmonds,ARI,4,46,0,1,39,9.8,7,1.8,0,
Jonathan Ward,ARI,4,14,0,1,8,2.0,6,1.5,0,
Colt McCoy,ARI,3,-3,0,,-3,-1.0,0,0.0,0,
Rondale Moore,ARI,3,10,0,0,5,1.7,5,1.7,1,3.0
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Kareem Hunt,CLE,14,66,0,4,41,2.9,25,1.8,1,14.0
Baker Mayfield,CLE,3,8,0,0,8,2.7,0,0.0,0,
D'Ernest Johnson,CLE,1,2,0,0,1,1.0,1,1.0,0,
Anthony Schwartz,CLE,1,-3,0,,-3,-3.0,0,0.0,0,
