Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Austin Jackson,T,72,100%,0,0%,5,18%
Jesse Davis,T,72,100%,0,0%,5,18%
Robert Hunt,G,72,100%,0,0%,5,18%
Tua Tagovailoa,QB,72,100%,0,0%,0,0%
Austin Reiter,C,72,100%,0,0%,0,0%
Liam Eichenberg,T,72,100%,0,0%,0,0%
Jaylen Waddle,WR,55,76%,0,0%,6,21%
Myles Gaskin,RB,53,74%,0,0%,0,0%
Durham Smythe,TE,51,71%,0,0%,14,50%
Mike Gesicki,TE,51,71%,0,0%,1,4%
Adam Shaheen,TE,46,64%,0,0%,3,11%
Albert Wilson,WR,38,53%,0,0%,1,4%
Preston Williams,WR,25,35%,0,0%,0,0%
Mack Hollins,WR,22,31%,0,0%,15,54%
Patrick Laird,RB,11,15%,0,0%,9,32%
Duke Johnson,RB,6,8%,0,0%,0,0%
Christian Wilkins,DT,1,1%,35,58%,13,46%
Isaiah Ford,WR,1,1%,0,0%,0,0%
Xavien Howard,CB,0,0%,59,98%,1,4%
Byron Jones,CB,0,0%,59,98%,0,0%
Jerome Baker,LB,0,0%,59,98%,0,0%
Jevon Holland,FS,0,0%,58,97%,13,46%
Emmanuel Ogbah,DE,0,0%,45,75%,5,18%
Andrew Van Ginkel,LB,0,0%,43,72%,19,68%
Jaelan Phillips,LB,0,0%,38,63%,1,4%
Brandon Jones,SS,0,0%,37,62%,6,21%
Eric Rowe,SS,0,0%,37,62%,0,0%
Adam Butler,DE,0,0%,33,55%,3,11%
Raekwon Davis,NT,0,0%,31,52%,5,18%
Elandon Roberts,LB,0,0%,29,48%,8,29%
Nik Needham,CB,0,0%,28,47%,8,29%
Justin Coleman,CB,0,0%,22,37%,9,32%
Zach Sieler,DT,0,0%,19,32%,13,46%
Duke Riley,LB,0,0%,9,15%,18,64%
Brennan Scarlett,LB,0,0%,9,15%,7,25%
Samuel Eguavoen,LB,0,0%,7,12%,14,50%
Jamal Perry,CB,0,0%,3,5%,2,7%
Clayton Fejedelem,SS,0,0%,0,0%,23,82%
Elijah Campbell,CB,0,0%,0,0%,19,68%
Cethan Carter,TE,0,0%,0,0%,17,61%
Jason Sanders,K,0,0%,0,0%,10,36%
Michael Palardy,P,0,0%,0,0%,10,36%
Blake Ferguson,LS,0,0%,0,0%,10,36%
Solomon Kindley,G,0,0%,0,0%,5,18%
Robert Jones,G,0,0%,0,0%,5,18%
