Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jaylen Waddle,MIA,9,8,65,0,4,35,4.4,30,3.8,6.2,0,,0,0.0,1,57.2
Mike Gesicki,MIA,6,5,50,0,2,22,4.4,28,5.6,3.7,0,,0,0.0,0,101.4
Durham Smythe,MIA,5,4,37,0,1,19,4.8,18,4.5,6.0,0,,0,0.0,0,97.5
Albert Wilson,MIA,4,3,18,0,1,5,1.7,13,4.3,1.3,0,,1,25.0,0,83.3
Myles Gaskin,MIA,4,3,7,1,1,4,1.3,3,1.0,0.3,0,,0,0.0,0,116.7
Mack Hollins,MIA,3,2,72,1,2,50,25.0,22,11.0,18.3,0,,0,0.0,0,149.3
Adam Shaheen,MIA,1,1,19,0,1,6,6.0,13,13.0,6.0,0,,0,0.0,0,118.7
Patrick Laird,MIA,1,1,5,0,1,0,0.0,5,5.0,0.0,1,1.0,0,0.0,0,87.5
Preston Williams,MIA,1,0,0,0,,0,,0,,5.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Elijah Moore,NYJ,11,8,141,1,5,76,9.5,65,8.1,9.2,1,8.0,0,0.0,0,145.1
Jamison Crowder,NYJ,7,6,44,1,3,25,4.2,19,3.2,5.3,0,,0,0.0,0,132.4
Ryan Griffin,NYJ,4,3,39,0,1,6,2.0,33,11.0,1.5,0,,1,25.0,0,105.2
Corey Davis,NYJ,7,3,35,0,2,17,5.7,18,6.0,13.3,1,3.0,0,0.0,0,58.6
Ty Johnson,NYJ,1,1,8,0,0,-1,-1.0,9,9.0,-1.0,0,,0,0.0,0,100.0
Nick Bawden,NYJ,1,1,20,0,1,9,9.0,11,11.0,9.0,0,,0,0.0,0,118.7
Tevin Coleman,NYJ,1,1,2,0,,-1,-1.0,3,3.0,-1.0,0,,0,0.0,0,79.2
Michael Carter,NYJ,1,1,2,0,0,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2
Keelan Cole,NYJ,1,0,0,0,,0,,0,,15.0,0,,0,0.0,0,39.6
Braxton Berrios,NYJ,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
