Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Damien Harris,NWE,9,48,0,2,13,1.4,35,3.9,2,4.5
Rhamondre Stevenson,NWE,8,25,0,2,15,1.9,10,1.3,1,8.0
Mac Jones,NWE,2,0,0,0,-1,-0.5,1,0.5,0,
Ty Montgomery,NWE,2,-2,0,0,-2,-1.0,0,0.0,0,
Jakobi Meyers,NWE,1,7,0,1,4,4.0,3,3.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Chase Edmonds,MIA,12,25,0,0,10,0.8,15,1.3,0,
Raheem Mostert,MIA,5,16,0,2,1,0.2,15,3.0,1,5.0
Tua Tagovailoa,MIA,2,0,0,0,0,0.0,0,0.0,0,
Tyreek Hill,MIA,1,6,0,0,6,6.0,0,0.0,0,
Alec Ingold,MIA,1,2,0,1,1,1.0,1,1.0,0,
Jaylen Waddle,MIA,1,8,0,0,0,0.0,8,8.0,0,
Cedrick Wilson Jr.,MIA,1,8,0,,1,1.0,7,7.0,1,1.0
