Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
1,3:28,2,3,NWE 32,0,3,Rhamondre Stevenson left end for 12 yards (tackle by Jevon Holland),1.010,1.860
1,3:07,1,10,NWE 44,0,3,Mac Jones pass complete short left to Rhamondre Stevenson for -3 yards (tackle by Melvin Ingram),1.860,0.910
1,2:31,2,13,NWE 41,0,3,Mac Jones pass complete short left to Ty Montgomery for 7 yards (tackle by Jerome Baker),0.910,1.160
1,1:48,3,6,NWE 48,0,3,"Penalty on Hunter Henry: False Start, 5 yards (accepted) (no play)",1.160,0.500
1,1:27,3,11,NWE 43,0,3,Mac Jones pass complete short right to Nelson Agholor for 17 yards (tackle by Brandon Jones),0.500,2.920
1,0:37,1,10,MIA 40,0,3,Mac Jones sacked by Emmanuel Ogbah for -7 yards,2.920,1.430
1,0:05,2,17,MIA 47,0,3,Ty Montgomery up the middle for -2 yards (tackle by Christian Wilkins),1.430,0.500
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,19,MIA 49,0,3,Mac Jones pass complete short left to Hunter Henry for 9 yards (tackle by Kader Kohou and Elijah Campbell),0.500,0.590
2,14:15,4,10,MIA 40,0,3,"Jake Bailey punts 34 yards, fair catch by Jevon Holland at MIA-6",0.590,0.380
2,14:07,1,10,MIA 6,0,3,Tua Tagovailoa pass complete short left to Tyreek Hill for 5 yards (tackle by Kyle Dugger),-0.380,-0.420
2,13:32,2,5,MIA 11,0,3,Tua Tagovailoa pass complete short right to Tyreek Hill for 4 yards (tackle by Jonathan Jones),-0.420,-0.370
2,12:48,3,1,MIA 15,0,3,Alec Ingold right guard for 2 yards (tackle by Matt Judon),-0.370,-0.060
2,12:08,1,10,MIA 17,0,3,Raheem Mostert left guard for 3 yards (tackle by Davon Godchaux),-0.060,-0.060
2,11:39,2,7,MIA 20,0,3,Tua Tagovailoa pass incomplete deep left,-0.060,-0.870
2,11:29,3,7,MIA 20,0,3,Tua Tagovailoa pass complete short left to Chase Edmonds for 11 yards (tackle by Raekwon McMillan),-0.870,1.000
2,10:45,1,10,MIA 31,0,3,Tua Tagovailoa pass complete short middle to Durham Smythe for 14 yards (tackle by Devin McCourty),1.000,1.930
2,9:55,1,10,MIA 45,0,3,Tyreek Hill left end for 6 yards (tackle by Kyle Dugger),1.930,2.190
2,9:12,2,4,NWE 49,0,3,Chase Edmonds for -7 yards (tackle by Kyle Dugger),2.190,0.560
2,8:29,3,11,MIA 44,0,3,Tua Tagovailoa pass complete short right to Chase Edmonds for 7 yards,0.560,0.000
2,7:52,4,4,NWE 49,0,3,"Thomas Morstead punts 34 yards, fair catch by Myles Bryant at NE-15",0.000,0.220
2,7:45,1,10,NWE 15,0,3,Mac Jones pass incomplete deep left intended for Jonnu Smith,-0.220,-0.710
2,7:40,2,10,NWE 15,0,9,"Mac Jones sacked by Brandon Jones for -13 yards. Mac Jones fumbles (forced by Brandon Jones), recovered by Melvin Ingram at NE-2 and returned for 2 yards, touchdown",-0.710,-7.000
2,7:34,,,NWE 15,0,10,Jason Sanders kicks extra point good,0.000,0.000
2,7:34,,,MIA 35,0,10,"Jason Sanders kicks off 67 yards, returned by Ty Montgomery for 28 yards (tackle by Duke Riley)",0.000,0.670
2,7:29,1,10,NWE 26,0,10,Mac Jones pass incomplete short left intended for Jakobi Meyers (defended by Brandon Jones),0.670,0.130
2,7:24,2,10,NWE 26,0,10,Damien Harris up the middle for 3 yards (tackle by Melvin Ingram),0.130,-0.160
2,6:47,3,7,NWE 29,0,10,Mac Jones pass complete deep right to Jakobi Meyers for 27 yards (tackle by Nik Needham),-0.160,2.650
2,6:24,1,10,MIA 44,0,10,Mac Jones pass complete short right to Ty Montgomery for 2 yards (tackle by Jerome Baker),2.650,2.380
2,5:48,2,8,MIA 42,0,10,Rhamondre Stevenson left end for -4 yards (tackle by Kader Kohou),2.380,1.160
2,5:04,,,,,,Timeout #2 by New England Patriots,,
2,5:04,3,12,MIA 46,0,10,Mac Jones scrambles up the middle for 2 yards (tackle by Duke Riley),1.160,0.330
2,4:13,4,10,MIA 44,0,10,Jake Bailey punts 36 yards downed by Matthew Slater,0.330,0.380
2,4:05,1,10,MIA 8,0,10,Chase Edmonds up the middle for 1 yard (tackle by Deatrich Wise),-0.380,-0.710
2,3:42,2,9,MIA 9,0,10,Tua Tagovailoa pass complete short right to Tyreek Hill for 14 yards (tackle by Devin McCourty),-0.710,0.480
2,3:03,1,10,MIA 23,0,10,Chase Edmonds right guard for 3 yards (tackle by Mack Wilson and Ja'Whaun Bentley),0.480,0.340
2,2:32,2,7,MIA 26,0,10,Tua Tagovailoa pass incomplete short right intended for Durham Smythe,0.340,-0.360
2,2:27,3,7,MIA 26,0,10,Tua Tagovailoa pass complete short left to Jaylen Waddle for 8 yards (tackle by Myles Bryant),-0.360,1.200
2,2:02,1,10,MIA 34,0,10,"Penalty on Mike Gesicki: False Start, 5 yards (accepted) (no play)",1.200,0.870
2,2:00,1,15,MIA 29,0,10,Tua Tagovailoa pass complete deep left to Tyreek Hill for 26 yards (tackle by Devin McCourty),0.870,2.590
2,1:20,1,10,NWE 45,0,10,Tua Tagovailoa pass incomplete short middle intended for Tyreek Hill,2.590,2.040
2,1:17,2,10,NWE 45,0,10,Tua Tagovailoa sacked by Matt Judon for -9 yards,2.040,0.170
2,0:31,3,19,MIA 46,0,10,Tua Tagovailoa pass complete short middle to Cedrick Wilson for 12 yards (tackle by Adrian Phillips),0.170,0.460
2,0:24,,,,,,Timeout #3 by New England Patriots,,
2,0:24,4,7,NWE 42,0,16,"Tua Tagovailoa pass complete short middle to Jaylen Waddle for 42 yards, touchdown",0.460,7.000
2,0:18,,,NWE 15,0,17,Jason Sanders kicks extra point good,0.000,0.000
2,0:18,,,MIA 35,0,17,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,0:18,1,10,NWE 25,0,17,Mac Jones kneels for -2 yards,0.610,-0.210
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,0,17,"Jake Bailey kicks off 51 yards, returned by Alec Ingold for 12 yards (tackle by Cody Davis and DaMarcus Mitchell)",0.000,0.670
3,14:54,1,10,MIA 26,0,17,Tua Tagovailoa pass complete short middle to Jaylen Waddle for 7 yards (tackle by Raekwon McMillan),0.670,1.070
3,14:15,2,3,MIA 33,0,17,Chase Edmonds left guard for 2 yards (tackle by Ja'Whaun Bentley and Deatrich Wise),1.070,0.630
3,13:46,3,1,MIA 35,0,17,Tua Tagovailoa pass complete short right to Tyreek Hill for -1 yards (tackle by Kyle Dugger),0.630,-1.110
3,13:13,4,2,MIA 34,0,17,"Thomas Morstead punts 58 yards, returned by Myles Bryant for no gain (tackle by Justin Bethel)",-1.110,0.380
3,13:05,1,10,NWE 8,0,17,Damien Harris left end for 6 yards (tackle by Christian Wilkins),-0.380,-0.320
3,12:23,2,4,NWE 14,0,17,Mac Jones pass complete short middle to DeVante Parker for 9 yards (tackle by Elandon Roberts),-0.320,0.480
3,11:49,1,10,NWE 23,0,17,Damien Harris up the middle for 12 yards (tackle by Brandon Jones),0.480,1.270
3,11:16,1,10,NWE 35,0,17,Damien Harris up the middle for no gain (tackle by Brandon Jones and Christian Wilkins),1.270,0.720
3,10:38,2,10,NWE 35,0,17,Mac Jones pass complete short left to Rhamondre Stevenson for 5 yards (tackle by Xavien Howard),0.720,0.700
3,9:54,3,5,NWE 40,0,17,Mac Jones pass complete short right to Jakobi Meyers for 12 yards (tackle by Elijah Campbell),0.700,2.390
3,9:34,1,10,MIA 48,0,17,Mac Jones pass complete short right to Nelson Agholor for 6 yards (tackle by Duke Riley),2.390,2.660
3,9:07,2,4,MIA 42,0,17,"Penalty on MIA: Defensive Too Many Men on Field, 5 yards (accepted) (no play)",2.660,3.120
3,8:53,1,10,MIA 37,0,17,Mac Jones pass complete short right to Jakobi Meyers for 7 yards (tackle by Brandon Jones),3.120,3.520
3,8:18,2,3,MIA 30,0,17,Rhamondre Stevenson left tackle for no gain (tackle by Emmanuel Ogbah and Raekwon Davis),3.520,2.810
3,7:37,3,3,MIA 30,0,17,Damien Harris up the middle for 2 yards (tackle by Zach Sieler and Raekwon Davis),2.810,1.720
3,7:04,4,1,MIA 28,0,17,"Mac Jones pass incomplete intended for DeVante Parker. Penalty on Xavien Howard: Illegal Contact, 5 yards (accepted) (no play)",1.720,4.040
3,6:57,1,10,MIA 23,0,17,Rhamondre Stevenson up the middle for no gain (tackle by Emmanuel Ogbah and Keion Crossen),4.040,3.500
3,6:17,2,10,MIA 23,0,17,Mac Jones pass complete short right to Jonnu Smith for 15 yards (tackle by Jerome Baker and Christian Wilkins),3.500,5.370
3,5:34,1,8,MIA 8,0,17,Mac Jones pass incomplete short left intended for Damien Harris (defended by Zach Sieler),5.370,4.570
3,5:31,2,8,MIA 8,0,17,Mac Jones pass complete short right to Damien Harris for 2 yards (tackle by Nik Needham and Elandon Roberts),4.570,4.040
3,4:50,3,6,MIA 6,6,17,"Mac Jones pass complete short right to Ty Montgomery for 6 yards, touchdown",4.040,7.000
3,4:44,,,MIA 15,7,17,Nick Folk kicks extra point good,0.000,0.000
3,4:44,,,NWE 35,7,17,"Jake Bailey kicks off 62 yards, returned by Raheem Mostert for 16 yards (tackle by Kyle Dugger)",0.000,0.150
3,4:39,1,10,MIA 19,7,17,Tua Tagovailoa pass complete short left to Tyreek Hill for 18 yards (tackle by Devin McCourty),0.150,1.400
3,4:00,1,10,MIA 37,7,17,Cedrick Wilson right end for 8 yards (tackle by Myles Bryant),1.400,1.940
3,3:24,2,2,MIA 45,7,17,Raheem Mostert left guard for 3 yards (tackle by Davon Godchaux and Matt Judon),1.940,2.130
3,2:39,1,10,MIA 48,7,17,Tua Tagovailoa pass complete short right to Raheem Mostert for 16 yards (tackle by Myles Bryant and Jonathan Jones),2.130,3.180
3,1:47,1,10,NWE 36,7,17,Chase Edmonds right guard for 4 yards (tackle by Matt Judon and Ja'Whaun Bentley),3.180,3.180
3,1:07,2,6,NWE 32,7,17,Tua Tagovailoa pass complete short middle to Mike Gesicki for 1 yard (tackle by Ja'Whaun Bentley),3.180,2.610
3,0:27,3,5,NWE 31,7,17,Tua Tagovailoa pass incomplete short right intended for Tyreek Hill,2.610,1.350
3,0:24,4,5,NWE 31,7,20,Jason Sanders 49 yard field goal good,1.350,3.000
3,0:19,,,MIA 35,7,20,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,0:19,1,10,NWE 25,7,20,Damien Harris left end for 6 yards (tackle by Jerome Baker),0.610,0.870
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,NWE 31,7,20,Jakobi Meyers left end for 7 yards (tackle by Elandon Roberts and Brandon Jones),0.870,1.470
4,14:16,1,10,NWE 38,7,20,Damien Harris right guard for 4 yards (tackle by Brandon Jones and Raekwon Davis),1.470,1.460
4,13:45,2,6,NWE 42,7,20,Rhamondre Stevenson left tackle for no gain (tackle by Raekwon Davis and Emmanuel Ogbah),1.460,0.760
4,13:05,3,6,NWE 42,7,20,"Mac Jones pass incomplete. Penalty on Jevon Holland: Roughing the Passer, 15 yards (offset) . Penalty on Ty Montgomery: Chop Block, 15 yards (offset) (no play)",0.760,0.760
4,12:59,3,6,NWE 42,7,20,Mac Jones pass incomplete deep middle intended for Jakobi Meyers (defended by Duke Riley),0.760,-0.590
4,12:54,4,6,NWE 42,7,20,"Jake Bailey punts 48 yards, fair catch by Jevon Holland at MIA-10",-0.590,0.380
4,12:47,1,10,MIA 10,7,20,Tua Tagovailoa pass incomplete deep middle intended for Tyreek Hill,-0.380,-0.780
4,12:41,2,10,MIA 10,7,20,Tua Tagovailoa pass complete short right to Cedrick Wilson for 8 yards (tackle by Jahlani Tavai),-0.780,-0.480
4,11:58,3,2,MIA 18,7,20,Chase Edmonds up the middle for 1 yard (tackle by Ja'Whaun Bentley),-0.480,-2.140
4,11:20,4,1,MIA 19,7,20,"Thomas Morstead punts 50 yards, returned by Myles Bryant for 12 yards (tackle by Andrew Van Ginkel and Keion Crossen)",-2.140,-1.800
4,11:07,1,10,NWE 43,7,20,Mac Jones pass incomplete short middle intended for Nelson Agholor,1.800,1.250
4,11:04,2,10,NWE 43,7,20,Mac Jones pass complete short right to Jonnu Smith for 7 yards (tackle by Brandon Jones and Raekwon Davis),1.250,1.490
4,10:24,3,3,MIA 50,7,20,Ty Montgomery up the middle for no gain (tackle by Zach Sieler),1.490,-0.060
4,9:46,,,,,,Timeout #1 by New England Patriots,,
4,9:46,4,3,MIA 50,7,20,"Mac Jones pass incomplete deep middle intended for Hunter Henry (defended by Kader Kohou). Penalty on Trent Brown: Offensive Holding, 10 yards (declined)",-0.060,-2.260
4,9:38,1,10,MIA 50,7,20,Chase Edmonds left end for 7 yards (tackle by Devin McCourty),2.260,2.660
4,9:02,2,3,NWE 43,7,20,Tua Tagovailoa pass incomplete short right intended for Jaylen Waddle,2.660,1.950
4,8:55,3,3,NWE 43,7,20,Tua Tagovailoa pass complete short middle to Chase Edmonds for 7 yards (tackle by Raekwon McMillan),1.950,3.180
4,8:13,1,10,NWE 36,7,20,Chase Edmonds left end for -1 yards (tackle by Mack Wilson),3.180,2.500
4,7:37,2,11,NWE 37,7,20,Tua Tagovailoa pass complete short left to Trent Sherfield for 8 yards,2.500,2.870
4,6:50,3,3,NWE 29,7,20,Tua Tagovailoa sacked by Ja'Whaun Bentley for -12 yards,2.870,0.530
4,6:06,4,15,NWE 41,7,20,"Penalty on MIA: Delay of Game, 5 yards (accepted) (no play)",0.530,0.200
4,6:06,4,20,NWE 46,7,20,Thomas Morstead punts 41 yards downed by Keion Crossen,0.200,0.380
4,5:59,1,10,NWE 5,7,20,Mac Jones pass incomplete deep right intended for Nelson Agholor,-0.380,-0.780
4,5:53,2,10,NWE 5,7,20,Mac Jones pass complete short middle to Jonnu Smith for 11 yards (tackle by Jerome Baker and Brandon Jones),-0.780,-0.140
4,5:28,1,10,NWE 16,7,20,Mac Jones pass complete deep left to Kendrick Bourne for 41 yards (tackle by Jevon Holland),-0.140,2.720
4,5:11,1,10,MIA 43,7,20,Mac Jones pass incomplete short left intended for Ty Montgomery,2.720,2.180
4,5:06,2,10,MIA 43,7,20,"Mac Jones pass complete short middle to Nelson Agholor for 5 yards. Nelson Agholor fumbles (forced by Kader Kohou), recovered by Jaelan Phillips at MIA-37",2.180,-1.400
4,4:55,1,10,MIA 37,7,20,Tua Tagovailoa pass complete short middle to Jaylen Waddle for 12 yards (tackle by Devin McCourty),1.400,2.190
4,4:17,1,10,MIA 49,7,20,Chase Edmonds left tackle for 1 yard (tackle by Lawrence Guy and Mack Wilson),2.190,1.780
4,3:30,2,9,NWE 50,7,20,Tua Tagovailoa pass incomplete short middle,1.780,1.090
4,3:21,,,,,,Timeout #1 by Miami Dolphins,,
4,3:21,3,9,NWE 50,7,20,Tua Tagovailoa pass complete short left to Chase Edmonds for 15 yards (tackle by Josh Uche),1.090,3.250
4,2:34,1,10,NWE 35,7,20,Raheem Mostert left guard for no gain (tackle by Carl Davis),3.250,2.700
4,2:16,,,,,,Timeout #2 by New England Patriots,,
4,2:16,2,10,NWE 35,7,20,Raheem Mostert left tackle for 11 yards (tackle by Raekwon McMillan),2.700,3.970
4,2:00,1,10,NWE 24,7,20,Jaylen Waddle right end for 8 yards (tackle by Myles Bryant),3.970,4.650
4,1:11,,,,,,Timeout #2 by Miami Dolphins,,
4,1:11,2,2,NWE 16,7,20,Tua Tagovailoa pass incomplete short left intended for Trent Sherfield,4.650,3.950
4,1:05,3,2,NWE 16,7,20,Raheem Mostert left guard for no gain (tackle by Jabrill Peppers) (no play),3.950,4.840
4,1:01,1,10,NWE 11,7,20,Tua Tagovailoa kneels for no gain,4.840,4.140
4,0:30,2,10,NWE 11,7,20,Tua Tagovailoa kneels for no gain,4.140,3.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
