Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
1,5:30,1,10,CLE 36,0,10,Baker Mayfield pass complete short left to Harrison Bryant for 11 yards (tackle by Steven Nelson),1.330,2.060
1,4:51,1,10,CLE 47,0,10,Kareem Hunt right guard for 10 yards (tackle by Devin Bush),2.060,2.720
1,4:16,1,10,PIT 43,0,10,Kareem Hunt right guard for 7 yards (tackle by Vince Williams and Minkah Fitzpatrick),2.720,3.120
1,3:35,2,3,PIT 36,0,10,Baker Mayfield sacked by and Stephon Tuitt for -7 yards and Devin Bush for -7 yards,3.120,1.490
1,2:49,3,10,PIT 43,0,10,Baker Mayfield pass incomplete deep right intended for Odell Beckham (defended by Joe Haden),1.490,0.400
1,2:44,4,10,PIT 43,0,10,"Jamie Gillan punts 29 yards, fair catch by Ray-Ray McCloud at PIT-14",0.400,0.280
1,2:37,1,10,PIT 14,0,10,James Conner right tackle for 3 yards (tackle by B.J. Goodson),-0.280,-0.370
1,2:01,2,7,PIT 17,0,10,James Conner right tackle for 2 yards (tackle by Denzel Ward and Olivier Vernon),-0.370,-0.800
1,1:16,3,5,PIT 19,0,10,Ben Roethlisberger pass incomplete short left intended for JuJu Smith-Schuster (defended by Olivier Vernon),-0.800,-2.140
1,1:12,4,5,PIT 19,0,10,"Dustin Colquitt punts 37 yards, returned by Donovan Peoples-Jones for 2 yards (tackle by Alex Highsmith)",-2.140,-1.990
1,1:04,1,10,CLE 46,0,10,Kareem Hunt left guard for -1 yards (tackle by T.J. Watt),1.990,1.320
1,0:23,2,11,CLE 45,0,10,Baker Mayfield pass complete short right to Kareem Hunt for 12 yards (tackle by Vince Williams and Terrell Edmunds),1.320,2.720
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 43,0,10,D'Ernest Johnson left guard for 6 yards (tackle by Devin Bush),2.720,2.990
2,14:22,2,4,PIT 37,0,10,Baker Mayfield pass incomplete short right intended for David Njoku (defended by Terrell Edmunds),2.990,2.280
2,14:18,3,4,PIT 37,0,10,Baker Mayfield pass incomplete short right intended for Jarvis Landry,2.280,0.790
2,14:11,4,4,PIT 37,0,10,"Penalty on Jedrick Wills: False Start, 5 yards (no play)",0.790,0.460
2,14:11,4,9,PIT 42,0,10,"Jamie Gillan punts 30 yards, fair catch by Ray-Ray McCloud at PIT-12",0.460,0.350
2,14:05,1,10,PIT 12,0,10,James Conner left guard for 14 yards (tackle by Kevin Johnson),-0.350,0.670
2,13:28,1,10,PIT 26,0,10,"Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 1 yard (tackle by Sheldrick Redwine). Penalty on Sheldrick Redwine: Face Mask (15 Yards), 15 yards",0.670,1.730
2,13:08,1,10,PIT 42,0,10,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 5 yards (tackle by Sheldrick Redwine and Kevin Johnson),1.730,1.860
2,12:33,2,5,PIT 47,0,10,Ben Roethlisberger pass complete short middle to Eric Ebron for 7 yards (tackle by Sheldrick Redwine),1.860,2.520
2,11:52,1,10,CLE 46,0,10,Ben Roethlisberger pass complete short right to James Washington for 7 yards (tackle by Denzel Ward),2.520,2.920
2,11:12,2,3,CLE 39,0,10,Ben Roethlisberger pass complete deep left to Chase Claypool for 36 yards (tackle by Terrance Mitchell),2.920,6.510
2,10:34,1,3,CLE 3,0,16,"James Conner left tackle for 3 yards, touchdown",6.510,7.000
2,10:28,,,CLE 15,0,17,Chris Boswell kicks extra point good,0.000,0.000
2,10:28,,,PIT 35,0,17,"Chris Boswell kicks off 65 yards, returned by Donovan Peoples-Jones for 24 yards (tackle by James Pierre)",0.000,0.540
2,10:20,1,10,CLE 24,0,17,Baker Mayfield pass complete short right to Odell Beckham for 12 yards (tackle by Joe Haden),0.540,1.330
2,9:46,1,10,CLE 36,0,17,Kareem Hunt right tackle for no gain (tackle by Vince Williams and Chris Wormley),1.330,0.790
2,9:02,2,10,CLE 36,0,17,"Baker Mayfield pass complete short right to Jarvis Landry for 5 yards. Penalty on Jack Conklin: Offensive Holding, 10 yards (no play)",0.790,-0.560
2,8:35,2,20,CLE 26,0,17,Baker Mayfield pass complete short left to Austin Hooper for 8 yards (tackle by Bud Dupree),-0.560,-0.160
2,7:50,3,12,CLE 34,0,17,Baker Mayfield pass deep right intended for Rashard Higgins is intercepted by Cameron Sutton at 50 and returned for no gain,-0.160,-2.260
2,7:41,1,10,PIT 50,0,17,"Ben Roethlisberger pass incomplete deep right intended for Chase Claypool (defended by Denzel Ward). Penalty on Myles Garrett: Defensive Offside, 5 yards (no play)",2.260,2.990
2,7:35,1,5,CLE 45,0,17,James Conner right guard for -4 yards (tackle by B.J. Goodson),2.990,1.850
2,7:03,2,9,CLE 49,0,17,Ben Roethlisberger pass complete short left to Chase Claypool for 8 yards (tackle by Terrance Mitchell),1.850,2.210
2,6:26,3,1,CLE 41,0,17,James Conner left guard for 13 yards (tackle by Malcolm Smith),2.210,3.710
2,5:49,1,10,CLE 28,0,23,"Ben Roethlisberger pass complete deep right to James Washington for 28 yards, touchdown",3.710,7.000
2,5:43,,,CLE 15,0,24,Chris Boswell kicks extra point good,0.000,0.000
2,5:43,,,PIT 35,0,24,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
2,5:43,1,10,CLE 25,0,24,Kareem Hunt right guard for 3 yards (tackle by T.J. Watt),0.610,0.470
2,5:05,2,7,CLE 28,0,24,Kareem Hunt right tackle for 3 yards (tackle by Devin Bush and Cameron Heyward),0.470,0.170
2,4:18,3,4,CLE 31,0,24,"Penalty on T.J. Watt: Neutral Zone Infraction, 5 yards (no play)",0.170,1.330
2,4:00,1,10,CLE 36,0,24,Baker Mayfield pass complete deep left to Austin Hooper for 36 yards (tackle by Steven Nelson),1.330,3.710
2,3:18,1,10,PIT 28,0,24,D'Ernest Johnson up the middle for no gain (tackle by Stephon Tuitt),3.710,3.170
2,2:40,2,10,PIT 28,0,24,"Baker Mayfield pass deep right is intercepted by Joe Haden at PIT-0 and returned for no gain. Penalty on Joe Haden: Illegal Contact, 5 yards (no play)",3.170,4.040
2,2:32,1,10,PIT 23,0,24,Baker Mayfield pass incomplete short left intended for D'Ernest Johnson,4.040,3.500
2,2:28,2,10,PIT 23,0,24,Kareem Hunt up the middle for 5 yards (tackle by Stephon Tuitt),3.500,3.490
2,2:00,3,5,PIT 18,0,24,Baker Mayfield pass complete short left to Kareem Hunt for 5 yards (tackle by Robert Spillane),3.490,4.710
2,1:14,1,10,PIT 13,0,24,Baker Mayfield sacked by Cameron Sutton for no gain,4.710,4.050
2,1:06,2,10,PIT 13,6,24,"Baker Mayfield pass complete short right to Rashard Higgins for 13 yards, touchdown",4.050,7.000
2,1:01,,,PIT 15,7,24,Cody Parkey kicks extra point good,0.000,0.000
2,1:01,,,CLE 35,7,24,"Cody Parkey kicks off 69 yards, returned by Ray-Ray McCloud for 28 yards (tackle by M.J. Stewart)",0.000,0.540
2,0:54,1,10,PIT 24,7,24,Ben Roethlisberger pass incomplete short left intended for JuJu Smith-Schuster (defended by Kevin Johnson),0.540,0.000
2,0:51,2,10,PIT 24,7,24,Ben Roethlisberger sacked by Myles Garrett for -8 yards,0.000,-2.050
2,0:44,,,,,,Timeout #1 by Cleveland Browns,,
2,0:44,3,18,PIT 16,7,24,Ben Roethlisberger pass complete short left to James Washington for 6 yards (tackle by Kevin Johnson and Terrance Mitchell),-2.050,-1.900
2,0:40,4,12,PIT 22,7,24,"Dustin Colquitt punts 44 yards downed by James Pierre. Penalty on Alex Highsmith: Illegal Formation, 5 yards",-1.900,-1.530
2,0:33,1,10,CLE 39,7,24,"Baker Mayfield pass complete short left to Odell Beckham for 8 yards (tackle by Steven Nelson). Penalty on Jarvis Landry: Offensive Pass Interference, 10 yards (no play)",1.530,0.870
2,0:26,1,20,CLE 29,7,24,Baker Mayfield pass complete short left to Jarvis Landry for 13 yards (tackle by Cameron Sutton),0.870,1.390
2,0:21,2,7,CLE 42,7,24,Baker Mayfield pass complete short middle to Austin Hooper for 6 yards (tackle by Robert Spillane),1.390,1.490
2,0:15,,,,,,Timeout #2 by Cleveland Browns,,
2,0:15,3,1,CLE 48,7,24,Baker Mayfield pass incomplete short right,1.490,-0.190
2,0:09,4,1,CLE 48,7,24,Jamie Gillan punts 31 yards out of bounds,-0.190,-0.340
2,0:02,1,10,PIT 21,7,24,Ben Roethlisberger kneels for -1 yards,0.340,-0.340
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,7,24,"Chris Boswell kicks off 65 yards, returned by Donovan Peoples-Jones for 18 yards (tackle by Jordan Dangerfield)",0.000,0.040
3,14:56,1,10,CLE 18,7,24,Kareem Hunt right guard for 2 yards (tackle by Cameron Heyward),0.040,-0.130
3,14:17,2,8,CLE 20,7,24,Baker Mayfield sacked by Bud Dupree for -10 yards,-0.130,-2.360
3,13:28,3,18,CLE 10,7,24,"Penalty on CLE: Delay of Game, 5 yards (no play)",-2.360,-2.940
3,13:28,3,23,CLE 5,7,24,"D'Ernest Johnson right tackle for -3 yards (tackle by Stephon Tuitt). D'Ernest Johnson fumbles (forced by Stephon Tuitt), recovered by D'Ernest Johnson at CLE-2",-2.940,-2.490
3,13:00,4,26,CLE 2,7,24,"Jamie Gillan punts 59 yards, returned by Ray-Ray McCloud for 16 yards (tackle by Sione Takitaki)",-2.490,-2.590
3,12:48,1,10,CLE 45,7,24,James Conner right guard for 6 yards (tackle by Larry Ogunjobi),2.590,2.850
3,12:10,2,4,CLE 39,7,24,James Conner right tackle for 3 yards (tackle by Malcolm Smith and Sheldon Richardson),2.850,2.540
3,11:37,3,1,CLE 36,7,24,Ben Roethlisberger pass incomplete short left intended for Ray-Ray McCloud,2.540,0.890
3,11:34,4,1,CLE 36,7,24,James Conner right guard for 2 yards (tackle by Olivier Vernon and Mack Wilson),0.890,3.310
3,10:52,1,10,CLE 34,7,24,"Ben Roethlisberger pass complete short middle to James Conner for 1 yard (tackle by Malcolm Smith). Penalty on Maurkice Pouncey: Offensive Holding, 10 yards",3.310,2.720
3,10:20,1,19,CLE 43,7,24,Ben Roethlisberger left guard for 4 yards (tackle by Malcolm Smith),2.720,2.090
3,9:38,2,15,CLE 39,7,24,Ben Roethlisberger pass complete short right to Eric Ebron for 2 yards (tackle by B.J. Goodson),2.090,1.690
3,8:55,3,13,CLE 37,7,24,"Ben Roethlisberger pass complete short left to Eric Ebron for 18 yards. Penalty on Eric Ebron: Offensive Pass Interference, 10 yards (no play)",1.690,0.370
3,8:32,3,23,CLE 47,7,24,Ben Roethlisberger pass complete short middle to Chase Claypool for 7 yards (tackle by Malcolm Smith),0.370,0.590
3,7:50,4,16,CLE 40,7,24,"Dustin Colquitt punts 40 yards, touchback.",0.590,-0.280
3,7:41,1,10,CLE 20,7,24,Kareem Hunt right guard for 5 yards (tackle by Robert Spillane and Cameron Heyward),0.280,0.410
3,7:05,2,5,CLE 25,7,24,Kareem Hunt up the middle for 1 yard (tackle by Bud Dupree),0.410,-0.160
3,6:16,3,4,CLE 26,7,24,Baker Mayfield pass complete short right to Jarvis Landry for 3 yards (tackle by Steven Nelson),-0.160,-1.440
3,5:59,4,1,CLE 29,7,24,Kareem Hunt up the middle for -1 yards (tackle by Cameron Heyward and T.J. Watt),-1.440,-3.710
3,5:55,1,10,CLE 28,7,24,James Conner right tackle for 4 yards (tackle by Sheldrick Redwine and Andrew Sendejo),3.710,3.710
3,5:13,2,6,CLE 24,7,24,James Conner left guard for 2 yards (tackle by Larry Ogunjobi),3.710,3.270
3,4:29,3,4,CLE 22,7,24,James Conner left end for 8 yards (tackle by Andrew Sendejo),3.270,4.650
3,3:48,1,10,CLE 14,7,24,James Conner right tackle for 3 yards (tackle by Denzel Ward and Myles Garrett),4.650,4.520
3,3:08,2,7,CLE 11,7,24,Benny Snell up the middle for 5 yards (tackle by Myles Garrett),4.520,4.730
3,2:25,3,2,CLE 6,7,24,Benny Snell left guard for 1 yard (tackle by B.J. Goodson),4.730,3.030
3,1:40,4,1,CLE 5,7,24,Ben Roethlisberger up the middle for 2 yards (tackle by Myles Garrett),3.030,6.510
3,0:58,1,3,CLE 3,7,30,"Chase Claypool left end for 3 yards, touchdown",6.510,7.000
3,0:52,,,CLE 15,7,31,Chris Boswell kicks extra point good,0.000,0.000
3,0:52,,,PIT 35,7,31,"Chris Boswell kicks off 62 yards, returned by Dontrell Hilliard for 13 yards (tackle by Alex Highsmith and Benny Snell)",0.000,-0.140
3,0:48,1,10,CLE 16,7,31,Case Keenum pass complete short left to Austin Hooper for -6 yards (tackle by Robert Spillane),-0.140,-1.220
3,0:03,2,16,CLE 10,7,31,Case Keenum pass complete short middle to Jarvis Landry for 24 yards (tackle by Joe Haden and Robert Spillane),-1.220,1.200
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 34,7,31,Case Keenum pass complete short middle to Odell Beckham for 13 yards (tackle by Joe Haden),1.200,2.060
4,14:38,1,10,CLE 47,7,31,Case Keenum pass incomplete short middle,2.060,1.520
4,14:34,2,10,CLE 47,7,31,Case Keenum pass complete short left to Austin Hooper for 8 yards (tackle by Vince Williams),1.520,1.880
4,13:51,3,2,PIT 45,7,31,Case Keenum pass incomplete short right intended for Jarvis Landry (defended by Joe Haden),1.880,0.270
4,13:46,4,2,PIT 45,7,31,Case Keenum pass incomplete short left intended for Kareem Hunt,0.270,-1.930
4,13:43,1,10,PIT 45,7,31,James Conner left guard for 8 yards (tackle by Andrew Sendejo and B.J. Goodson),1.930,2.460
4,13:11,2,2,CLE 47,7,31,James Conner right guard for 6 yards (tackle by Andrew Sendejo),2.460,2.850
4,12:25,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,12:25,1,10,CLE 41,7,31,Chase Claypool right end for 4 yards (tackle by Mack Wilson),2.850,2.850
4,11:43,2,6,CLE 37,7,31,Benny Snell right guard for 5 yards (tackle by Larry Ogunjobi),2.850,2.810
4,10:58,3,1,CLE 32,7,31,Benny Snell up the middle for 5 yards (tackle by Mack Wilson),2.810,3.780
4,10:15,1,10,CLE 27,7,31,Benny Snell left guard for no gain (tackle by Sione Takitaki and B.J. Goodson),3.780,3.230
4,9:37,2,10,CLE 27,7,31,Anthony McFarland right tackle for 3 yards (tackle by Porter Gustin),3.230,2.940
4,8:54,3,7,CLE 24,7,31,Ben Roethlisberger pass complete short left to Chase Claypool for 23 yards (tackle by Terrance Mitchell and Sheldon Richardson),2.940,6.970
4,8:12,1,1,CLE 1,7,37,"Benny Snell up the middle for 1 yard, touchdown",6.970,7.000
4,8:08,,,CLE 15,7,38,Chris Boswell kicks extra point good,0.000,0.000
4,8:08,,,PIT 35,7,38,"Chris Boswell kicks off 61 yards, returned by Donovan Peoples-Jones for 21 yards (tackle by Jordan Dangerfield)",0.000,0.610
4,8:03,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,8:03,1,10,CLE 25,7,38,Dontrell Hilliard left tackle for 19 yards (tackle by Terrell Edmunds),0.610,1.860
4,7:32,1,10,CLE 44,7,38,Dontrell Hilliard right guard for 8 yards (tackle by Cameron Heyward),1.860,2.400
4,7:01,2,2,PIT 48,7,38,Case Keenum pass incomplete short middle intended for David Njoku,2.400,1.690
4,6:58,3,2,PIT 48,7,38,Dontrell Hilliard up the middle for 1 yard (tackle by Cameron Heyward),1.690,0.130
4,6:12,4,1,PIT 47,7,38,D'Ernest Johnson right tackle for -2 yards (tackle by Vince Williams and Tyson Alualu),0.130,-2.190
4,6:07,1,10,PIT 49,7,38,"Anthony McFarland left guard for 9 yards (tackle by Larry Ogunjobi and Terrance Mitchell). Penalty on Matt Feiler: Offensive Holding, 10 yards (no play)",2.190,1.530
4,5:37,1,20,PIT 39,7,38,Anthony McFarland up the middle for 2 yards (tackle by Sheldrick Redwine and Mack Wilson),1.530,0.570
4,5:00,2,18,PIT 41,7,38,Anthony McFarland left tackle for -3 yards (tackle by Larry Ogunjobi),0.570,-0.490
4,4:17,3,21,PIT 38,7,38,Mason Rudolph pass complete short middle to Anthony McFarland for 6 yards (tackle by Sheldon Richardson),-0.490,-0.460
4,3:24,4,15,PIT 44,7,38,"Dustin Colquitt punts 44 yards, fair catch by Donovan Peoples-Jones at CLE-12",-0.460,0.350
4,3:17,1,10,CLE 12,7,38,Dontrell Hilliard left tackle for 1 yard (tackle by Olasunkanmi Adeniyi),-0.350,-0.700
4,2:37,2,9,CLE 13,7,38,Case Keenum pass complete short left to David Njoku for 7 yards (tackle by Olasunkanmi Adeniyi),-0.700,-0.480
4,2:00,3,2,CLE 20,7,38,Case Keenum pass incomplete short right intended for Donovan Peoples-Jones (defended by Joe Haden),-0.480,-2.030
4,1:57,4,2,CLE 20,7,38,"Jamie Gillan punts 50 yards, returned by Ray-Ray McCloud for 17 yards (tackle by M.J. Stewart) Penalty on CLE: Illegal Formation, 5 yards",-2.030,-2.390
4,1:44,1,10,CLE 48,7,38,Mason Rudolph kneels for -1 yards,2.390,1.710
4,1:03,2,11,CLE 49,7,38,Mason Rudolph kneels for -1 yards,1.710,0.890
4,0:23,3,12,PIT 50,7,38,Mason Rudolph kneels for -1 yards,0.890,-0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
