Quarter,Time,Down,ToGo,Location,JAX,BUF,Detail,EPB,EPA
1,9:14,,,JAX 2,0,7,Rian Lindell kicks extra point good,0.000,0.000
1,9:10,,,BUF 35,0,7,"Rian Lindell kicks off 59 yards, returned by Quan Cosby for 32 yards (tackle by Rian Lindell)",0.000,1.470
1,9:03,1,10,JAX 38,0,7,Chad Henne pass complete short right to Marcedes Lewis for 9 yards,1.470,2.140
1,8:44,2,1,JAX 47,0,7,Rashad Jennings up the middle for 1 yard (tackle by Kyle Williams and Nick Barnett),2.140,2.130
1,7:59,1,10,JAX 48,0,7,Chad Henne pass incomplete short middle intended for Jordan Shipley,2.130,1.580
1,7:55,2,10,JAX 48,0,7,Rashad Jennings up the middle for 4 yards (tackle by Kelvin Sheppard),1.580,1.420
1,7:13,3,6,BUF 48,0,7,Chad Henne pass incomplete short left intended for Justin Blackmon,1.420,0.070
1,7:08,4,6,BUF 48,0,7,"Bryan Anger punts 36 yards, fair catch by Leodis McKelvin",0.070,0.350
1,7:01,1,10,BUF 12,0,7,Fred Jackson up the middle for no gain (tackle by Dwight Lowery and George Selvie),-0.350,-0.780
1,6:19,2,10,BUF 12,0,7,Ryan Fitzpatrick pass complete short left to T.J. Graham for 3 yards (tackle by Jeremy Mincey),-0.780,-1.070
1,5:34,3,7,BUF 15,0,7,Ryan Fitzpatrick pass incomplete short left intended for Scott Chandler,-1.070,-2.440
1,5:29,4,7,BUF 15,0,7,"Shawn Powell punts 61 yards, returned by Quan Cosby for 6 yards (tackle by Brad Smith)",-2.440,-0.940
1,5:16,1,10,JAX 30,0,7,"Rashad Jennings up the middle for 3 yards (tackle by Kyle Williams and Kelvin Sheppard). Penalty on Brad Meester: Offensive Holding, 10 yards (no play)",0.940,0.280
1,4:49,1,20,JAX 20,0,7,Chad Henne pass complete deep middle to Marcedes Lewis for 23 yards (tackle by Bryan Scott). Penalty on Bryan Scott: Illegal Contact (Declined),0.280,1.800
1,4:26,1,10,JAX 43,0,7,Rashad Jennings right tackle for 1 yard (tackle by Alex Carrington and Shawne Merriman),1.800,1.390
1,3:50,2,9,JAX 44,0,7,Chad Henne pass incomplete short left intended for Justin Blackmon,1.390,0.690
1,3:44,3,9,JAX 44,0,7,"Chad Henne pass complete short left to Justin Blackmon for 15 yards (tackle by Stephon Gilmore). Justin Blackmon fumbles (forced by Stephon Gilmore), recovered by Da'Norris Searcy at BUF-40 and returned for 9 yards (tackle by Brad Meester). Penalty on Stephon Gilmore: Defensive Holding, 5 yards (no play)",0.690,2.190
1,3:32,1,10,JAX 49,0,7,Rashad Jennings right tackle for -2 yards (tackle by Alex Carrington and Nick Barnett),2.190,1.380
1,2:52,2,12,JAX 47,0,7,Chad Henne pass incomplete deep right intended for Cecil Shorts,1.380,0.700
1,2:45,3,12,JAX 47,0,7,"Penalty on Chad Henne: Delay of Game, 5 yards (no play)",0.700,0.040
1,2:45,3,17,JAX 42,0,7,Chad Henne pass complete deep right to Cecil Shorts for 18 yards (tackle by Crezdon Butler),0.040,2.920
1,2:10,1,10,BUF 40,0,7,Rashad Jennings up the middle for no gain (tackle by Nigel Bradham),2.920,2.370
1,1:34,2,10,BUF 40,0,7,"Rashad Jennings up the middle for -1 yards (tackle by Da'Norris Searcy and Kyle Moore). Rashad Jennings fumbles (forced by Da'Norris Searcy), recovered by Marcedes Lewis at BUF-41",2.370,1.550
1,0:56,3,11,BUF 41,0,7,Chad Henne pass incomplete deep right intended for Kevin Elliott,1.550,0.530
1,0:50,4,11,BUF 41,0,7,"Bryan Anger punts 30 yards, fair catch by Justin Rogers",0.530,0.370
1,0:43,1,10,BUF 11,0,7,C.J. Spiller up the middle for 1 yard (tackle by Terrance Knighton and Andre Branch),-0.370,-0.710
Quarter,Time,Down,ToGo,Location,JAX,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,BUF 12,0,7,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 7 yards (tackle by Mike Harris),-0.710,-0.480
2,14:23,3,2,BUF 19,0,7,C.J. Spiller right end for 3 yards (tackle by Aaron Ross),-0.480,0.410
2,13:49,1,10,BUF 22,0,7,Ryan Fitzpatrick pass incomplete short middle intended for Steve Johnson is intercepted by Paul Posluszny at BUF-37 and returned for 5 yards (tackle by Scott Chandler),0.410,-3.450
2,13:40,1,10,BUF 32,0,7,"Rashad Jennings right tackle for 12 yards (tackle by Nick Barnett and Stephon Gilmore). Rashad Jennings fumbles (forced by Nick Barnett), recovered by Eben Britton at BUF-17",3.450,4.440
2,13:15,1,10,BUF 17,0,7,Montell Owens up the middle for 5 yards (tackle by Kelvin Sheppard and George Wilson),4.440,4.690
2,12:29,2,5,BUF 12,0,7,"Montell Owens right guard for 9 yards (tackle by George Wilson). Penalty on Cameron Bradfield: Unnecessary Roughness, 15 yards",4.690,4.370
2,12:04,1,10,BUF 18,0,7,Chad Henne pass incomplete short left intended for Greg Jones,4.370,3.800
2,11:59,2,10,BUF 18,0,7,Chad Henne pass incomplete short middle intended for Cecil Shorts (defended by Mario Williams),3.800,3.050
2,11:55,3,10,BUF 18,0,7,Chad Henne pass incomplete short middle intended for Justin Blackmon (defended by George Wilson),3.050,2.250
2,11:51,4,10,BUF 18,3,7,Josh Scobee 36 yard field goal good,2.250,3.000
2,11:47,,,JAX 35,3,7,"Josh Scobee kicks off 74 yards, touchback",0.000,0.280
2,11:47,1,10,BUF 20,3,7,Ryan Fitzpatrick pass complete short middle to Fred Jackson for 11 yards (tackle by C.J. Mosley and Dwight Lowery),0.280,1.000
2,11:06,1,10,BUF 31,3,7,Fred Jackson right guard for 5 yards (tackle by Tyson Alualu and Russell Allen),1.000,1.140
2,10:27,2,5,BUF 36,3,7,Fred Jackson left guard for 10 yards (tackle by Kevin Rutland and Dwight Lowery),1.140,1.990
2,9:40,1,10,BUF 46,3,7,Fred Jackson up the middle for 9 yards (tackle by Jeremy Mincey),1.990,2.670
2,8:59,2,1,JAX 45,3,7,C.J. Spiller up the middle for no gain (tackle by C.J. Mosley and Tyson Alualu),2.670,1.950
2,8:25,3,1,JAX 45,3,7,Fred Jackson up the middle for 3 yards (tackle by C.J. Mosley and Paul Posluszny),1.950,2.790
2,7:39,1,10,JAX 42,3,7,Fred Jackson up the middle for -3 yards (tackle by Jason Babin),2.790,1.840
2,7:00,2,13,JAX 45,3,7,Ryan Fitzpatrick pass complete short left to Steve Johnson for 5 yards (tackle by Kevin Rutland),1.840,1.820
2,6:25,3,8,JAX 40,3,7,Ryan Fitzpatrick right end for 3 yards (tackle by Aaron Ross and Paul Posluszny),1.820,0.000
2,5:37,,,,3,7,Timeout #1 by Buffalo Bills,0.000,0.790
2,5:37,4,5,JAX 37,3,7,Ryan Fitzpatrick pass incomplete short middle intended for Scott Chandler (defended by Russell Allen),0.790,-1.400
2,5:33,1,10,JAX 37,3,7,"Chad Henne pass incomplete deep left intended for Cecil Shorts. Penalty on Ron Brooks: Defensive Pass Interference, 24 yards (no play)",1.400,2.980
2,5:28,1,10,BUF 39,3,7,Chad Henne pass complete deep left to Cecil Shorts for 24 yards (tackle by Ron Brooks),2.980,4.580
2,4:58,1,10,BUF 15,3,7,Chad Henne pass complete short left to Marcedes Lewis for 12 yards (tackle by Kyle Williams),4.580,6.510
2,4:32,1,3,BUF 3,3,7,Montell Owens up the middle for 2 yards (tackle by Kelvin Sheppard and Ron Brooks),6.510,5.910
2,3:52,2,1,BUF 1,9,7,"Chad Henne right end for 1 yard, touchdown",5.910,7.000
2,3:52,,,BUF 2,10,7,Josh Scobee kicks extra point good,0.000,0.000
2,3:47,,,JAX 35,10,7,"Josh Scobee kicks off 61 yards, returned by Marcus Easley for 55 yards (tackle by Mike Harris). Penalty on Richard Murphy: Unnecessary Roughness, 15 yards",0.000,3.840
2,3:38,1,10,JAX 26,10,7,Brad Smith right tackle for 11 yards (tackle by Dawan Landry),3.840,4.580
2,3:00,1,10,JAX 15,10,7,C.J. Spiller right guard for 4 yards (tackle by C.J. Mosley and Jason Babin),4.580,4.640
2,2:19,2,6,JAX 11,10,7,C.J. Spiller left tackle for no gain (tackle by Dawan Landry),4.640,3.780
2,2:00,3,6,JAX 11,10,13,"Ryan Fitzpatrick pass complete short middle to Scott Chandler for 11 yards, touchdown",3.780,7.000
2,2:00,,,JAX 2,10,14,"Rian Lindell kicks extra point good. Penalty on Andre Branch: Defensive Offside, 5 yards",0.000,0.000
2,1:56,,,BUF 40,10,14,"Rian Lindell kicks off 60 yards, touchback",0.000,0.280
2,1:56,1,10,JAX 20,10,14,"Chad Henne sacked by Mario Williams for -7 yards. Chad Henne fumbles (forced by Mario Williams), recovered by Mario Williams at JAX-14 (tackle by Cameron Bradfield)",0.280,-4.650
2,1:51,1,10,JAX 14,10,14,Fred Jackson up the middle for -1 yards (tackle by Jeremy Mincey),4.650,3.850
2,1:15,2,11,JAX 15,10,14,Ryan Fitzpatrick right guard for 4 yards (tackle by Russell Allen),3.850,3.620
2,0:38,3,7,JAX 11,10,14,Ryan Fitzpatrick pass incomplete short left intended for Brad Smith,3.620,2.700
2,0:34,4,7,JAX 11,10,17,Rian Lindell 29 yard field goal good,2.700,3.000
2,0:31,,,BUF 35,10,17,"Rian Lindell kicks off 62 yards, returned by Quan Cosby for 9 yards (tackle by Marcus Easley)",0.000,-0.350
2,0:22,1,10,JAX 12,10,17,Chad Henne kneels for -1 yards,-0.350,-0.850
Quarter,Time,Down,ToGo,Location,JAX,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,10,17,"Josh Scobee kicks off 64 yards, returned by Brad Smith for 38 yards (tackle by Mike Harris)",0.000,1.530
3,14:52,1,10,BUF 39,10,17,C.J. Spiller up the middle for 8 yards (tackle by Dawan Landry and Paul Posluszny),1.530,2.070
3,14:15,2,2,BUF 47,10,17,C.J. Spiller up the middle for 1 yard (tackle by Tyson Alualu and Russell Allen),2.070,1.490
3,13:33,3,1,BUF 48,10,17,C.J. Spiller left end for 3 yards (tackle by Mike Harris),1.490,0.000
3,12:56,,,,10,17,Timeout #1 by Buffalo Bills,0.000,2.320
3,12:56,1,10,JAX 49,10,17,Fred Jackson up the middle for 15 yards (tackle by Russell Allen),2.320,3.310
3,12:13,1,10,JAX 34,10,17,Brad Smith left tackle for 17 yards (tackle by Russell Allen),3.310,4.440
3,11:27,1,10,JAX 17,10,17,Ryan Fitzpatrick pass incomplete short middle intended for Fred Jackson (defended by Dawan Landry),4.440,3.850
3,11:22,2,10,JAX 17,10,17,"Ryan Fitzpatrick pass incomplete short middle intended for Brad Smith. Penalty on Jason Babin: Roughing the Passer, 9 yards (no play)",3.850,5.370
3,11:15,1,8,JAX 8,10,17,Ryan Fitzpatrick pass incomplete short middle intended for Scott Chandler,5.370,4.570
3,11:11,2,8,JAX 8,10,17,"Penalty on Ryan Fitzpatrick: Delay of Game, 5 yards (no play)",4.570,3.720
3,11:11,2,13,JAX 13,10,23,"Ryan Fitzpatrick pass complete short left to Steve Johnson for 13 yards, touchdown",3.720,7.000
3,11:11,,,JAX 2,10,24,Rian Lindell kicks extra point good,0.000,0.000
3,11:06,,,BUF 35,10,24,"Rian Lindell kicks off 59 yards, returned by Quan Cosby for 21 yards (tackle by Ruvell Martin)",0.000,0.740
3,11:00,1,10,JAX 27,10,24,Montell Owens left guard for 3 yards (tackle by Nick Barnett and Kyle Moore),0.740,0.600
3,10:24,2,7,JAX 30,10,24,Chad Henne pass complete short right to Cecil Shorts for 7 yards (tackle by Bryan Scott),0.600,1.400
3,9:51,1,10,JAX 37,10,24,Chad Henne pass incomplete deep middle intended for Marcedes Lewis (defended by Justin Rogers),1.400,0.860
3,9:48,2,10,JAX 37,10,24,Chad Henne pass complete short right to Justin Blackmon for 9 yards (tackle by Stephon Gilmore),0.860,1.360
3,9:05,3,1,JAX 46,10,24,"Chad Henne for no gain. Chad Henne fumbles, recovered by Chad Henne at JAX-45. Penalty on Spencer Johnson: Defensive Offside, 5 yards (no play)",1.360,2.320
3,8:45,1,10,BUF 49,10,24,"Chad Henne pass incomplete deep right intended for Marcedes Lewis. Penalty on Ron Brooks: Illegal Contact, 5 yards (no play)",2.320,2.650
3,8:39,1,10,BUF 44,10,24,Montell Owens left tackle for 7 yards (tackle by Stephon Gilmore),2.650,3.060
3,7:57,2,3,BUF 37,10,24,Chad Henne sacked by Kyle Moore for -2 yards,3.060,2.080
3,7:14,3,5,BUF 39,10,24,Chad Henne pass incomplete deep left intended for Cecil Shorts,2.080,0.660
3,7:09,4,5,BUF 39,10,24,Chad Henne pass incomplete short left intended for Marcedes Lewis,0.660,-1.530
3,7:06,1,10,BUF 39,10,24,Fred Jackson right tackle for 4 yards (tackle by Chris Prosinski and Jason Babin),1.530,1.530
3,6:30,2,6,BUF 43,10,24,Fred Jackson left guard for 9 yards (tackle by Russell Allen and Paul Posluszny),1.530,2.390
3,5:48,1,10,JAX 48,10,24,Fred Jackson left guard for 5 yards (tackle by Russell Allen and Mike Harris),2.390,2.520
3,5:07,2,5,JAX 43,10,24,Fred Jackson up the middle for 6 yards (tackle by C.J. Mosley and George Selvie),2.520,3.120
3,4:26,1,10,JAX 37,10,24,Fred Jackson right tackle for 3 yards (tackle by Dawan Landry),3.120,2.980
3,3:46,2,7,JAX 34,10,24,Fred Jackson right guard for 3 yards (tackle by Kevin Rutland and Dawan Landry),2.980,2.680
3,3:04,3,4,JAX 31,10,24,Ryan Fitzpatrick pass complete short middle to Fred Jackson for -1 yards (tackle by Paul Posluszny),2.680,1.260
3,2:19,4,5,JAX 32,10,27,Rian Lindell 50 yard field goal good,1.260,3.000
3,2:14,,,BUF 35,10,27,"Rian Lindell kicks off 71 yards, touchback",0.000,0.280
3,2:14,1,10,JAX 20,10,27,Chad Henne pass incomplete short middle intended for Marcedes Lewis,0.280,-0.270
3,2:09,2,10,JAX 20,10,27,Chad Henne pass complete short left to Cecil Shorts for 9 yards (tackle by Ron Brooks),-0.270,0.230
3,1:36,3,1,JAX 29,10,27,Montell Owens up the middle for -1 yards (tackle by Da'Norris Searcy and Kyle Williams),0.230,-1.500
3,1:36,4,2,JAX 28,10,27,"Penalty on Julian Stanford: False Start, 5 yards (no play)",-1.500,-1.830
3,0:43,4,7,JAX 23,10,27,"Bryan Anger punts 39 yards, returned by Justin Rogers for no gain",-1.830,-1.470
3,0:36,1,10,BUF 38,10,27,C.J. Spiller right guard for -1 yards (tackle by Russell Allen and George Selvie),1.470,0.790
Quarter,Time,Down,ToGo,Location,JAX,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,BUF 37,10,27,Ryan Fitzpatrick pass complete short left to Brad Smith for 12 yards (tackle by Mike Harris),0.790,2.190
4,14:19,1,10,BUF 49,10,27,Fred Jackson left tackle for 7 yards (tackle by Dawan Landry),2.190,2.590
4,13:38,2,3,JAX 44,10,33,"C.J. Spiller left tackle for 44 yards, touchdown",2.590,7.000
4,13:38,,,JAX 2,10,34,Rian Lindell kicks extra point good,0.000,0.000
4,13:29,,,BUF 35,10,34,"Rian Lindell kicks off 64 yards, returned by Quan Cosby for 16 yards (tackle by Corey McIntyre)",0.000,-0.060
4,13:22,1,10,JAX 17,10,34,Montell Owens left guard for 4 yards (tackle by Jairus Byrd),-0.060,0.080
4,12:59,2,6,JAX 21,10,34,"Chad Henne pass incomplete short middle intended for Cecil Shorts (defended by Crezdon Butler). Penalty on Crezdon Butler: Defensive Holding, 5 yards (no play)",0.080,0.670
4,12:55,1,10,JAX 26,10,34,Chad Henne pass complete short middle to Jordan Shipley for 6 yards (tackle by Ron Brooks),0.670,0.940
4,12:35,2,4,JAX 32,10,34,Chad Henne pass complete short right to Jordan Shipley for 8 yards (tackle by Ron Brooks),0.940,1.600
4,12:11,1,10,JAX 40,10,34,Chad Henne sacked by Shawne Merriman and Alex Carrington for -6 yards,1.600,0.240
4,11:46,2,16,JAX 34,10,34,Chad Henne pass incomplete deep right intended for Jordan Shipley,0.240,-0.430
4,11:42,3,16,JAX 34,10,34,Chad Henne pass complete short middle to Cecil Shorts for 9 yards (tackle by George Wilson),-0.430,-0.520
4,11:00,4,7,JAX 43,10,34,"Bryan Anger punts 51 yards, muffed catch by Justin Rogers, recovered by Antwon Blake and returned for no gain",-0.520,6.060
4,10:51,1,5,BUF 5,16,34,"Chad Henne pass complete short middle to Cecil Shorts for 5 yards, touchdown",6.060,7.000
4,10:51,,,,18,34,"Two Point Attempt: Montell Owens up the middle, conversion succeeds",0.000,1.000
4,10:47,,,JAX 35,18,34,"Josh Scobee kicks off 65 yards, touchback",0.000,0.280
4,10:47,1,10,BUF 20,18,34,Fred Jackson up the middle for 4 yards (tackle by C.J. Mosley),0.280,0.270
4,10:05,2,6,BUF 24,18,34,Fred Jackson up the middle for 3 yards (tackle by C.J. Mosley and Terrance Knighton),0.270,0.000
4,9:22,,,,18,34,Timeout #2 by Buffalo Bills,0.000,-0.030
4,9:22,3,3,BUF 27,18,34,C.J. Spiller left tackle for 1 yard (tackle by Russell Allen),-0.030,-1.500
4,8:40,4,2,BUF 28,18,34,"Shawn Powell punts 46 yards, fair catch by Quan Cosby",-1.500,-0.670
4,8:33,1,10,JAX 26,18,34,Chad Henne pass incomplete deep left intended for Cecil Shorts,0.670,0.130
4,8:26,2,10,JAX 26,18,34,"Chad Henne pass complete short right to Cecil Shorts for 5 yards (tackle by Ron Brooks). Penalty on Ron Brooks: Unnecessary Roughness, 15 yards",0.130,1.990
4,7:55,1,10,JAX 46,18,34,Chad Henne pass incomplete short left intended for Jordan Shipley,1.990,1.450
4,7:50,2,10,JAX 46,18,34,Chad Henne pass complete short left to Kevin Elliott for 13 yards (tackle by Ron Brooks),1.450,2.850
4,7:16,1,10,BUF 41,18,34,Chad Henne pass incomplete short right intended for Justin Blackmon (defended by Stephon Gilmore),2.850,2.310
4,7:12,2,10,BUF 41,18,34,"Chad Henne pass incomplete short right intended for Jordan Shipley (defended by Jairus Byrd). Penalty on Eugene Monroe: Offensive Holding, 10 yards (no play)",2.310,0.000
4,7:07,,,,18,34,Timeout #1 by Jacksonville Jaguars,0.000,0.960
4,7:07,2,20,JAX 49,18,34,Chad Henne left tackle for 1 yard (tackle by Ron Brooks),0.960,0.430
4,6:25,3,19,,18,34,Chad Henne pass complete short right to Montell Owens for 11 yards (tackle by Justin Rogers),0.430,0.660
4,5:47,4,8,BUF 39,18,34,Chad Henne pass incomplete deep left intended for Justin Blackmon,0.660,-1.530
4,5:41,1,10,BUF 39,18,34,Fred Jackson left guard for 14 yards (tackle by Kevin Rutland),1.530,2.460
4,4:54,1,10,JAX 47,18,34,Fred Jackson right guard for 2 yards (tackle by Paul Posluszny and Terrance Knighton),2.460,2.180
4,4:08,2,8,JAX 45,18,34,Fred Jackson right guard for -2 yards (tackle by Terrance Knighton),2.180,1.220
4,3:22,3,10,JAX 47,18,34,Fred Jackson left tackle for 5 yards (tackle by Dawan Landry),1.220,0.460
4,3:15,4,5,JAX 42,18,34,"Shawn Powell punts 27 yards, fair catch by Quan Cosby",0.460,0.220
4,3:08,1,10,JAX 15,18,34,Chad Henne pass complete short right to Kevin Elliott for 11 yards (tackle by Ron Brooks),-0.220,0.670
4,3:03,1,10,JAX 26,18,34,"Chad Henne pass incomplete deep right intended for Justin Blackmon. Penalty on Stephon Gilmore: Defensive Pass Interference, 26 yards (no play)",0.670,2.390
4,2:58,1,10,BUF 48,18,34,Chad Henne sacked by Alex Carrington for -8 yards,2.390,0.770
4,2:32,2,18,JAX 44,18,34,Chad Henne pass complete short right to Marcedes Lewis for 24 yards (tackle by Nick Barnett and Da'Norris Searcy),0.770,3.450
4,2:08,1,10,BUF 32,18,34,Chad Henne pass incomplete short left intended for Kevin Elliott (defended by Ron Brooks),3.450,2.900
4,2:04,2,10,BUF 32,18,34,Chad Henne pass complete short left to Jordan Shipley for 5 yards,2.900,2.870
4,1:59,3,5,BUF 27,18,34,Chad Henne pass incomplete deep left intended for Kevin Elliott (defended by Ron Brooks),2.870,1.720
4,1:54,4,5,BUF 27,18,34,Chad Henne pass incomplete short middle intended for Jordan Shipley (defended by Alex Carrington),1.720,-0.740
4,1:50,1,10,BUF 27,18,34,Fred Jackson up the middle for 2 yards (tackle by Julian Stanford and Jeremy Mincey),0.740,0.000
4,1:43,,,,18,34,Timeout #2 by Jacksonville Jaguars,0.000,0.470
4,1:42,2,8,BUF 29,18,34,Fred Jackson left guard for 2 yards (tackle by Mike Harris),0.470,0.000
4,1:37,,,,18,34,Timeout #3 by Jacksonville Jaguars,0.000,0.040
4,1:37,3,6,BUF 31,18,34,Fred Jackson up the middle for 4 yards (tackle by Jeremy Mincey and Paul Posluszny),0.040,0.000
4,0:50,,,,18,34,Timeout #3 by Buffalo Bills,0.000,-1.040
4,0:48,4,2,BUF 35,18,34,"Shawn Powell punts 44 yards, returned by Quan Cosby for 15 yards (tackle by Corey McIntyre)",-1.040,-1.330
4,0:38,1,10,JAX 36,18,34,Chad Henne pass incomplete deep left intended for Kevin Elliott is intercepted by Jairus Byrd at BUF-46 and returned for 45 yards (tackle by Eugene Monroe),1.330,-5.140
4,0:19,1,9,JAX 9,18,34,Ryan Fitzpatrick kneels for -1 yards,5.140,4.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
