0,1
Officials,Officials
Referee,Brad Allen
Umpire,Butch Hannah
Head Linesman,Jim Mello
Line Judge,Tom Symonette
Back Judge,Perry Paganelli
Side Judge,Tom Hill
Field Judge,Doug Rosenbaum
