Quarter,Time,Down,ToGo,Location,BAL,TAM,Detail,EPB,EPA
1,0:17,2,9,TAM 19,21,0,Joe Flacco pass incomplete deep right intended for Steve Smith,3.820,3.100
1,0:12,3,9,TAM 19,27,0,"Joe Flacco pass complete deep right to Michael Campanaro for 19 yards, touchdown",3.100,7.000
1,0:12,,,TAM 2,28,0,Justin Tucker kicks extra point good,0.000,0.000
1,0:12,,,BAL 35,28,0,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
1,0:01,1,10,TAM 20,28,0,Mike Glennon pass incomplete deep left intended for Vincent Jackson,0.280,-0.270
Quarter,Time,Down,ToGo,Location,BAL,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,TAM 20,28,0,Mike Glennon pass incomplete short left intended for Doug Martin,-0.270,-0.960
2,14:55,3,10,TAM 20,28,0,Mike Glennon pass incomplete short right intended for Louis Murphy,-0.960,-2.030
2,14:49,4,10,TAM 20,28,0,"Michael Koenen punts 39 yards, fair catch by Michael Campanaro",-2.030,-1.660
2,14:41,1,10,BAL 41,28,0,Bernard Pierce right tackle for 3 yards (tackle by Gerald McCoy),1.660,1.530
2,14:09,2,7,BAL 44,34,0,"Joe Flacco pass complete deep left to Steve Smith for 56 yards, touchdown",1.530,7.000
2,14:09,,,TAM 2,35,0,Justin Tucker kicks extra point good,0.000,0.000
2,14:09,,,BAL 35,35,0,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
2,13:57,1,10,TAM 20,35,0,Doug Martin up the middle for 1 yard (tackle by Brandon Williams and C.J. Mosley),0.280,-0.130
2,13:23,2,9,TAM 21,35,0,Mike Glennon pass complete short right to Mike Evans for 2 yards (tackle by Lardarius Webb),-0.130,-0.560
2,12:43,3,7,TAM 23,35,0,Mike Glennon sacked by Pernell McPhee for -3 yards,-0.560,-2.030
2,12:34,4,10,TAM 20,35,0,"Michael Koenen punts 34 yards, returned by Jacoby Jones for 6 yards (tackle by Russell Shepard)",-2.030,-2.390
2,12:25,1,10,TAM 48,35,0,Justin Forsett right tackle for 3 yards (tackle by Mason Foster),2.390,2.250
2,11:55,2,7,TAM 45,35,0,Joe Flacco pass incomplete short right intended for Torrey Smith (defended by Brandon Dixon),2.250,1.550
2,11:50,3,7,TAM 45,35,0,Joe Flacco pass complete short right to Steve Smith for 11 yards (tackle by Bradley McDougald),1.550,3.310
2,11:14,1,10,TAM 34,35,0,Justin Forsett right tackle for -2 yards (tackle by Clinton McDonald and Lavonte David),3.310,2.500
2,10:41,2,12,TAM 36,35,0,"Joe Flacco pass complete short middle to Justin Forsett for 6 yards (tackle by Danny Lansanah). Penalty on James Hurst: Offensive Holding, 10 yards (no play)",2.500,1.150
2,10:16,2,22,TAM 46,35,0,Joe Flacco pass complete short right to Lorenzo Taliaferro for 13 yards (tackle by Lavonte David),1.150,2.210
2,9:31,3,9,TAM 33,35,0,Joe Flacco pass complete short middle to Lorenzo Taliaferro for 5 yards (tackle by Lavonte David and Mason Foster),2.210,1.650
2,8:47,4,4,TAM 28,38,0,Justin Tucker 46 yard field goal good,1.650,3.000
2,8:47,,,BAL 35,38,0,"Justin Tucker kicks off 74 yards, returned by Solomon Patton for 25 yards (tackle by Albert McClellan)",0.000,0.140
2,8:34,1,10,TAM 16,38,0,Bobby Rainey up the middle for 5 yards (tackle by C.J. Mosley and Elvis Dumervil),-0.140,0.150
2,8:01,2,5,TAM 21,38,0,Bobby Rainey up the middle for 2 yards (tackle by Jeromy Miles and Haloti Ngata),0.150,-0.450
2,7:22,3,3,TAM 23,38,0,"Mike Glennon sacked by Elvis Dumervil and Terrell Suggs for -8 yards. Penalty on Matt Elam: Defensive Holding, 5 yards (no play)",-0.450,0.810
2,6:58,1,10,TAM 28,38,0,Mike Glennon pass complete short middle to Austin Seferian-Jenkins for 14 yards (tackle by C.J. Mosley),0.810,1.730
2,6:22,1,10,TAM 42,38,0,Bobby Rainey left guard for 2 yards (tackle by Terrell Suggs),1.730,1.460
2,5:44,2,8,TAM 44,38,0,Mike Glennon pass incomplete short right intended for Bobby Rainey,1.460,0.760
2,5:37,3,8,TAM 44,38,0,Mike Glennon pass incomplete short middle intended for Mike Evans,0.760,-0.460
2,5:32,4,8,TAM 44,38,0,Michael Koenen punts 27 yards,-0.460,-0.870
2,5:23,1,10,BAL 29,38,0,Joe Flacco pass complete short right to Crockett Gillmore for 11 yards (tackle by Michael Johnson and Alterraun Verner),0.870,1.600
2,4:41,1,10,BAL 40,38,0,Bernard Pierce right tackle for -1 yards (tackle by Mason Foster),1.600,0.920
2,4:04,2,11,BAL 39,38,0,Justin Forsett left tackle for 5 yards (tackle by Clinton McDonald),0.920,0.890
2,3:21,3,6,BAL 44,38,0,Joe Flacco pass incomplete short left intended for Jacoby Jones,0.890,-0.460
2,3:17,4,6,BAL 44,38,0,"Sam Koch punts 56 yards, touchback",-0.460,-0.280
2,3:07,1,10,TAM 20,38,0,Mike Glennon pass complete short middle to Doug Martin for 3 yards (tackle by Daryl Smith),0.280,0.140
2,2:42,2,7,TAM 23,38,0,Mike Glennon pass complete deep middle to Vincent Jackson for 18 yards (tackle by Terrence Brooks),0.140,1.660
2,2:12,1,10,TAM 41,38,0,Mike Glennon pass incomplete short left intended for Mike Evans,1.660,1.120
2,2:07,2,10,TAM 41,38,0,Mike Glennon pass complete short right to Brandon Myers for 3 yards (tackle by C.J. Mosley),1.120,0.830
2,2:00,3,7,TAM 44,38,0,"Penalty on Daryl Smith: Neutral Zone Infraction, 5 yards (no play)",0.830,1.490
2,2:00,3,2,TAM 49,38,0,Mike Glennon pass complete deep right to Vincent Jackson for 33 yards (tackle by Daryl Smith),1.490,4.370
2,1:15,1,10,BAL 18,38,0,"Mike Glennon pass incomplete deep left intended for Austin Seferian-Jenkins. Penalty on Demar Dotson: Offensive Holding, 10 yards (no play)",4.370,3.710
2,1:13,1,20,BAL 28,38,0,Mike Glennon sacked by Terrell Suggs for -10 yards,3.710,1.130
2,0:49,2,30,BAL 38,38,0,Mike Glennon pass complete short left to Mike Evans for 11 yards,1.130,1.950
2,0:39,3,19,BAL 27,38,0,Mike Glennon pass incomplete deep middle intended for Vincent Jackson,1.950,1.950
2,0:34,3,19,BAL 27,38,0,Timeout #2 by Baltimore Ravens,1.950,1.670
2,0:34,4,19,BAL 27,38,0,Patrick Murray 45 yard field goal no good,1.670,-1.270
2,0:29,1,10,BAL 35,38,0,Justin Forsett left tackle for 10 yards (tackle by Mason Foster and Mark Barron),1.270,1.270
2,0:22,1,10,BAL 35,38,0,Timeout #3 by Baltimore Ravens,1.270,1.930
2,0:22,1,10,BAL 45,38,0,Joe Flacco pass complete short middle to Michael Campanaro for 9 yards (tackle by Keith Tandy and Lavonte David),1.930,2.600
2,0:07,2,1,TAM 46,38,0,Joe Flacco spiked the ball,2.600,1.880
2,0:07,3,1,TAM 46,38,0,Joe Flacco pass incomplete,1.880,0.200
2,0:03,4,1,TAM 46,38,0,"Justin Tucker 64 yard field goal no good, blocked by William Gholston, recovered by William Gholston",0.200,0.000
Quarter,Time,Down,ToGo,Location,BAL,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,38,0,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,TAM 20,38,0,Doug Martin left tackle for 5 yards (tackle by C.J. Mosley),0.280,0.410
3,14:35,2,5,TAM 25,38,0,Mike Glennon pass complete short left to Louis Murphy for 10 yards (tackle by Lardarius Webb),0.410,1.270
3,13:59,1,10,TAM 35,38,0,Mike Glennon pass complete deep right to Austin Seferian-Jenkins for 30 yards (tackle by Courtney Upshaw),1.270,3.250
3,13:24,1,10,BAL 35,38,0,Mike Glennon pass complete short left to Louis Murphy for 9 yards (tackle by Matt Elam),3.250,3.920
3,12:55,2,1,BAL 26,38,0,Doug Martin left guard for 4 yards (tackle by Daryl Smith),3.920,4.110
3,12:30,1,10,BAL 22,38,0,Mike Glennon sacked by Daryl Smith for -7 yards,4.110,2.620
3,11:53,2,17,BAL 29,38,0,Doug Martin left guard for 5 yards (tackle by C.J. Mosley),2.620,2.610
3,11:53,3,12,BAL 24,38,0,"Penalty on Logan Mankins: False Start, 5 yards (no play)",2.610,1.950
3,11:04,3,17,BAL 29,38,0,Mike Glennon pass incomplete deep right intended for Vincent Jackson,1.950,1.500
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
3,10:55,4,17,BAL 29,38,3,Patrick Murray 47 yard field goal good,1.500,3.000
3,10:55,,,TAM 35,38,3,"Michael Koenen kicks off 67 yards, returned by Jacoby Jones for 23 yards (tackle by Russell Shepard)",0.000,-0.340
3,10:45,1,10,BAL 21,38,3,"Justin Forsett left guard for no gain (tackle by Mason Foster and Gerald McCoy). Penalty on John Urschel: Offensive Holding, 10 yards (no play)",0.340,-0.720
3,10:24,1,20,BAL 11,38,3,Joe Flacco pass complete short left to Kyle Juszczyk for 11 yards (tackle by Alterraun Verner and Mason Foster),-0.720,-0.070
3,9:48,2,9,BAL 22,38,3,Justin Forsett left guard for 3 yards (tackle by William Gholston and Danny Lansanah),-0.070,-0.360
3,9:05,3,6,BAL 25,38,3,Joe Flacco pass complete short right to Kamar Aiken for 3 yards (tackle by Mason Foster). Penalty on BAL: Illegal Shift (Declined),-0.360,-1.500
3,8:47,4,3,BAL 28,38,3,"Sam Koch punts 63 yards, returned by Solomon Patton for 7 yards (tackle by Albert McClellan). Penalty on Russell Shepard: Offensive Holding, 8 yards",-1.500,0.380
3,8:33,1,10,TAM 8,38,3,Doug Martin right tackle for 19 yards (tackle by Jimmy Smith),-0.380,0.740
3,7:55,1,10,TAM 27,38,3,Mike Glennon pass complete deep left to Brandon Myers for 26 yards (tackle by Jeromy Miles),0.740,2.460
3,7:23,1,10,BAL 47,38,3,"Doug Martin left guard for 4 yards (tackle by C.J. Mosley). Penalty on Jimmy Smith: Unsportsmanlike Conduct, 15 yards",2.460,3.710
3,6:54,1,10,BAL 28,38,3,Mike Glennon pass complete short left to Vincent Jackson for 8 yards (tackle by Jimmy Smith),3.710,4.250
3,6:29,2,2,BAL 20,38,3,Doug Martin right guard for 3 yards (tackle by Haloti Ngata),4.250,4.440
3,5:58,1,10,BAL 17,38,3,Mike Glennon pass incomplete short left intended for Vincent Jackson,4.440,3.850
3,5:52,2,10,BAL 17,38,9,"Mike Glennon pass complete deep middle to Mike Evans for 17 yards, touchdown",3.850,7.000
3,5:52,,,BAL 2,38,10,Patrick Murray kicks extra point good,0.000,0.000
3,5:52,,,TAM 35,38,10,"Michael Koenen kicks off 65 yards, touchback",0.000,-0.280
3,5:46,1,10,BAL 20,38,10,Joe Flacco pass complete deep middle to Steve Smith for 18 yards (tackle by Major Wright),0.280,1.470
3,5:10,1,10,BAL 38,38,10,Justin Forsett left tackle for 3 yards (tackle by Danny Lansanah and William Gholston),1.470,1.330
3,4:38,2,7,BAL 41,38,10,"Joe Flacco pass incomplete deep left intended for Kamar Aiken (defended by Crezdon Butler). Penalty on Mark Barron: Unnecessary Roughness, 15 yards (no play)",1.330,2.650
3,4:31,1,10,TAM 44,38,10,Bernard Pierce right guard for 1 yard (tackle by Lavonte David),2.650,2.250
3,3:59,2,9,TAM 43,38,10,Joe Flacco pass complete short left to Steve Smith for 14 yards (tackle by Mark Barron),2.250,3.640
3,3:17,1,10,TAM 29,38,10,Bernard Pierce right guard for 3 yards (tackle by Lavonte David and Major Wright),3.640,3.510
3,2:42,2,7,TAM 26,38,10,Joe Flacco pass complete short left to Steve Smith for 11 yards (tackle by Alterraun Verner),3.510,4.580
3,2:09,1,10,TAM 15,38,10,Justin Forsett left guard for 4 yards (tackle by Lavonte David),4.580,4.640
3,1:34,2,6,TAM 11,38,10,Joe Flacco pass complete short right to Owen Daniels for 4 yards (tackle by Lavonte David and Mark Barron),4.640,4.680
3,0:53,3,2,TAM 7,38,10,Bernard Pierce right guard for 3 yards (tackle by Mark Barron and William Gholston),4.680,6.280
3,0:12,1,4,TAM 4,44,10,"Bernard Pierce left guard for 4 yards, touchdown",6.280,7.000
3,0:12,,,TAM 2,45,10,Justin Tucker kicks extra point good,0.000,0.000
3,0:12,,,BAL 35,45,10,"Justin Tucker kicks off 64 yards, returned by Solomon Patton for 23 yards (tackle by Albert McClellan)",0.000,-0.540
Quarter,Time,Down,ToGo,Location,BAL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 24,45,10,Bobby Rainey left end for 10 yards (tackle by Darian Stewart),0.540,1.200
4,14:24,1,10,TAM 34,45,10,Mike Glennon pass complete deep middle to Louis Murphy for 24 yards (tackle by Jimmy Smith),1.200,2.790
4,13:48,1,10,BAL 42,45,10,Mike Glennon pass complete short middle to Robert Herron for 16 yards (tackle by Lardarius Webb),2.790,3.840
4,13:14,1,10,BAL 26,45,10,Bobby Rainey left tackle for 21 yards (tackle by Darian Stewart),3.840,6.060
4,13:03,1,5,BAL 5,45,10,Bobby Rainey up the middle for 2 yards (tackle by Darian Stewart and Brandon Williams),6.060,5.530
4,12:24,2,3,BAL 3,45,16,"Mike Glennon pass complete short right to Louis Murphy for 3 yards, touchdown",5.530,7.000
4,12:24,,,BAL 2,45,17,Patrick Murray kicks extra point good,0.000,0.000
4,12:24,,,TAM 35,45,17,"Michael Koenen kicks off 74 yards, returned by Jacoby Jones for 58 yards (tackle by Brandon Magee)",0.000,-2.190
4,12:09,1,10,BAL 49,45,17,Bernard Pierce right guard for no gain (tackle by Lavonte David),2.190,1.650
4,11:26,2,10,BAL 49,45,17,Bernard Pierce left guard for 6 yards (tackle by William Gholston),1.650,1.750
4,10:41,3,4,TAM 45,45,17,Justin Forsett left end for 11 yards (tackle by Crezdon Butler),1.750,3.310
4,10:06,1,10,TAM 34,45,17,Bernard Pierce left tackle for -1 yards (tackle by Clinton McDonald),3.310,2.640
4,9:24,2,11,TAM 35,45,17,Bernard Pierce left guard for 5 yards (tackle by Mason Foster),2.640,2.610
4,8:43,3,6,TAM 30,45,17,Bernard Pierce left guard for -1 yards (tackle by Gerald McCoy and Lavonte David),2.610,1.320
4,7:58,4,7,TAM 31,48,17,Justin Tucker 49 yard field goal good,1.320,3.000
4,7:58,,,BAL 35,48,17,"Justin Tucker kicks off 73 yards, returned by Solomon Patton for 24 yards (tackle by Albert McClellan)",0.000,0.140
4,7:46,1,10,TAM 16,48,17,Mike Glennon pass complete short left to Louis Murphy for 9 yards (tackle by Jimmy Smith),-0.140,0.690
4,7:16,2,1,TAM 25,48,17,Mike Glennon pass complete short middle to Vincent Jackson for 7 yards (tackle by Jimmy Smith and Daryl Smith),0.690,1.070
4,6:46,1,10,TAM 32,48,17,Mike Glennon pass complete short left to Austin Seferian-Jenkins for 6 yards (tackle by Daryl Smith and C.J. Mosley),1.070,1.340
4,6:11,2,4,TAM 38,48,17,Mike Glennon pass complete short right to Louis Murphy for 10 yards (tackle by Dominique Franks),1.340,2.130
4,5:43,1,10,TAM 48,48,17,Mike Glennon pass complete short right to Louis Murphy for 7 yards (tackle by Dominique Franks),2.130,2.530
4,5:15,2,3,BAL 45,48,17,Mike Glennon pass complete short left to Robert Herron for 15 yards (tackle by Jeromy Miles),2.530,3.580
4,4:42,1,10,BAL 30,48,17,"Mike Glennon pass incomplete deep left intended for Mike Evans. Penalty on Jimmy Smith: Defensive Pass Interference, 10 yards (no play)",3.580,4.240
4,4:37,1,10,BAL 20,48,17,Mike Glennon pass complete short left to Austin Seferian-Jenkins for 8 yards (tackle by Jeromy Miles),4.240,5.040
4,3:56,2,2,BAL 12,48,17,Mike Glennon pass incomplete short left intended for Bobby Rainey,5.040,4.340
4,3:51,3,2,BAL 12,48,17,Mike Glennon pass incomplete short left intended for Austin Seferian-Jenkins,4.340,2.760
4,3:47,4,2,BAL 12,48,17,"Mike Glennon sacked by Elvis Dumervil for -8 yards. Mike Glennon fumbles (forced by Elvis Dumervil), recovered by Mike Glennon at BAL-20",2.760,-0.280
4,3:42,1,10,BAL 20,48,17,Lorenzo Taliaferro left guard for 25 yards (tackle by Mark Barron),0.280,1.930
4,2:58,1,10,BAL 45,48,17,Lorenzo Taliaferro left guard for 4 yards (tackle by Scott Solomon),1.930,1.920
4,2:12,2,6,BAL 49,48,17,"Tyrod Taylor for no gain. Gino Gradkowski fumbles, recovered by Da'Quan Bowers at BAL-42 (tackle by Tyrod Taylor)",1.920,-2.790
4,2:07,1,10,BAL 42,48,17,Mike Glennon pass incomplete deep left intended for Vincent Jackson,2.790,2.240
4,2:00,2,10,BAL 42,48,17,Mike Glennon pass incomplete deep right intended for Mike Evans,2.240,1.550
4,1:54,3,10,BAL 42,48,17,Mike Glennon pass incomplete deep right intended for Vincent Jackson (defended by Chykie Brown),1.550,0.460
4,1:46,4,10,BAL 42,48,17,Mike Glennon pass incomplete deep right intended for Vincent Jackson,0.460,-1.730
4,1:41,1,10,BAL 42,48,17,Tyrod Taylor kneels for -1 yards,1.730,1.050
4,0:53,2,11,BAL 41,48,17,Tyrod Taylor kneels for -1 yards,1.050,0.230
4,0:32,3,12,BAL 40,48,17,Tyrod Taylor kneels for -1 yards,0.230,-0.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
