#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BAL 20,4,1:49,80,Touchdown
2,1,10:41,TAM 22,4,1:19,22,Touchdown
3,1,7:44,,7,2:44,50,Touchdown
4,1,3:32,BAL 43,7,3:31,57,Touchdown
5,2,14:41,BAL 41,2,0:44,59,Touchdown
6,2,12:25,TAM 48,7,3:44,20,Field Goal
7,2,5:23,BAL 29,4,2:16,15,Punt
8,2,0:29,BAL 35,5,0:29,19,Blocked FG
9,3,10:50,BAL 21,3,2:17,7,Punt
10,3,5:46,BAL 20,10,5:39,80,Touchdown
11,4,12:19,BAL 49,7,4:26,20,Field Goal
12,4,3:42,BAL 20,3,1:35,22,Fumble
13,4,1:41,BAL 42,3,1:41,-3,End of Game
