Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,5:50,4,11,CIN 36,0,7,"Kyle Larson punts 43 yards, returned by Yamon Figurs for 4 yards (tackle by Rashad Jeanty)",-0.980,-0.610
2,5:38,1,10,BAL 25,0,7,Ray Rice right end for -2 yards (tackle by Jonathan Fanene),0.610,-0.210
2,4:56,2,12,BAL 23,0,7,Joe Flacco pass complete short middle to Ray Rice for 8 yards (tackle by Keith Rivers),-0.210,0.170
2,4:21,3,4,BAL 31,0,7,Joe Flacco pass incomplete short left intended for Derrick Mason (defended by Johnathan Joseph),0.170,-1.310
2,4:17,4,4,BAL 31,0,7,"Sam Koch punts 56 yards, returned by Antonio Chatman for -1 yards (tackle by Yamon Figurs)",-1.310,0.350
2,4:08,1,10,CIN 12,0,7,Chris Perry left end for 3 yards (tackle by Bart Scott),-0.350,-0.500
2,3:29,2,7,CIN 15,0,7,Carson Palmer pass complete short middle to Reggie Kelly for 15 yards (tackle by Ed Reed),-0.500,0.940
2,2:48,1,10,CIN 30,0,7,"Chris Perry left tackle for 5 yards (tackle by Ray Lewis). Chris Perry fumbles (forced by Ray Lewis), recovered by Chris McAlister at CIN-40 and returned for 11 yards. Penalty on Haloti Ngata: Illegal Block Above the Waist, 10 yards",0.940,-2.980
2,2:37,1,10,CIN 39,0,7,"Ray Rice right end for 4 yards (tackle by Johnathan Joseph). Penalty on John Thornton: Face Mask (15 Yards), 15 yards",2.980,4.240
2,2:10,1,10,CIN 20,0,7,Ray Rice left tackle for 10 yards (tackle by Dexter Jackson),4.240,4.910
2,1:59,1,10,CIN 10,0,7,Ray Rice left end for 3 yards (tackle by Dhani Jones),4.910,4.760
2,1:56,2,7,CIN 7,0,7,Ray Rice left end for 4 yards (tackle by Marvin White),4.760,4.720
2,1:50,3,3,CIN 3,0,7,Joe Flacco pass incomplete short right intended for Todd Heap (defended by Dhani Jones),4.720,3.040
2,1:46,4,3,CIN 3,0,10,Matt Stover 21 yard field goal good,3.040,3.000
2,,,,BAL 30,0,10,"Steven Hauschka kicks off 63 yards, returned by Glenn Holt for 25 yards (tackle by Tom Zbikowski)",0.000,-1.070
2,1:37,1,10,CIN 32,0,10,"Carson Palmer pass incomplete short right intended for Antonio Chatman. Penalty on Chris McAlister: Defensive Pass Interference, 10 yards (no play)",1.070,1.730
2,1:33,1,10,CIN 42,0,10,Kenny Watson right tackle for 6 yards (tackle by Corey Ivy),1.730,2.000
2,1:07,2,4,CIN 48,0,10,"Carson Palmer pass incomplete short right intended for Chad Ochocinco. Penalty on Chris McAlister: Defensive Pass Interference, 9 yards (no play)",2.000,2.720
2,1:04,1,10,BAL 43,0,10,Carson Palmer pass incomplete short left intended for Chad Ochocinco,2.720,2.180
2,1:00,2,10,BAL 43,0,10,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 13 yards (tackle by Dawan Landry),2.180,3.580
2,1:00,1,10,BAL 30,0,10,Carson Palmer spiked the ball,3.580,3.030
2,0:44,2,10,BAL 30,0,10,Carson Palmer pass complete short middle to Kenny Watson for 3 yards (tackle by Ray Lewis),3.030,2.740
2,0:35,,,,0,10,Timeout #3 by Cincinnati Bengals,0.000,2.740
2,0:35,3,7,BAL 27,0,10,Carson Palmer pass complete short right to Ben Utecht for 2 yards (tackle by Chris McAlister),2.740,1.850
2,0:09,,,,0,10,Timeout #2 by Baltimore Ravens,0.000,1.850
2,0:09,4,5,BAL 25,3,10,Shayne Graham 43 yard field goal good,1.850,3.000
2,,,,CIN 30,3,10,"Shayne Graham kicks off 49 yards, returned by Jim Leonhard for 14 yards (tackle by Marvin White)",0.000,0.940
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,3,10,"Steven Hauschka kicks off 70 yards, returned by Glenn Holt for 44 yards (tackle by Corey Ivy)",0.000,-1.860
3,14:53,1,10,CIN 44,3,10,Chris Perry right end for 3 yards (tackle by Terrell Suggs and Trevor Pryce),1.860,1.720
3,14:16,2,7,CIN 47,3,10,Chris Perry up the middle for no gain (tackle by Terrell Suggs),1.720,1.030
3,13:32,3,7,CIN 47,3,10,,1.030,0.130
,,,,,,,"CIN challenged the pass completion ruling, and the original play was overturned.",,
3,13:21,4,1,BAL 47,3,10,Kyle Larson punts 40 yards,0.130,0.380
3,13:17,1,10,BAL 7,3,10,Ray Rice up the middle for 2 yards (tackle by Keith Rivers and Frostee Rucker),-0.380,-0.630
3,12:50,2,8,BAL 9,3,10,Joe Flacco pass complete short right to Le'Ron McClain for 11 yards (tackle by Marvin White),-0.630,0.280
3,11:52,,,,3,10,Timeout #1 by Baltimore Ravens,0.000,0.280
3,11:52,1,10,BAL 20,3,10,Joe Flacco pass complete short right to Ray Rice for 7 yards (tackle by Dhani Jones),0.280,0.680
3,11:13,2,3,BAL 27,3,10,Ray Rice left tackle for 2 yards (tackle by Marvin White and Robert Geathers),0.680,0.230
3,10:36,3,1,BAL 29,3,10,Ray Rice right end for 2 yards (tackle by Dexter Jackson),0.230,1.000
3,9:56,1,10,BAL 31,3,10,Ray Rice left tackle for 4 yards (tackle by Dexter Jackson),1.000,1.000
3,9:21,2,6,BAL 35,3,10,Joe Flacco pass complete short left to Le'Ron McClain for 13 yards (tackle by Keith Rivers),1.000,2.130
3,8:51,1,10,BAL 48,3,10,Le'Ron McClain up the middle for -2 yards (tackle by Frostee Rucker and Domata Peko),2.130,1.310
3,8:10,2,12,BAL 46,3,10,Joe Flacco pass complete short right to Demetrius Williams for 3 yards (tackle by Johnathan Joseph),1.310,1.020
3,7:25,3,9,BAL 49,3,10,Joe Flacco pass complete short left to Derrick Mason for 10 yards (tackle by Simeon Castille),1.020,2.850
3,6:49,1,10,CIN 41,3,10,Ray Rice left guard for 6 yards (tackle by Orien Harris and Rashad Jeanty),2.850,3.120
3,6:10,2,4,CIN 35,3,10,Ray Rice left guard for 1 yard (tackle by Orien Harris),3.120,2.540
3,5:30,3,3,CIN 34,3,10,Joe Flacco pass incomplete short left intended for Demetrius Williams (defended by Leon Hall),2.540,1.090
3,5:26,,,,3,10,Timeout #2 by Baltimore Ravens,0.000,1.090
3,5:26,4,3,CIN 34,3,10,Joe Flacco pass incomplete short left intended for Todd Heap (defended by Brandon Johnson),1.090,-1.200
3,5:23,1,10,CIN 34,3,10,Carson Palmer pass incomplete short right intended for T.J. Houshmandzadeh,1.200,0.660
3,5:18,2,10,CIN 34,3,10,Carson Palmer pass incomplete short left intended for Chad Ochocinco,0.660,-0.030
3,5:13,3,10,CIN 34,3,10,Carson Palmer pass complete short middle to Chad Ochocinco for 22 yards (tackle by Samari Rolle),-0.030,2.650
3,4:41,1,10,BAL 44,3,10,Carson Palmer pass incomplete short left intended for T.J. Houshmandzadeh (defended by Terrell Suggs),2.650,2.110
3,4:36,2,10,BAL 44,3,10,Chris Perry right tackle for 4 yards (tackle by Jarret Johnson and Haloti Ngata),2.110,1.950
3,3:51,3,6,BAL 40,3,10,"Penalty on Carson Palmer: Delay of Game, 5 yards (no play)",1.950,1.290
3,3:24,3,11,BAL 45,3,10,Carson Palmer right end for 9 yards (tackle by Ed Reed),1.290,0.890
3,2:53,,,,3,10,Timeout #1 by Cincinnati Bengals,0.000,0.890
3,2:53,4,2,BAL 36,3,10,Carson Palmer pass complete short middle to Kenny Watson for no gain,0.890,-1.330
3,2:47,1,10,BAL 36,3,10,Le'Ron McClain up the middle for 3 yards (tackle by Rashad Jeanty),1.330,1.200
3,2:10,2,7,BAL 39,3,10,Joe Flacco pass incomplete short right intended for Lorenzo Neal,1.200,0.500
3,2:01,3,7,BAL 39,3,10,Joe Flacco pass complete short left to Mark Clayton for 8 yards (tackle by Johnathan Joseph). Penalty on Brandon Johnson: Defensive Holding (Declined),0.500,2.060
3,1:47,1,10,BAL 47,3,10,Le'Ron McClain left tackle for 4 yards (tackle by Rashad Jeanty and Simeon Castille),2.060,2.060
3,1:01,2,6,CIN 49,3,10,Joe Flacco pass complete short right to Derrick Mason for 11 yards (tackle by Simeon Castille),2.060,3.050
3,0:27,1,10,CIN 38,3,16,"Joe Flacco right end for 38 yards, touchdown",3.050,7.000
3,,,,CIN 2,3,17,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,3,17,"Steven Hauschka kicks off 73 yards, returned by Glenn Holt for 25 yards (tackle by Antwan Barnes)",0.000,-0.410
3,0:10,1,10,CIN 22,3,17,Carson Palmer pass incomplete short right intended for T.J. Houshmandzadeh,0.410,-0.130
3,0:07,2,10,CIN 22,3,17,Carson Palmer pass incomplete short left intended for Reggie Kelly (defended by Haloti Ngata),-0.130,-0.820
3,0:02,3,10,CIN 22,3,17,Carson Palmer pass incomplete short middle intended for T.J. Houshmandzadeh (defended by Terrell Suggs),-0.820,-1.900
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,10,CIN 22,3,17,"Kyle Larson punts 43 yards, fair catch by Yamon Figurs",-1.900,-1.270
4,14:52,1,10,BAL 35,3,17,Joe Flacco pass complete short left to Lorenzo Neal for 13 yards (tackle by Corey Mays),1.270,2.130
4,14:11,1,10,BAL 48,3,17,Le'Ron McClain left tackle for 6 yards (tackle by John Thornton),2.130,2.390
4,13:25,2,4,CIN 46,3,17,Ray Rice left end for 3 yards (tackle by Keith Rivers and Marvin White),2.390,2.080
4,12:40,,,,3,17,Timeout #3 by Baltimore Ravens,0.000,2.080
4,12:40,3,1,CIN 43,3,17,Le'Ron McClain left guard for 9 yards (tackle by Keith Rivers and Johnathan Joseph),2.080,3.310
4,11:58,1,10,CIN 34,3,17,Le'Ron McClain left tackle for 4 yards (tackle by Keith Rivers and John Thornton),3.310,3.310
4,11:13,2,6,CIN 30,3,17,Le'Ron McClain left end for 7 yards (tackle by Domata Peko),3.310,4.040
4,10:29,1,10,CIN 23,9,17,"Ray Rice for -12 yards (tackle by Rashad Jeanty). Ray Rice fumbles (forced by Rashad Jeanty), recovered by Johnathan Joseph at CIN-35 and returned for 65 yards, touchdown",4.040,-7.000
4,,,,BAL 2,10,17,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 30,10,17,"Shayne Graham kicks off 70 yards, touchback",0.000,0.280
4,10:15,1,10,BAL 20,10,17,"Penalty on Marshall Yanda: False Start, 5 yards (no play)",0.280,-0.310
4,10:15,1,15,BAL 15,10,17,Joe Flacco pass incomplete short right intended for Todd Heap (defended by Dexter Jackson). Penalty on Jared Gaither: Offensive Holding (Declined),-0.310,-1.070
4,10:10,2,15,BAL 15,10,17,Le'Ron McClain up the middle for -4 yards (tackle by Frostee Rucker),-1.070,-2.470
4,9:37,3,19,BAL 11,10,17,Ray Rice up the middle for 1 yard (tackle by Brandon Johnson),-2.470,-2.490
4,9:03,4,18,BAL 12,10,17,"Sam Koch punts 57 yards, returned by Antonio Chatman for 11 yards (tackle by Daniel Wilcox)",-2.490,-1.730
4,8:50,1,10,CIN 42,10,17,Carson Palmer pass complete deep middle to T.J. Houshmandzadeh for 24 yards (tackle by Dawan Landry),1.730,3.310
4,8:17,1,10,BAL 34,10,17,Chris Perry left tackle for 2 yards (tackle by Terrell Suggs),3.310,3.040
4,7:46,2,8,BAL 32,10,17,Carson Palmer pass incomplete short right intended for T.J. Houshmandzadeh,3.040,2.350
4,7:42,3,8,BAL 32,10,17,Kenny Watson left end for 7 yards (tackle by Ray Lewis),2.350,1.950
4,7:19,4,1,BAL 25,10,17,Chris Perry right tackle for -1 yards (tackle by Haloti Ngata),1.950,-0.670
4,7:15,1,10,BAL 26,10,17,Ray Rice left tackle for 1 yard (tackle by Dhani Jones),0.670,0.270
4,6:35,2,9,BAL 27,10,17,Joe Flacco pass complete short left to Mark Clayton for 8 yards (tackle by Leon Hall),0.270,0.630
4,6:00,3,1,BAL 35,10,17,Le'Ron McClain left end for 10 yards (tackle by Dexter Jackson),0.630,1.930
4,5:12,1,10,BAL 45,10,17,Ray Rice up the middle for 7 yards (tackle by Marvin White and Dexter Jackson),1.930,2.330
4,4:33,2,3,CIN 48,10,17,Ray Rice right tackle for 6 yards (tackle by Keith Rivers),2.330,2.790
4,3:50,1,10,CIN 42,10,17,Le'Ron McClain right tackle for 2 yards (tackle by Domata Peko and Frostee Rucker),2.790,2.510
4,3:08,2,8,CIN 40,10,17,Le'Ron McClain left guard for 5 yards (tackle by Brandon Johnson and Dexter Jackson),2.510,2.480
4,2:59,,,,10,17,Timeout #2 by Cincinnati Bengals,0.000,2.480
4,2:59,3,3,CIN 35,10,17,Le'Ron McClain up the middle for 12 yards (tackle by Brandon Johnson and Dhani Jones),2.480,4.040
4,2:59,1,10,CIN 23,10,17,Le'Ron McClain left guard for 3 yards (tackle by Dhani Jones and Domata Peko),4.040,3.900
4,2:10,,,,10,17,Timeout #3 by Cincinnati Bengals,0.000,3.900
4,2:10,2,7,CIN 20,10,17,Le'Ron McClain up the middle for 6 yards (tackle by Marvin White and Dhani Jones),3.900,4.280
4,2:00,3,1,CIN 14,10,17,Le'Ron McClain up the middle for 4 yards (tackle by Keith Rivers and Dhani Jones),4.280,4.910
4,1:09,1,10,CIN 10,10,17,Joe Flacco kneels for -1 yards,4.910,4.020
4,0:37,2,11,CIN 11,10,17,Joe Flacco kneels for -1 yards,4.020,3.100
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
