Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Julian Edelman,NWE,0,0,,0,0,3,16,5.3,0,14
Devin McCourty,NWE,1,19,19.0,0,19,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Austin Pettis,STL,0,0,,0,0,1,0,0.0,0,0
Chris Givens,STL,2,48,24.0,0,26,0,0,,0,0
Isaiah Pead,STL,2,39,19.5,0,23,0,0,,0,0
Craig Dahl,STL,1,6,6.0,0,6,0,0,,0,0
