#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:30,BUF 13,7,2:54,15,Fumble
2,1,5:43,BUF 25,11,5:29,75,Touchdown
3,2,13:56,BUF 25,7,3:38,75,Touchdown
4,2,5:54,BUF 25,14,5:33,53,Field Goal
5,3,15:00,BUF 25,3,1:52,2,Punt
6,3,12:29,BUF 38,5,2:44,8,Punt
7,3,7:43,BUF 45,3,0:52,6,Punt
8,3,4:29,BUF 40,4,1:55,60,Touchdown
9,4,14:48,BUF 25,8,3:55,75,Touchdown
10,4,10:43,SFO 27,1,0:11,27,Touchdown
11,4,9:05,BUF 27,7,3:25,73,Touchdown
12,4,4:37,BUF 20,1,0:09,4,Fumble
13,4,2:34,BUF 11,4,2:34,10,End of Game
