0,1
Game Info,Game Info
Won Toss,Chiefs (deferred)
Roof,outdoors
Surface,grass
Duration,3:09
Attendance,75011
Weather,"53 degrees, wind 9 mph"
Vegas Line,Kansas City Chiefs -1.0
Over/Under,47.0 (under)
