Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Adam Humphries,TAM,12,10,79,0,6,40,4.0,39,3.9,5.0,1,10.0,0,0.0,0,94.1
Jacquizz Rodgers,TAM,7,7,55,0,2,8,1.1,47,6.7,1.1,1,7.0,0,0.0,0,99.4
Mike Evans,TAM,10,6,90,1,6,84,14.0,6,1.0,16.2,0,,1,10.0,0,122.9
Peyton Barber,TAM,3,3,13,0,,5,1.7,8,2.7,1.7,1,3.0,0,0.0,0,84.7
Chris Godwin,TAM,6,3,39,0,2,23,7.7,16,5.3,11.5,0,,0,0.0,0,70.8
Cameron Brate,TAM,3,2,8,0,1,6,3.0,2,1.0,4.0,0,,0,0.0,0,70.1
Bobo Wilson,TAM,3,2,28,0,1,15,7.5,13,6.5,12.3,0,,0,0.0,0,96.5
DeSean Jackson,TAM,4,1,24,0,1,19,19.0,5,5.0,30.5,0,,0,0.0,0,52.1
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cole Beasley,DAL,5,5,50,0,3,35,7.0,15,3.0,7.0,0,,0,0.0,0,108.3
Ezekiel Elliott,DAL,6,5,24,0,1,0,0.0,24,4.8,0.0,0,,1,16.7,0,83.3
Amari Cooper,DAL,5,4,20,0,2,-3,-0.8,23,5.8,-0.6,0,,0,0.0,0,83.3
Michael Gallup,DAL,4,3,53,1,3,50,16.7,3,1.0,13.8,0,,0,0.0,0,156.2
Blake Jarwin,DAL,3,2,8,0,,5,2.5,3,1.5,5.3,0,,1,33.3,0,70.1
Noah Brown,DAL,2,1,6,0,,6,6.0,0,0.0,5.0,0,,0,0.0,0,56.2
