0,1
Game Info,Game Info
Won Toss,Cowboys (deferred)
Roof,retractable roof (closed)
Surface,matrixturf
Duration,3:00
Attendance,92851
Vegas Line,Dallas Cowboys -7.5
Over/Under,48.0 (under)
