Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Thomas,NOR,9,7,69,1,5,43,6.1,26,3.7,5.0,0,,2,22.2,0,135.6
Ben Watson,NOR,6,6,43,1,3,36,6.0,7,1.2,6.0,0,,0,0.0,0,136.1
Tre'Quan Smith,NOR,6,3,44,0,2,39,13.0,5,1.7,11.3,0,,0,0.0,0,74.3
Dan Arnold,NOR,3,2,35,0,2,24,12.0,11,5.5,10.7,0,,0,0.0,0,106.2
Mark Ingram,NOR,2,2,10,0,0,9,4.5,1,0.5,4.5,0,,0,0.0,0,87.5
Alvin Kamara,NOR,2,2,11,0,0,-5,-2.5,16,8.0,-2.5,0,,0,0.0,0,89.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
John Brown,BAL,7,7,134,1,6,90,12.9,44,6.3,12.9,0,,0,0.0,0,158.3
Michael Crabtree,BAL,9,5,66,0,4,51,10.2,15,3.0,13.4,0,,0,0.0,0,78.9
Javorius Allen,BAL,3,3,21,0,1,-5,-1.7,26,8.7,-1.7,0,,0,0.0,0,95.8
Alex Collins,BAL,4,3,10,0,1,4,1.3,6,2.0,1.8,0,,0,0.0,0,77.1
Willie Snead,BAL,7,3,23,0,1,11,3.7,12,4.0,7.6,0,,2,28.6,0,51.5
Mark Andrews,BAL,1,1,8,1,1,7,7.0,1,1.0,7.0,0,,0,0.0,0,139.6
Nick Boyle,BAL,2,1,8,0,,2,2.0,6,6.0,2.5,0,,0,0.0,0,60.4
Chris Moore,BAL,2,1,14,0,1,13,13.0,1,1.0,12.5,0,,0,0.0,0,72.9
Hayden Hurst,BAL,2,0,0,0,,0,,0,,10.5,0,,0,0.0,0,39.6
