Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
1,3:54,2,2,NWE 36,0,7,Rex Burkhead up the middle for 3 yards (tackle by Harrison Phillips),1.340,1.530
1,3:18,1,10,NWE 39,0,7,Tom Brady pass incomplete deep right intended for Rob Gronkowski,1.530,0.990
1,3:12,2,10,NWE 39,0,7,Tom Brady pass complete short right to Julian Edelman for 6 yards (tackle by Micah Hyde),0.990,1.090
1,2:37,3,4,NWE 45,0,7,James White right guard for 5 yards (tackle by Tremaine Edmunds and Lorenzo Alexander),1.090,2.260
1,2:04,1,10,NWE 50,0,7,Tom Brady pass incomplete short left intended for James White,2.260,1.710
1,2:01,2,10,NWE 50,0,7,"Penalty on Marcus Cannon: False Start, 5 yards (no play)",1.710,1.040
1,2:01,2,15,NWE 45,0,7,"Tom Brady pass complete short right to Rex Burkhead for 3 yards (tackle by Corey Thompson). Rex Burkhead fumbles (forced by Corey Thompson), recovered by Micah Hyde at NE-49 and returned for 9 yards (tackle by Rex Burkhead)",1.040,-2.920
1,1:47,1,10,NWE 40,0,7,Josh Allen pass incomplete short right intended for Isaiah McKenzie,2.920,2.370
1,1:44,2,10,NWE 40,0,7,Josh Allen pass complete short left to Robert Foster for 11 yards (tackle by Stephon Gilmore),2.370,3.640
1,1:11,1,10,NWE 29,0,7,LeSean McCoy left guard for 5 yards (tackle by Kyle Van Noy and Danny Shelton),3.640,3.780
1,0:43,2,5,NWE 24,0,7,Josh Allen pass complete short left to LeSean McCoy for no gain (tackle by Patrick Chung),3.780,3.070
1,0:16,3,5,NWE 24,0,7,Josh Allen pass incomplete short left intended for Jason Croom,3.070,1.920
1,0:13,4,5,NWE 24,0,7,Stephen Hauschka 43 yard field goal no good,1.920,-1.140
1,0:08,1,10,NWE 33,0,7,Sony Michel up the middle for -2 yards (tackle by Kyle Williams and Tremaine Edmunds),1.140,0.320
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,12,NWE 31,0,7,Tom Brady sacked by Jordan Poyer for -9 yards,0.320,-1.550
2,14:27,3,21,NWE 22,0,7,James White up the middle for 5 yards (tackle by Jerry Hughes),-1.550,-1.570
2,13:59,4,16,NWE 27,0,7,"Ryan Allen punts 51 yards, returned by Isaiah McKenzie for 4 yards (tackle by Jonathan Jones)",-1.570,-0.670
2,13:47,1,10,BUF 26,0,7,Keith Ford left guard for 5 yards (tackle by Trey Flowers and Lawrence Guy),0.670,0.810
2,13:10,2,5,BUF 31,0,7,Keith Ford right guard for 2 yards (tackle by Trey Flowers and Elandon Roberts),0.810,0.370
2,12:32,3,3,BUF 33,0,7,Josh Allen pass incomplete short right intended for Isaiah McKenzie,0.370,-1.180
2,12:29,4,3,BUF 33,0,7,"Matt Darr punts 45 yards, returned by Julian Edelman for 12 yards (tackle by Lorenzo Alexander). Penalty on Lafayette Pitts: Illegal Block Above the Waist, 10 yards",-1.180,-1.860
2,12:19,1,10,NWE 44,0,7,Tom Brady pass complete short right to Rex Burkhead for 6 yards (tackle by TreDavious White),1.860,2.130
2,11:49,2,4,NWE 50,0,7,Cordarrelle Patterson left end for 15 yards (tackle by Levi Wallace),2.130,3.250
2,11:21,1,10,BUF 35,0,7,Tom Brady pass complete short left to Rex Burkhead for 6 yards (tackle by Lorenzo Alexander),3.250,3.510
2,10:46,2,4,BUF 29,0,7,Rex Burkhead left guard for 2 yards (tackle by Rafael Bush),3.510,3.070
2,10:09,3,2,BUF 27,0,13,"James White left tackle for 27 yards, touchdown",3.070,7.000
2,9:59,,,BUF 15,0,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,9:59,,,NWE 35,0,14,"Stephen Gostkowski kicks off 56 yards, returned by Victor Bolden for no gain (tackle by Nate Ebner and Matthew Slater)",0.000,1.400
2,9:53,1,10,BUF 37,0,14,Josh Allen pass deep left intended for Deonte Thompson is intercepted by J.C. Jackson at NE-42 and returned for 9 yards,1.400,-2.320
2,9:41,1,10,BUF 49,0,14,Tom Brady pass complete short right to James White for 9 yards (tackle by Lorenzo Alexander),2.320,3.000
2,9:07,2,1,BUF 40,0,14,Sony Michel up the middle for 12 yards (tackle by Corey Thompson),3.000,3.710
2,8:28,1,10,BUF 28,0,14,Sony Michel right end for 3 yards (tackle by Corey Thompson),3.710,3.570
2,7:51,2,7,BUF 25,0,14,Tom Brady pass short middle intended for Rex Burkhead is intercepted by Lorenzo Alexander at BUF-21 and returned for 8 yards,3.570,-0.870
2,7:44,1,10,BUF 29,0,14,LeSean McCoy right end for 1 yard (tackle by Trey Flowers),0.870,0.460
2,7:12,2,9,BUF 30,0,14,Josh Allen pass complete short left to LeSean McCoy for 7 yards (tackle by Dont'a Hightower and Patrick Chung),0.460,0.700
2,6:31,3,2,BUF 37,0,14,Josh Allen up the middle for 4 yards (tackle by John Simon and Deatrich Wise),0.700,1.660
2,5:58,1,10,BUF 41,0,14,Josh Allen pass complete deep left to Robert Foster for 16 yards (tackle by Stephon Gilmore),1.660,2.720
2,5:18,1,10,NWE 43,0,14,Josh Allen pass incomplete deep left intended for Robert Foster,2.720,2.180
2,5:13,2,10,NWE 43,0,14,Josh Allen pass complete short right to Deonte Thompson for 11 yards (tackle by Jonathan Jones),2.180,3.450
2,4:35,1,10,NWE 32,0,14,LeSean McCoy right tackle for 2 yards (tackle by Danny Shelton and Trey Flowers),3.450,3.170
2,3:57,2,8,NWE 30,0,14,Josh Allen pass complete short right to LeSean McCoy for 3 yards (tackle by Patrick Chung),3.170,2.870
2,3:19,3,5,NWE 27,0,14,Josh Allen left tackle for 2 yards (tackle by Patrick Chung),2.870,1.900
2,2:28,,,,,,Timeout #2 by Buffalo Bills,,
2,2:28,4,3,NWE 25,0,14,Josh Allen pass incomplete deep left intended for Robert Foster,1.900,-0.610
2,2:23,1,10,NWE 25,0,14,Cordarrelle Patterson left end for 27 yards (tackle by Micah Hyde),0.610,2.390
2,2:00,1,10,BUF 48,0,14,Sony Michel up the middle for 3 yards (tackle by Corey Thompson and Harrison Phillips),2.390,2.250
2,1:27,2,7,BUF 45,0,14,Tom Brady pass complete short left to Cordarrelle Patterson for 3 yards (tackle by Tremaine Edmunds),2.250,1.950
2,0:50,3,4,BUF 42,0,14,Tom Brady pass incomplete short left intended for Cordarrelle Patterson,1.950,0.460
2,0:46,4,4,BUF 42,0,14,Ryan Allen punts 33 yards downed by Matthew Slater,0.460,0.380
2,0:39,1,10,BUF 9,0,14,Keith Ford up the middle for 5 yards (tackle by Patrick Chung),-0.380,-0.390
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,0,14,"Stephen Hauschka kicks off 68 yards, returned by Cordarrelle Patterson for no gain (tackle by Jordan Poyer)",0.000,-0.220
3,14:56,1,10,NWE 15,0,14,Tom Brady pass short middle intended for Rob Gronkowski is intercepted by Jordan Poyer at NE-24 and returned for no gain,-0.220,-3.970
3,14:48,1,10,NWE 24,0,14,Josh Allen pass complete short right to Jason Croom for 5 yards (tackle by Elandon Roberts),3.970,4.120
3,14:12,2,5,NWE 19,0,14,LeSean McCoy up the middle for 2 yards (tackle by Malcom Brown),4.120,3.750
3,13:38,3,3,NWE 17,0,14,Josh Allen pass incomplete short right intended for Zay Jones,3.750,2.410
3,13:33,4,3,NWE 17,3,14,Stephen Hauschka 35 yard field goal good,2.410,3.000
3,13:29,,,BUF 35,3,14,"Stephen Hauschka kicks off 65 yards, returned by Cordarrelle Patterson for no gain (tackle by Denzel Rice)",0.000,-0.350
3,13:26,1,10,NWE 12,3,14,Sony Michel left guard for 5 yards (tackle by Levi Wallace),-0.350,-0.230
3,12:53,2,5,NWE 17,3,14,"Sony Michel up the middle for no gain (tackle by Jordan Poyer and TreDavious White). Penalty on Julian Edelman: Offensive Holding, 8 yards (no play)",-0.230,-1.000
3,12:33,2,13,NWE 9,3,14,Sony Michel right tackle for 7 yards (tackle by Micah Hyde),-1.000,-0.950
3,12:01,3,6,NWE 16,3,14,Tom Brady pass complete short right to James White for 4 yards (tackle by Corey Thompson and Trent Murphy),-0.950,-2.030
3,11:27,4,2,NWE 20,3,14,"Ryan Allen punts 47 yards, returned by Isaiah McKenzie for 8 yards (tackle by Matthew Slater)",-2.030,-1.660
3,11:16,1,10,BUF 41,3,14,"Josh Allen pass incomplete deep left intended for Deonte Thompson. Penalty on Jonathan Jones: Defensive Pass Interference, 17 yards (no play)",1.660,2.790
3,11:10,1,10,NWE 42,3,14,Josh Allen pass complete short middle to Jason Croom for 19 yards (tackle by Jonathan Jones),2.790,4.040
3,10:27,1,10,NWE 23,3,14,Josh Allen pass incomplete deep left intended for Isaiah McKenzie,4.040,3.500
3,10:21,2,10,NWE 23,3,14,Josh Allen pass incomplete deep right intended for Logan Thomas,3.500,2.810
3,10:16,3,10,NWE 23,3,14,Josh Allen pass incomplete deep right intended for Isaiah McKenzie,2.810,1.930
3,10:11,4,10,NWE 23,6,14,Stephen Hauschka 41 yard field goal good,1.930,3.000
3,10:06,,,BUF 35,6,14,"Stephen Hauschka kicks off 66 yards, muffed catch by Sony Michel returned by Sony Michel for no gain (tackle by Jason Croom and Mike Love)",0.000,-0.350
3,10:02,1,10,NWE 12,6,14,Tom Brady pass complete short left to Julian Edelman for 4 yards (tackle by Lorenzo Alexander),-0.350,-0.370
3,9:25,2,6,NWE 16,6,14,Sony Michel left tackle for 17 yards (tackle by Corey Thompson and Micah Hyde),-0.370,1.140
3,8:50,1,10,NWE 33,6,14,Sony Michel right tackle for 9 yards (tackle by Jordan Poyer),1.140,1.810
3,8:12,2,1,NWE 42,6,14,Rex Burkhead right tackle for 4 yards (tackle by Tremaine Edmunds),1.810,1.990
3,7:35,1,10,NWE 46,6,14,"Rex Burkhead left tackle for 1 yard (tackle by Harrison Phillips). Penalty on Rob Gronkowski: Offensive Holding, 10 yards",1.990,1.400
3,7:10,1,19,NWE 37,6,14,Tom Brady pass complete short middle to Rex Burkhead for 25 yards (tackle by Lorenzo Alexander),1.400,3.050
3,6:28,1,10,BUF 38,6,14,Sony Michel right tackle for 2 yards (tackle by Levi Wallace),3.050,2.780
3,5:59,2,8,BUF 36,6,14,Sony Michel left end for 4 yards (tackle by Lorenzo Alexander),2.780,2.610
3,5:18,3,4,BUF 32,6,14,Tom Brady pass incomplete short middle intended for Julian Edelman,2.610,1.270
3,5:14,4,4,BUF 32,6,20,"Tom Brady pass complete short right to Julian Edelman for 32 yards, touchdown",1.270,7.000
3,5:05,,,BUF 15,6,21,Stephen Gostkowski kicks extra point good,0.000,0.000
3,5:05,,,NWE 35,6,21,"Stephen Gostkowski kicks off 39 yards, returned by Corey Thompson for no gain (tackle by Keion Crossen)",0.000,0.670
3,5:03,1,10,BUF 26,6,21,Keith Ford left guard for 6 yards (tackle by Malcom Brown and Trey Flowers),0.670,0.940
3,4:23,2,4,BUF 32,6,21,Josh Allen pass complete deep middle to Robert Foster for 25 yards (tackle by Jason McCourty),0.940,2.720
3,3:42,1,10,NWE 43,6,21,Josh Allen left tackle for 13 yards (tackle by Devin McCourty),2.720,3.580
3,3:02,1,10,NWE 30,6,21,"Josh Allen pass complete short middle to Jason Croom for 24 yards (tackle by Jason McCourty). Jason Croom fumbles (forced by Jason McCourty), recovered by Malcom Brown at NE-6 (tackle by Ryan Groy)",3.580,0.380
3,2:48,1,10,NWE 6,6,21,Sony Michel left guard for 5 yards (tackle by Micah Hyde and TreDavious White),-0.380,-0.420
3,2:13,2,5,NWE 11,6,21,Sony Michel right end for 4 yards (tackle by Lorenzo Alexander and Tremaine Edmunds),-0.420,-0.370
3,1:33,3,1,NWE 15,6,21,Rex Burkhead right tackle for 10 yards (tackle by Lorenzo Alexander and Jordan Poyer),-0.370,0.610
3,0:55,1,10,NWE 25,6,21,Tom Brady pass incomplete short right,0.610,0.060
3,0:52,2,10,NWE 25,6,21,"Tom Brady pass incomplete short middle intended for Rob Gronkowski. Penalty on Micah Hyde: Defensive Pass Interference, 9 yards (no play)",0.060,1.200
3,0:49,1,10,NWE 34,6,21,Rex Burkhead right guard for 1 yard (tackle by Tremaine Edmunds),1.200,0.790
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,NWE 35,6,21,Tom Brady pass complete short left to Julian Edelman for 11 yards (tackle by Jordan Poyer and Levi Wallace),0.790,1.990
4,14:19,1,10,NWE 46,6,21,Rex Burkhead right tackle for 2 yards (tackle by Tremaine Edmunds and Harrison Phillips),1.990,1.720
4,13:37,2,8,NWE 48,6,21,Tom Brady pass complete short middle to Julian Edelman for 10 yards (tackle by Lorenzo Alexander and Tremaine Edmunds),1.720,2.790
4,12:58,1,10,BUF 42,6,21,James White left end for 2 yards (tackle by Jordan Poyer and Corey Thompson),2.790,2.510
4,12:14,2,8,BUF 40,6,21,Tom Brady pass incomplete short middle intended for James White,2.510,1.820
4,12:10,3,8,BUF 40,6,21,Tom Brady pass incomplete short left intended for Rob Gronkowski,1.820,0.590
4,12:07,4,8,BUF 40,6,21,Ryan Allen punts 32 yards downed by Matthew Slater,0.590,0.380
4,12:00,1,10,BUF 8,6,21,Josh Allen pass incomplete short right intended for Keith Ford,-0.380,-0.780
4,11:53,2,10,BUF 8,6,21,Keith Ford up the middle for 3 yards (tackle by Lawrence Guy and John Simon),-0.780,-1.070
4,11:11,3,7,BUF 11,6,21,Josh Allen pass incomplete deep left intended for Zay Jones,-1.070,-2.490
4,11:06,4,7,BUF 11,6,21,"Matt Darr punts 38 yards, returned by Julian Edelman for 25 yards (tackle by Jason Croom)",-2.490,-3.970
4,10:55,1,10,BUF 24,6,21,James White left tackle for 3 yards (tackle by Star Lotulelei),3.970,3.840
4,10:19,2,7,BUF 21,6,21,Phillip Dorsett right end for 17 yards (tackle by Levi Wallace),3.840,6.280
4,9:46,1,4,BUF 4,6,21,James White right guard for 1 yard (tackle by Trent Murphy and Lorenzo Alexander),6.280,5.530
4,9:04,2,3,BUF 3,6,21,James White up the middle for 1 yard (tackle by Trent Murphy and Tremaine Edmunds),5.530,4.950
4,8:26,3,2,BUF 2,6,21,James White left end for -3 yards (tackle by Micah Hyde and Mike Love),4.950,3.010
4,7:47,4,5,BUF 5,6,24,Stephen Gostkowski 24 yard field goal good,3.010,3.000
4,7:44,,,NWE 35,6,24,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
4,7:44,1,10,BUF 25,6,24,"Josh Allen sacked by John Simon for no gain. Penalty on John Miller: Offensive Holding, 10 yards (no play)",0.610,-0.410
4,7:21,1,20,BUF 15,6,24,Josh Allen pass complete short middle to Isaiah McKenzie for 8 yards (tackle by Dont'a Hightower and Patrick Chung),-0.410,-0.210
4,6:57,2,12,BUF 23,6,24,Josh Allen pass incomplete short left intended for Keith Ford,-0.210,-0.890
4,6:53,3,12,BUF 23,6,24,Josh Allen pass incomplete short left intended for Isaiah McKenzie (defended by Jason McCourty),-0.890,-1.830
4,6:48,4,12,BUF 23,6,24,Matt Darr punts 10 yards downed by Deon Lacey,-1.830,-3.380
4,6:39,1,10,BUF 33,6,24,Rex Burkhead right end for no gain (tackle by Lorenzo Alexander and Jordan Phillips),3.380,2.840
4,6:02,2,10,BUF 33,6,24,Rex Burkhead up the middle for no gain (tackle by Levi Wallace and Jerry Hughes),2.840,2.150
4,5:15,3,10,BUF 33,6,24,Rex Burkhead left tackle for 4 yards (tackle by Lorenzo Alexander),2.150,1.520
4,5:10,,,,,,Timeout #1 by Buffalo Bills,,
4,5:10,4,6,BUF 29,6,24,Brian Hoyer pass incomplete short middle intended for Julian Edelman,1.520,-0.870
4,5:07,1,10,BUF 29,6,24,Josh Allen pass complete short middle to Jason Croom for 7 yards (tackle by Kyle Van Noy),0.870,1.270
4,4:37,2,3,BUF 36,6,24,Josh Allen pass complete short left to Zay Jones for 12 yards (tackle by Stephon Gilmore),1.270,2.130
4,4:14,1,10,BUF 48,6,24,Josh Allen pass incomplete short right,2.130,1.580
4,4:07,2,10,BUF 48,6,24,Josh Allen pass short right intended for Isaiah McKenzie is intercepted by Jason McCourty at NE-39 and returned for no gain,1.580,-1.530
4,4:01,1,10,NWE 39,6,24,Rex Burkhead left guard for 1 yard (tackle by Tremaine Edmunds and Shaq Lawson),1.530,1.120
4,3:20,2,9,NWE 40,6,24,Rex Burkhead left tackle for 3 yards (tackle by Harrison Phillips and Tremaine Edmunds),1.120,0.830
4,3:12,,,,,,Timeout #2 by Buffalo Bills,,
4,3:12,3,6,NWE 43,6,24,Phillip Dorsett right end for -4 yards (tackle by Corey Thompson),0.830,-0.780
4,3:06,,,,,,Timeout #3 by Buffalo Bills,,
4,3:06,4,10,NWE 39,6,24,Ryan Allen punts 41 yards out of bounds,-0.780,-0.280
4,2:59,1,10,BUF 20,6,24,Josh Allen pass complete short left to Zay Jones for 5 yards (tackle by Keion Crossen),0.280,0.410
4,2:40,2,5,BUF 25,6,24,Josh Allen pass complete short right to Keith Ford for 8 yards (tackle by Devin McCourty),0.410,1.140
4,2:11,1,10,BUF 33,6,24,Josh Allen pass complete short right to Zay Jones for 13 yards (tackle by Keion Crossen),1.140,1.990
4,2:00,1,10,BUF 46,6,24,Keith Ford right end for 11 yards (tackle by Jonathan Jones),1.990,2.720
4,1:55,1,10,NWE 43,6,24,Josh Allen pass incomplete short left intended for Jason Croom,2.720,2.180
4,1:51,2,10,NWE 43,6,24,Josh Allen pass complete short left to Keith Ford for 6 yards (tackle by Duron Harmon),2.180,2.280
4,1:44,3,4,NWE 37,6,24,Josh Allen pass complete short left to Zay Jones for 6 yards (tackle by Jason McCourty),2.280,3.510
4,1:21,1,10,NWE 31,6,24,Josh Allen pass incomplete deep right intended for Zay Jones,3.510,2.970
4,1:17,2,10,NWE 31,12,24,"Josh Allen pass complete deep left to Zay Jones for 31 yards, touchdown",2.970,7.000
4,1:08,,,NWE 15,12,24,Two Point Attempt: Matt Darr pass incomplete intended for,0.000,-1.000
4,1:08,,,BUF 35,12,24,"Stephen Hauschka kicks onside 23 yards, returned by Devin McCourty for no gain (tackle by Deon Lacey)",0.000,-1.730
4,1:07,1,10,NWE 42,12,24,Brian Hoyer kneels for -1 yards,1.730,1.050
4,0:38,2,11,NWE 41,12,24,Brian Hoyer kneels for -1 yards,1.050,0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
