Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2,14:56,2,10,PHI 41,0,3,Jalen Hurts pass incomplete deep right intended for Quez Watkins,1.120,0.430
2,14:50,3,10,PHI 41,0,3,"Penalty on Dallas Goedert: False Start, 5 yards (accepted) (no play)",0.430,-0.230
2,14:50,3,15,PHI 36,0,3,Jalen Hurts pass complete short left to Quez Watkins for 12 yards (tackle by Nick McCloud),-0.230,-0.190
2,14:12,4,3,PHI 48,0,3,Jalen Hurts pass incomplete short right intended for Dallas Goedert (defended by Bobby Okereke),-0.190,-2.390
2,14:06,1,10,PHI 48,0,3,Tyrod Taylor pass complete short left to Saquon Barkley for 5 yards (tackle by Zach Cunningham),2.390,2.520
2,13:38,2,5,PHI 43,0,3,Saquon Barkley left end for 4 yards (tackle by Zach Cunningham),2.520,2.340
2,13:03,3,1,PHI 39,0,3,Tyrod Taylor up the middle for 2 yards (tackle by Jalen Carter),2.340,3.120
2,12:39,1,10,PHI 37,0,3,Saquon Barkley up the middle for 6 yards (tackle by Milton Williams and Nicholas Morrow),3.120,3.380
2,12:08,2,4,PHI 31,0,3,Tyrod Taylor pass complete short right to Wan'Dale Robinson for 4 yards (tackle by Nicholas Morrow),3.380,3.780
2,11:30,1,10,PHI 27,0,3,"Tyrod Taylor aborted snap, recovered by Saquon Barkley at PHI-32",3.780,2.560
2,10:54,2,15,PHI 32,0,3,Tyrod Taylor pass complete short right to Darren Waller for 4 yards (tackle by Zach Cunningham and James Bradberry),2.560,2.410
2,10:20,3,11,PHI 28,0,3,Tyrod Taylor pass complete deep left to Wan'Dale Robinson for 26 yards (tackle by Eli Ricks),2.410,6.740
2,9:42,1,2,PHI 2,0,9,"Saquon Barkley left end for 2 yards, touchdown",6.740,7.000
2,9:38,,,PHI 15,0,10,Mason Crosby kicks extra point good,0.000,0.000
2,9:38,,,NYG 35,0,10,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
2,9:38,1,10,PHI 25,0,10,Rashaad Penny right guard for 4 yards (tackle by Xavier McKinney and Isaiah Simmons),0.610,0.600
2,8:57,2,6,PHI 29,0,10,Jalen Hurts pass incomplete short right,0.600,-0.100
2,8:49,3,6,PHI 29,0,10,Jalen Hurts sacked by Dane Belton for -14 yards,-0.100,-2.440
2,8:13,4,20,PHI 15,0,10,"Braden Mann punts 55 yards, returned by Gunner Olszewski for 15 yards (tackle by Nicholas Morrow)",-2.440,-1.930
2,8:01,1,10,NYG 45,0,10,Tyrod Taylor pass complete short middle to Isaiah Hodgins for 8 yards (tackle by Nicholas Morrow and Zach Cunningham),1.930,2.460
2,7:34,2,2,PHI 47,0,10,Saquon Barkley up the middle for 3 yards (tackle by Moro Ojomo and Kevin Byard),2.460,2.650
2,7:03,1,10,PHI 44,0,10,Saquon Barkley right end for -1 yards (tackle by Marlon Tuipulotu),2.650,1.980
2,6:34,2,11,PHI 45,0,10,Tyrod Taylor pass complete deep right to Darren Waller for 23 yards (tackle by James Bradberry),1.980,4.110
2,5:50,1,10,PHI 22,0,10,Tyrod Taylor pass complete short right to Wan'Dale Robinson for 19 yards (tackle by Kevin Byard),4.110,6.510
2,5:13,1,3,PHI 3,0,16,"Saquon Barkley right end for 3 yards, touchdown",6.510,7.000
2,5:08,,,PHI 15,0,17,Mason Crosby kicks extra point good,0.000,0.000
2,5:08,,,NYG 35,0,17,"Mason Crosby kicks off 59 yards, returned by Boston Scott for 21 yards (tackle by Isaiah Simmons)",0.000,0.740
2,5:04,1,10,PHI 27,0,17,Rashaad Penny left end for 2 yards (tackle by Kayvon Thibodeaux and Bobby Okereke),0.740,0.470
2,4:30,2,8,PHI 29,0,17,Jalen Hurts sacked by Bobby Okereke for -12 yards,0.470,-2.100
2,3:47,3,20,PHI 17,0,17,Jalen Hurts pass complete short right to Julio Jones for 8 yards (tackle by Adoree' Jackson and Xavier McKinney),-2.100,-1.700
2,3:09,4,12,PHI 25,0,17,"Braden Mann punts 51 yards, returned by Gunner Olszewski for 3 yards (tackle by Ben VanSumeren and Grant Calcaterra)",-1.700,-0.740
2,2:56,1,10,NYG 27,0,17,Tyrod Taylor pass complete short left to Wan'Dale Robinson for 3 yards (tackle by Reed Blankenship),0.740,0.600
2,2:29,2,7,NYG 30,0,17,Eric Gray up the middle for 5 yards (tackle by Reed Blankenship and Jordan Davis),0.600,0.560
2,2:00,3,2,NYG 35,0,17,Tyrod Taylor pass complete deep left to Saquon Barkley for 46 yards (tackle by Reed Blankenship),0.560,4.310
2,1:53,1,10,PHI 19,0,23,"Tyrod Taylor pass complete short left to Darius Slayton for 19 yards, touchdown",4.310,7.000
2,1:47,,,PHI 15,0,24,Mason Crosby kicks extra point good,0.000,0.000
2,1:47,,,NYG 35,0,24,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
2,1:47,1,10,PHI 25,0,24,Jalen Hurts pass incomplete short left intended for Julio Jones,0.610,0.060
2,1:42,2,10,PHI 25,0,24,Jalen Hurts scrambles left end for 2 yards (tackle by Bobby Okereke),0.060,-0.360
2,1:28,3,8,PHI 27,0,24,"Jalen Hurts pass incomplete deep left intended for Julio Jones Replay Assistant challenged the pass interception ruling, and the original play was overturned. Jalen Hurts pass deep left intended for Julio Jones is intercepted by Xavier McKinney at NYG-36 and returned for no gain",-0.360,-1.330
2,1:28,1,10,NYG 36,0,24,Tyrod Taylor pass incomplete deep right intended for Wan'Dale Robinson,1.330,0.790
2,1:22,2,10,NYG 36,0,24,Tyrod Taylor pass complete short right to Darius Slayton for no gain (tackle by Kevin Byard),0.790,0.100
2,1:17,3,10,NYG 36,0,24,Tyrod Taylor pass incomplete deep right intended for Darius Slayton,0.100,-0.980
2,1:12,4,10,NYG 36,0,24,"Jamie Gillan punts 44 yards, fair catch by Britain Covey at PHI-20",-0.980,-0.280
2,1:05,1,10,PHI 20,0,24,Marcus Mariota pass short left intended for Quez Watkins is intercepted by Xavier McKinney at PHI-16 and returned for 4 yards (tackle by Quez Watkins),0.280,-4.780
2,1:00,1,10,PHI 12,0,24,Tyrod Taylor pass short middle (defended by James Bradberry) intended for Sterling Shepard is intercepted by Reed Blankenship in end zone and returned for no gain,4.780,-0.280
2,0:55,1,10,PHI 20,0,24,Kenneth Gainwell right end for -2 yards (tackle by Dane Belton and Dexter Lawrence),0.280,-0.630
2,0:14,2,12,PHI 18,0,24,Marcus Mariota sacked by Azeez Ojulari for no gain,-0.630,-1.330
2,0:05,3,12,PHI 18,0,24,Kenneth Gainwell left guard for 11 yards (tackle by Azeez Ojulari),-1.330,-1.440
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,0,24,"Mason Crosby kicks off 59 yards, returned by Boston Scott for 17 yards (tackle by Jashaun Corbin)",0.000,0.480
3,14:56,1,10,PHI 23,0,24,Marcus Mariota pass complete short left to Olamide Zaccheaus for 11 yards (tackle by Adoree' Jackson),0.480,1.200
3,14:26,1,10,PHI 34,0,24,Marcus Mariota pass complete short right to Quez Watkins for 8 yards (tackle by Adoree' Jackson),1.200,1.740
3,14:02,2,2,PHI 42,0,24,Marcus Mariota up the middle for 5 yards (tackle by A'Shawn Robinson and Rakeem Nunez-Roches),1.740,2.060
3,13:38,,,,,,Timeout #1 by New York Giants,,
3,13:38,1,10,PHI 47,0,24,Marcus Mariota scrambles right end for 12 yards (tackle by Xavier McKinney),2.060,2.850
3,12:58,1,10,NYG 41,0,24,Rashaad Penny up the middle for 4 yards (tackle by Xavier McKinney and Adoree' Jackson),2.850,2.850
3,12:28,2,6,NYG 37,0,24,Rashaad Penny left end for -2 yards (tackle by A'Shawn Robinson and Isaiah Simmons),2.850,1.880
3,11:50,3,8,NYG 39,0,24,Marcus Mariota pass incomplete deep left intended for Olamide Zaccheaus (defended by Xavier McKinney),1.880,0.660
3,11:45,4,8,NYG 39,0,24,"Penalty on Marcus Mariota: Delay of Game, 5 yards (accepted) (no play)",0.660,0.330
3,11:45,4,13,NYG 44,0,24,Braden Mann punts 41 yards,0.330,0.380
3,11:33,1,10,NYG 3,0,24,Saquon Barkley left guard for 5 yards (tackle by Shaquille Leonard and Tristin McCollum),-0.380,-0.420
3,10:58,2,5,NYG 8,0,24,Tyrod Taylor scrambles left end for 4 yards (tackle by Nicholas Morrow),-0.420,-0.370
3,10:16,3,1,NYG 12,0,24,Saquon Barkley left guard for 3 yards (tackle by Shaquille Leonard),-0.370,-0.220
3,9:44,1,10,NYG 15,0,24,Tyrod Taylor scrambles right end for 8 yards (tackle by Shaquille Leonard),-0.220,0.480
3,9:08,2,2,NYG 23,0,24,Saquon Barkley up the middle for -1 yards (tackle by Nicholas Morrow),0.480,-0.510
3,8:35,3,3,NYG 22,0,24,Tyrod Taylor pass complete short middle to Darius Slayton for 17 yards (tackle by Tristin McCollum),-0.510,1.530
3,7:53,1,10,NYG 39,0,24,Saquon Barkley left end for 3 yards (tackle by Tristin McCollum and Nolan Smith),1.530,1.390
3,7:15,2,7,NYG 42,0,24,"Tyrod Taylor pass complete short left to Sterling Shepard for 6 yards (tackle by Kelee Ringo). Penalty on Mark Glowinski: Offensive Holding, 10 yards (accepted) (no play)",1.390,0.040
3,6:59,2,17,NYG 32,0,24,"Tyrod Taylor pass incomplete short left. Penalty on Matt Peart: Offensive Holding, 10 yards (declined)",0.040,-0.630
3,6:48,3,17,NYG 32,0,24,Tommy DeVito pass complete short right to Eric Gray for 9 yards (tackle by Shaquille Leonard and Nicholas Morrow),-0.630,-0.650
3,6:11,4,8,NYG 41,0,24,"Jamie Gillan punts 43 yards, fair catch by Britain Covey at PHI-16",-0.650,0.140
3,6:03,1,10,PHI 16,0,24,Marcus Mariota up the middle for 4 yards (tackle by Tre Hawkins),-0.140,0.010
3,5:34,2,6,PHI 20,0,24,Boston Scott up the middle for 2 yards (tackle by Boogie Basham),0.010,-0.570
3,4:56,3,4,PHI 22,0,24,Marcus Mariota right end for 17 yards (tackle by Dane Belton),-0.570,1.530
3,4:24,1,10,PHI 39,0,24,Marcus Mariota pass incomplete short right intended for Quez Watkins,1.530,0.990
3,4:21,2,10,PHI 39,0,24,Marcus Mariota pass incomplete deep left intended for Boston Scott (defended by Micah McFadden),0.990,0.300
3,4:11,3,10,PHI 39,0,24,Marcus Mariota pass complete short left to Jack Stoll for 11 yards (tackle by Azeez Ojulari),0.300,2.260
3,3:44,1,10,NYG 50,0,24,Marcus Mariota pass complete short left to Quez Watkins for 19 yards (tackle by Tre Hawkins),2.260,3.510
3,3:18,1,10,NYG 31,0,24,Rashaad Penny up the middle for 7 yards (tackle by Bobby Okereke and Micah McFadden),3.510,3.910
3,2:46,2,3,NYG 24,0,24,Marcus Mariota pass complete short left to Britain Covey for 5 yards (tackle by Dane Belton and Tre Hawkins),3.910,4.310
3,2:08,1,10,NYG 19,0,24,Marcus Mariota pass incomplete short left intended for Olamide Zaccheaus (defended by Kayvon Thibodeaux),4.310,3.750
3,2:01,2,10,NYG 19,0,24,Boston Scott right end for 1 yard (tackle by Kayvon Thibodeaux),3.750,3.140
3,1:21,3,9,NYG 18,0,24,Marcus Mariota pass incomplete deep left intended for Britain Covey (defended by Cordale Flott),3.140,2.250
3,1:15,4,9,NYG 18,3,24,Jake Elliott 36 yard field goal good,2.250,3.000
3,1:11,,,PHI 35,3,24,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,1:11,1,10,NYG 25,3,24,Tyrod Taylor pass complete short middle to Sterling Shepard for 7 yards (tackle by Nicholas Morrow),0.610,1.010
3,0:33,2,3,NYG 32,3,24,Saquon Barkley left tackle for 6 yards (tackle by Jalen Carter),1.010,1.470
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 38,3,24,Tyrod Taylor pass incomplete short right intended for Darren Waller,1.470,0.920
4,14:57,2,10,NYG 38,3,24,Tyrod Taylor pass complete short left to Darren Waller for 6 yards (tackle by Tristin McCollum),0.920,1.020
4,14:23,3,4,NYG 44,3,24,Tyrod Taylor scrambles up the middle for 2 yards (tackle by Shaquille Leonard),1.020,-0.320
4,13:53,4,2,NYG 46,3,24,"Jamie Gillan punts 43 yards, returned by Britain Covey for 8 yards (tackle by Micah McFadden)",-0.320,-0.150
4,13:44,1,10,PHI 19,3,24,Marcus Mariota pass complete short left to Quez Watkins for 10 yards (tackle by Tre Hawkins),0.150,0.870
4,13:19,1,10,PHI 29,3,24,Marcus Mariota pass complete short right to Grant Calcaterra for 11 yards (tackle by Adoree' Jackson and Micah McFadden),0.870,1.600
4,12:46,1,10,PHI 40,3,24,Marcus Mariota pass complete short right to Quez Watkins for 11 yards (tackle by Adoree' Jackson),1.600,2.320
4,12:15,1,10,NYG 49,3,24,Marcus Mariota pass incomplete deep middle intended for Britain Covey,2.320,1.780
4,12:08,2,10,NYG 49,3,24,Marcus Mariota pass complete short left to Olamide Zaccheaus for 9 yards (tackle by Tre Hawkins),1.780,2.280
4,11:41,3,1,NYG 40,3,24,Marcus Mariota right end for 2 yards (tackle by Bobby Okereke),2.280,3.050
4,11:06,1,10,NYG 38,3,24,Marcus Mariota pass complete short right to Britain Covey for 22 yards (tackle by Micah McFadden),3.050,4.510
4,10:21,1,10,NYG 16,9,24,"Marcus Mariota pass complete deep left to Quez Watkins for 16 yards, touchdown",4.510,7.000
4,10:15,,,NYG 15,10,24,Jake Elliott kicks extra point good,0.000,0.000
4,10:15,,,PHI 35,10,24,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
4,10:15,1,10,NYG 25,10,24,Tyrod Taylor pass complete short right to Sterling Shepard for 10 yards (tackle by Kevin Byard),0.610,1.270
4,9:36,1,10,NYG 35,10,24,Saquon Barkley up the middle for 1 yard (tackle by Moro Ojomo and Nicholas Morrow),1.270,0.860
4,9:04,2,9,NYG 36,10,24,Tyrod Taylor pass complete short right to Isaiah Hodgins for 15 yards (tackle by Kelee Ringo),0.860,2.320
4,8:25,1,10,PHI 49,10,24,Tyrod Taylor pass complete short right to Darren Waller for 6 yards (tackle by Josh Jobe),2.320,2.590
4,7:46,2,4,PHI 43,10,24,Saquon Barkley up the middle for no gain (tackle by Patrick Johnson and Jalen Carter),2.590,1.880
4,7:06,3,4,PHI 43,10,24,Tyrod Taylor pass complete short middle to Darren Waller for 6 yards (tackle by Kevin Byard),1.880,3.120
4,6:25,1,10,PHI 37,10,24,Tyrod Taylor right end for 14 yards (tackle by Kevin Byard),3.120,4.040
4,5:42,1,10,PHI 23,10,24,Eric Gray up the middle for 12 yards (tackle by Nicholas Morrow and Tristin McCollum),4.040,4.840
4,5:03,1,10,PHI 11,10,24,Eric Gray left tackle for 2 yards (tackle by Tristin McCollum),4.840,4.510
4,4:29,2,8,PHI 9,10,24,Sterling Shepard left end for 6 yards (tackle by Kelee Ringo),4.510,4.890
4,3:51,3,2,PHI 3,10,24,Tyrod Taylor pass incomplete short right,4.890,3.050
4,3:42,4,2,PHI 3,10,27,Mason Crosby 21 yard field goal good,3.050,3.000
4,3:39,,,NYG 35,10,27,"Mason Crosby kicks off 61 yards,",0.000,0.610
4,3:39,1,10,PHI 25,10,27,Marcus Mariota pass complete short left to Britain Covey for 8 yards (tackle by Tre Hawkins),0.610,1.140
4,3:34,2,2,PHI 33,10,27,"Marcus Mariota sacked by Jihad Ward for -5 yards. Marcus Mariota fumbles (forced by Jihad Ward), recovered by Azeez Ojulari at PHI-28",1.140,-3.710
4,3:28,1,10,PHI 28,10,27,Tyrod Taylor pass complete short middle to Sterling Shepard for 1 yard (tackle by Nicholas Morrow),3.710,3.300
4,2:49,2,9,PHI 27,10,27,Tyrod Taylor scrambles right end for 1 yard (tackle by Bradley Roby),3.300,2.740
4,2:09,3,8,PHI 26,10,27,Tyrod Taylor pass incomplete short middle intended for Sterling Shepard (defended by Nicholas Morrow),2.740,1.740
4,2:04,4,8,PHI 26,10,27,Mason Crosby 45 yard field goal no good,1.740,-1.270
4,1:59,1,10,PHI 35,10,27,Boston Scott left tackle for 2 yards (tackle by D.J. Davidson and Xavier McKinney),1.270,0.990
4,1:24,2,8,PHI 37,10,27,Marcus Mariota pass complete short middle to Grant Calcaterra for 7 yards (tackle by Dane Belton),0.990,1.220
4,0:53,3,1,PHI 44,10,27,Marcus Mariota right end for 6 yards (tackle by Kayvon Thibodeaux),1.220,2.260
4,0:21,1,10,NYG 50,10,27,Marcus Mariota sacked by Azeez Ojulari for -6 yards,2.260,0.900
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
