Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Browns won the coin toss and deferred, Bengals to receive the opening kickoff.",,
1,15:00,,,CLE 35,0,0,"Billy Cundiff kicks off 65 yards, touchback",0.000,-0.280
1,15:00,1,10,CIN 20,0,0,"Andy Dalton pass complete short left to A.J. Green for -1 yards (tackle by Tashaun Gipson). Penalty on Kyle Cook: Tripping, 10 yards (no play)",0.280,-0.760
1,14:40,1,20,CIN 10,0,0,BenJarvus Green-Ellis right end for 5 yards (tackle by D'Qwell Jackson and T.J. Ward),-0.760,-1.070
1,14:01,2,15,CIN 15,0,0,Andy Dalton pass complete short left to Giovani Bernard for 5 yards (tackle by Craig Robertson and Joe Haden),-1.070,-0.960
1,13:14,3,10,CIN 20,0,0,Andy Dalton pass incomplete short left intended for Jermaine Gresham. Penalty on Jermaine Gresham: Offensive Pass Interference (Declined),-0.960,-2.030
1,13:07,4,10,CIN 20,0,0,"Kevin Huber punts 66 yards, out of bounds",-2.030,0.280
1,12:56,1,10,CLE 14,0,0,Willis McGahee right guard for 6 yards (tackle by Vontaze Burfict and Vincent Rey),-0.280,0.150
1,12:16,2,4,CLE 20,0,0,Willis McGahee right end for -2 yards (tackle by Reggie Nelson),0.150,-0.920
1,11:32,3,6,CLE 18,0,0,Jason Campbell sacked by Dre Kirkpatrick for -1 yards,-0.920,-2.320
1,10:59,4,7,CLE 17,0,0,"Spencer Lanning punts 48 yards, fair catch by Brandon Tate",-2.320,-1.270
1,10:52,1,10,CIN 35,0,0,BenJarvus Green-Ellis left guard for 2 yards (tackle by Craig Robertson and John Hughes),1.270,0.990
1,10:27,2,8,CIN 37,0,0,BenJarvus Green-Ellis up the middle for 4 yards (tackle by T.J. Ward),0.990,0.830
1,9:49,3,4,CIN 41,0,0,Andy Dalton pass complete short left to A.J. Green for 3 yards (tackle by Joe Haden and Buster Skrine),0.830,-0.460
1,9:10,4,1,CIN 44,0,0,"Kevin Huber punts 36 yards, out of bounds",-0.460,-0.280
1,9:01,1,10,CLE 20,0,0,Chris Ogbonnaya left tackle for 7 yards (tackle by Reggie Nelson and George Iloka),0.280,0.680
1,8:22,2,3,CLE 27,0,0,Jason Campbell pass complete short left to Fozzy Whittaker for 5 yards (tackle by James Harrison),0.680,1.070
1,7:56,1,10,CLE 32,0,0,Chris Ogbonnaya right guard for 43 yards (tackle by George Iloka and Reggie Nelson),1.070,3.910
1,7:24,1,10,CIN 25,0,0,Jason Campbell pass complete short middle to Josh Gordon for 5 yards (tackle by Vincent Rey),3.910,4.040
1,6:49,2,5,CIN 20,0,0,Armanti Edwards left end for no gain (tackle by Vincent Rey),4.040,3.340
1,6:05,3,5,CIN 20,0,0,Jason Campbell pass complete short left to Chris Ogbonnaya for 12 yards (tackle by Reggie Nelson),3.340,5.370
1,5:36,1,8,CIN 8,0,0,"Willis McGahee right tackle for 4 yards (tackle by Michael Johnson). Penalty on Vontaze Burfict: Unnecessary Roughness, 2 yards",5.370,6.740
1,5:08,1,2,CIN 2,0,0,Willis McGahee right tackle for 1 yard (tackle by Vontaze Burfict),6.740,5.910
1,4:27,2,1,CIN 1,0,0,Jason Campbell pass incomplete short right intended for Jordan Cameron,5.910,5.910
1,4:20,2,1,CIN 1,0,0,Timeout #1 by Cleveland Browns,5.910,5.170
1,4:20,3,1,CIN 1,0,0,Jason Campbell pass incomplete short middle intended for Greg Little (defended by Michael Johnson),5.170,3.550
1,4:13,4,1,CIN 1,3,0,Billy Cundiff 20 yard field goal good,3.550,3.000
1,4:13,,,CLE 35,3,0,"Billy Cundiff kicks off 65 yards, touchback",0.000,-0.280
1,4:10,1,10,CIN 20,3,0,Andy Dalton pass incomplete short right intended for A.J. Green is intercepted by Joe Haden at CIN-29 and returned for 15 yards (tackle by Tyler Eifert),0.280,-4.650
1,4:02,1,10,CIN 14,3,0,Jason Campbell pass complete short right to Greg Little for 4 yards (tackle by Reggie Nelson),4.650,4.710
1,3:20,2,6,CIN 10,3,0,Jason Campbell pass incomplete short right intended for Chris Ogbonnaya,4.710,4.710
1,3:14,2,6,CIN 10,3,0,Timeout #1 by Cincinnati Bengals,4.710,3.820
1,3:14,3,6,CIN 10,3,0,Jason Campbell pass incomplete short left intended for Josh Gordon,3.820,2.790
1,3:08,4,6,CIN 10,6,0,Billy Cundiff 28 yard field goal good,2.790,3.000
1,3:08,,,CLE 35,6,0,"Billy Cundiff kicks off 65 yards, touchback",0.000,-0.280
1,3:04,1,10,CIN 20,6,0,Giovani Bernard left tackle for no gain (tackle by Billy Winn),0.280,-0.270
1,2:26,2,10,CIN 20,12,0,"Andy Dalton pass incomplete short right intended for A.J. Green is intercepted by Joe Haden at CIN-29 and returned for 29 yards, touchdown",-0.270,-7.000
1,2:19,,,CIN 2,13,0,Billy Cundiff kicks extra point good,0.000,0.000
1,2:19,,,CLE 35,13,0,"Billy Cundiff kicks off 65 yards, touchback. Penalty on Eric Martin: Unnecessary Roughness, 15 yards",0.000,-1.270
1,2:19,1,10,CIN 35,13,0,Andy Dalton pass incomplete short middle intended for Giovani Bernard (defended by John Hughes),1.270,0.720
1,2:14,2,10,CIN 35,13,0,"Giovani Bernard left tackle for 5 yards (tackle by D'Qwell Jackson). Penalty on Andrew Whitworth: Offensive Holding, 10 yards (no play)",0.720,-0.630
1,1:51,2,20,CIN 25,13,0,Andy Dalton pass incomplete short right intended for Jermaine Gresham,-0.630,-1.290
1,1:44,3,20,CIN 25,13,0,Andy Dalton pass complete short middle to Giovani Bernard for 14 yards (tackle by Craig Robertson),-1.290,-0.780
1,1:08,4,6,CIN 39,13,0,"Kevin Huber punts 47 yards, returned by Armanti Edwards for 6 yards (tackle by Andrew Hawkins)",-0.780,-0.280
1,0:56,1,10,CLE 20,13,0,"Jason Campbell pass incomplete short left intended for Josh Gordon is intercepted by James Harrison at CLE-21 and returned for 21 yards. Penalty on Brandon Thompson: Illegal Block Above the Waist, 10 yards",0.280,-4.110
1,0:44,1,10,CLE 22,13,0,BenJarvus Green-Ellis left tackle for -3 yards (tackle by D'Qwell Jackson and Buster Skrine),4.110,3.160
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,13,CLE 25,13,6,"Andy Dalton pass complete deep right to Jermaine Gresham for 25 yards, touchdown",3.160,7.000
2,15:00,,,CLE 2,13,7,Mike Nugent kicks extra point good,0.000,0.000
2,15:00,,,CIN 35,13,7,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
2,14:52,1,10,CLE 20,13,7,Willis McGahee left guard for 2 yards (tackle by Domata Peko and Reggie Nelson),0.280,0.000
2,14:16,2,8,CLE 22,13,7,Jason Campbell pass incomplete short middle intended for Chris Ogbonnaya (defended by Vincent Rey),0.000,-0.690
2,14:08,3,8,CLE 22,13,7,"Penalty on Mitchell Schwartz: False Start, 5 yards (no play)",-0.690,-1.510
2,14:08,3,13,CLE 17,13,7,Jason Campbell pass complete short middle to Gary Barnidge for 12 yards (tackle by Vontaze Burfict),-1.510,-1.440
2,13:32,4,1,CLE 29,13,7,"Spencer Lanning punts 9 yards, out of bounds",-1.440,-3.050
2,13:23,1,10,CLE 38,13,7,Andy Dalton pass complete short right to A.J. Green for 4 yards (tackle by Tashaun Gipson),3.050,3.050
2,12:48,2,6,CLE 34,13,7,Mohamed Sanu pass complete deep right to Giovani Bernard for 25 yards (tackle by Barkevious Mingo),3.050,5.140
,,,,,,,"CLE challenged the pass completion ruling, and the play was upheld.",,
2,12:39,1,9,CLE 9,13,7,Giovani Bernard right guard for 3 yards (tackle by Desmond Bryant and D'Qwell Jackson),5.140,4.950
2,12:03,2,6,CLE 6,13,7,Andy Dalton pass incomplete,4.950,4.040
2,11:56,3,6,CLE 6,13,13,"Andy Dalton pass complete short right to Mohamed Sanu for 6 yards, touchdown",4.040,7.000
2,11:56,,,CLE 2,13,14,Mike Nugent kicks extra point good,0.000,0.000
