Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Robbie Chosen,CAR,10,7,39,1,3,24,3.4,15,2.1,5.9,1,7.0,0,0.0,0,110.0
D.J. Moore,CAR,10,5,37,0,3,33,6.6,4,0.8,14.0,0,,0,0.0,1,19.6
Curtis Samuel,CAR,5,5,106,0,4,75,15.0,31,6.2,15.0,0,,0,0.0,0,118.7
Rodney Smith,CAR,2,2,15,0,1,-1,-0.5,16,8.0,-0.5,0,,0,0.0,0,97.9
Pharoh Cooper,CAR,1,0,0,0,,0,,0,,17.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
J.D. McKissic,WAS,10,8,77,1,2,37,4.6,40,5.0,4.2,0,,0,0.0,0,132.1
Logan Thomas,WAS,12,7,63,0,3,30,4.3,33,4.7,8.7,0,,3,25.0,1,37.8
Steven Sims,WAS,6,4,52,0,2,36,9.0,16,4.0,12.8,0,,0,0.0,1,54.2
Antonio Gibson,WAS,4,3,8,0,0,-5,-1.7,13,4.3,-0.5,0,,0,0.0,0,77.1
Cam Sims,WAS,9,3,63,0,2,20,6.7,43,14.3,18.7,0,,0,0.0,0,59.0
Robert Foster,WAS,2,1,28,0,1,3,3.0,25,25.0,13.0,1,1.0,0,0.0,0,95.8
Antonio Gandy-Golden,WAS,3,0,0,0,,0,,0,,16.7,0,,0,0.0,0,39.6
Isaiah Wright,WAS,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6
