Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Mike Davis,CAR,14,28,1,2,6,0.4,22,1.6,3,4.7
Curtis Samuel,CAR,7,52,0,1,19,2.7,33,4.7,1,7.0
Rodney Smith,CAR,7,23,0,1,6,0.9,17,2.4,2,3.5
Teddy Bridgewater,CAR,6,7,0,2,6,1.0,1,0.2,0,
Alex Armah,CAR,1,3,0,1,1,1.0,2,2.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Antonio Gibson,WAS,10,61,0,3,31,3.1,30,3.0,2,5.0
J.D. McKissic,WAS,4,15,0,2,8,2.0,7,1.8,0,
Taylor Heinicke,WAS,3,22,0,2,22,7.3,0,0.0,0,
Peyton Barber,WAS,1,10,0,1,3,3.0,7,7.0,1,1.0
Logan Thomas,WAS,1,0,0,0,0,0.0,0,0.0,0,
