Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2,4:04,3,14,SDG 21,7,7,Alex Smith pass complete short middle to Knile Davis for 11 yards (tackle by Donald Butler and Jahleel Addae),2.680,2.860
2,3:19,4,3,SDG 10,10,7,Cairo Santos 28 yard field goal good,2.860,3.000
2,3:19,,,KAN 35,10,7,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
2,3:11,1,10,SDG 20,10,7,"Philip Rivers sacked by Tamba Hali for -15 yards. Philip Rivers fumbles (forced by Tamba Hali), recovered by Philip Rivers at SDG-5",0.280,-1.880
2,2:33,2,25,SDG 5,10,7,Philip Rivers pass incomplete deep left intended for Malcom Floyd,-1.880,-3.180
2,2:25,3,25,SDG 5,10,7,Ronnie Brown up the middle for 2 yards (tackle by Dontari Poe),-3.180,-2.490
2,2:00,4,23,SDG 7,10,7,Mike Scifres punts 48 yards,-2.490,-1.930
2,1:45,1,10,KAN 45,10,7,Jamaal Charles left end for -3 yards (tackle by Tenny Palepoi and Dwight Freeney),1.930,0.980
2,1:15,2,13,KAN 42,10,7,Alex Smith for 7 yards (tackle by Shareece Wright),0.980,1.220
2,1:05,3,6,KAN 49,10,7,Alex Smith pass incomplete short middle intended for Junior Hemingway,1.220,-0.130
2,1:02,4,6,KAN 49,10,7,"Dustin Colquitt punts 51 yards, touchback",-0.130,-0.280
2,0:55,1,10,SDG 20,10,7,Philip Rivers pass complete short right to Keenan Allen for 7 yards (tackle by Jamell Fleming),0.280,0.280
2,0:42,1,10,SDG 20,10,7,Timeout #1 by San Diego Chargers,0.280,0.680
2,0:42,2,3,SDG 27,10,7,Philip Rivers pass incomplete deep left intended for Eddie Royal,0.680,-0.030
2,0:35,3,3,SDG 27,10,7,Philip Rivers pass complete short middle to Antonio Gates for 7 yards (tackle by Josh Mauga and Husain Abdullah),-0.030,-0.030
2,0:30,3,3,SDG 27,10,7,Timeout #2 by San Diego Chargers,-0.030,1.200
2,0:30,1,10,SDG 34,10,7,Philip Rivers pass complete short left to Malcom Floyd for 12 yards,1.200,1.990
2,0:25,1,10,SDG 46,10,7,Philip Rivers pass complete deep left to Antonio Gates for 27 yards,1.990,3.780
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:19,1,10,KAN 27,10,13,"Philip Rivers pass complete deep middle to Antonio Gates for 27 yards, touchdown",3.780,7.000
2,0:19,,,KAN 2,10,14,Nick Novak kicks extra point good,0.000,0.000
2,,,,SDG 35,,,"Nick Novak kicks off 63 yards, returned by De'Anthony Thomas for 21 yards (tackle by Richard Marshall)",,
2,0:07,1,10,KAN 23,10,14,Alex Smith kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 35,10,14,"Nick Novak kicks off 65 yards, returned by De'Anthony Thomas for 15 yards (tackle by Tourek Williams)",0.000,-0.220
3,14:53,1,10,KAN 15,10,14,Jamaal Charles up the middle for 6 yards (tackle by Donald Butler and Marcus Gilchrist),-0.220,0.210
3,14:16,2,4,KAN 21,10,14,Jamaal Charles right end for 10 yards (tackle by Marcus Gilchrist),0.210,1.000
3,13:48,1,10,KAN 31,10,14,Alex Smith pass complete deep right to A.J. Jenkins for 18 yards (tackle by Richard Marshall),1.000,2.190
3,13:13,1,10,KAN 49,10,14,Alex Smith pass complete short left to Travis Kelce for 5 yards (tackle by Eric Weddle and Shareece Wright),2.190,2.320
3,12:34,2,5,SDG 46,10,14,Alex Smith pass complete short left to Dwayne Bowe for 6 yards (tackle by Shareece Wright),2.320,2.920
3,11:55,1,10,SDG 40,10,14,Jamaal Charles left end for 1 yard (tackle by Corey Liuget and Jarret Johnson),2.920,2.510
3,11:24,2,9,SDG 39,10,14,Alex Smith right end for 6 yards (tackle by Donald Butler),2.510,2.610
3,10:36,3,3,SDG 33,10,14,Alex Smith pass complete short left to Jamaal Charles for 8 yards (tackle by Donald Butler and Eric Weddle),2.610,3.910
3,9:57,1,10,SDG 25,10,14,Knile Davis up the middle for no gain (tackle by Eric Weddle),3.910,3.360
3,9:16,2,10,SDG 25,10,14,Knile Davis up the middle for 3 yards (tackle by Shareece Wright and Corey Liuget),3.360,3.070
3,8:50,3,7,SDG 22,10,14,Alex Smith pass incomplete short right intended for Dwayne Bowe,3.070,1.990
3,8:40,4,7,SDG 22,13,14,Cairo Santos 40 yard field goal good,1.990,3.000
3,8:40,,,KAN 35,13,14,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
3,8:35,1,10,SDG 20,13,14,Branden Oliver right tackle for 7 yards (tackle by Tamba Hali and Ron Parker),0.280,0.680
3,7:59,2,3,SDG 27,13,14,Philip Rivers pass incomplete short left intended for Keenan Allen (defended by Sean Smith),0.680,-0.030
3,7:53,3,3,SDG 27,13,14,Philip Rivers pass incomplete deep left intended for Eddie Royal,-0.030,-1.570
3,7:47,4,3,SDG 27,13,14,"Mike Scifres punts 50 yards, returned by De'Anthony Thomas for 7 yards (tackle by Tourek Williams)",-1.570,-0.940
3,7:33,1,10,KAN 30,13,14,Jamaal Charles left tackle for 5 yards (tackle by Dwight Freeney and Jarret Johnson),0.940,1.070
3,7:00,2,5,KAN 35,13,14,"Alex Smith pass complete short right to Travis Kelce for 1 yard (tackle by Andrew Gachkar and Eric Weddle). Penalty on Anthony Fasano: Offensive Pass Interference, 10 yards (no play)",1.070,-0.280
3,6:35,2,15,KAN 25,13,14,Jamaal Charles left tackle for 3 yards (tackle by Kendall Reyes and Corey Liuget),-0.280,-0.560
3,5:56,3,12,KAN 28,13,14,Alex Smith pass complete deep right to A.J. Jenkins for 19 yards,-0.560,2.060
3,5:20,1,10,KAN 47,13,14,Jamaal Charles up the middle for 7 yards (tackle by Ryan Carrethers and Marcus Gilchrist),2.060,2.460
3,4:48,2,3,SDG 46,13,14,Jamaal Charles right end for -1 yards (tackle by Ryan Carrethers and Reggie Walker),2.460,1.620
3,4:05,3,4,SDG 47,13,14,Alex Smith pass complete short left to De'Anthony Thomas for 6 yards (tackle by Shareece Wright),1.620,2.850
3,3:41,1,10,SDG 41,13,14,"Alex Smith left end for 10 yards (tackle by Tourek Williams). Penalty on Rodney Hudson: Offensive Holding, 10 yards (no play)",2.850,2.190
3,3:17,1,20,KAN 49,13,14,Alex Smith pass complete short right to Albert Wilson for 11 yards (tackle by Richard Marshall),2.190,2.440
3,2:32,2,9,SDG 40,13,14,Alex Smith pass complete short right to Dwayne Bowe for 20 yards (tackle by Richard Marshall),2.440,4.240
3,1:47,1,10,SDG 20,13,14,Alex Smith pass complete short right to Jamaal Charles for 4 yards (tackle by Reggie Walker and Richard Marshall),4.240,4.280
3,1:04,2,6,SDG 16,13,14,Knile Davis right guard for 1 yard (tackle by Ryan Carrethers and Donald Butler),4.280,4.280
3,0:19,2,6,SDG 16,13,14,Timeout #1 by Kansas City Chiefs,4.280,3.700
3,0:16,3,5,SDG 15,13,14,"Alex Smith sacked by Dwight Freeney and Eric Weddle for -5 yards. Penalty on Richard Marshall: Defensive Holding, 4 yards (no play)",3.700,4.840
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SDG 11,19,14,"Alex Smith pass complete short right to Anthony Sherman for 11 yards, touchdown",4.840,7.000
4,15:00,,,SDG 2,20,14,Cairo Santos kicks extra point good,0.000,0.000
4,15:00,,,KAN 35,20,14,"Cairo Santos kicks off 67 yards, returned by Shaun Draughn for 19 yards (tackle by Anthony Sherman)",0.000,0.060
4,14:43,1,10,SDG 17,20,14,Philip Rivers pass complete short right to Branden Oliver for 9 yards (tackle by James-Michael Johnson and Ron Parker),-0.060,0.750
4,14:19,2,1,SDG 26,20,14,Branden Oliver left tackle for 5 yards (tackle by Husain Abdullah),0.750,1.000
4,13:46,1,10,SDG 31,20,14,Philip Rivers pass complete deep left to Malcom Floyd for 24 yards (tackle by Sean Smith),1.000,2.590
4,12:59,1,10,KAN 45,20,14,Branden Oliver up the middle for -4 yards (tackle by James-Michael Johnson),2.590,1.500
4,12:20,2,14,KAN 49,20,14,Philip Rivers pass incomplete short right intended for Keenan Allen,1.500,0.830
4,12:13,3,14,KAN 49,20,14,Philip Rivers pass complete short right to Malcom Floyd for 14 yards (tackle by Jamell Fleming),0.830,3.250
,,,,,,,"KAN challenged the first down ruling, and the play was upheld.",,
4,11:34,1,10,KAN 35,20,14,Branden Oliver right tackle for 12 yards (tackle by Jamell Fleming),3.250,4.040
4,11:02,1,10,KAN 23,20,14,Branden Oliver left end for 13 yards (tackle by Husain Abdullah),4.040,4.910
4,10:32,1,10,KAN 10,20,14,Branden Oliver up the middle for 4 yards (tackle by Allen Bailey),4.910,4.950
4,9:53,2,6,KAN 6,20,14,Philip Rivers pass incomplete short right intended for Malcom Floyd,4.950,4.040
4,9:44,3,6,KAN 6,20,14,Philip Rivers pass incomplete short middle intended for Keenan Allen (defended by Phillip Gaines),4.040,2.990
4,9:40,4,6,KAN 6,20,17,Nick Novak 24 yard field goal good,2.990,3.000
4,9:40,,,SDG 35,20,17,"Nick Novak kicks off 71 yards, returned by Knile Davis for 18 yards (tackle by Jahleel Addae)",0.000,0.350
4,9:30,1,10,KAN 12,20,17,Jamaal Charles up the middle for 4 yards (tackle by Shareece Wright and Kavell Conner),-0.350,-0.370
4,9:30,2,6,KAN 16,20,17,Alex Smith pass complete short right to Travis Kelce for 4 yards (tackle by Marcus Gilchrist),-0.370,-0.480
4,9:30,3,2,KAN 20,20,17,Alex Smith pass complete short right to Dwayne Bowe for 13 yards (tackle by Richard Marshall),-0.480,1.140
4,7:48,1,10,KAN 33,20,17,Knile Davis left end for 12 yards (tackle by Shareece Wright),1.140,1.930
4,7:24,1,10,KAN 45,20,17,Knile Davis up the middle for no gain (tackle by Kavell Conner and Kendall Reyes),1.930,1.380
4,6:41,2,10,KAN 45,20,17,Knile Davis up the middle for 4 yards (tackle by Donald Butler and Andrew Gachkar),1.380,1.220
4,5:58,3,6,KAN 49,20,17,Alex Smith pass incomplete short right intended for Anthony Fasano,1.220,-0.130
4,5:49,4,6,KAN 49,20,17,Dustin Colquitt punts 39 yards,-0.130,0.350
4,5:39,1,10,SDG 12,20,17,Branden Oliver right guard for 1 yard (tackle by Justin Houston and Allen Bailey),-0.350,-0.700
4,5:10,2,9,SDG 13,20,17,Philip Rivers pass incomplete short right intended for Antonio Gates,-0.700,-1.300
4,5:00,3,9,SDG 13,20,17,Philip Rivers pass complete short left to Keenan Allen for 18 yards (tackle by Kurt Coleman),-1.300,1.000
4,4:50,1,10,SDG 31,20,17,"Philip Rivers pass incomplete deep right intended for Malcom Floyd. Penalty on Jamell Fleming: Defensive Pass Interference, 22 yards (no play)",1.000,2.460
4,4:44,1,10,KAN 47,20,17,Branden Oliver up the middle for no gain (tackle by James-Michael Johnson),2.460,1.910
4,4:12,2,10,KAN 47,20,17,Philip Rivers pass complete short left to Keenan Allen for 14 yards (tackle by Sean Smith),1.910,3.380
4,3:26,1,10,KAN 33,20,17,Branden Oliver right end for -1 yards (tackle by Josh Mauga),3.380,2.700
4,3:26,2,11,KAN 34,20,17,Philip Rivers pass incomplete deep left intended for Malcom Floyd,2.700,2.010
4,2:43,3,11,KAN 34,20,17,Philip Rivers pass complete short left to Keenan Allen for 4 yards (tackle by Jamell Fleming),2.010,1.410
4,2:04,4,7,KAN 30,20,20,Nick Novak 48 yard field goal good,1.410,3.000
4,2:04,,,SDG 35,20,20,"Nick Novak kicks off 65 yards, returned by Knile Davis for 24 yards (tackle by Andrew Gachkar). Penalty on Albert Wilson: Offensive Holding, 8 yards",0.000,0.380
4,1:51,1,10,KAN 8,20,20,Alex Smith pass incomplete short middle intended for Frankie Hammond,-0.380,-0.780
4,1:47,2,10,KAN 8,20,20,"Alex Smith up the middle for 9 yards (tackle by Eric Weddle). Penalty on Corey Liuget: Face Mask (15 Yards), 15 yards",-0.780,1.070
4,1:39,1,10,KAN 32,20,20,"Penalty on Eric Fisher: False Start, 5 yards (no play)",1.070,0.740
4,1:39,1,15,KAN 27,20,20,Alex Smith pass incomplete short middle intended for Frankie Hammond (defended by Chris Davis),0.740,-0.150
4,1:35,2,15,KAN 27,20,20,Alex Smith pass complete deep middle to Dwayne Bowe for 19 yards (tackle by Eric Weddle),-0.150,1.990
4,1:09,1,10,KAN 46,20,20,Alex Smith pass complete short middle to Travis Kelce for 16 yards (tackle by Eric Weddle),1.990,3.050
4,1:09,1,10,SDG 38,20,20,Alex Smith pass complete short right to Travis Kelce for 8 yards (tackle by Richard Marshall and Donald Butler),3.050,3.050
4,0:33,1,10,SDG 38,20,20,Timeout #3 by Kansas City Chiefs,3.050,3.590
4,0:33,2,2,SDG 30,20,20,Alex Smith pass incomplete short middle intended for Dwayne Bowe,3.590,2.870
4,0:30,3,2,SDG 30,20,20,Alex Smith pass incomplete short right intended for Jamaal Charles,2.870,2.870
4,0:26,3,2,SDG 30,20,20,Timeout #1 by San Diego Chargers,2.870,1.500
4,0:26,4,2,SDG 30,23,20,Cairo Santos 48 yard field goal good,1.500,3.000
4,0:26,,,KAN 35,23,20,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
4,0:21,1,10,SDG 20,23,20,Philip Rivers pass incomplete deep right intended for Eddie Royal (defended by Ron Parker),0.280,-0.270
4,0:12,2,10,SDG 20,23,20,Philip Rivers pass incomplete deep left intended for Antonio Gates is intercepted by Kurt Coleman at 50 and returned for 12 yards,-0.270,-3.050
4,0:04,1,10,SDG 38,23,20,Alex Smith kneels for -1 yards,3.050,2.370
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
