Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jonathan Scott,T,62,100%,0,0%,3,12%
J'Marcus Webb,T,62,100%,0,0%,3,12%
Gabe Carimi,T,62,100%,0,0%,3,12%
Roberto Garza,C,62,100%,0,0%,3,12%
Edwin Williams,C,62,100%,0,0%,3,12%
Jay Cutler,QB,62,100%,0,0%,0,0%
Kellen Davis,TE,56,90%,0,0%,3,12%
Brandon Marshall,WR,56,90%,0,0%,0,0%
Matt Forte,RB,49,79%,0,0%,0,0%
Eric Weems,WR,38,61%,0,0%,14,58%
Evan Rodriguez,FB,32,52%,0,0%,6,25%
Matt Spaeth,TE,25,40%,0,0%,6,25%
Earl Bennett,WR,19,31%,0,0%,2,8%
Dane Sanzenbacher,WR,16,26%,0,0%,1,4%
Michael Bush,RB,13,21%,0,0%,0,0%
Kyle Adams,TE,4,6%,0,0%,3,12%
James Brown,T,2,3%,0,0%,0,0%
Charles Tillman,CB,0,0%,71,100%,3,12%
Lance Briggs,LB,0,0%,71,100%,0,0%
Major Wright,SS,0,0%,71,100%,0,0%
Brian Urlacher,LB,0,0%,70,99%,3,12%
Craig Steltz,SS,0,0%,65,92%,19,79%
Tim Jennings,CB,0,0%,63,89%,0,0%
Julius Peppers,DE,0,0%,57,80%,3,12%
Henry Melton,DT,0,0%,56,79%,3,12%
Israel Idonije,DE,0,0%,48,68%,6,25%
Kelvin Hayden,CB,0,0%,44,62%,6,25%
Nate Collins,DT,0,0%,37,52%,0,0%
Corey Wootton,DE,0,0%,34,48%,3,12%
Nick Roach,LB,0,0%,32,45%,13,54%
Shea McClellin,DE,0,0%,27,38%,0,0%
Stephen Paea,NT,0,0%,25,35%,0,0%
Chris Conte,FS,0,0%,6,8%,0,0%
Zackary Bowman,CB,0,0%,3,4%,16,67%
Geno Hayes,LB,0,0%,1,1%,18,75%
Blake Costanzo,LB,0,0%,0,0%,21,88%
J.T. Thomas,LB,0,0%,0,0%,18,75%
Anthony Walters,FS,0,0%,0,0%,18,75%
Sherrick McManis,CB,0,0%,0,0%,16,67%
Armando Allen,RB,0,0%,0,0%,13,54%
Patrick Trahan,LB,0,0%,0,0%,12,50%
Adam Podlesh,P,0,0%,0,0%,8,33%
Patrick Mannelly,LS,0,0%,0,0%,8,33%
Robbie Gould,K,0,0%,0,0%,7,29%
