Quarter,Time,Down,ToGo,Location,SEA,CHI,Detail,EPB,EPA
2,13:37,3,2,SEA 16,0,7,Matt Forte right guard for 1 yard (tackle by Clinton McDonald),3.950,2.590
2,12:54,4,1,SEA 15,0,7,Michael Bush right guard for no gain (tackle by Bobby Wagner),2.590,0.220
2,12:48,1,10,SEA 15,0,7,Russell Wilson pass complete deep left to Sidney Rice for 28 yards (tackle by Major Wright),-0.220,1.800
2,12:10,1,10,SEA 43,0,7,Russell Wilson left end for 4 yards (tackle by Lance Briggs),1.800,1.790
2,11:31,2,6,SEA 47,0,7,Russell Wilson pass complete short right to Marshawn Lynch for 4 yards (tackle by Julius Peppers),1.790,1.620
2,10:38,3,2,CHI 49,0,7,Russell Wilson pass incomplete short right intended for Zach Miller (defended by Brian Urlacher),1.620,0.000
2,10:33,4,2,CHI 49,0,7,Jon Ryan punts 44 yards,0.000,0.380
2,10:25,1,10,CHI 5,0,7,Michael Bush left tackle for 2 yards (tackle by K.J. Wright),-0.380,-0.630
2,9:51,2,8,CHI 7,0,7,Jay Cutler pass complete deep left to Brandon Marshall for 19 yards (tackle by Brandon Browner),-0.630,0.670
2,9:17,1,10,CHI 26,0,7,Jay Cutler pass incomplete deep left intended for Brandon Marshall,0.670,0.130
2,9:12,2,10,CHI 26,0,7,Michael Bush left end for 12 yards (tackle by Alan Branch),0.130,1.470
2,8:31,1,10,CHI 38,0,7,Jay Cutler pass incomplete deep right intended for Earl Bennett,1.470,0.920
2,8:23,2,10,CHI 38,0,7,Jay Cutler pass complete short right to Brandon Marshall for 7 yards (tackle by Brandon Browner),0.920,1.160
2,7:36,3,3,CHI 45,0,7,Jay Cutler pass incomplete short left intended for Michael Bush,1.160,-0.390
2,7:31,4,3,CHI 45,0,7,"Adam Podlesh punts 44 yards, returned by Leon Washington for 7 yards (tackle by Zackary Bowman). Penalty on Heath Farwell: Low Block, 5 yards",-0.390,0.380
2,7:20,1,10,SEA 6,0,7,Marshawn Lynch right tackle for 1 yard (tackle by Nick Roach),-0.380,-0.710
2,6:40,2,9,SEA 7,0,7,Marshawn Lynch left tackle for 5 yards (tackle by Nick Roach),-0.710,-0.720
2,5:55,3,4,SEA 12,0,7,Russell Wilson pass complete short middle to Golden Tate for 18 yards (tackle by Craig Steltz),-0.720,0.940
2,5:21,1,10,SEA 30,0,7,Russell Wilson pass complete short left to Golden Tate for 5 yards (tackle by Nick Roach),0.940,1.070
2,4:44,2,5,SEA 35,0,7,Russell Wilson pass complete short right to Sidney Rice for 8 yards (tackle by Charles Tillman),1.070,1.800
2,4:04,1,10,SEA 43,0,7,Russell Wilson pass incomplete short left intended for Marshawn Lynch,1.800,1.250
2,3:56,2,10,SEA 43,0,7,Marshawn Lynch left tackle for 4 yards (tackle by Shea McClellin),1.250,1.090
2,3:10,3,6,SEA 47,0,7,Russell Wilson pass complete deep left to Golden Tate for 49 yards (tackle by Brian Urlacher),1.090,6.280
2,2:19,1,4,CHI 4,6,7,"Marshawn Lynch left guard for 4 yards, touchdown",6.280,7.000
2,2:19,,,CHI 2,7,7,Steven Hauschka kicks extra point good,0.000,0.000
2,2:15,,,SEA 35,7,7,"Steven Hauschka kicks off 71 yards, returned by Eric Weems for 21 yards (tackle by Kam Chancellor)",0.000,-0.220
2,2:09,1,10,CHI 15,7,7,Jay Cutler pass incomplete deep left intended for Earl Bennett (defended by Earl Thomas),-0.220,-0.710
2,2:03,2,10,CHI 15,7,7,Jay Cutler left end for 4 yards (tackle by Earl Thomas),-0.710,-0.880
2,1:54,3,6,CHI 19,7,7,Jay Cutler pass complete short middle to Brandon Marshall for 5 yards (tackle by Kam Chancellor),-0.880,0.000
2,1:44,,,,7,7,Timeout #1 by Seattle Seahawks,0.000,-1.770
2,1:44,4,1,CHI 24,7,7,"Adam Podlesh punts 39 yards, out of bounds",-1.770,-1.400
2,1:36,1,10,SEA 37,7,7,Leon Washington right end for 2 yards (tackle by Israel Idonije and Henry Melton),1.400,1.130
2,1:16,2,8,SEA 39,7,7,"Russell Wilson pass complete short middle to Leon Washington for 6 yards (tackle by Brian Urlacher). Penalty on Brian Urlacher: Horse Collar Tackle, 15 yards",1.130,2.920
2,1:09,1,10,CHI 40,7,7,Russell Wilson pass incomplete short middle intended for Leon Washington,2.920,2.370
2,1:04,2,10,CHI 40,7,7,Leon Washington right guard for 6 yards (tackle by Major Wright),2.370,2.480
2,0:35,3,4,CHI 34,7,7,Russell Wilson pass complete deep left to Doug Baldwin for 20 yards (tackle by Kelvin Hayden),2.480,0.000
2,0:27,,,,7,7,Timeout #2 by Seattle Seahawks,0.000,4.650
2,0:27,1,10,CHI 14,7,7,Russell Wilson pass incomplete short left intended for Zach Miller,4.650,4.000
2,0:23,2,10,CHI 14,7,7,Russell Wilson pass incomplete short right intended for Braylon Edwards,4.000,3.110
2,0:16,3,10,CHI 14,7,7,Russell Wilson pass incomplete,3.110,2.510
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
2,0:09,4,10,CHI 14,10,7,Steven Hauschka 31 yard field goal good,2.510,3.000
2,0:05,,,SEA 35,10,7,"Steven Hauschka kicks off 50 yards, returned by Earl Bennett for 6 yards (tackle by Jeron Johnson)",0.000,1.270
Quarter,Time,Down,ToGo,Location,SEA,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,10,7,"Steven Hauschka kicks off 68 yards, returned by Eric Weems for 22 yards (tackle by Jeron Johnson). Penalty on Anthony Walters: Offensive Holding, 10 yards",0.000,-0.380
3,14:52,1,10,CHI 9,10,7,Matt Forte left guard for 5 yards (tackle by Red Bryant and Bobby Wagner),-0.380,-0.390
3,14:14,2,5,CHI 14,10,7,Jay Cutler pass complete short left to Brandon Marshall for 2 yards (tackle by Brandon Browner),-0.390,-0.600
3,13:32,3,3,CHI 16,10,7,Jay Cutler pass incomplete short right intended for Brandon Marshall,-0.600,-2.390
3,13:28,4,3,CHI 16,10,7,"Adam Podlesh punts 39 yards, out of bounds",-2.390,-1.930
3,13:21,1,10,SEA 45,10,7,Marshawn Lynch right tackle for 4 yards (tackle by Charles Tillman),1.930,1.920
3,13:21,2,6,SEA 49,10,7,"Penalty on Golden Tate: False Start, 5 yards (no play)",1.920,1.250
3,12:24,2,11,SEA 44,10,7,Russell Wilson pass complete short left to Sidney Rice for 14 yards (tackle by Charles Tillman),1.250,2.790
3,11:40,1,10,CHI 42,10,7,Russell Wilson left end for 1 yard (tackle by Henry Melton),2.790,2.380
3,10:52,2,9,CHI 41,10,7,Marshawn Lynch right tackle for -1 yards (tackle by Lance Briggs),2.380,1.550
3,10:10,3,10,CHI 42,10,7,Russell Wilson pass incomplete deep middle intended for Sidney Rice,1.550,0.460
3,10:04,4,10,CHI 42,10,7,"Jon Ryan punts 36 yards, out of bounds",0.460,0.380
3,9:56,1,10,CHI 6,10,7,Jay Cutler pass complete short left to Evan Rodriguez for no gain,-0.380,-0.780
3,9:20,2,10,CHI 6,10,7,Matt Forte right tackle for 3 yards (tackle by Kam Chancellor),-0.780,-1.070
3,8:40,3,7,CHI 9,10,7,"Jay Cutler pass incomplete deep right intended for Brandon Marshall. Penalty on Bruce Irvin: Illegal Use of Hands, 5 yards (no play)",-1.070,-0.280
3,8:34,1,10,CHI 14,10,7,Matt Forte left guard for 3 yards (tackle by Jason Jones),-0.280,-0.370
3,7:50,2,7,CHI 17,10,7,"Jay Cutler up the middle for 7 yards. Penalty on Alan Branch: Unnecessary Roughness, 15 yards",-0.370,1.530
3,7:21,1,10,CHI 39,10,7,Matt Forte left guard for 2 yards (tackle by Bobby Wagner),1.530,1.260
3,6:43,2,8,CHI 41,10,7,Jay Cutler pass complete deep middle to Eric Weems for 18 yards (tackle by Richard Sherman),1.260,2.850
3,6:01,1,10,SEA 41,10,7,Jay Cutler pass complete short right to Brandon Marshall for 13 yards (tackle by Richard Sherman),2.850,3.710
3,5:29,1,10,SEA 28,10,7,Matt Forte right end for 10 yards (tackle by Clinton McDonald and Kam Chancellor),3.710,4.370
3,4:40,1,10,SEA 18,10,7,Jay Cutler pass incomplete deep middle intended for Eric Weems,4.370,3.800
3,4:36,2,10,SEA 18,10,7,Matt Forte left tackle for 6 yards (tackle by Bobby Wagner),3.800,4.030
3,3:53,3,4,SEA 12,10,13,"Jay Cutler pass complete short left to Matt Forte for 12 yards, touchdown",4.030,7.000
,,,,,,,"CHI challenged the runner was down by contact ruling, and the original play was overturned.",,
3,3:53,,,SEA 2,10,14,Robbie Gould kicks extra point good,0.000,0.000
3,3:10,,,CHI 35,10,14,"Robbie Gould kicks off 65 yards, touchback",0.000,0.280
3,3:10,1,10,SEA 20,10,14,Russell Wilson pass complete short right to Michael Robinson for 4 yards (tackle by Brian Urlacher),0.280,0.270
3,2:30,2,6,SEA 24,10,14,Russell Wilson sacked by Stephen Paea for -3 yards,0.270,-0.820
3,1:58,3,9,SEA 21,10,14,Russell Wilson pass incomplete short right intended for Zach Miller (defended by Charles Tillman),-0.820,-1.960
3,1:53,4,9,SEA 21,10,14,"Jon Ryan punts 38 yards, out of bounds",-1.960,-1.660
3,1:46,1,10,CHI 41,10,14,Jay Cutler pass incomplete short middle intended for Brandon Marshall,1.660,1.120
3,1:41,2,10,CHI 41,10,14,Matt Forte right tackle for 3 yards (tackle by Alan Branch),1.120,0.830
3,0:56,3,7,CHI 44,10,14,Jay Cutler right tackle for 8 yards (tackle by K.J. Wright),0.830,2.390
3,0:13,1,10,SEA 48,10,14,"Jay Cutler pass incomplete deep right intended for Brandon Marshall. Penalty on Brandon Marshall: Offensive Pass Interference, 10 yards (no play)",2.390,1.730
3,0:06,1,20,CHI 42,10,14,Matt Forte right end for 1 yard (tackle by Clinton McDonald),1.730,0.630
Quarter,Time,Down,ToGo,Location,SEA,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,19,CHI 43,10,14,Jay Cutler pass complete short middle to Matt Forte for 7 yards (tackle by K.J. Wright),0.630,0.890
4,14:23,3,12,,10,14,Matt Forte left guard for no gain (tackle by Alan Branch),0.890,-0.060
4,13:46,4,12,,10,14,"Adam Podlesh punts 40 yards, returned by Leon Washington for 1 yard (tackle by Sherrick McManis)",-0.060,0.370
4,13:37,1,10,SEA 11,10,14,Marshawn Lynch right tackle for 2 yards (tackle by Corey Wootton),-0.370,-0.630
4,13:01,2,8,SEA 13,10,14,Russell Wilson right end for 11 yards (tackle by Major Wright and Charles Tillman),-0.630,0.540
4,12:23,1,10,SEA 24,10,14,Russell Wilson right guard for 8 yards,0.540,1.080
4,11:43,2,2,SEA 32,10,14,Marshawn Lynch right guard for 1 yard (tackle by Lance Briggs),1.080,0.500
4,10:30,3,1,SEA 33,10,14,Michael Robinson right guard for 4 yards (tackle by Israel Idonije),0.500,1.400
4,10:16,1,10,SEA 37,10,14,Marshawn Lynch left end for no gain (tackle by Shea McClellin and Stephen Paea),1.400,0.860
4,9:53,2,10,SEA 37,10,14,Russell Wilson pass complete short right to Doug Baldwin for 3 yards (tackle by Charles Tillman),0.860,0.560
4,9:06,3,7,SEA 40,10,14,Russell Wilson pass incomplete deep right intended for Doug Baldwin,0.560,-0.720
4,8:58,4,7,SEA 40,10,14,"Jon Ryan punts 37 yards, out of bounds",-0.720,-0.480
4,8:49,1,10,CHI 23,10,14,Michael Bush right tackle for 15 yards (tackle by K.J. Wright),0.480,1.470
4,8:11,1,10,CHI 38,10,14,Michael Bush right guard for 4 yards (tackle by Bobby Wagner),1.470,1.460
4,7:30,2,6,CHI 42,10,14,Michael Bush right tackle for 5 yards (tackle by Alan Branch),1.460,0.000
4,6:41,,,,10,14,Timeout #1 by Chicago Bears,0.000,1.420
4,6:41,3,1,CHI 47,10,14,Matt Forte right end for 9 yards (tackle by Richard Sherman),1.420,2.650
4,5:51,1,10,SEA 44,10,14,Matt Forte right tackle for 1 yard (tackle by Bobby Wagner),2.650,2.250
4,5:05,2,9,SEA 43,10,14,"Penalty on J'Marcus Webb: False Start, 5 yards (no play)",2.250,1.570
4,4:41,2,14,SEA 48,10,14,"Jay Cutler sacked by Bobby Wagner for -11 yards. Jay Cutler fumbles, recovered by Jay Cutler at CHI-43",1.570,0.000
4,4:34,,,,10,14,Timeout #1 by Seattle Seahawks,0.000,-0.030
4,4:34,3,21,CHI 45,10,14,Matt Forte left end for 7 yards (tackle by Kam Chancellor),-0.030,0.070
4,3:49,4,14,SEA 48,10,14,Adam Podlesh punts 45 yards,0.070,0.380
4,3:40,1,10,SEA 3,10,14,Russell Wilson pass incomplete deep middle intended for Zach Miller,-0.380,-0.780
4,3:35,2,10,SEA 3,10,14,Russell Wilson pass complete short left to Anthony McCoy for 11 yards (tackle by Nick Roach). Penalty on Julius Peppers: Neutral Zone Infraction (Declined),-0.780,-0.280
4,3:28,1,10,SEA 14,10,14,"Russell Wilson pass complete short right to Marshawn Lynch for 7 yards (tackle by Charles Tillman). Marshawn Lynch fumbles (forced by Charles Tillman), recovered by Russell Wilson at SEA-21",-0.280,0.280
4,2:45,2,3,SEA 21,10,14,Marshawn Lynch left end for 11 yards,0.280,1.070
4,2:14,1,10,SEA 32,10,14,Russell Wilson pass incomplete deep middle intended for Sidney Rice (defended by Major Wright),1.070,0.530
4,2:11,2,10,SEA 32,10,14,Russell Wilson right end for 13 yards (tackle by Brian Urlacher),0.530,1.930
4,2:01,1,10,SEA 45,10,14,Russell Wilson for 6 yards (tackle by Julius Peppers),1.930,2.190
4,1:55,2,4,CHI 49,10,14,Russell Wilson pass incomplete deep right intended for Sidney Rice,2.190,1.490
4,1:47,3,4,CHI 49,10,14,"Russell Wilson pass complete short middle to Doug Baldwin for 6 yards (tackle by Lance Briggs). Penalty on Breno Giacomini: Offensive Holding, 10 yards (no play)",1.490,0.170
4,1:41,3,14,SEA 41,10,14,Russell Wilson pass complete short middle to Doug Baldwin for 11 yards (tackle by Shea McClellin),0.170,0.070
4,1:11,4,3,CHI 48,10,14,Russell Wilson pass complete short middle to Zach Miller for 7 yards (tackle by Brian Urlacher),0.070,2.850
4,0:43,1,10,CHI 41,10,14,Russell Wilson pass complete deep middle to Sidney Rice for 27 yards (tackle by Kelvin Hayden),2.850,0.000
4,0:32,,,,10,14,Timeout #2 by Seattle Seahawks,0.000,4.650
4,0:32,1,10,CHI 14,16,14,"Russell Wilson pass complete short left to Golden Tate for 14 yards, touchdown",4.650,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,0:32,,,CHI 2,17,14,Steven Hauschka kicks extra point good,0.000,0.000
4,0:24,,,SEA 35,17,14,"Steven Hauschka kicks off 73 yards, returned by Eric Weems for 22 yards (tackle by Michael Robinson)",0.000,-0.280
4,0:20,1,10,CHI 14,17,14,Jay Cutler pass complete deep right to Brandon Marshall for 56 yards (tackle by Richard Sherman),-0.280,3.580
4,0:09,1,10,SEA 30,17,14,Matt Forte left guard for 2 yards (tackle by Jason Jones),3.580,0.000
4,0:03,,,,17,14,Timeout #2 by Chicago Bears,0.000,3.300
4,0:03,2,8,SEA 28,17,17,Robbie Gould 46 yard field goal good,3.300,3.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,SEA,CHI,Detail,EPB,EPA
,,,,,,,"Seahawks won the coin toss, Seahawks to receive the overtime kickoff.",,
OT,15:00,,,CHI 35,17,17,"Robbie Gould kicks off 65 yards, touchback",0.000,0.280
OT,15:00,1,10,SEA 20,17,17,Russell Wilson right end for 11 yards (tackle by Craig Steltz),0.280,1.000
OT,14:20,1,10,SEA 31,17,17,Marshawn Lynch left guard for 14 yards (tackle by Major Wright),1.000,1.930
OT,13:44,1,10,SEA 45,17,17,Marshawn Lynch right guard for no gain (tackle by Henry Melton),1.930,1.380
OT,12:55,2,10,SEA 45,17,17,"Penalty on Russell Wilson: Delay of Game, 5 yards (no play)",1.380,0.710
OT,12:39,2,15,SEA 40,17,17,Russell Wilson pass complete short right to Michael Robinson for 13 yards (tackle by Lance Briggs),0.710,1.750
OT,12:11,3,2,CHI 47,17,17,Russell Wilson left end for 5 yards (tackle by Brian Urlacher),1.750,2.790
OT,11:33,1,10,CHI 42,17,17,Marshawn Lynch right tackle for 3 yards (tackle by Israel Idonije),2.790,2.650
OT,10:57,2,7,CHI 39,17,17,Marshawn Lynch right guard for 2 yards (tackle by Julius Peppers and Craig Steltz),2.650,2.210
OT,10:12,3,5,CHI 37,17,17,Russell Wilson right end for 12 yards (tackle by Lance Briggs),2.210,3.910
OT,9:36,1,10,CHI 25,17,17,Marshawn Lynch left end for 1 yard (tackle by Henry Melton),3.910,3.500
OT,9:00,2,9,CHI 24,17,17,Marshawn Lynch right end for -1 yards (tackle by Henry Melton),3.500,2.680
OT,8:15,3,10,CHI 25,17,17,Russell Wilson pass complete short left to Doug Baldwin for 12 yards,2.680,4.710
OT,7:40,1,10,CHI 13,23,17,"Russell Wilson pass complete short left to Sidney Rice for 13 yards, touchdown",4.710,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
